사투리,표준어
요새,요새
뭐~ 웹툰 같은 걸로 드라마 많이 만든다 아이가.,뭐~ 웹툰 같은 걸로 드라마 많이 만들지 않니.
뭐~ 그런  그런 거 아니라도 니가 최근에 봤던 드라마 중에,뭐~ 그런  그런 거 아니라도 네가 최근에 봤던 드라마 중에
좀 재밌게 봤던 거나 혹시 그런 거 있으면 쫌 추천해 줄 수 있나?,좀 재밌게 봤던 거나 혹시 그런 거 있으면 조금 추천해 줄 수 있어?
그~ 내가 직접 본 건 아이고 그냥 짤막짤막하게 본 게 있는데,그~ 내가 직접 본 건 아니고 그냥 짤막짤막하게 본 게 있는데
그~ 뭐냐 요새 가장 뜨는 드라마가 펜트하우스 그거라대?,그~ 뭐냐 요새 가장 뜨는 드라마가 펜트하우스 그거라대?
근데 그거 보고 딱 일 편만 딱 잠깐 봤는데,근데 그거 보고 딱 일 편만 딱 잠깐 봤는데
약간 분위기가 스카이캐슬 같더라고,약간 분위기가 스카이캐슬 같더라고
아 근데 또 알고 보니까 같은 작가가 쓴 거라카대.,아 근데 또 알고 보니까 같은 작가가 쓴 거라고 하더라.
그~ 이제 혹시 니는 뭐~ 스카이캐슬 본 적 있나?,그~ 이제 혹시 너는 뭐~ 스카이캐슬 본 적 있어?
그~ 만약 그거 좋아하면은 뭐~ 그~  그~ 펜트하우스도 재밌게 볼 수 있다 생각하거든.,그~ 만약 그거 좋아하면은 뭐~ 그~  그~ 펜트하우스도 재밌게 볼 수 있다 생각하거든.
뭐~ 혹시 뭐~ 옛날에 봤던 드라마 중에 스카이캐슬도 괜찮고,뭐~ 혹시 뭐~ 옛날에 봤던 드라마 중에 스카이캐슬도 괜찮고
걍 쫌 니가 인상 깊게 봤던 드라마 있나?,그냥 조금 네가 인상 깊게 봤던 드라마 있어?
예전에 음~,예전에 음~
뭐~ 굿닥터 이런 의료 계열 쪽 그런 건 쫌 재밌었고,뭐~ 굿닥터 이런 의료 계열 쪽 그런 건 조금 재밌었고
뭐~ 이번에 나온 거 뭐~ 낭만 닥터,뭐~ 이번에 나온 거 뭐~ 낭만 닥터
그런 것도 예전에 봤었고 요새는 뭐~,그런 것도 예전에 봤었고 요새는 뭐~
그냥 컴퓨터로 뭐~ 께임 같은 거 한다고 잘 못 보긴 했는데,그냥 컴퓨터로 뭐~ 께임 같은 거 한다고 잘 못 보긴 했는데
지금 그~ 최근에 한 드라마 같은 거 볼려고 하는데,지금 그~ 최근에 한 드라마 같은 거 볼려고 하는데
니는 뭐~ 요새 드라마 같은 거 잘 챙겨 보나?,너는 뭐~ 요새 드라마 같은 거 잘 챙겨 보니?
그~ 난 티비를 이제 잘 안 봐갖고,그~ 난 티비를 이제 잘 안 봐갖고
그야 뭐~ 물론 요새 넷플릭스로 드라마 잘 쫌 쉽게 볼 순 있지만,그야 뭐~ 물론 요새 넷플릭스로 드라마 잘 조금 쉽게 볼 순 있지만
그래도 좀 잘 안 챙겨 보제 내가 진짜 딱 아 이건 봐야겠다 싶은 거 아이면,그래도 좀 잘 안 챙겨 보지 내가 진짜 딱 아 이건 봐야겠다 싶은 거 아니면
그래도 이제 뭐~ 내 중학교 때 그때 쫌 재밌게 봤던 드라마들이 있거든?,그래도 이제 뭐~ 나 중학교 때 그때 조금 재밌게 봤던 드라마들이 있거든?
내가 뭘 봤었냐 하면은 피노키오라고 아나?,내가 뭘 봤었냐 하면은 피노키오라고 알아?
그~ 이종석이 주연으로 나오는 드라마인데,그~ 이종석이 주연으로 나오는 드라마인데
그~ 뭐~ 거짓말을 하면 막 딸꾹질을 하는 그런  병이 있는 딱 그런 설정이다카대?,그~ 뭐~ 거짓말을 하면 막 딸꾹질을 하는 그런  병이 있는 딱 그런 설정이라고 하더라?
그래서 뭐~ 그걸로 기자 생활하면서,그래서 뭐~ 그걸로 기자 생활하면서
뭐~ 암 좀 오래돼갖고,뭐~ 암 좀 오래돼갖고
정확한 줄거리는 또 다 기억은 안 나는데 그래도 뭐~ 연기도 잘하고,정확한 줄거리는 또 다 기억은 안 나는데 그래도 뭐~ 연기도 잘하고
소리도 나름 마음에 들어갖고 재밌게 봤었던 드라마거든?,소리도 나름 마음에 들어갖고 재밌게 봤었던 드라마거든?
근데 확실히 예전보다는 안 보게 되는 거 같다.,근데 확실히 예전보다는 안 보게 되는 거 같다.
최근에 진짜 이제 내 마지막으로 본 것도,최근에 진짜 이제 내 마지막으로 본 것도
슬기로운 의사 생활 왔었거든.,슬기로운 의사 생활 왔었거든.
니는 본 적 있나?,너는 본 적 있어?
그거 따른 사람들도 막 재밌다카는데,그거 다른 사람들도 막 재밌다고 하는데
내는 그~ 요새 이번 년도는 공부한다고 그걸 못 봤거든?,나는 그~ 요새 이번 년도는 공부한다고 그걸 못 봤거든?
요즘 넷플릭스에 올라왔길래 그거 챙겨 볼라고 하거든 일단은 따른 것 좀 보고,요즘 넷플릭스에 올라왔길래 그거 챙겨 볼라고 하거든 일단은 다른 것 좀 보고
그다음에 뭐~ 예전에 쫌 재밌었던 드라마 같은 거 있으면 다시 지금 볼라카거든.,그다음에 뭐~ 예전에 조금 재밌었던 드라마 같은 거 있으면 다시 지금 보려고 하거든.
예전에 미생 같은 거는 내 보다가 말아가지고 그것도 다시 짐 볼까 생각 중이고,예전에 미생 같은 거는 나 보다가 말아가지고 그것도 다시 짐 볼까 생각 중이고
음~ 뭐~ 이태원클라스 그거는 나 웹툰으로는 봤는데,음~ 뭐~ 이태원클라스 그거는 나 웹툰으로는 봤는데
드라마로는 약간 쫌 캐스팅이 안 맞다 해야 되나 나 그래서 약간 쫌 별로라 해서 안 봤는데,드라마로는 약간 조금 캐스팅이 안 맞다 해야 되나 나 그래서 약간 조금 별로라 해서 안 봤는데
사람들 뭐~ 웹툰도 괜찮지만 드라마도 괜찮다카대?,사람들 뭐~ 웹툰도 괜찮지만 드라마도 괜찮다고 하더라?
그래가지고 그것도 지금 볼까 생각 중이거든?,그래가지고 그것도 지금 볼까 생각 중이거든?
그다음에는 뭐~ 이것저것 있는데 그~ 이름이 생각 안 나서 지금은 말 못 하겠다.,그다음에는 뭐~ 이것저것 있는데 그~ 이름이 생각 안 나서 지금은 말 못 하겠다.
니는 뭐~ 지금 볼 계획이 있는 그런 드라마 같은 거 있나?,너는 뭐~ 지금 볼 계획이 있는 그런 드라마 같은 거 있어?
예전부터 얘 한번 봐야겠다 생각한 드라마가 있긴 있지 그~,예전부터 얘 한번 봐야겠다 생각한 드라마가 있긴 있지 그~
드라마 제목이 나의 아저씨인데 아나 혹시,드라마 제목이 나의 아저씨인데 아나 혹시
본 적 있나 다 봤었나?,본 적 있나 다 봤었나?
쪼매 봤다 어.,조금 봤다 어.
