사투리,표준어
네 저는 어~ 중학교 고등학교로 올라오면서,네 저는 어~ 중학교 고등학교로 올라오면서
꿈이 간호사라는 의료인으로 확실히 굳혀졌거든요.,꿈이 간호사라는 의료인으로 확실히 굳혀졌거든요.
그래서 지금도 어~ 간호학과를 다니면서 제 미래를 개척 중입니다.,그래서 지금도 어~ 간호학과를 다니면서 제 미래를 개척 중입니다.
어~ 사실 제 궁극적인 목표는 간호사에서 끝나는 것이 아니라,어~ 사실 제 궁극적인 목표는 간호사에서 끝나는 것이 아니라
대학 병원에 취직을 해서 제가 경력을 쌓고,대학 병원에 취직을 해서 제가 경력을 쌓고
나중에 외국 쪽으로 가서 그니까 외국이라 하면 쫌 서구권을 지향하는데요.,나중에 외국 쪽으로 가서 그러니까 외국이라 하면 조금 서구권을 지향하는데요.
서구권으로 가서 거기서 제 워라벨을 찾으면서 근무를 하고 싶습니다.,서구권으로 가서 거기서 제 워라벨을 찾으면서 근무를 하고 싶습니다.
더 나아가서는 노후에는 그런 전문직이란 자격증을 가지고,더 나아가서는 노후에는 그런 전문직이란 자격증을 가지고
봉사 활동도 전 세계적으로 다니고 싶은 그런 마음이 있습니다.,봉사 활동도 전 세계적으로 다니고 싶은 그런 마음이 있습니다.
어~ 간호사라는 꿈을 가지면서 주변에서 약간 반대도 많았는데요 왜냐면,어~ 간호사라는 꿈을 가지면서 주변에서 약간 반대도 많았는데요 왜냐면
이게 남녀 차별은 아니지만 남녀가 유별이기 때문에,이게 남녀 차별은 아니지만 남녀가 유별이기 때문에
어~ 어느 정도 부모님이 약간 걱정하시는 부분도 있었습니다.,어~ 어느 정도 부모님이 약간 걱정하시는 부분도 있었습니다.
아버지께서는 이미 의료인,아버지께서는 이미 의료인
의료인은 아니지만 병원 쪽에서 일을 하시기 때문에 어~,의료인은 아니지만 병원 쪽에서 일을 하시기 때문에 어~
아 니가 한 번 간호사나 의료 의사 같은 의료인의 길을 걷는 건 어떠니?,아 네가 한 번 간호사나 의료 의사 같은 의료인의 길을 걷는 건 어떠니?
라고 말씀을 해 주셔서 지금도,라고 말씀을 해 주셔서 지금도
아버지의 말씀을 따라 간호사가 되었고 아~ 간호사를 준비 중이고,아버지의 말씀을 따라 간호사가 되었고 아~ 간호사를 준비 중이고
간호사가 되고 싶습니다.,간호사가 되고 싶습니다.
그렇다면 답변자께서는 어떤 장래 희망을 가지고 있고,그렇다면 답변자께서는 어떤 장래 희망을 가지고 있고
나중에 목표가 무엇인지 궁금합니다.,나중에 목표가 무엇인지 궁금합니다.
