사투리,표준어
우리 아르바이트로 해서 너 만났잖아?,우리 아르바이트로 해서 너 만났잖아?
난 세상에 이렇게 뒤늦게 나와가지고 아르바이트가 이런 게 있는지 정말 세상이 신기했다.,난 세상에 이렇게 뒤늦게 나와가지고 아르바이트가 이런 게 있는지 정말 세상이 신기했다.
이렇게 오늘 같은 날도 이~ 녹음하러 쫓아오고,이렇게 오늘 같은 날도 이~ 녹음하러 쫓아오고
어떨 때는 인사 가서 쫓아가고,어떨 때는 인사 가서 쫓아가고
아르바이트가 뭐~ 갤럽에도 쫓아가고,아르바이트가 뭐~ 갤럽에도 쫓아가고
정말 이렇게 다양하게 많은지,정말 이렇게 다양하게 많은지
그렇다고 우리가 쫓아다닌다고 돈이 안 주는 것 아니잖아 돈도 제법 쏠쏠히 주잖아 이게,그렇다고 우리가 쫓아다닌다고 돈이 안 주는 것 아니잖아 돈도 제법 쏠쏠히 주잖아 이게
아침밥 먹고 아니면 누워있다가 보면은 금방 점심하고 이러는데,아침밥 먹고 아니면 누워있다가 보면은 금방 점심하고 이러는데
오늘 아침만 해도 여기 올라고 막 일어나서 세수하고 하면 아침 일곱 시부터 헐떡헐떡헐떡 하고 여기오는 거잖아 이게,오늘 아침만 해도 여기 오려고 막 일어나서 세수하고 하면 아침 일곱 시부터 헐떡헐떡헐떡 하고 여기오는 거잖아 이게
아르바이트에서 그래도,아르바이트에서 그래도
내가 한 게 작년 작년 십일월.,내가 한 게 작년 작년 십일월.
그게 근 일년 정도 돼가네?,그게 근 일년 정도 돼가네?
그러니까 우리 지금 이렇게 녹음하는 거도 이렇게 녹음하는 거 얼마 전에 해놓은 거,그러니까 우리 지금 이렇게 녹음하는 거도 이렇게 녹음하는 거 얼마 전에 해놓은 거
저기 가서 한 두세 시간 했나 그거도 그지?,저기 가서 한 두세 시간 했나 그거도 그지?
그거도 내 마 말하고 싶은 대로 하고,그거도 내 마 말하고 싶은 대로 하고
뭐~ 경상도 사투리여도 상관이 없고.,뭐~ 경상도 사투리여도 상관이 없고.
그렇고 하고 한 두시간 정도 하고 나니까 일당도 많이 줬어 그치?,그렇게 하고 한 두시간 정도 하고 나니까 일당도 많이 줬어 그치?
그랬지?,그랬지?
우리 또 뭐~ 이렇게 피부 임상하러 가면은 재밌는 일이 너무 너무 더 많잖아 이게,우리 또 뭐~ 이렇게 피부 임상하러 가면은 재밌는 일이 너무 너무 더 많잖아 이게
맞아요 저도 이제 아이 세 명 다 키우고 막내 아들이 인제 고등학교 이 학년 때쯤인가?,맞아요 저도 이제 아이 세 명 다 키우고 막내 아들이 인제 고등학교 이 학년 때쯤인가?
그~ 저~ 저도 인제 그~ 돈을 벌 줄 모르니까,그~ 저~ 저도 인제 그~ 돈을 벌 줄 모르니까
그~ 인제 동네 거기 인제 수영장 있어가지고,그~ 인제 동네 거기 인제 수영장 있어가지고
오전에는 인제 계속 수영장에 가서 인제,오전에는 인제 계속 수영장에 가서 인제
수영하고 아줌마들끼리 인제 또 밥 같이 먹고 그걸 인제 한 수년 한 십년 정도 했었어요.,수영하고 아줌마들끼리 인제 또 밥 같이 먹고 그걸 인제 한 수년 한 십년 정도 했었어요.
그러니까 인제 염증이 나는 거예요 그게,그러니까 인제 염증이 나는 거예요 그게
그래서 제가 인제 인터넷으로 한번 진짜 아르바이트할 게 없나 싶어서 막 뒤지고 뒤지니까,그래서 제가 인제 인터넷으로 한번 진짜 아르바이트할 게 없나 싶어서 막 뒤지고 뒤지니까
어~ 어느 날 그~ 피부 아르바이트가 있는 거예요.,어~ 어느 날 그~ 피부 아르바이트가 있는 거예요.
어머나 이게 웬일인가 해서 이제 가니까,어머나 이게 웬일인가 해서 이제 가니까
이주에 한 번 하 인제 인제 하는 건데,이주에 한 번 하 인제 인제 하는 건데
그~ 이주에 한 번 해서 그때 한 번 갔을 때 이만 원 받았나?,그~ 이주에 한 번 해서 그때 한 번 갔을 때 이만 원 받았나?
그래도 어머나 이만 원 받아가지고 내가 이거 아줌마들 하고 밥 먹는 것도 내 돈으로 할 수 있으니까,그래도 어머나 이만 원 받아가지고 내가 이거 아줌마들 하고 밥 먹는 것도 내 돈으로 할 수 있으니까
너무 좋다 하면서 저도 그렇게 시작한 게 아르바이트였어요.,너무 좋다 하면서 저도 그렇게 시작한 게 아르바이트였어요.
여기 나오니까 이제 너도 만나게 되고,여기 나오니까 이제 너도 만나게 되고
어쨌든 수많은 아줌마들을 보는데 그 아주머니들이 다 어디 가시는지 막,어쨌든 수많은 아줌마들을 보는데 그 아주머니들이 다 어디 가시는지 막
나름 말은 안 해줘도 엄청나게 바삐 쫓아다니잖아?,나름 말은 안 해줘도 엄청나게 바삐 쫓아다니잖아?
그니까 내가 며칠 전에도 집에 있는데 갤럽에도 전화가 왔어.,그러니까 내가 며칠 전에도 집에 있는데 갤럽에도 전화가 왔어.
이거 좀 꼭 해주시라고.,이거 좀 꼭 해주시라고.
그래서 뭐예요 그랬더니만은 뭐~ 의료 관리기 스타일로 에어드레스 뭐~ 이런 거,그래서 뭐예요 그랬더니만은 뭐~ 의료 관리기 스타일로 에어드레스 뭐~ 이런 거
집에 있으면 조금 이거 오늘 밤에 해주시면 정말정말 막 너무 애원을 해서 쫓아갔다?,집에 있으면 조금 이거 오늘 밤에 해주시면 정말정말 막 너무 애원을 해서 쫓아갔다?
