사투리,표준어
지금 우리가 하는 이 녹음 알바도 되게 색다른 아르바이트잖아요.,지금 우리가 하는 이 녹음 알바도 되게 색다른 아르바이트잖아요.
혹시 이런 쫌 다른 색다른 아르바이트 같은 거를 많이 해 보신 적 있으세요?,혹시 이런 조금 다른 색다른 아르바이트 같은 거를 많이 해 보신 적 있으세요?
아니요 저는 이 알바가 쫌 제가 생각하기에는 제가 했던 거 중에 제일 색다른 아르바이트인 거 같애요.,아니요 저는 이 알바가 조금 제가 생각하기에는 제가 했던 거 중에 제일 색다른 아르바이트인 거 같애요.
이런 아르바이트가 있다고 생각도 못 해 봤는데 있다고 해 가지고 어 말하면서 돈을 번다고,이런 아르바이트가 있다고 생각도 못 해 봤는데 있다고 해 가지고 어 말하면서 돈을 번다고
그것도 한 시간만 얘기를 하면 된다고,그것도 한 시간만 얘기를 하면 된다고
주제도 다 정해 준다고  어 이런 생각이 돼 가지고 어~ 너무 꿀 알바다 이러면서  왔는데,주제도 다 정해 준다고  어 이런 생각이 돼 가지고 어~ 너무 꿀 알바다 이러면서  왔는데
아~ 생각보다 이렇게 이야기를 끊지 않고 또,아~ 생각보다 이렇게 이야기를 끊지 않고 또
긴장하지 않고,긴장하지 않고
하는 게 사실은 좀 힘든 거 같애요 힘든 거 같고 그래도 다행히 이렇게 여러 가지 주제가 있어 가지고 얘기하다 보니까,하는 게 사실은 좀 힘든 거 같애요 힘든 거 같고 그래도 다행히 이렇게 여러 가지 주제가 있어 가지고 얘기하다 보니까
제가 한 가지 주제에 대해서 혼자 생각하는 거랑 다른 분들이랑 얘기 나눠 봤을 때,제가 한 가지 주제에 대해서 혼자 생각하는 거랑 다른 분들이랑 얘기 나눠 봤을 때
또 제가 모른 이야기들을 들을 수 있어서 너무 재밌는 거 같애요 저는 이제,또 제가 모른 이야기들을 들을 수 있어서 너무 재밌는 거 같애요 저는 이제
여러 가지 알바 아르바이트를 많이 해 봤다고 하긴 그렇지만 쫌 뭐~ 다양하게 해 본 편이거든요.,여러 가지 알바 아르바이트를 많이 해 봤다고 하긴 그렇지만 조금 뭐~ 다양하게 해 본 편이거든요.
뭐~ 제빵 일도 해 봤고 그리고 뭐~  보통 이제 학생 때 많이 하는 명절 때 마트에서,뭐~ 제빵 일도 해 봤고 그리고 뭐~  보통 이제 학생 때 많이 하는 명절 때 마트에서
선물 세트 판매하는 그런 것도 해 봤고 아 새벽에 또  세차장에,선물 세트 판매하는 그런 것도 해 봤고 아 새벽에 또  세차장에
아 그~ 일일 그~ 세차하는 아르바이트 있잖아요 자동차,아 그~ 일일 그~ 세차하는 아르바이트 있잖아요 자동차
그런 것도 한번 해 봤고 뭐 여러 가지 쫌 콜센터나 고객 센터 같은 데서도 또 얘 말로 이제 전화상으로 하는 업무도 많이 해 봤고,그런 것도 한번 해 봤고 뭐 여러 가지 조금 콜센터나 고객 센터 같은 데서도 또 얘 말로 이제 전화상으로 하는 업무도 많이 해 봤고
네일 같은 것도 해 보고 정말 다양하게 해 봤거든요 뭐~ 의류 판매도 해 봤고 혹시 뭐~,네일 같은 것도 해 보고 정말 다양하게 해 봤거든요 뭐~ 의류 판매도 해 봤고 혹시 뭐~
아르바이트 해 보신 것 중에서 가장 나에게 잘 맞았었다,아르바이트 해 보신 것 중에서 가장 나에게 잘 맞았었다
적성에 잘 맞았고 아 이건 쫌 계속 해 봐도 괜찮지 않을까 이런 생각 드신 거 있으셨어요?,적성에 잘 맞았고 아 이건 조금 계속 해 봐도 괜찮지 않을까 이런 생각 드신 거 있으셨어요?
적성에 잘 맞았다고 생각이 들었던 아르바이트는 일단,적성에 잘 맞았다고 생각이 들었던 아르바이트는 일단
그~ 스무 살 때 제일  스무 살 딱 되고 나서 제가 횟집에서 알바를 했었거든요 근데 그때,그~ 스무 살 때 제일  스무 살 딱 되고 나서 제가 횟집에서 알바를 했었거든요 근데 그때
서빙 알바였는데 그때 동네 그런 작은 횟집이었어요 뭐~ 테이블 한 스무 스무 개 안 되는 그런 작은 데였는데,서빙 알바였는데 그때 동네 그런 작은 횟집이었어요 뭐~ 테이블 한 스무 스무 개 안 되는 그런 작은 데였는데
그때 거기 부장님하고 사장님이 되게 예뻐해 주셔 가지고,그때 거기 부장님하고 사장님이 되게 예뻐해 주셔 가지고
막 손님한테 아 우리 새로 온 알바생이다 뭐~ 뭐~ 예쁘죠 막 이런 식으로 자꾸 막 칭찬해 주셔 가지고 그때는 그게,막 손님한테 아 우리 새로 온 알바생이다 뭐~ 뭐~ 예쁘죠 막 이런 식으로 자꾸 막 칭찬해 주셔 가지고 그때는 그게
되게 나랑 잘 맞다고 생각을 했어요  그~ 막 아저씨들이 서빙해 주면 예쁘다고 막 팁 주고 막 이러셨거든요.,되게 나랑 잘 맞다고 생각을 했어요  그~ 막 아저씨들이 서빙해 주면 예쁘다고 막 팁 주고 막 이러셨거든요.
그래서  아 오늘 돈 받았다 친구한테 자랑하고 막 이랬었는데,그래서  아 오늘 돈 받았다 친구한테 자랑하고 막 이랬었는데
그거 말고  그때는 쫌 재밌었던 기억이 있고 그거 말고 쪼끔 이제 학교 다니면서 했던 거는 커피집 아르바이트를 제일 많이 했었는데,그거 말고  그때는 조금 재밌었던 기억이 있고 그거 말고 쪼끔 이제 학교 다니면서 했던 거는 커피집 아르바이트를 제일 많이 했었는데
