사투리,표준어
이제 꿈에 관에 얘기해 볼까요?,이제 꿈에 관에 얘기해 볼까요?
일단 내가 만화 애니메이션 학과를 왔으니까,일단 내가 만화 애니메이션 학과를 왔으니까
그림 쪽으로 가야겠지?,그림 쪽으로 가야겠지?
그건 근데 미래는 어떻게 될 지 몰름.,그건 근데 미래는 어떻게 될 지 몰라.
듣고 충격 먹었던 사실 중에 하나가 있다 아이가.,듣고 충격 먹었던 사실 중에 하나가 있지 않니.
대학교 간 사람들에 한 칠십퍼센트가,대학교 간 사람들에 한 칠십퍼센트가
자기 전공이랑 다른 일을 하고 있다?,자기 전공이랑 다른 일을 하고 있다?
난 내가 진짜 한,난 내가 진짜 한
이 삼년 전까지만 해도 그림을 그릴 줄 몰랐기 때문에,이 삼년 전까지만 해도 그림을 그릴 줄 몰랐기 때문에
만화애니메이션학과 와가지고,만화애니메이션학과 와가지고
적응 잘 해나갈 수 있을지 모르겠다.,적응 잘 해나갈 수 있을지 모르겠다.
왜 만화 애니메이션을 하게 됐냐,왜 만화 애니메이션을 하게 됐냐
웹툰 그리고 싶으니까,웹툰 그리고 싶으니까
툽은 어느 학과 나와도 다 그릴 수 있는 거 아니가?,툽은 어느 학과 나와도 다 그릴 수 있는 거 아니야?
애니메이션이 좋아서 갔던 건 아니네?,애니메이션이 좋아서 갔던 건 아니네?
웹툰을 그리고 싶다 그 마음으로 간거거든,웹툰을 그리고 싶다 그 마음으로 간거거든
내 마음에 드는 웹툰이 없어가지고,내 마음에 드는 웹툰이 없어가지고
차라리 내가 그릴까 이런 심정으로?,차라리 내가 그릴까 이런 심정으로?
항상 뭔가를 보면은,항상 뭔가를 보면은
왜 저 정도 밖에 못 만들까,왜 저 정도 밖에 못 만들까
자기가 자기 작품을 보고도,자기가 자기 작품을 보고도
계속 나는 방향이,계속 나는 방향이
뻔하게 보이는데?,뻔하게 보이는데?
저거보다 더 잘 할 수 있는데 안 하고,저거보다 더 잘 할 수 있는데 안 하고
그냥 저렇게 내는 걸 보면은,그냥 저렇게 내는 걸 보면은
볼 때마다 답답해 가지고,볼 때마다 답답해 가지고
내가 그려도,내가 그려도
스토리를 짜도 저거보단 잘 짤 수 있겠는데,스토리를 짜도 저거보단 잘 짤 수 있겠는데
이런 생각 들어가지고,이런 생각 들어가지고
나중에 꿈은 웹툰 작가가 되는?,나중에 꿈은 웹툰 작가가 되는?
제일 일차적인 목표는 웹툰작가기도 하고,제일 일차적인 목표는 웹툰작가기도 하고
내가 글 같은 거를,내가 글 같은 거를
쓴다 아이가.,쓰지 않니.
내가 웹툰 작가가,내가 웹툰 작가가
꿈이라고 생각하기 전부터 썼거든?,꿈이라고 생각하기 전부터 썼거든?
왜 썼는지 모르겠는데,왜 썼는지 모르겠는데
그 때 고등학교 일 학년 때,그 때 고등학교 일 학년 때
핸드폰 메모에 생각나는 생각들을 적고,핸드폰 메모에 생각나는 생각들을 적고
그걸 막 썼단 말이야.,그걸 막 썼단 말이야.
근데 이게 지금까지 계속 쓰고 있으니까,근데 이게 지금까지 계속 쓰고 있으니까
이제 스토리에 관한 부분에서는,이제 스토리에 관한 부분에서는
내가 이때까지 쌓아왔던 자료들을 보면서,내가 이때까지 쌓아왔던 자료들을 보면서
