사투리,표준어
네 저는 지금은 졸업을 하고 대학교 들어가서 졸업을 한 상태라서 기억은 안나는데,네 저는 지금은 졸업을 하고 대학교 들어가서 졸업을 한 상태라서 기억은 안나는데
저때는 저는 수시로 대학을 갔거든요.,저때는 저는 수시로 대학을 갔거든요.
저는 이제 체벌이 점점 음,저는 이제 체벌이 점점 음
없어지는 추세였던 학교에서 중학 초등학교 중학교때는 많이 맞았어요.,없어지는 추세였던 학교에서 중학 초등학교 중학교때는 많이 맞았어요.
얘들 많이 맞는 풍조였는데,얘들 많이 맞는 풍조였는데
음 점점 이제 고등학교 가니까 체벌이 없어지고 상 벌점이 이런걸 하더라고요,음 점점 이제 고등학교 가니까 체벌이 없어지고 상 벌점이 이런걸 하더라고요
그래서 저는 그런 부분에 대해서는 좋게 생각했는데,그래서 저는 그런 부분에 대해서는 좋게 생각했는데
점점 얘들이 선생님을 보는 그 시선들이 점점 만만하다고 해야되나?,점점 얘들이 선생님을 보는 그 시선들이 점점 만만하다고 해야되나?
음~ 근데 또 저희들은 학생 입장에서는 선생님들한테,음~ 근데 또 저희들은 학생 입장에서는 선생님들한테
어떤 선생님들 좀 심하게 이건 인격모독을 좀 더 체벌하시는 분도 봤거든요.,어떤 선생님들 좀 심하게 이건 인격모독을 좀 더 체벌하시는 분도 봤거든요.
사립을 중학교때는 사립으로 나와서 저 선생님은 사고를 애들 저렇게 패고,사립을 중학교때는 사립으로 나와서 저 선생님은 사고를 애들 저렇게 패고
또 저 옆에 있는 같은 재단 학교도 가시는 그런 얘기를 많이 들었기 때문에,또 저 옆에 있는 같은 재단 학교도 가시는 그런 얘기를 많이 들었기 때문에
이런 부분에 대해서 요새는,이런 부분에 대해서 요새는
어떻게 요새 애들은 고등학교 어떤지 궁금하네요.,어떻게 요새 애들은 고등학교 어떤지 궁금하네요.
요즘은 저희도 그렇고 아직까지 이제 고등학생은 아니지만,요즘은 저희도 그렇고 아직까지 이제 고등학생은 아니지만
저희 너무 체벌이 없으니까,저희 너무 체벌이 없으니까
어린 초등학생 중학생인데도 불구하고 선생님 어려운지는 모르는 거 같아요,어린 초등학생 중학생인데도 불구하고 선생님 어려운지는 모르는 거 같아요
