사투리,표준어
요즘 다이어트는 잘 하고 계신가요?,요즘 다이어트는 잘 하고 계신가요?
옛날에 다이어트를 전 굉장히 열심히 했었거든요?,옛날에 다이어트를 전 굉장히 열심히 했었거든요?
지금은 유지어터입니다.,지금은 유지어터입니다.
함 지금 너 되게 말랐잖아.,함 지금 너 되게 말랐잖아.
그래서 유지어터야.,그래서 유지어터야.
뭐~ 살 너무 마르면 빈혈오고 그러진 않아?,뭐~ 살 너무 마르면 빈혈오고 그러진 않아?
빈혈은 옛날부터 있었던 거 같애.,빈혈은 옛날부터 있었던 거 같애.
내가 눈 치운 것두 되게 말랐는데 맨날 비녔다매,내가 눈 치운 것두 되게 말랐는데 맨날 비녔다며
막 픽 픽 거리길래,막 픽 픽 거리길래
픽 픽 난 픽 픽 거리진 않아.,픽 픽 난 픽 픽 거리진 않아.
그러 내가 그래도,그러 내가 그래도
다이어트 자체 습관이 있으니까,다이어트 자체 습관이 있으니까
사실 삼시 세끼 다 챙겨먹진 않아.,사실 삼시 세끼 다 챙겨먹진 않아.
나도 삼시 세끼 다 안 챙겨먹는데 왜케 살이 안 빠지는지 모르겠어.,나도 삼시 세끼 다 안 챙겨먹는데 왜케 살이 안 빠지는지 모르겠어.
그것은 술,그것은 술
니 일주일에 술 몇 번 마시는데?,너 일주일에 술 몇 번 마시는데?
일주일에 한 두 번 세 번?,일주일에 한 두 번 세 번?
너무 인싸로운 삶이라 가지구 사람들이 계속 술 먹자고 연락 와.,너무 인싸로운 삶이라 가지구 사람들이 계속 술 먹자고 연락 와.
내가 아싸인 건 아니잖아 근데 난 술을 안 먹잖아.,내가 아싸인 건 아니잖아 근데 난 술을 안 먹잖아.
술을 좋아하는 친구들이 많은 거야.,술을 좋아하는 친구들이 많은 거야.
통 남자들은 그렇지 않나?,통 남자들은 그렇지 않나?
남자들도 카페가서 얘기할 수도 있지 왜,남자들도 카페가서 얘기할 수도 있지 왜
그러면은 다이어트는 포기하세요.,그러면은 다이어트는 포기하세요.
근데 살을 쫌 빼긴 해야 될 거 같아.,근데 살을 조금 빼긴 해야 될 거 같아.
몸이 안 좋아진 거 같다 살이 너무 많이 쪄서,몸이 안 좋아진 거 같다 살이 너무 많이 쪄서
일단 몸이 무거워지면 움직이기가 싫어져.,일단 몸이 무거워지면 움직이기가 싫어져.
쪼금 혈액 순환도 잘 안 되는 거 같고,쪼금 혈액 순환도 잘 안 되는 거 같고
어~ 그리고 아침에 일어나면 쪼금 힘들어.,어~ 그리고 아침에 일어나면 쪼금 힘들어.
그거는 담배 때문이야.,그거는 담배 때문이야.
어~ 담배 때문이야?,어~ 담배 때문이야?
백 퍼 정말 백 프로 담배 때문이야.,백 퍼 정말 백 프로 담배 때문이야.
둘 중에 뭘 했음 좋겠어?,둘 중에 뭘 했음 좋겠어?
뭘 했으면 좋겠냐고?,뭘 했으면 좋겠냐고?
넌 담배 되게 싫어하잖아 냄새난다고,넌 담배 되게 싫어하잖아 냄새난다고
술은 마시면 취하잖아 제정신이 아니잖아.,술은 마시면 취하잖아 제정신이 아니잖아.
술이 문제야라는 말이 괜히 있는 게 아니야.,술이 문제야라는 말이 괜히 있는 게 아니야.
술은 안 취할 때까지 먹는데?,술은 안 취할 때까지 먹는데?
근데 어쨌든 이제 텐션이라는 게 올라가잖아.,근데 어쨌든 이제 텐션이라는 게 올라가잖아.
그냥 혼자 잠깐,그냥 혼자 잠깐
스모킹 타임을 가지는 거잖아.,스모킹 타임을 가지는 거잖아.
에~ 술은 그게 아니잖아.,에~ 술은 그게 아니잖아.
요즘 하루에 일일 일식 할려구 다이어트 때구 나 하거든?,요즘 하루에 일일 일식 하려구 다이어트 때구 나 하거든?
바로 요즘 나도 룰을 약간 정해놨거든?,바로 요즘 나도 룰을 약간 정해놨거든?
점심에는 라면 두 개랑 공깃밥 말아먹고,점심에는 라면 두 개랑 공깃밥 말아먹고
그렇긴 하지 그래서 쪼금 점심 먹고 반성했어.,그렇긴 하지 그래서 쪼금 점심 먹고 반성했어.
반성 좀 해야겠다.,반성 좀 해야겠다.
금 오늘 저녁 안 먹었어?,그러면 오늘 저녁 안 먹었어?
배고프겠다.,배고프겠다.
배 살짝 고프긴 한데,배 살짝 고프긴 한데
뭐 먹어야 할지 모르겠어.,뭐 먹어야 할지 모르겠어.
과일을 혼자 살다 보니까 잘 안 먹게 되는 거 같아.,과일을 혼자 살다 보니까 잘 안 먹게 되는 거 같아.
주로 뭐~ 닭가슴살 그런 거 많이 먹고,주로 뭐~ 닭가슴살 그런 거 많이 먹고
너는 과일 위주로 많이 먹어?,너는 과일 위주로 많이 먹어?
난 옛날에,난 옛날에
다이어트할 때 아침에 사과 하나 먹었지.,다이어트할 때 아침에 사과 하나 먹었지.
아침에 사과 하나?,아침에 사과 하나?
과일 근데 맛없지 않아?,과일 근데 맛없지 않아?
주로 어떤 과일 좋아해?,주로 어떤 과일 좋아해?
나 사과 귤도 좋고 복숭아도 좋고 딸기도 좋고,나 사과 귤도 좋고 복숭아도 좋고 딸기도 좋고
제철 과일 다 맛있는데?,제철 과일 다 맛있는데?
과일을 별로 안 좋아해가지고,과일을 별로 안 좋아해가지고
뭔가 고기류는 좋아하는데 약간 씹는 식감이 별로인 거 같아 과일 먹으면,뭔가 고기류는 좋아하는데 약간 씹는 식감이 별로인 거 같아 과일 먹으면
다이어트다운 방법을 해 본 거야?,다이어트다운 방법을 해 본 거야?
다이어트다운 방법?,다이어트다운 방법?
그래서 식단 관리하고 운동했었잖아?,그래서 식단 관리하고 운동했었잖아?
지금도 계속하고 있어.,지금도 계속하고 있어.
고등학교 때부터 살이 쫌 찌기 시작했거든 원래 고등학교 이 학년 때까지는,고등학교 때부터 살이 조금 찌기 시작했거든 원래 고등학교 이 학년 때까지는
그 땐 쫌 마른 편이었지?,그 땐 조금 마른 편이었지?
고 삼 때 딱 시작해가지고,고 삼 때 딱 시작해가지고
내가 갑자기,내가 갑자기
한 백십 키로까지 졌거든?,한 백십 키로까지 졌거든?
막 새벽 늦게까지 공부한다고 잠 안 자고,막 새벽 늦게까지 공부한다고 잠 안 자고
많이 맛있는 게 스트레스 받으니까 또,많이 맛있는 게 스트레스 받으니까 또
마 약간 맵고 짜고 그런 게 땡기드라고,그냥 약간 맵고 짜고 그런 게 당기더라고
그리고 내가 한 스무 살 때는,그리고 내가 한 스무 살 때는
약간 알콜 중독이 쫌 있었던 거 같아.,약간 알콜 중독이 조금 있었던 거 같아.
그래서 제 학교 다닐 때 용돈은 용돈 받으면 거의 다 술값으로 다 나갔어.,그래서 제 학교 다닐 때 용돈은 용돈 받으면 거의 다 술값으로 다 나갔어.
매일 점심 때 술 먹고 저녁 때 술 먹고 그래서 하루에 두 번씩 나가서 술 마셨거든?,매일 점심 때 술 먹고 저녁 때 술 먹고 그래서 하루에 두 번씩 나가서 술 마셨거든?
한 백십이 키로?,한 백십이 키로?
군대 가서 또 규칙적인 생활을 하니까 군대에서 살이 많이 뺐거든?,군대 가서 또 규칙적인 생활을 하니까 군대에서 살이 많이 뺐거든?
다시 대학교 생활하면서 이래 저래,다시 대학교 생활하면서 이래 저래
밤새는 날이 너무 많아서,밤새는 날이 너무 많아서
내가 한 스물다섯 살 때까지 그때까지 한 구십 키로 정도 나갔었어.,내가 한 스물다섯 살 때까지 그때까지 한 구십 키로 정도 나갔었어.
어~ 구십 키로 나갔었다가,어~ 구십 키로 나갔었다가
호주 가서도 한 구십 키로 대?,호주 가서도 한 구십 키로 대?
구십 키로 초반 정도 유지했는데,구십 키로 초반 정도 유지했는데
그래가지고 한국 들어와서 한 인턴하면서,그래가지고 한국 들어와서 한 인턴하면서
인턴하면서 학교 졸업 준비하면서 그때 한 백 키로 쫌 넘었거든?,인턴하면서 학교 졸업 준비하면서 그때 한 백 키로 조금 넘었거든?
백 한 이삼 키로 왔다 갔다 거렸는데,백 한 이삼 키로 왔다 갔다 거렸는데
여자 친구두 나 만나며 살 쫌 쪄가지고,여자 친구두 나 만나며 살 조금 쪄가지고
여자 친구두 원래 한 오십 키로 검 초중반 정도 나갔었는데,여자 친구두 원래 한 오십 키로 검 초중반 정도 나갔었는데
여자 친구 키  백육십육?,여자 친구 키  백육십육?
얼 여자 친구랑 같이 운동하자면서 막 그랬었는데,얼 여자 친구랑 같이 운동하자면서 막 그랬었는데
최근에 막 헬스 같은 거 위주로 했는데 관절이 너무 안 좋아져가지고,최근에 막 헬스 같은 거 위주로 했는데 관절이 너무 안 좋아져가지고
이제 웨이트 트레이닝은 못하겠더라고,이제 웨이트 트레이닝은 못하겠더라고
아싸리 유산소를 확 하는 게 살을 뺄 수 있지 않을까 싶어 갖고,차라리 유산소를 확 하는 게 살을 뺄 수 있지 않을까 싶어 갖고
일일 일식을 하면서 크로스핏 같은 경우에는,일일 일식을 하면서 크로스핏 같은 경우에는
밖에서 길을 뛰어다니는 게 있어 약간 운동 프로그램 중에,밖에서 길을 뛰어다니는 게 있어 약간 운동 프로그램 중에
도로 밖에 나가서 사람들 지나다니는 데 거기 뛰어다니는 게 너무 싫은 거야.,도로 밖에 나가서 사람들 지나다니는 데 거기 뛰어다니는 게 너무 싫은 거야.
그래서 크로스핏 할까 생각하다가,그래서 크로스핏 할까 생각하다가
친구 소개로 복싱 체육관 지금 다니고 있어.,친구 소개로 복싱 체육관 지금 다니고 있어.
복싱 체육관 다니면서,복싱 체육관 다니면서
거기 복싱은 유산소 위주니까 나는 복싱은 원래 했었어.,거기 복싱은 유산소 위주니까 나는 복싱은 원래 했었어.
복싱도 한 이 년 정도 했었고 내가 운동할려고 운동 근데 계속 꾸준히 했거든?,복싱도 한 이 년 정도 했었고 내가 운동하려고 운동 근데 계속 꾸준히 했거든?
운동 계속 뭐~ 몸매 관리도 했고,운동 계속 뭐~ 몸매 관리도 했고
내가 초등학교 때부터 중학교 때까지 태권도를 했었거든?,내가 초등학교 때부터 중학교 때까지 태권도를 했었거든?
어~ 태권도 뭐~ 격투 겨루기 그런 거 부산 대회도 나갔었고 막 그랬었어.,어~ 태권도 뭐~ 격투 겨루기 그런 거 부산 대회도 나갔었고 막 그랬었어.
에~ 운동을 하다가,에~ 운동을 하다가
나중에 나이를 먹고 나서는 종목을 바꿔 가면서 한 번씩 다 해 보고 싶더라고,나중에 나이를 먹고 나서는 종목을 바꿔 가면서 한 번씩 다 해 보고 싶더라고
그래서 스무 살 넘어서부터 지금까지 태권도는 일단 옛날 사 단까지 했었거든?,그래서 스무 살 넘어서부터 지금까지 태권도는 일단 옛날 사 단까지 했었거든?
태권도 사 단까지 하고 복싱도 한 이 년 정도 하고 주짓수도 한 육 개월 정도 하고,태권도 사 단까지 하고 복싱도 한 이 년 정도 하고 주짓수도 한 육 개월 정도 하고
클라이밍도 한 육 개월 정도 했어.,클라이밍도 한 육 개월 정도 했어.
또 했던 운동이 유도도 쪼금 했었고,또 했던 운동이 유도도 쪼금 했었고
수영도 한 수영은 한 세 달 정도 했었고,수영도 한 수영은 한 세 달 정도 했었고
계속 웨이트 트레이닝으로 하다가,계속 웨이트 트레이닝으로 하다가
요즘에는 복싱 다니고 있어.,요즘에는 복싱 다니고 있어.
다이트는 되는 거 같은데,다이트는 되는 거 같은데
살 뺄려고 하면 호르몬 수치 같은 게 중요하잖아?,살 빼려고 하면 호르몬 수치 같은 게 중요하잖아?
그래서 보통 여자들이 기초 대사량 한,그래서 보통 여자들이 기초 대사량 한
천사백 천오백 그 정도 나오면,천사백 천오백 그 정도 나오면
남자들은 한 이천 정도?,남자들은 한 이천 정도?
그리고 나는 덩치가 엄청 큰 편이니까 삼천 정도 나와.,그리고 나는 덩치가 엄청 큰 편이니까 삼천 정도 나와.
네 요즘 기초 대사량이 쪼금 줄어든 거 같 그래가지고,네 요즘 기초 대사량이 쪼금 줄어든 거 같 그래가지고
해서 요즘 걱정이야.,해서 요즘 걱정이야.
나도 고 삼 때 거의 피크 갔거즌?,나도 고 삼 때 거의 피크 갔거즌?
한 몇 키로까지 쪘는데?,한 몇 키로까지 쪘는데?
아~ 나 거의 오십팔 나는 키 백육십사야.,아~ 나 거의 오십팔 나는 키 백육십사야.
오십팔 난 솔직히 고등학교 때는 활동량이 워낙 없으니까,오십팔 난 솔직히 고등학교 때는 활동량이 워낙 없으니까
사실 힘들잖아.,사실 힘들잖아.
이~ 도저히 안 되겠다 싶어 가지고,이~ 도저히 안 되겠다 싶어 가지고
그때 약간 빵이랑 이런 거 진짜 좋아했어.,그때 약간 빵이랑 이런 거 진짜 좋아했어.
그~ 우리 때 케로로 빵 알제?,그~ 우리 때 케로로 빵 알지?
나 그런 거 진짜 좋아했거든 근데 그런 거를 쫌 끊으니까 쫌 빠지긴 빠지더라고?,나 그런 거 진짜 좋아했거든 근데 그런 거를 조금 끊으니까 조금 빠지긴 빠지더라고?
나는 일단 대학교 들어가면은,나는 일단 대학교 들어가면은
살 빠진다 이렇게 하잖아.,살 빠진다 이렇게 하잖아.
난 진짜 대학교 들어가서 살이 빠지더라고,난 진짜 대학교 들어가서 살이 빠지더라고
왜 기숙사에 있으면은,왜 기숙사에 있으면은
그렇게 야식을 잘 시켜먹을 수가 없어.,그렇게 야식을 잘 시켜먹을 수가 없어.
너무 늦겐 안 돼.,너무 늦겐 안 돼.
있난 다른 애들은 뭔가 수를 쓰긴 썼지만,있난 다른 애들은 뭔가 수를 쓰긴 썼지만
그렇다고 나는 술도 난는 안 맞았어 가면 대학교 가서 술,그렇다고 나는 술도 난는 안 맞았어 가면 대학교 가서 술
마시긴 했지마는 나 대학교 가서 술을 거의 처음 마셔봤거든?,마시긴 했지마는 나 대학교 가서 술을 거의 처음 마셔봤거든?
술자리다운 술자리는 처음 가져본 거였거든.,술자리다운 술자리는 처음 가져본 거였거든.
저절로 살이 빠지더라고 금 거의 한 오십,저절로 살이 빠지더라고 금 거의 한 오십
뭐~  초반대 으 딱 그런 보기 좋게?,뭐~  초반대 으 딱 그런 보기 좋게?
그러고 내가 일 학년 일 학기 공부하고 필리핀에 갔잖아.,그러고 내가 일 학년 일 학기 공부하고 필리핀에 갔잖아.
필리핀에 맛있는 게 너무 많은 거야.,필리핀에 맛있는 게 너무 많은 거야.
필리핀에 맛있는 과자가 너무 많아 초코,필리핀에 맛있는 과자가 너무 많아 초코
막 케이크라던지 고기도 뭔가 어쨌든 물가 자체가 저렴해서 그런지,막 케이크라던지 고기도 뭔가 어쨌든 물가 자체가 저렴해서 그런지
아~ 너무 맛있는 게 많은 거야.,아~ 너무 맛있는 게 많은 거야.
얼마나 쪘는데?,얼마나 쪘는데?
배가 너무 터질 거 같이 막 먹고 이래가지고 위가 늘어난고 이래 가지고,배가 너무 터질 거 같이 막 먹고 이래가지고 위가 늘어난고 이래 가지고
그게 위가 늘어나면은 이게 피부가 안 좋아지는 그 부위가 있는데 한의원에 가서 그렇게 얘기를 하더라고,그게 위가 늘어나면은 이게 피부가 안 좋아지는 그 부위가 있는데 한의원에 가서 그렇게 얘기를 하더라고
나는 그래 가지고,나는 그래 가지고
다시 살을 쫌 뺐지?,다시 살을 조금 뺐지?
다시 한국에 와서,다시 한국에 와서
그러다가 내가 캐나다를 갔잖아.,그러다가 내가 캐나다를 갔잖아.
근데 캐나다를 가서 다시 이제 필리핀과 같은 과오를,근데 캐나다를 가서 다시 이제 필리핀과 같은 과오를
해가지고,해가지고
암튼 맛있는 게 많긴 많았지만 어쨌든,암튼 맛있는 게 많긴 많았지만 어쨌든
그래가지구 그때부터니까,그래가지구 그때부터니까
그 숫자에 강바쓰 강박증까지 생겨 가지구 내가,그 숫자에 강바쓰 강박증까지 생겨 가지구 내가
그 앞자리가 바꼈어 내가,그 앞자리가 바뀌었어 내가
육칠 키로가 늘었어?,육칠 키로가 늘었어?
오에서 사로 바꼈어.,오에서 사로 바뀌었어.
