사투리,표준어
야 내가 인자 나이가 쫌 돼 가지고,야 내가 이제 나이가 조금 돼 가지고
엄마도 그렇고 막 친구들도 그렇고 막 내보고 어~,엄마도 그렇고 막 친구들도 그렇고 막 나보고 어~
남자친구 안 사귀냐고 막 그런단 말이야 결혼 안 하냐고 언제 하냐고,남자친구 안 사귀냐고 막 그런단 말이야 결혼 안 하냐고 언제 하냐고
아~ 막 그때마다 스트레스받아 죽겄다 진짜로 나는 별로 생각 없단 말이야?,아~ 막 그때마다 스트레스받아 죽겠다 진짜로 나는 별로 생각 없단 말이야?
그래가지고 그럴 때마다 그냥 막 얼버무리고 카는데,그래가지고 그럴 때마다 그냥 막 얼버무리고 하는데
이게 여간 귀찮은 일이 아니야 니도 안 그릇나?,이게 여간 귀찮은 일이 아니야 너도 안 그렇나?
요즘 연애는 필수라는데 결혼은 선택이라잖아  그런 말도 있듯이,요즘 연애는 필수라는데 결혼은 선택이라잖아  그런 말도 있듯이
나도 결혼에는 딱히 지금 당장은 생각 없는데,나도 결혼에는 딱히 지금 당장은 생각 없는데
연애나 결혼이나 내나,연애나 결혼이나 역시
어떤 한 사람을 만나고 그 만나면서 알아가는 과정에서 일어나는,어떤 한 사람을 만나고 그 만나면서 알아가는 과정에서 일어나는
그냥 현상 중에 하나라고 생각하거든?,그냥 현상 중에 하나라고 생각하거든?
그래서 지금 나는 남자친구는 없는데,그래서 지금 나는 남자친구는 없는데
만약에 연애를 한다면은 그냥 말 잘 통하고,만약에 연애를 한다면은 그냥 말 잘 통하고
참하면서 자기 일 열심히 하고,참하면서 자기 일 열심히 하고
난 그렇게 그냥 그런 두리뭉실하게만 생각을 하고 있어.,난 그렇게 그냥 그런 두리뭉실하게만 생각을 하고 있어.
짐 만나는 사람이 없어서,짐 만나는 사람이 없어서
딱히 뭘 뚜렷하게 정하고 그런 건 없는데 언니는 어때?,딱히 뭘 뚜렷하게 정하고 그런 건 없는데 언니는 어때?
나도 좀 그렇긴 하는데 그래도 나이가 나이를 쫌 생각 안 할 수가 없제,나도 좀 그렇긴 하는데 그래도 나이가 나이를 조금 생각 안 할 수가 없제
나는 어린 거보다는 쫌 많은 게 낫다고 본단 말이야?,나는 어린 거보다는 조금 많은 게 낫다고 본단 말이야?
그래도 너무 많으면 쫌 그렇고 한,그래도 너무 많으면 조금 그렇고 한
네 살 정도까지 네 살도 많나?,네 살 정도까지 네 살도 많나?
한 그 정도 괜찮은 거 같애 그래도 요즘에도,한 그 정도 괜찮은 거 같애 그래도 요즘에도
뭐~ 나이 많은 사람이랑도 막 결혼도 하고 막 하는데 나는 그거는 쫌 별로인 거 같애.,뭐~ 나이 많은 사람이랑도 막 결혼도 하고 막 하는데 나는 그거는 조금 별로인 거 같애.
나이가 막 열 살 넘게 차이 나고 이러면은 말이 안 통한다 아이가.,나이가 막 열 살 넘게 차이 나고 이러면은 말이 안 통하지 않냐.
그카면은 어떻게 살아가노 만약에 결혼도 하고 애도 낳고 하면은,그러면은 어떻게 살아가나 만약에 결혼도 하고 애도 낳고 하면은
애가 그면 아빠가 아이고 할아버지 같잖아.,애가 그면 아빠가 아니고 할아버지 같잖아.
그래서 나는 한 두 살 네 살 그 정도가 좋은 거 같애 니는 나이 이런 거 안 보나?,그래서 나는 한 두 살 네 살 그 정도가 좋은 거 같애 너는 나이 이런 거 안 보나?
나도 어릴 때는 나이를 안 봤는데,나도 어릴 때는 나이를 안 봤는데
어~ 전에 만났던 남 사람을 기준으로 걔는 네 살 어렸거든?,어~ 전에 만났던 남 사람을 기준으로 걔는 네 살 어렸거든?
그래서 걔 이후로는 딱히,그래서 걔 이후로는 딱히
아~ 네 살도 쪼끔 많구나 싶기도 하고,아~ 네 살도 쪼끔 많구나 싶기도 하고
그래서 요즘은 요즘 든 생각은 그냥 한두 살 그때 그 나이가 제일 적당한 거 같애.,그래서 요즘은 요즘 든 생각은 그냥 한두 살 그때 그 나이가 제일 적당한 거 같애.
굳이 나이로 따지자면 근데,굳이 나이로 따지자면 근데
그것보다는 나이보다는 그냥 나한테 잘 맞는 사람,그것보다는 나이보다는 그냥 나한테 잘 맞는 사람
그런 사람인데 만약에 나이 차이가 쫌 있으면?,그런 사람인데 만약에 나이 차이가 조금 있으면?
어~ 그래도 한번 만나볼까 생각은 있어.,어~ 그래도 한번 만나볼까 생각은 있어.
그래도 굳이 나이를 따지자면 나는 한두 살이 좋은 거 같애 왠지 동갑을 만나면은 약간,그래도 굳이 나이를 따지자면 나는 한두 살이 좋은 거 같애 왠지 동갑을 만나면은 약간
연하보다 동갑이 쪼끔 더 어린 거 같거든 나는 개인적으로,연하보다 동갑이 쪼끔 더 어린 거 같거든 나는 개인적으로
그래서 동갑보다는 연상이나 연하가 나은 거 같애.,그래서 동갑보다는 연상이나 연하가 나은 거 같애.
어~ 일단 나이로 따졌을 땐 그렇고,어~ 일단 나이로 따졌을 땐 그렇고
요즘 드는 생각은 아무래도,요즘 드는 생각은 아무래도
날 쌀쌀해지고 하니까 난 약간 듬직한 사람이 좋더라고,날 쌀쌀해지고 하니까 난 약간 듬직한 사람이 좋더라고
듬직하고 손 따뜻한 사람 난 손이 차서,듬직하고 손 따뜻한 사람 난 손이 차서
딱 잡았을 때 손이 따뜻한 사람이 좋거든.,딱 잡았을 때 손이 따뜻한 사람이 좋거든.
그냥 그런 게 있어 언니는 뭐~ 따로 이상형에 대한 뭐~ 로망이나 그런 게 있어?,그냥 그런 게 있어 언니는 뭐~ 따로 이상형에 대한 뭐~ 로망이나 그런 게 있어?
나는 일단 등치가 내보다 커야 된다 마 내랑 비슷 내 비슷하거나 이러면은,나는 일단 등치가 나보다 커야 된다 마 나랑 비슷 내 비슷하거나 이러면은
이게 쫌 남자로 안 보인다 아이가 쫌 크고 키도 좀 크고,이게 조금 남자로 안 보이지 않냐 조금 크고 키도 좀 크고
그래야지 만약에 내가 뭐 무슨 일 있을 때 지켜줘야 될 거 아이가,그래야지 만약에 내가 뭐 무슨 일 있을 때 지켜줘야 될 거 아니야
내가 지켜줄 순 없잖아 가가 날 지켜줘야지,내가 지켜줄 순 없잖아 걔가 날 지켜줘야지
어~ 덩치도 쫌 커야 되고 그러면 좀 키도 쫌 커야 되고,어~ 덩치도 조금 커야 되고 그러면 좀 키도 조금 커야 되고
그러면 이제 손도 크고 뭐~ 그렇겠제,그러면 이제 손도 크고 뭐~ 그렇겠제
손이 커야 또 내 손을 이케 싹 잡아주면은 겨울에 막 뜨뜻하다 아이가.,손이 커야 또 내 손을 이렇게 싹 잡아주면은 겨울에 막 따뜻하지 않냐.
그런 정도 그리고 또,그런 정도 그리고 또
쫌 만났을 때 이게 유머가 쫌 통해야 된다.,조금 만났을 때 이게 유머가 조금 통해야 된다.
이게 막 같이 재밌고 웃고 이래야지 막,이게 막 같이 재밌고 웃고 이래야지 막
