사투리,표준어
혹시 그~ 군대를 갔다 오셨는데,혹시 그~ 군대를 갔다 오셨는데
어떤 쪽 뭐~ 해병대 아니면은 육군 요렇게 있잖아여.,어떤 쪽 뭐~ 해병대 아니면은 육군 요렇게 있잖아여.
그러면 제가 군대를 어떻게 가게 됐는지부터 말해드릴게요.,그러면 제가 군대를 어떻게 가게 됐는지부터 말해드릴게요.
원래 안 가실 생각이셨어요 어떻게 가게 됐는지,원래 안 가실 생각이셨어요 어떻게 가게 됐는지
제가 갈 생각이 없었어요.,제가 갈 생각이 없었어요.
갈 생각이 없었는데,갈 생각이 없었는데
이제 대학교 일학년하고 이학년 올라가는 방학 때,이제 대학교 일학년하고 이학년 올라가는 방학 때
다들 군대 간다고 하니까,다들 군대 간다고 하니까
친구들이 막 군대 지원을 하는 거예요.,친구들이 막 군대 지원을 하는 거예요.
그것도 지원을 해야 해요?,그것도 지원을 해야 해요?
지원을 해야 하드라고여.,지원을 해야 하더라고요.
난중에 나이가 차면은 군대서 와서 끌려가긴 하는데,나중에 나이가 차면은 군대서 와서 끌려가긴 하는데
그게 아니면 나이 어릴 때는 지원해서 군대를 가야 돼요.,그게 아니면 나이 어릴 때는 지원해서 군대를 가야 돼요.
그래서 제가 가고 싶은 곳에 지원을 해서 군대를 갈 수 있는데,그래서 제가 가고 싶은 곳에 지원을 해서 군대를 갈 수 있는데
이제 친구들하고 반에서 있는데,이제 친구들하고 반에서 있는데
군대를 지원을 한대요.,군대를 지원을 한대요.
저는 생각도 없었는데,저는 생각도 없었는데
그래서 뭐가 괜찮냐 물어보니까,그래서 뭐가 괜찮냐 물어보니까
운전병이 괜찮대요.,운전병이 괜찮대요.
그럼 내 것도 같이 해줘라 해가지고,그럼 내 것도 같이 해줘라 해가지고
같이 신청을 했더니 저만 붙어버린 거예요.,같이 신청을 했더니 저만 붙어버린 거예요.
같이 가기로 했던 친구는,같이 가기로 했던 친구는
떨어지고 제가 붙어가지고,떨어지고 제가 붙어가지고
제 친구들 중에서는 쫌 빨리 갔다 오긴 했거든요?,제 친구들 중에서는 조금 빨리 갔다 오긴 했거든요?
그~ 오히려 더  좋지 않나요 빨리 갔다 오고,그~ 오히려 더  좋지 않나요 빨리 갔다 오고
그때는 이제 더 놀고 싶은데,그때는 이제 더 놀고 싶은데
그래서 이제 군대 들어가는 날짜 받고,그래서 이제 군대 들어가는 날짜 받고
미친 듯이 놀았죠.,미친 듯이 놀았죠.
뭐~ 거의 일주일에 한 여섯 번씩 술 먹고,뭐~ 거의 일주일에 한 여섯 번씩 술 먹고
친구도 만나가지고 놀고 하다가,친구도 만나가지고 놀고 하다가
처음에 군대 이제 딱 들어갔죠 육군 들어갔는데,처음에 군대 이제 딱 들어갔죠 육군 들어갔는데
운전병으로  갔어요 운전 면허증이 있어서,운전병으로  갔어요 운전 면허증이 있어서
그래서 처음에 딱 가면,그래서 처음에 딱 가면
삼일 동안 내가 입을 옷이랑 가서 쓸 물품을 주는 곳이 있거든요.,삼일 동안 내가 입을 옷이랑 가서 쓸 물품을 주는 곳이 있거든요.
그냥 그냥 이케 그~ 입었던 옷은 원래 뭐~ 따른 박스에 넣어서 어~ 자택으로 보낸다 하더라고요.,그냥 그냥 이렇게 그~ 입었던 옷은 원래 뭐~ 다른 박스에 넣어서 어~ 자택으로 보낸다 하더라고요.
그래서 이제 옷 받고 내가 입은 옷 택배 부치라고 박스 같은 걸 주거든요?,그래서 이제 옷 받고 내가 입은 옷 택배 부치라고 박스 같은 걸 주거든요?
거기다가 이제 편지 써가지고 부모님이랑 가족들 보라고 편지 써가지고,거기다가 이제 편지 써가지고 부모님이랑 가족들 보라고 편지 써가지고
옷이랑 같이 보내고,옷이랑 같이 보내고
훈련하는 곳으로 또 넘어가요 그거 다 챙겨가지고,훈련하는 곳으로 또 넘어가요 그거 다 챙겨가지고
군대를 가면 훈련소랑 자대가 있는데,군대를 가면 훈련소랑 자대가 있는데
훈련소에서 한 달 쪼금 넘게 훈련을 받아여.,훈련소에서 한 달 조금 넘게 훈련을 받아여.
거기서 군사 기초 훈련이라고 총 쏘고 체력 훈련하고,거기서 군사 기초 훈련이라고 총 쏘고 체력 훈련하고
그런 거 해가지고 군인이라면 누구나 갖춰야 될 그 능력들을 거기서 훈련을 하는 거예요.,그런 거 해가지고 군인이라면 누구나 갖춰야 될 그 능력들을 거기서 훈련을 하는 거예요.
거기서 이제 배우고 저는 운전병으로 애초에 지원해서 특기가 운전이거든요?,거기서 이제 배우고 저는 운전병으로 애초에 지원해서 특기가 운전이거든요?
그럼 또 특기 훈련을 받으러 가요.,그럼 또 특기 훈련을 받으러 가요.
그러면 같이  그때 이제 그~ 한 달 정도 사주 정도 때,그러면 같이  그때 이제 그~ 한 달 정도 사주 정도 때
그러면은 그~ 같이 기초 훈련을 하고,그러면은 그~ 같이 기초 훈련을 하고
가외적으로 또 한 번 더 가는 거예요 아니면 그 그 사주 안에서?,가외적으로 또 한 번 더 가는 거예요 아니면 그 그 사주 안에서?
아뇨 그 사주 훈련 다 받고 나서,아뇨 그 사주 훈련 다 받고 나서
그러고 이제 훈련소에도 제 동기라고 하죠 같이 입대한 군인들,그리고 이제 훈련소에도 제 동기라고 하죠 같이 입대한 군인들
걔들하고 한 달 살면서 정도 많이 들어가지고,걔들하고 한 달 살면서 정도 많이 들어가지고
또 이제 다 자대배치 받아서 간다고 인사하고,또 이제 다 자대배치 받아서 간다고 인사하고
근데 이제 그~ 너무 정이 너무 많이 든 애들은,근데 이제 그~ 너무 정이 너무 많이 든 애들은
보내면서 막 우는 애들도 있었어요.,보내면서 막 우는 애들도 있었어요.
조심히 가라고 그러고,조심히 가라고 그리고
이제 저는 특기 훈련을 받으러 가죠.,이제 저는 특기 훈련을 받으러 가죠.
잠깐 얘기 들었는데 요기에서,잠깐 얘기 들었는데 요기에서
그~ 한 달 정도의 가까운 시간에,그~ 한 달 정도의 가까운 시간에
그~ 기초 훈련을 같이 받는다고 했잖아요 근데 그때 처음 봤는데도 막,그~ 기초 훈련을 같이 받는다고 했잖아요 근데 그때 처음 봤는데도 막
몸조심하고 막 따른데 가도 잘 지내라 이렇게 하면서,몸조심하고 막 다른데 가도 잘 지내라 이렇게 하면서
그~ 전쟁을 같이 치룬 친구는 아니잖아.,그~ 전쟁을 같이 치룬 친구는 아니잖아.
마치 전우애처럼,마치 전우애처럼
근데 그 느낌이 뭐~ 하고 있는 드라마나 아니면은 제 주변에,근데 그 느낌이 뭐~ 하고 있는 드라마나 아니면은 제 주변에
이제 다 조리 이제 그~ 몸 산후조리하고 난 다음에,이제 다 조리 이제 그~ 몸 산후조리하고 난 다음에
하므 이제 우리 애기 데리고 가야지 집에 그런 느낌이 솔직히 쫌 약간 들었습니다.,하므 이제 우리 애기 데리고 가야지 집에 그런 느낌이 솔직히 조금 약간 들었습니다.
다 지내고 헤어져야 하는데 처음에는 근데,다 지내고 헤어져야 하는데 처음에는 근데
이제 난생 다 처음 보는 사람들이거든요.,이제 난생 다 처음 보는 사람들이거든요.
처음엔 쫌 어색하다가 저기 뭐~ 훈련시켜주는 사람이 또 엄하게 하니까,처음엔 조금 어색하다가 저기 뭐~ 훈련시켜주는 사람이 또 엄하게 하니까
