사투리,표준어
지금부터 성격에 대해 얘기해 보도록 하겠습니다.,지금부터 성격에 대해 얘기해 보도록 하겠습니다.
아 요즘 나는 요즘 사람들이,아 요즘 나는 요즘 사람들이
자신의 성격에 대해서 쪼금 더 관심이 많아진 거 같다고 생각이 든다.,자신의 성격에 대해서 쪼금 더 관심이 많아진 거 같다고 생각이 든다.
요즘 엠비티아이인가 막 그것도 되게 유행하잖아.,요즘 엠비티아이인가 막 그것도 되게 유행하잖아.
니 그 엠비티아이 해 본 적 있나?,너 그 엠비티아이 해 본 적 있나?
엠비티아이 해 본 적 있지 나는 검사해 봤을 때,엠비티아이 해 본 적 있지 나는 검사해 봤을 때
아이엔에프피 나왔었어 니는 뭐 나왔었어?,아이엔에프피 나왔었어 너는 뭐 나왔었어?
나랑 한 개 빼고 다 비슷하네 나는 그~ 아이엔티피인가?,나랑 한 개 빼고 다 비슷하네 나는 그~ 아이엔티피인가?
그걸로 나왔거든 니 어디서 했었는데 성격 검사?,그걸로 나왔거든 너 어디서 했었는데 성격 검사?
인터넷에 떠돌아다니는 그~ 제일 대표적인 사이트?,인터넷에 떠돌아다니는 그~ 제일 대표적인 사이트?
십육 퍼스널리티 있는 그 사이트에서 했었어.,십육 퍼스널리티 있는 그 사이트에서 했었어.
거기서 하구 나면 캐릭터 나오잖아 엠비티아이별로,거기서 하구 나면 캐릭터 나오잖아 엠비티아이별로
나는 주변에 나비 날라댕기고 있는,나는 주변에 나비 날아다니고 있는
긴 머리 초록색 여자가 나왔는데 나는 캐릭터도 마음에 들어서 좋았었어.,긴 머리 초록색 여자가 나왔는데 나는 캐릭터도 마음에 들어서 좋았었어.
나도 아마 니랑 똑같은 사이트에서 했을 거야 아마,나도 아마 너랑 똑같은 사이트에서 했을 거야 아마
나는 그~ 뭐~ 논리 사색적인 논리든가 암튼 그런 걸로 나왔었거든.,나는 그~ 뭐~ 논리 사색적인 논리든가 암튼 그런 걸로 나왔었거든.
뭐~ 약간 나랑 특징을 읽어 보면 대부분 비슷할 거 같으면서도 약간 아닌 것도 있는 거 같드라.,뭐~ 약간 나랑 특징을 읽어 보면 대부분 비슷할 거 같으면서도 약간 아닌 것도 있는 거 같더라.
너는 그게 완전 니랑 비슷하고 생각 같이 드나?,너는 그게 완전 너랑 비슷하고 생각 같이 드나?
나는 거의 다 잘 들어맞았어 안 맞다기보다는,나는 거의 다 잘 들어맞았어 안 맞다기보다는
이럴 수도 있지 싶은 것들도 있고 아니면은,이럴 수도 있지 싶은 것들도 있고 아니면은
완전 나랑 찰떡인 것도 있고 해서 그런 성격 검사 보면,완전 나랑 찰떡인 것도 있고 해서 그런 성격 검사 보면
되게 흥미롭고 재밌어서 많이 찾아봤었던 거 같애.,되게 흥미롭고 재밌어서 많이 찾아봤었던 거 같애.
나도 처음 엠비티아이가 유행했을 때는,나도 처음 엠비티아이가 유행했을 때는
저게 뭐가  대단하다고 사람들이 좋아할까 막 그런 생각이 들었었지만,저게 뭐가  대단하다고 사람들이 좋아할까 막 그런 생각이 들었었지만
