사투리,표준어
요즘 경제가 어떻게 돌아가는지 잘 모르겠지만,요즘 경제가 어떻게 돌아가는지 잘 모르겠지만
서울을 보니까 뉴스 같은 거 보면은,서울을 보니까 뉴스 같은 거 보면은
집값이 최근 들어서 확 올랐다는 얘기도 있고,집값이 최근 들어서 확 올랐다는 얘기도 있고
그런 것도 있고 최근에 제가 이제 내년에 아마 군대를 갈 거 같애서,그런 것도 있고 최근에 제가 이제 내년에 아마 군대를 갈 거 같애서
군대 월급 같은 것도 찾아봤는데,군대 월급 같은 것도 찾아봤는데
이천이 년 대비해서 이천이십 년에,이천이 년 대비해서 이천이십 년에
월급이 훨씬 많더라구요 이천이 년에는,월급이 훨씬 많더라구요 이천이 년에는
하루에 당일 일당이 오백구십 원인가 그랬었는데,하루에 당일 일당이 오백구십 원인가 그랬었는데
지금은 이천이십 년 기준으로 월급이,지금은 이천이십 년 기준으로 월급이
그래도 한 사십 만 원 한다고 하더라구요.,그래도 한 사십 만 원 한다고 하더라구요.
그래서 경제가 발전을 해서 그런 게 아닌가 하는 생각이 드는데,그래서 경제가 발전을 해서 그런 게 아닌가 하는 생각이 드는데
요즘에는 어떤 쪽으로 소비를 자주 하시나요?,요즘에는 어떤 쪽으로 소비를 자주 하시나요?
주로 지금 코로나 때문에 집에 있는 시간이 많다 보니까,주로 지금 코로나 때문에 집에 있는 시간이 많다 보니까
배달음식으로 소비하는 게 쪼끔 많아진 거 같고,배달음식으로 소비하는 게 쪼끔 많아진 거 같고
집에 있다 보니 뭐~ 마트 장 보러 나가는 것이라든지,집에 있다 보니 뭐~ 마트 장 보러 나가는 것이라든지
밥을 먹으러  한다던지 이런 게 많이 줄어드는 바람에,밥을 먹으러  한다던지 이런 게 많이 줄어드는 바람에
뭐~ 택배라던지 아니면 기타 홈쇼핑이나 소셜 쪽에서 쇼핑을 하는 경우가 쪼끔 많은 거 같아서,뭐~ 택배라던지 아니면 기타 홈쇼핑이나 소셜 쪽에서 쇼핑을 하는 경우가 쪼끔 많은 거 같아서
지금 그쪽으로 소비를 쪼끔 많이 하고 있는 편이구요.,지금 그쪽으로 소비를 쪼끔 많이 하고 있는 편이구요.
그리고 내년에 군대 가시면 인제 주어진 그~ 고정 월급이 인제 생기는 건데,그리고 내년에 군대 가시면 인제 주어진 그~ 고정 월급이 인제 생기는 건데
그거를 인제 어떻게 사용하실 계획인지 한번 여쭤볼게요.,그거를 인제 어떻게 사용하실 계획인지 한번 여쭤볼게요.
일단 군대 내에서 돈을 어떤 곳에 쓰고,일단 군대 내에서 돈을 어떤 곳에 쓰고
필수적으로 사용해야 되는 부분이 어디가 있는진 자세히 모르겠어서,필수적으로 사용해야 되는 부분이 어디가 있는진 자세히 모르겠어서
아직 그런 정확한 계획은 없는데,아직 그런 정확한 계획은 없는데
어~ 아마 필수적으로 써야 하는 곳이 있으면은,어~ 아마 필수적으로 써야 하는 곳이 있으면은
필수 금액만 사용하고 나머지는 아마 저축했다가,필수 금액만 사용하고 나머지는 아마 저축했다가
군대에 있는 시간이 끝나면은,군대에 있는 시간이 끝나면은
모아둔 걸로 따른 거 하는 곳에 쓸 거 같애요.,모아둔 걸로 다른 거 하는 곳에 쓸 거 같애요.
네 정확하게 아직 가면은,네 정확하게 아직 가면은
돈을 어떤 데 쓸지를 뭔가 안 찾아봐서,돈을 어떤 데 쓸지를 뭔가 안 찾아봐서
돈을 쓸 때가 있나 싶기도 한데,돈을 쓸 때가 있나 싶기도 한데
있으면 쓰고 없으면은 그냥 저축을 계속해서,있으면 쓰고 없으면은 그냥 저축을 계속해서
모아둔 걸로 뭔가를 해볼려고 생각 중 입니다.,모아둔 걸로 뭔가를 해볼려고 생각 중 입니다.
혹시 살면서 경제 위기를 겪어보신 적이 있나요?,혹시 살면서 경제 위기를 겪어보신 적이 있나요?
일단 경제 위기라고 하는 게,일단 경제 위기라고 하는 게
그~ 전체적으로 어~ 나라가 돌아가는 뭐~ 상황을 경제 위기라고,그~ 전체적으로 어~ 나라가 돌아가는 뭐~ 상황을 경제 위기라고
통틀어서 표현을 하는 거 같긴 한데,통틀어서 표현을 하는 거 같긴 한데
일단 저도 가정 내에서 뭐~ 월급을 받구 그걸로 인제 생활을 하다 보면,일단 저도 가정 내에서 뭐~ 월급을 받구 그걸로 인제 생활을 하다 보면
뭐~ 갑자기 목돈,뭐~ 갑자기 목돈
목돈이 필요한 경우라던지 예상외에 지출이 생기는 경우라던지 그런 것도 인제,목돈이 필요한 경우라던지 예상외에 지출이 생기는 경우라던지 그런 것도 인제
어쨌든 저희 가계 경제에 인제 위기라고 생각을 하거든요.,어쨌든 저희 가계 경제에 인제 위기라고 생각을 하거든요.
