사투리,표준어
니 마라 좋아해?,너 마라 좋아해?
나 얼마 전에,나 얼마 전에
마라를 처음 먹어 봤거든?,마라를 처음 먹어 봤거든?
그~ 마라탕은 아직 못 먹어봤는데,그~ 마라탕은 아직 못 먹어봤는데
샹궈 샹궈 마라샹궈?,샹궈 샹궈 마라샹궈?
그걸 처음 먹어 봤어.,그걸 처음 먹어 봤어.
근데 진짜 맛있더라고,근데 진짜 맛있더라고
진짜 깜짝 놀랬 나 진짜 울 뻔했어 나 진짜 너무 맛있어서,진짜 깜짝 놀랬 나 진짜 울 뻔했어 나 진짜 너무 맛있어서
혹시 좋아해?,혹시 좋아해?
내 마라 종류가,내가 마라 종류가
마라탕이랑 마라샹궈가 내 인생 음식이거든?,마라탕이랑 마라샹궈가 내 인생 음식이거든?
내 진짜 완전 중독 돼 가지고,내가 진짜 완전 중독 돼 가지고
맨날 학교에서 점심으로 마라탕 먹고 저녁으로 마라샹궈 먹고 막 이랬었단 말이야.,맨날 학교에서 점심으로 마라탕 먹고 저녁으로 마라샹궈 먹고 막 이랬었단 말이야.
근데 니가 이때까지 마라를 안 먹어 봤댔다 아이가.,근데 네가 이때까지 마라를 안 먹어 봤댔지 않니.
그래서 이게 호불호가 갈리니까 뭐~ 둘이 있으면은 뭐~ 여러 명에서 있으면은,그래서 이게 호불호가 갈리니까 뭐~ 둘이 있으면은 뭐~ 여러 명에서 있으면은
마라 메뉴랑 다른 거 시킴 되는데,마라 메뉴랑 다른 거 시킴 되는데
보통 그렇게 둘이 자주 만나고 하니까,보통 그렇게 둘이 자주 만나고 하니까
또 같이 만나는 애들도 마라를 걔네는 별로 안 좋아하고,또 같이 만나는 애들도 마라를 걔네는 별로 안 좋아하고
이래 가지고 못 먹었었는데,이래 가지고 못 먹었었는데
내 진짜 마라샹궈가 맛있었으면은,내가 진짜 마라샹궈가 맛있었으면은
마라탕도 진짜 맛있을 걸?,마라탕도 진짜 맛있을 걸?
마라탕 내랑 한 번 먹으러 가자 진짜 마라탕 맛있는 데가 있어.,마라탕 나랑 한 번 먹으러 가자 진짜 마라탕 맛있는 데가 있어.
그~ 거기는 아~ 샹궈가 더 유명한데 성신여대에,그~ 거기는 아~ 샹궈가 더 유명한데 성신여대에
애정마라탕인가 거기 &company-name1&라고,애정마라탕인가 거기 &company-name1&라고
거기가 마라샹궈가 진짜 맛있거든?,거기가 마라샹궈가 진짜 맛있거든?
마라탕도 맛있고 그래서 거기서,마라탕도 맛있고 그래서 거기서
꽃빵 연유 꽃빵을 시키면은,꽃빵 연유 꽃빵을 시키면은
연유 꽃빵이랑 그 다음에 마라탕이랑 마라샹궈랑 시켜 가지고 먹으면은,연유 꽃빵이랑 그 다음에 마라탕이랑 마라샹궈랑 시켜 가지고 먹으면은
진짜 행복하거든.,진짜 행복하거든.
그리고 칭따오도 같이 먹어야 되거든.,그리고 칭따오도 같이 먹어야 되거든.
원래 고량주에 칭따오 말아 먹어야 되지만,원래 고량주에 칭따오 말아 먹어야 되지만
어~ 그래도 뭐~ 주량상 어~,어~ 그래도 뭐~ 주량상 어~
그냥 칭따오만 한 잔씩 하는 걸로 하고,그냥 칭따오만 한 잔씩 하는 걸로 하고
아니면 강서구청에도 마라탕 맛있는데 많지 않나?,아니면 강서구청에도 마라탕 맛있는데 많지 않아?
내 강서구에 마라탕 맛있는 데가 많다고 나는 들었어.,내가 강서구에 마라탕 맛있는 데가 많다고 나는 들었어.
근데 내가 처음 그~ 샹궈를 먹은 내가 홍대였거든?,근데 내가 처음 그~ 샹궈를 먹은 내가 홍대였거든?
근데 거기 그니까 검색해 보고 갔는데,근데 거기 그러니까 검색해 보고 갔는데
그~ 까 음식점이 진짜 많더라고 마라 뭐~ 그런 거 파는 데가,그~ 까 음식점이 진짜 많더라고 마라 뭐~ 그런 거 파는 데가
근데 그 중에서 그냥 좀 유명한델 갔어 &company-name2&?,근데 그 중에서 그냥 좀 유명한델 갔어 &company-name2&?
근데 거기가 진짜 맛있는 거야.,근데 거기가 진짜 맛있는 거야.
그래서,그래서
이제 거기보다 더 맛있어야 되는데,이제 거기보다 더 맛있어야 되는데
강서구에 어디가 맛있는지 일단 모르겠어.,강서구에 어디가 맛있는지 일단 모르겠어.
근데 어쨌든 나는 진짜 샹궈가,근데 어쨌든 나는 진짜 샹궈가
이게 음식이 돼서 나오는 게 아니라 이렇게 담더만 그래서 이제,이게 음식이 돼서 나오는 게 아니라 이렇게 담더만 그래서 이제
막 자기가 먹고 싶은 걸 담아서 그거를 약간 마라 그거랑 해서 이렇게 볶아 주는 거더라고,막 자기가 먹고 싶은 걸 담아서 그거를 약간 마라 그거랑 해서 이렇게 볶아 주는 거더라고
근데 거기 있는 목이버섯이 진짜 너무 맛있고,근데 거기 있는 목이버섯이 진짜 너무 맛있고
니 비록 버섯 안 좋아하지만,너가 비록 버섯 안 좋아하지만
거기에 중국 당면 분모자,거기에 중국 당면 분모자
진짜 너무 맛있는 거야.,진짜 너무 맛있는 거야.
그니까 내가 그냥 우리 최근에 거기서,그러니까 내가 그냥 우리 최근에 거기서
그~ 애들이랑 서면에서 생일 때,그~ 애들이랑 서면에서 생일 때
너네 생일 때 그거 먹었잖아 약간 고런 이제 마라랑 뭐~ 그런 류를,너네 생일 때 그거 먹었잖아 약간 고런 이제 마라랑 뭐~ 그런 류를
근데 거기서 블랙 페퍼 그~ 돼지 고기 튀김 먹었었잖아 근데 그게,근데 거기서 블랙 페퍼 그~ 돼지 고기 튀김 먹었었잖아 근데 그게
약간 그 맛나는 거야 마라샹궈 맛나는 거야.,약간 그 맛나는 거야 마라샹궈 맛나는 거야.
