사투리,표준어
찬지 니는 혹시 노래 좋아하는 장르 있나?,찬지 너는 혹시 노래 좋아하는 장르 있니?
알앤비나 발라드 약간 그쪽 약간 쫌 서정적인 노래 되게 좋아하거든.,알앤비나 발라드 약간 그쪽 약간 조금 서정적인 노래 되게 좋아하거든.
니는 그면 좋아하는 장르 있나?,너는 그러면 좋아하는 장르 있니?
나도 뭐~ 당연히 있지 근데 나는 약간,나도 뭐~ 당연히 있지 근데 나는 약간
딱 한 가지를 좋아한다기보다는 날마다 약간 달라지는 거 같은데 어떤 날은 또 발라드가 좋은 거 같고,딱 한 가지를 좋아한다기보다는 날마다 약간 달라지는 거 같은데 어떤 날은 또 발라드가 좋은 거 같고
어떤 날은 또 랩을 좋아하는 거 같고 또 어떤 날은,어떤 날은 또 랩을 좋아하는 거 같고 또 어떤 날은
가사가 좋은 노래들 있다 아이가 그런 인디 뮤직 이런 것들도 좋고,가사가 좋은 노래들 있지 않냐 그런 인디 뮤직 이런 것들도 좋고
날마다 쫌 달라지는 거 같애서 근데 요즘은 쫌 랩이랑 감성 랩 이런 것들 또 듣고,날마다 조금 달라지는 거 같애서 근데 요즘은 조금 랩이랑 감성 랩 이런 것들 또 듣고
요즘은 쫌 그런 거에 쫌 꽂혀 있는 거 같다 그러면 니는 뭐~ 좋아하는 노래가,요즘은 조금 그런 거에 조금 꽂혀 있는 거 같다 그러면 너는 뭐~ 좋아하는 노래가
딱 한 곡 뽑자면 뭐가 있는데?,딱 한 곡 뽑자면 뭐가 있는데?
한 곡 내가 되게 대중음악을 되게 좋아하는 편이고 많이 들은 편인데 사실은,한 곡 내가 되게 대중음악을 되게 좋아하는 편이고 많이 들은 편인데 사실은
얼마 전까지는 딱히 한 곡을 뽑으라면은 없었는데 딱 이 곡이 나오고 나서부터,얼마 전까지는 딱히 한 곡을 뽑으라면은 없었는데 딱 이 곡이 나오고 나서부터
딱 한 곡만 꼽으라면 딱 이 곡을 꼽을 수 있게  됐는데,딱 한 곡만 꼽으라면 딱 이 곡을 꼽을 수 있게  됐는데
포맨의 지금은 이프로 활동을 하지만 포맨의,포맨의 지금은 이프로 활동을 하지만 포맨의
시간을 걸어서 라는 곡인데 이 곡이 걍 가사 자체도 너무 서정적이고,시간을 걸어서 라는 곡인데 이 곡이 그냥 가사 자체도 너무 서정적이고
또 내가 가장 좋아하는 가수인 이프 분들의,또 내가 가장 좋아하는 가수인 이프 분들의
노래라서 더욱 쫌 꽂힌 그런 거가 있기도 하고,노래라서 더욱 조금 꽂힌 그런 거가 있기도 하고
이 노래 가사가 나는 솔직히 말해서 가사가 되게 너무 좋고,이 노래 가사가 나는 솔직히 말해서 가사가 되게 너무 좋고
이 곡이 원래는 타이틀곡 후보까지 오른 걸로 아는데 소속사가,이 곡이 원래는 타이틀곡 후보까지 오른 걸로 아는데 소속사가
소속사에서 쪼금 더 대중적인 노래를 하자 라고 해서 이 곡이 안 뽑힌 걸로 알고 있는데,소속사에서 쪼금 더 대중적인 노래를 하자 라고 해서 이 곡이 안 뽑힌 걸로 알고 있는데
내 감성에는 이 곡이 더 맞고,내 감성에는 이 곡이 더 맞고
어떻게 보면은 일반적인,어떻게 보면은 일반적인
이별에 대해서 얘기를 한 곡일 수도 있지만 내가 해석 내가 듣고,이별에 대해서 얘기를 한 곡일 수도 있지만 내가 해석 내가 듣고
느끼기에는 뭔가 되게,느끼기에는 뭔가 되게
내 인생 전체를 마지막에 정말 죽는 날 눈을 감는 날,내 인생 전체를 마지막에 정말 죽는 날 눈을 감는 날
딱 듣게 된다면 딱 한 곡만 들을 수 있다면 이 곡을 듣고 싶다 라고 생각을 해서 이 곡이 가장 최애 곡이고,딱 듣게 된다면 딱 한 곡만 들을 수 있다면 이 곡을 듣고 싶다 라고 생각을 해서 이 곡이 가장 최애 곡이고
쫌 뭔가 서정적이고 발라드 감성에 맞는,조금 뭔가 서정적이고 발라드 감성에 맞는
그런 곡이라고 생각을 해서 나는 이 곡을 언제 들어도 좋기 때문에 언제 들어도,그런 곡이라고 생각을 해서 나는 이 곡을 언제 들어도 좋기 때문에 언제 들어도
노래에 그 분위기 안에 내가 들어갈 수 있는 곡이라고 생각을 해서 이 곡이,노래에 그 분위기 안에 내가 들어갈 수 있는 곡이라고 생각을 해서 이 곡이
가장 내 인생곡 최애 곡이라고 당당하게 말할 수 있는 거 같고,가장 내 인생곡 최애 곡이라고 당당하게 말할 수 있는 거 같고
너는 되게 좋아하는 장르가 다양하니까,너는 되게 좋아하는 장르가 다양하니까
너는 어떤 곡이 좋은지 모르겠네 어떤 곡이 넌 제일 좋니?,너는 어떤 곡이 좋은지 모르겠네 어떤 곡이 넌 제일 좋니?
어~ 나는 되게 여러 장르를 좋아해가지고 장르 별로 일단 한 곡씩 뽑자면,어~ 나는 되게 여러 장르를 좋아해가지고 장르 별로 일단 한 곡씩 뽑자면
일단 최근 들어서 랩은 곡예사 리믹스,일단 최근 들어서 랩은 곡예사 리믹스
그~ 딩고 프리스타일에서 나왔던 건데 진짜 미쳤더라고 특히,그~ 딩고 프리스타일에서 나왔던 건데 진짜 미쳤더라고 특히
가짜 사나이에 나왔던 베이식 쇼미 더 우승 쇼미 더 머니 우승자였,가짜 사나이에 나왔던 베이식 쇼미 더 우승 쇼미 더 머니 우승자였
지금 유튜브 활동도 하고 있는 베이식 파트가 완전 진짜 훅도 미쳤고 너무,지금 유튜브 활동도 하고 있는 베이식 파트가 완전 진짜 훅도 미쳤고 너무
착 달라붙는 랩을 해서 너무 듣기 좋더라고 그래서 이 곡에 빠지게 됐고,착 달라붙는 랩을 해서 너무 듣기 좋더라고 그래서 이 곡에 빠지게 됐고
그~ 인디 뮤직에서는 적재의 별 보러 가자,그~ 인디 뮤직에서는 적재의 별 보러 가자
그 가사가 진짜 쥑이거든 가사가 너무,그 가사가 진짜 죽이거든 가사가 너무
아름답고 약간 적적하면서 뭔가 심금을 울리는?,아름답고 약간 적적하면서 뭔가 심금을 울리는?
멜로디도 너무 좋고 그래서 그 노래로 인해서 솔직히 인디 뮤직에 처음 빠졌게 빠지게 됐고,멜로디도 너무 좋고 그래서 그 노래로 인해서 솔직히 인디 뮤직에 처음 빠졌게 빠지게 됐고
그래서 인디 뮤직에서는 별 보러 가자 모든 장르를 다 합쳐서,그래서 인디 뮤직에서는 별 보러 가자 모든 장르를 다 합쳐서
제일 지금 좋아하는 곡을 뽑자면은 오반의 어떻게 지내,제일 지금 좋아하는 곡을 뽑자면은 오반의 어떻게 지내
또 내 지 처음 전주 듣고 소름돋아가지고 내가 계속 듣고 있거든.,또 내 지 처음 전주 듣고 소름돋아가지고 내가 계속 듣고 있거든.
최근에 이제 듣게 돼가지고 계속 듣게 됐는데,최근에 이제 듣게 돼가지고 계속 듣게 됐는데
전주 부분은 들으면 소름이 돋아가지고 이게 노래가 너무 좋아.,전주 부분은 들으면 소름이 돋아가지고 이게 노래가 너무 좋아.
니도 진짜 이거 들으면은 깜짝 놀라가지고 계속 이게 또 훅도 되게 중독적이라가지고,너도 진짜 이거 들으면은 깜짝 놀라가지고 계속 이게 또 훅도 되게 중독적이라가지고
계속 이게 되뇌이게 되거든 그래서 니도 한번,계속 이게 되뇌이게 되거든 그래서 너도 한번
처음에 난 오반이라는 가수를 그렇게 좋아하진 않았는데 이 노래 듣고 완전히 팬이 돼버렸어.,처음에 난 오반이라는 가수를 그렇게 좋아하진 않았는데 이 노래 듣고 완전히 팬이 돼버렸어.
이 노래에 대해서 너도 함 들어보면은 좋지 않을까 생각이 드네.,이 노래에 대해서 너도 한번 들어보면은 좋지 않을까 생각이 드네.
그러면 니는 혹시 나한테 추천해주고 싶은 음악 같은 거 있나 내 요새,그러면 너는 혹시 나한테 추천해주고 싶은 음악 같은 거 있나 나 요새
한 곡 꽂히면 나 계속 그 곡만 들어가지고 니가 추천 좀 해 봐봐.,한 곡 꽂히면 나 계속 그 곡만 들어가지고 네가 추천 좀 해 봐봐.
나는 뭐~ 나는 뭐~ 워낙 많이 들으니까,나는 뭐~ 나는 뭐~ 워낙 많이 들으니까
지금 딱 추천해주고 싶은 곡이 있긴 하지만 그래도,지금 딱 추천해주고 싶은 곡이 있긴 하지만 그래도
니 상황에 맞춰서 쪼금 추천해주고 싶어서,너 상황에 맞춰서 쪼금 추천해주고 싶어서
니가 지금 뭐~ 어떤 느낌이고 어떤 곡을 듣고 싶은지가 먼저,네가 지금 뭐~ 어떤 느낌이고 어떤 곡을 듣고 싶은지가 먼저
랩 힙합을 좋아해서 그런 거 듣고 싶은데 니가 그런 거에 대해서는 잘 모르니까,랩 힙합을 좋아해서 그런 거 듣고 싶은데 네가 그런 거에 대해서는 잘 모르니까
약간 발라드인데 지금 난 근데 연애를 하고 있어서 별로 그런,약간 발라드인데 지금 난 근데 연애를 하고 있어서 별로 그런
슬픈 가사는 와닿지가 않거든 쪼끔 재밌는 약간 밝은 분위기의 발라드 같은 거 있으면은 추천해주면 좋겠네.,슬픈 가사는 와닿지가 않거든 쪼끔 재밌는 약간 밝은 분위기의 발라드 같은 거 있으면은 추천해주면 좋겠네.
따른 의미로 깊이가 있거나 아니면,다른 의미로 깊이가 있거나 아니면
어떻게 보면 식상하지만 이별 노래 전문이라 쫌 생각 좀 하게,어떻게 보면 식상하지만 이별 노래 전문이라 조금 생각 좀 하게
니 먼저 내한테 쫌 추천해줄 수 있나 해가지고,너 먼저 나한테 조금 추천해줄 수 있나 해가지고
나는 요즘 쪼금,나는 요즘 쪼금
쫌 시기도 시기다 보니까 가을 겨울이다 보니까 난 계절마다 타서 쫌,조금 시기도 시기다 보니까 가을 겨울이다 보니까 난 계절마다 타서 조금
가을로 겨울로 가을에서 겨울로 넘어가는 계절이라,가을로 겨울로 가을에서 겨울로 넘어가는 계절이라
겨울 타고 있거든 그니까 니가 쫌,겨울 타고 있거든 그러니까 네가 조금
약간 겨울 타는데 좋은 장르는 상관없고 니가 추천하는,약간 겨울 타는데 좋은 장르는 상관없고 네가 추천하는
좀 감수성을 자극할 수 있는 그런 노래를 한번 추천을 받아볼게.,좀 감수성을 자극할 수 있는 그런 노래를 한번 추천을 받아볼게.
그런 노래로 한번 깔끔하게 추천해도.,그런 노래로 한번 깔끔하게 추천해줘.
뭐~ 내가 발라드에 대해서 잘 아는 게 아니라서,뭐~ 내가 발라드에 대해서 잘 아는 게 아니라서
니 같은 발라드 잘 아는 사람한테 함부로 추천하기엔 쫌 뭣 하지만,너 같은 발라드 잘 아는 사람한테 함부로 추천하기엔 조금 뭣 하지만
내가 참 감명 깊게 감수성 있게 들었던 노래는,내가 참 감명 깊게 감수성 있게 들었던 노래는
그~ 그렉의 한 편의 영화 같았던 우리의 긴 이라는 노래,그~ 그렉의 한 편의 영화 같았던 우리의 긴 이라는 노래
이 노래를 니가 알란지 모르겠지만,이 노래를 네가 아는지 모르겠지만
가수로 지금 슈퍼스타 옛날에 나와가지고 슈퍼스타 케이에 나와서,가수로 지금 슈퍼스타 옛날에 나와가지고 슈퍼스타 케이에 나와서
감수성 보고싶다로 되게 한때 에스엔에스에,감수성 보고싶다로 되게 한때 에스엔에스에
그~ 유명했던 사람인데 이 사람이 유튜브로 이제 한국 유튜브에서 활동을 하는 가수거든.,그~ 유명했던 사람인데 이 사람이 유튜브로 이제 한국 유튜브에서 활동을 하는 가수거든.
어~ 이 사람이 낸 노래인데 그 그렉이,어~ 이 사람이 낸 노래인데 그 그렉이
무엇이든  물어 보살이라는 프로그램에 나와가지고 했던 얘기를 들으니까 듣고 이 노래를 들으니까,무엇이든  물어 보살이라는 프로그램에 나와가지고 했던 얘기를 들으니까 듣고 이 노래를 들으니까
너무 슬프더라고 이제 그렉이,너무 슬프더라고 이제 그렉이
그~ 결혼을 하기로 약속한 약혼녀가 있었는데,그~ 결혼을 하기로 약속한 약혼녀가 있었는데
그 약혼녀가 교통사고로 인해서 세상을 떠났단 말이야.,그 약혼녀가 교통사고로 인해서 세상을 떠났단 말이야.
그게 지금까지 그 뒤로 그랙은 지금까지 한 번도 여자친구 안 만나지 않고,그게 지금까지 그 뒤로 그랙은 지금까지 한 번도 여자친구 안 만나지 않고
새로운 여자친구 만나지 않고 떠나간 그 연인을 생각하면서,새로운 여자친구 만나지 않고 떠나간 그 연인을 생각하면서
평생 혼자 살겠다고 얘기를 하더라고 그런 얘기를 듣고,평생 혼자 살겠다고 얘기를 하더라고 그런 얘기를 듣고
