사투리,표준어
저 영화 보는 거 굉장히 좋아하거든요.,저 영화 보는 거 굉장히 좋아하거든요.
근데 영화를 보면 계속 기억하고 있는 스타일이 아니라 보면,근데 영화를 보면 계속 기억하고 있는 스타일이 아니라 보면
그날 바로 잊어먹어요 그래서 잘 많이 기억에 남는 영화는 없는데 제가,그날 바로 잊어먹어요 그래서 잘 많이 기억에 남는 영화는 없는데 제가
가장 좋아하는 맨날 보고 보고 또 보고 영화가 하나 있어요 그게 뭐냐면,가장 좋아하는 맨날 보고 보고 또 보고 영화가 하나 있어요 그게 뭐냐면
비포썬셋이라고 그게 시리즈로 나온 영화가 있거든요.,비포썬셋이라고 그게 시리즈로 나온 영화가 있거든요.
외국 영화인데 비포 썬셋 비포 비포 썬셋,외국 영화인데 비포 썬셋 비포 비포 썬셋
비포 썬 비포 미드나잇 그리고 비포 썬라이즈인가 하여튼 이렇게 영화가 세 편이 있어요.,비포 썬 비포 미드나잇 그리고 비포 썬라이즈인가 하여튼 이렇게 영화가 세 편이 있어요.
이게 세 편이 똑같은 출연자들이 그대로 나와서 그 두 사람의 사랑 얘기를 계속 말하는 거거든요.,이게 세 편이 똑같은 출연자들이 그대로 나와서 그 두 사람의 사랑 얘기를 계속 말하는 거거든요.
그~ 처음이 첫 화가 비포 썬라이즈인데,그~ 처음이 첫 화가 비포 썬라이즈인데
이제 해가 뜨기 전 하루 동안 있었던 일이에요 이 두 사람이 기차에서 우연하게 만나요.,이제 해가 뜨기 전 하루 동안 있었던 일이에요 이 두 사람이 기차에서 우연하게 만나요.
어디를 가는 기차에서 우연히 만나서 기차 안에서 얘기하다가,어디를 가는 기차에서 우연히 만나서 기차 안에서 얘기하다가
얘기가 너무 잘 통해서 둘이 가려던 목적지에 가지 않고 그냥 아무 곳에 내린단 말이에요 둘이 같이,얘기가 너무 잘 통해서 둘이 가려던 목적지에 가지 않고 그냥 아무 곳에 내린단 말이에요 둘이 같이
그래서 둘이 같이 어떤 곳에 내려서 거기서 하루 동안 이제,그래서 둘이 같이 어떤 곳에 내려서 거기서 하루 동안 이제
많은 대화를 하면서 이제 사랑이 깊어져 가요.,많은 대화를 하면서 이제 사랑이 깊어져 가요.
그리고 이제 하루가 지나서,그리고 이제 하루가 지나서
헤어지기가 너무 싫은 거예요.,헤어지기가 너무 싫은 거예요.
그런데 이제 우리 어~ 다시 뭐~ 몇 달 뒤에 다시 만나자 꼭,그런데 이제 우리 어~ 다시 뭐~ 몇 달 뒤에 다시 만나자 꼭
니가 니네 나라로 가고 나도 우리나라로 돌아가겠지만 어떻게 우리 여기 이 자리에서 다시 만나자 하고 영화가 끝난단 말이에요.,네가 너희 나라로 가고 나도 우리나라로 돌아가겠지만 어떻게 우리 여기 이 자리에서 다시 만나자 하고 영화가 끝난단 말이에요.
그리고 이제 영화가 한 십 년 뒤엔가 이 편이 나와요.,그리고 이제 영화가 한 십 년 뒤엔가 이 편이 나와요.
이 편이 나와서 보면은,이 편이 나와서 보면은
그~ 걔네가 만나기로 했던 날에 서로가 못 만났어요 그런데,그~ 걔네가 만나기로 했던 날에 서로가 못 만났어요 그런데
십 년 뒤에 우연치 않게 둘이서 다시 어디서 마주친단 말이에요.,십 년 뒤에 우연치 않게 둘이서 다시 어디서 마주친단 말이에요.
그러면서 또 얘기가 사 한 며칠 동안 일어나는 이야기를 영화에서 보여주고 그리고,그러면서 또 얘기가 사 한 며칠 동안 일어나는 이야기를 영화에서 보여주고 그리고
이제 또 한 또 십 년 뒤에 영화가 삼 편이 또 나와요 똑같은 사람들로,이제 또 한 또 십 년 뒤에 영화가 삼 편이 또 나와요 똑같은 사람들로
그 삼 편에서는 이제 이 두 사람이 결혼을 했단 말이에요 그~ 결혼해서,그 삼 편에서는 이제 이 두 사람이 결혼을 했단 말이에요 그~ 결혼해서
그~ 벌어지는 일들을 삼 편에서 다루는데 저는 삼 편에서는 쫌 너무 실망을 했어요.,그~ 벌어지는 일들을 삼 편에서 다루는데 저는 삼 편에서는 조금 너무 실망을 했어요.
세월이 일 편부터 삼 편까지 나오기까지가 벌써 십 년 이십 년,세월이 일 편부터 삼 편까지 나오기까지가 벌써 십 년 이십 년
어~ 이십 년이 흘렀잖아요 그니까 일 편에서 봤던 그 남자 예쁘고,어~ 이십 년이 흘렀잖아요 그러니까 일 편에서 봤던 그 남자 예쁘고
예쁘고 잘생겼던 남자 주인공이랑 여자 주인공이 너무 늙어버린 거예요.,예쁘고 잘생겼던 남자 주인공이랑 여자 주인공이 너무 늙어버린 거예요.
그~ 너무 늙어버려서 거기서도 쪼끔 아~ 세월을 사람들이 무시 못 하겠구나 이런 것도 느꼈는데,그~ 너무 늙어버려서 거기서도 쪼끔 아~ 세월을 사람들이 무시 못 하겠구나 이런 것도 느꼈는데
그~ 삼 편에서는 이~ 애틋하게 사랑하던 이~ 두 커 한 커플이 이제 결혼을 한 사이잖아요.,그~ 삼 편에서는 이~ 애틋하게 사랑하던 이~ 두 커 한 커플이 이제 결혼을 한 사이잖아요.
그러니까 이제 결혼해서 일어나는 진짜 현실 부부 문제를 다루게 되더라고요.,그러니까 이제 결혼해서 일어나는 진짜 현실 부부 문제를 다루게 되더라고요.
그래서 그런 거 보면서 아~ 역시 영화 같은 사랑이 아니라 얘네 둘도 영화 같은 사랑을 했지만 결혼하고 나니까,그래서 그런 거 보면서 아~ 역시 영화 같은 사랑이 아니라 얘네 둘도 영화 같은 사랑을 했지만 결혼하고 나니까
현실 부부랑 다를 게 없구나 이런 걸 많이 느꼈거든요 그~ 하여튼 이~,현실 부부랑 다를 게 없구나 이런 걸 많이 느꼈거든요 그~ 하여튼 이~
비포 시리즈 영화를 저는 제일 많이 보고,비포 시리즈 영화를 저는 제일 많이 보고
제일 많이 쫌 감동을 받았다 해야 하나 이 영화를 보고 나서 쫌 그런 게 생겼어요 운명 운명 같은 사랑,제일 많이 조금 감동을 받았다 해야 하나 이 영화를 보고 나서 조금 그런 게 생겼어요 운명 운명 같은 사랑
