사투리,표준어
요즘 보면 부쩍 어~ 주변에서 그렇고 이제,요즘 보면 부쩍 어~ 주변에서 그렇고 이제
경제 좀 사람들이 관심 좀 많아진 것 같애요 왜냐하면,경제 좀 사람들이 관심 좀 많아진 것 같애요 왜냐하면
코로나 코로나로 인해서 이제 전 세계가 큰 경제 위기를 겪고 있잖아요 지금,코로나 코로나로 인해서 이제 전 세계가 큰 경제 위기를 겪고 있잖아요 지금
뭐~ 현재 진행 중이기는 한데 그~ 과정에서 이제,뭐~ 현재 진행 중이기는 한데 그~ 과정에서 이제
굉장히 또 힘들다 보고 보니까 이제 뭐~ 은행,굉장히 또 힘들다 보고 보니까 이제 뭐~ 은행
금리도 낮아지고 이제 사람들이 현물이나 이런 자산들,금리도 낮아지고 이제 사람들이 현물이나 이런 자산들
어떻게 좀 투자를 할까에도 되게 또 관심이 참 많아진 것 같고,어떻게 좀 투자를 할까에도 되게 또 관심이 참 많아진 것 같고
그에 그에 따라서 요즘 주식을 시작하는 사람들도 참 많더라고요 제 주변에서도,그에 그에 따라서 요즘 주식을 시작하는 사람들도 참 많더라고요 제 주변에서도
물론 뭐~ 무섭게 뛰어드는 사람도 있고 조금 체계적으로 공부해서 이제 시작을 하시는 분들도 많이 계시고,물론 뭐~ 무섭게 뛰어드는 사람도 있고 조금 체계적으로 공부해서 이제 시작을 하시는 분들도 많이 계시고
저희 아버지도 원래는 주식 같은 거 관심이 없으시다가,저희 아버지도 원래는 주식 같은 거 관심이 없으시다가
올 초부터 갑자기 좀 주식에 관심을 갖고 좀 시작하실 정도로,올 초부터 갑자기 좀 주식에 관심을 갖고 좀 시작하실 정도로
요 경제에 대해서 사람들이 좀,요 경제에 대해서 사람들이 좀
어~ 관심도가 좀 많이 바꼈 바뀐 것 같애요 최근 최근 몇 년 불과 몇 년 사이에,어~ 관심도가 좀 많이 바뀐 바뀐 것 같애요 최근 최근 몇 년 불과 몇 년 사이에
해외 주식 같은 경우도,해외 주식 같은 경우도
아니면 뭐~ 선물 거래 이런 것들도 요즘 사람들이 되게 관심을 많이 좀 갖더라고요?,아니면 뭐~ 선물 거래 이런 것들도 요즘 사람들이 되게 관심을 많이 좀 갖더라고요?
몇 년 전만 해도  비트코인 열풍 열풍일 때도 그렇고  요즘에는 이제,몇 년 전만 해도  비트코인 열풍 열풍일 때도 그렇고  요즘에는 이제
경제가 좀 사람들한테 좀,경제가 좀 사람들한테 좀
다소 좀 친숙하게 다가오지 않았나 약간 전 이런 생각이 좀 들거든요?,다소 좀 친숙하게 다가오지 않았나 약간 전 이런 생각이 좀 들거든요?
요즘 보니까 최근 뉴스를 보 봤을 때 이제,요즘 보니까 최근 뉴스를 보 봤을 때 이제
어~ 미성년 아이들한테도 이제 부모가,어~ 미성년 아이들한테도 이제 부모가
뭐~ 생일이나 뭐~ 연말 선물로 뭐~ 주식을 사준다 할 정도로 이제,뭐~ 생일이나 뭐~ 연말 선물로 뭐~ 주식을 사준다 할 정도로 이제
아이들도 이제 많이 좀 관심을 가지기 시작하는 이런 시기가 됐다 이렇게 생각을 하는데,아이들도 이제 많이 좀 관심을 가지기 시작하는 이런 시기가 됐다 이렇게 생각을 하는데
씨 같은 경우도 만약에 어~,씨 같은 경우도 만약에 어~
요즘 최근에 들어서 좀 뭐~ 주식이나 이런 뭐~ 재테크 같은 거,요즘 최근에 들어서 좀 뭐~ 주식이나 이런 뭐~ 재테크 같은 거
좀 관심도가 좀 많이 바꼈습니까?,좀 관심도가 좀 많이 바뀌었습니까?
주식 주식은 정말,주식 주식은 정말
어~ 왜 외국 아이들은 그~,어~ 왜 외국 아이들은 그~
생일 선물로 주식을 뭐~ 부모가,생일 선물로 주식을 뭐~ 부모가
꼬박꼬박 준다고 할 정도로 개념이 주식 개념인데 나는 조금 주식에 대해서,꼬박꼬박 준다고 할 정도로 개념이 주식 개념인데 나는 조금 주식에 대해서
어~ 많이 힘든 과정을 겪었기 때문에,어~ 많이 힘든 과정을 겪었기 때문에
조금 주식에 대해서는 조금 부정적이에요 요즘 코로나로 인해가지고 갑자기,조금 주식에 대해서는 조금 부정적이에요 요즘 코로나로 인해가지고 갑자기
어~ 마스크  안 그러면은 뭐~ 아이티 계통이라던지,어~ 마스크  안 그러면은 뭐~ 아이티 계통이라던지
또 제약 그~ 뭐~ 신약 이러한 부분에 주식이,또 제약 그~ 뭐~ 신약 이러한 부분에 주식이
급등하게 뛴다는 거는 알고는 있지만,급등하게 뛴다는 거는 알고는 있지만
거기에 상환하게끔 주식을 하다 보면,거기에 상환하게끔 주식을 하다 보면
이~ 영혼이 메마른다라는 그런 느낌을 많이 받았기 때문에,이~ 영혼이 메마른다라는 그런 느낌을 많이 받았기 때문에
주식에 도전 안 하고 싶어요 그래서 인제,주식에 도전 안 하고 싶어요 그래서 인제
음~ 주식은 거의 그냥,음~ 주식은 거의 그냥
음~ 관심 밖으로 밀어낼려고 생각을 많이 하고 있어요 옛날에 주식으로 인해가지고,음~ 관심 밖으로 밀어낼려고 생각을 많이 하고 있어요 옛날에 주식으로 인해가지고
은행도 주식 계좌를 가져서 그때  된,은행도 주식 계좌를 가져서 그때  된
그런 어~ 날려버렸던 그것도 있고,그런 어~ 날려버렸던 그것도 있고
하여튼 많은 그~ 시행착오를 겪으면서,하여튼 많은 그~ 시행착오를 겪으면서
어~ 주식을 하면서 내가,어~ 주식을 하면서 내가
온전하지 못한 시간을 보냈기 때문에 지금 현재로는,온전하지 못한 시간을 보냈기 때문에 지금 현재로는
그~ 비트코인도 한창 그~ 뜬다고 할 때 지금 비트코인 하는 분들도 많고 이렇게,그~ 비트코인도 한창 그~ 뜬다고 할 때 지금 비트코인 하는 분들도 많고 이렇게
하는데 그~ 역시 전부 다 정상적인 경제생활이 아니라고 나는 그냥 내,하는데 그~ 역시 전부 다 정상적인 경제생활이 아니라고 나는 그냥 내
개인적으로는 그렇게 생각을 해서,개인적으로는 그렇게 생각을 해서
저는 차분하게 예금 적금 이러한 것으로,저는 차분하게 예금 적금 이러한 것으로
경제생활을 하고 있구요 그리고 올해 같은 경우에는 더구나,경제생활을 하고 있구요 그리고 올해 같은 경우에는 더구나
코로나로 인해가지고 사회 경제 뭐가 엉망이지 않습니까?,코로나로 인해가지고 사회 경제 뭐가 엉망이지 않습니까?
그~ 국가 경제 더불어 더 그렇고 그~ 그러다 보니까,그~ 국가 경제 더불어 더 그렇고 그~ 그러다 보니까
인제 가정 경제조차도 위기를 지금 많이,인제 가정 경제조차도 위기를 지금 많이
느끼고 있거든요 그래서,느끼고 있거든요 그래서
주식을 할려는 마음보다는,주식을 할려는 마음보다는
음~ 조금이라도 안정적으로,음~ 조금이라도 안정적으로
경제를 집안 가정 경제를 만들어가야 되지 않겠나 싶어서 나는 그렇게 생각하고 있어요.,경제를 집안 가정 경제를 만들어가야 되지 않겠나 싶어서 나는 그렇게 생각하고 있어요.
우리나라가 경제 위기 아이엠에프가,우리나라가 경제 위기 아이엠에프가
구십칠 년도에 왔었는데,구십칠 년도에 왔었는데
그때 우리나라 모든 국민들이 금 모으기를 통해가지고,그때 우리나라 모든 국민들이 금 모으기를 통해가지고
아이엠에프를 잘 극복을 했잖아요.,아이엠에프를 잘 극복을 했잖아요.
그래서,그래서
어~ 지금 현재 코로나로 인해서 이런 전 세계적으로 아이엠에프가,어~ 지금 현재 코로나로 인해서 이런 전 세계적으로 아이엠에프가
오는 것 같애요 어~ 그래 난 그게 민감하게 느껴지는데,오는 것 같애요 어~ 그래 난 그게 민감하게 느껴지는데
씨 같은 경우에는,씨 같은 경우에는
주식이나 이러한 것들에 관심을 가지고 하는 거 보니까,주식이나 이러한 것들에 관심을 가지고 하는 거 보니까
음~ 아직까지 돈 적으로 그렇게 생각을 하고,음~ 아직까지 돈 적으로 그렇게 생각을 하고
어~ 발전적으로 생각을 하시는 부분이 참,어~ 발전적으로 생각을 하시는 부분이 참
보기 느끼기 참 좋네요 내하고는 조금 난 좀 얼어가 있는데,보기 느끼기 참 좋네요 나하고는 조금 난 좀 얼어 있는데
어~  씨는 어떤 식으로 코로나,어~  씨는 어떤 식으로 코로나
경제 위기가 극복이 될 수 있을 거라고 생각이 들고 있어요?,경제 위기가 극복이 될 수 있을 거라고 생각이 들고 있어요?
어~ 사실 저 같은 경우는 일단 뭐~ 경제학을 전공하지는 않았기 때문에,어~ 사실 저 같은 경우는 일단 뭐~ 경제학을 전공하지는 않았기 때문에
뭐~ 경제 지식에 있어서 좀 상당히 미흡할 수 있는 부분이 있다고 생각하는데,뭐~ 경제 지식에 있어서 좀 상당히 미흡할 수 있는 부분이 있다고 생각하는데
경제 관련된 지식도 요즘 이제 이런 관련 지식을 수집할 수 있는 뭐~ 매체가 참 다양하잖아요.,경제 관련된 지식도 요즘 이제 이런 관련 지식을 수집할 수 있는 뭐~ 매체가 참 다양하잖아요.
그래가지고 요즘 뭐~ 그런 그~ 매체들을 통해서 좀 많이 좀 공부를 하고 있어요 사실 저도 이제 주식을,그래가지고 요즘 뭐~ 그런 그~ 매체들을 통해서 좀 많이 좀 공부를 하고 있어요 사실 저도 이제 주식을
제가 제가 스무 살 때 이천십 년대 초반 이 무렵 때는 그~,제가 제가 스무 살 때 이천십 년대 초반 이 무렵 때는 그~
그~ 처음 주식을 했었는데 저도 그때 뭐~ 많은 돈은 아니었지만 뭐~ 알바해서 모은 돈 한 번 딱 넣어보고 했는데,그~ 처음 주식을 했었는데 저도 그때 뭐~ 많은 돈은 아니었지만 뭐~ 알바해서 모은 돈 한 번 딱 넣어보고 했는데
돈을 좀 처음에 이제 약간 뭐~ 뭐랄까 그~,돈을 좀 처음에 이제 약간 뭐~ 뭐랄까 그~
그~ 도박할 때 약간 초심자의 행운처럼 운이 수입이 난 적이 있었는데,그~ 도박할 때 약간 초심자의 행운처럼 운이 수입이 난 적이 있었는데
이~ 결국 뭐~ 일 년 이 년 장기적으로 가니까 결국 다 손실을 보더라고요.,이~ 결국 뭐~ 일 년 이 년 장기적으로 가니까 결국 다 손실을 보더라고요.
그래서 그때 저도 한창 이제 주식 관심을 갖다가 또 금방 주식에 또 손을 떼고  적 있었는데,그래서 그때 저도 한창 이제 주식 관심을 갖다가 또 금방 주식에 또 손을 떼고  적 있었는데
요즘 최근에 좀 주식을 관심을 갖게 된 게 이제 단순히 투자의 방법  이라기보다는,요즘 최근에 좀 주식을 관심을 갖게 된 게 이제 단순히 투자의 방법  이라기보다는
그~ 주식을 일단 일단 몇 종목 사다 보니까 그 기업에 대해 좀 약간,그~ 주식을 일단 일단 몇 종목 사다 보니까 그 기업에 대해 좀 약간
공부를 하게 되더라고요 어떤 뭐~ 이게 뭐~ 어떤 산업으로,공부를 하게 되더라고요 어떤 뭐~ 이게 뭐~ 어떤 산업으로
뭐~ 성장을 하고 있는지 뭐~ 어떤 뭐~,뭐~ 성장을 하고 있는지 뭐~ 어떤 뭐~
