사투리,표준어
아,아
니 혹시 영화 같은 거 보는 거 좋아하나?,너 혹시 영화 같은 거 보는 거 좋아해?
사실,사실
영화 보는 걸 그렇게 즐겨하진 않아.,영화 보는 걸 그렇게 즐겨하진 않아.
하나의 한 시간,하나의 한 시간
두 시간씩 해서 너무 길기도 하고,두 시간씩 해서 너무 길기도 하고
한 번 잘 못 고르면,한 번 잘 못 고르면
그 긴 시간을 허비해야 된다는,그 긴 시간을 허비해야 된다는
막연한,막연한
두려움이라고 해야 될까 그런 게 있어서,두려움이라고 해야 될까 그런 게 있어서
누가 같이 보러 가자고 하거나,누가 같이 보러 가자고 하거나
재밌는 거 있다고 추천해 주지 않는 이상,재밌는 거 있다고 추천해 주지 않는 이상
찾아서 보진 않는 거 같애.,찾아서 보진 않는 거 같애.
너는 어떤데?,너는 어떤데?
나는 개인적으로,나는 개인적으로
영화라든지 그런 이야기가 있는 거를 굉장히 좋아하거든?,영화라든지 그런 이야기가 있는 거를 굉장히 좋아하거든?
그래서 옛날에는,그래서 옛날에는
되게 자주 보고 많이 보고,되게 자주 보고 많이 보고
그랬는데 나도 아까 니가 말했다시피,그랬는데 나도 아까 너가 말했다시피
그게 아무래도 장기간,그게 아무래도 장기간
좀 꽤나 한 시간 두 시간동안 한 번도 안 쉬고 쭉 달리는거다 보니까,좀 꽤나 한 시간 두 시간동안 한 번도 안 쉬고 쭉 달리는거다 보니까
좀 요즘에는 보기가 약간 힘든 거 같다.,좀 요즘에는 보기가 약간 힘든 거 같다.
그래도 나는 개인적으로 영화 보는 거를 좋아해서 요즘도 종종 볼라고 하고 있어.,그래도 나는 개인적으로 영화 보는 거를 좋아해서 요즘도 종종 볼려고 하고 있어.
니 혹시 그렇다면은,너 혹시 그렇다면은
기억에 남는 영화나 그런 게 있나?,기억에 남는 영화나 그런 게 있어?
나는,나는
중학생 때,중학생 때
친구들이랑 같이,친구들이랑 같이
계춘할망이라는 영화를 보러 갔었거든?,계춘할망이라는 영화를 보러 갔었거든?
제주도,제주도
할머니가,할머니가
딸을 잃어버렸다가,딸을 잃어버렸다가
어떻게 딸을 찾아서,어떻게 딸을 찾아서
반가워하면서,반가워하면서
약간은 사건들에 엮이면서,약간은 사건들에 엮이면서
성장 해 나가는 그런 내용인데,성장 해 나가는 그런 내용인데
그거를 보고,그거를 보고
내가,내가
영화를 보면서,영화를 보면서
그렇게 울었던 거는,그렇게 울었던 거는
처음이었어 내가 칠번 방에 선물 보고도,처음이었어 내가 칠번 방에 선물 보고도
별로 안 울었었거든 근데 그건 그냥 눈물이 안 났어.,별로 안 울었었거든 근데 그건 그냥 눈물이 안 났어.
근데,근데
계춘할망은,계춘할망은
영화를 보면서도 울고,영화를 보면서도 울고
나오면서 울고,나오면서 울고
집에 와서,집에 와서
엄마한테,엄마한테
이런 영화를 봤는데,이런 영화를 봤는데
이런 부분에서 눈물이 났다 라는 걸 말하면서도 울었을 정도로,이런 부분에서 눈물이 났다 라는 걸 말하면서도 울었을 정도로
정말,정말
슬프고 감동적이고 감명 깊게 본 그런 영화였어.,슬프고 감동적이고 감명 깊게 본 그런 영화였어.
계춘할망?,계춘할망?
나는 그런 이름은 처음 듣는데,나는 그런 이름은 처음 듣는데
그런 영화가 있구나.,그런 영화가 있구나.
그렇게까지 울었다는 게,그렇게까지 울었다는 게
쉽지가 않은데,쉽지가 않은데
굉장히 재밌게 봤나 보다,굉장히 재밌게 봤나 보다
그런 생각이 드네.,그런 생각이 드네.
나는 옛날에 봤던 것 중에,나는 옛날에 봤던 것 중에
생각이 떠오르는 게 김씨표류기라고,생각이 떠오르는 게 김씨표류기라고
영화 혹시 아나?,영화 혹시 알아?
이름 들어는 봤던 거 같애.,이름 들어는 봤던 거 같애.
다들 이름이랑 포스터 그런 거는 좀,다들 이름이랑 포스터 그런 거는 좀
본 사람들이 많은데,본 사람들이 많은데
실제로 내용을 막 정확하게 아는 사람이 그렇게 많지는 않은 거 같더라,실제로 내용을 막 정확하게 아는 사람이 그렇게 많지는 않은 거 같더라
근데 나는 이거를 어렸을 때,근데 나는 이거를 어렸을 때
엄마랑 영화관에서,엄마랑 영화관에서
봤던 게 기억이 나거든?,봤던 게 기억이 나거든?
그~ 나는 그 때도 굉장히 인상적으로 재밌게 봤던,그~ 나는 그 때도 굉장히 인상적으로 재밌게 봤던
영화라고 생각이 들었다.,영화라고 생각이 들었다.
이게,이게
여기서 나오는 영화 주인공 이름이 김씨거든?,여기서 나오는 영화 주인공 이름이 김씨거든?
이게 아마도 실제로 이름이 김씨인 거라기보다는,이게 아마도 실제로 이름이 김씨인 거라기보다는
익명이라고 해야 할까 그런 느낌으로다가,익명이라고 해야 할까 그런 느낌으로다가
뭐~ 김씨가 뭐~ 했습니다 이런 느낌으로다가,뭐~ 김씨가 뭐~ 했습니다 이런 느낌으로다가
김씨라는 이름을 쓰는 거 같은데,김씨라는 이름을 쓰는 거 같은데
옛날에 그 당시에,옛날에 그 당시에
무한도전에서 김씨라는 사람이 나왔단 말이지?,무한도전에서 김씨라는 사람이 나왔단 말이지?
그래서 나는 어렸을 때 사 얼굴을 잘 구별 못 하니까,그래서 나는 어렸을 때 사 얼굴을 잘 구별 못 하니까
무한 도전에 나오는 그 김씨가,무한 도전에 나오는 그 김씨가
찍어서 김씨표류기라 하는구나 라고 생각했는데,찍어서 김씨표류기라 하는구나 라고 생각했는데
그런 생각이 들면서도 그런 되게,그런 생각이 들면서도 그런 되게
히키코모리라던지 그런 사람들에 대한 내용도 담기면서도,히키코모리라던지 그런 사람들에 대한 내용도 담기면서도
웃기면서도,웃기면서도
희망 찬 그런 이야긴 거 같애서,희망 찬 그런 이야긴 거 같애서
종종 생각이 난다.,종종 생각이 난다.
그러면 어렸을 또 다르게 재밌게 봤던,그러면 어렸을 또 다르게 재밌게 봤던
영화가 있나?,영화가 있어?
어렸을 때 재밌게 본 영화?,어렸을 때 재밌게 본 영화?
이거는 애니메이션 영환데,이거는 애니메이션 영환데
무슨 수련회 같은 걸 갔다가 거기서 틀어준 영화였거든?,무슨 수련회 같은 걸 갔다가 거기서 틀어준 영화였거든?
고놈 참 맛있겠다 라고 공룡 만화야.,고놈 참 맛있겠다 라고 공룡 만화야.
이제,이제
초식 동물이 육식 동물한테,초식 동물이 육식 동물한테
길러지는 내용인데,길러지는 내용인데
정말 귀엽고,정말 귀엽고
재밌어.,재밌어.
제목 들어 봤어?,제목 들어 봤어?
나 그거 본 적이 있다.,나 그거 본 적이 있다.
딱 내가 찾아 본 건 아니고,딱 내가 찾아 본 건 아니고
투니버슨가 뭐~ 암튼 티비에서 하길래,투니버슨가 뭐~ 암튼 티비에서 하길래
이게 뭔 내용인지 그게 아무래도 제목이 독특하다 보니까,이게 뭔 내용인지 그게 아무래도 제목이 독특하다 보니까
이게 뭔 내용인지 참 궁금해가지고,이게 뭔 내용인지 참 궁금해가지고
한 번 본 적이 있었다.,한 번 본 적이 있었다.
간단하게 재밌게 또 나름 교훈도 있으면서 보기가 좋았던,간단하게 재밌게 또 나름 교훈도 있으면서 보기가 좋았던
그런 영화인 거 같더라.,그런 영화인 거 같더라.
갑자기 니가 옛날에 봤던 만화 영화를 말하니까,갑자기 너가 옛날에 봤던 만화 영화를 말하니까
생각 났던 게 있는데,생각 났던 게 있는데
천년 여우 여우비 아나 혹시?,천년 여우 여우비 알아 혹시?
천년 여우?,천년 여우?
몰라.,몰라.
진짜?,진짜?
천년 여우,천년 여우
여우비라고 만화 영화가 있는데,여우비라고 만화 영화가 있는데
굉장히 독특하면서,굉장히 독특하면서
한국에서 만들어진거거든?,한국에서 만들어진거거든?
막 외계인도 나오고 구미호도 나오고,막 외계인도 나오고 구미호도 나오고
그냥 인간도 나오고 굉장히,그냥 인간도 나오고 굉장히
그럼,그럼
인간이 되고 싶은 구미호가 나오는데,인간이 되고 싶은 구미호가 나오는데
굉장히 감성적이면서,굉장히 감성적이면서
그~ 여우 구미호가 좋아했던 남자애가 있거든?,그~ 여우 구미호가 좋아했던 남자애가 있거든?
그 남자애가 되게,그 남자애가 되게
좀 능청 맞으면서도 약간 멍청하면서도 착해가지고,좀 능청 맞으면서도 약간 멍청하면서도 착해가지고
주인공을 위해서 노래 불러 주는 게 아직도 기억에 남는다.,주인공을 위해서 노래 불러 주는 게 아직도 기억에 남는다.
어떤 노래를 불렀냐면,어떤 노래를 불렀냐면
이집트라는 노래를 불렀거든?,이집트라는 노래를 불렀거든?
나는 그 당시에는,나는 그 당시에는
그~ 이집트라는 노래가,그~ 이집트라는 노래가
그냥 영화를 위해서 만든 영 노래구나 했는데,그냥 영화를 위해서 만든 영 노래구나 했는데
알고 보니까 원래 있던 노래더라고?,알고 보니까 원래 있던 노래더라고?
그~ 몽키몽키를 부른 이 박사가,그~ 몽키몽키를 부른 이 박사가
만든 이집트란 노랜데 너도 한 번 집에 가서 들어 봐라 되게 그 노래만,만든 이집트란 노랜데 너도 한 번 집에 가서 들어 봐라 되게 그 노래만
들어도 되게 좋고 흥 나더라.,들어도 되게 좋고 흥 나더라.
너는 막,너는 막
영화를 봤을 때 노래가 인상적이었던 영화를 본 적이가 있나?,영화를 봤을 때 노래가 인상적이었던 영화를 본 적이가 있어?
잘 기억이 안 나는데,잘 기억이 안 나는데
그냥 퍼뜩,그냥 얼른
떠오르는 걸 말해보자면,떠오르는 걸 말해보자면
겨울왕국이,겨울왕국이
그나마,그나마
가장 최근에 감명 깊게 본,가장 최근에 감명 깊게 본
노래가 나오는 영화였던 거 같은데,노래가 나오는 영화였던 거 같은데
나는,나는
레릿고에서 엘사가,레릿고에서 엘사가
왕관을 딱 집어 던지고,왕관을 딱 집어 던지고
머리를 풀면서,머리를 풀면서
테라스를 향해,테라스를 향해
멋지게,멋지게
치마를 펼치며,치마를 펼치며
나가는 장면이 정말,나가는 장면이 정말
감명 깊었고,감명 깊었고
짜릿했어 고음이 짝 뻐져 나가는 게,짜릿했어 고음이 짝 뻐져 나가는 게
좋드라고 거,좋드라고 거
거는 볼 때마다 소름이 돋아.,거는 볼 때마다 소름이 돋아.
나는 개인적으로 겨울 왕국을 막 엄청 재밌게 보진 않았거든?,나는 개인적으로 겨울 왕국을 막 엄청 재밌게 보진 않았거든?
그래도 노래가 참 좋드라.,그래도 노래가 참 좋드라.
또 나는 개인적으로 노래가 막 인상적이었던 그런 영화는,또 나는 개인적으로 노래가 막 인상적이었던 그런 영화는
킬빌이라고 있거든 영화가?,킬빌이라고 있거든 영화가?
그게 일 부랑 이 부가 있는데,그게 일 부랑 이 부가 있는데
근데 다 재밌었지만,근데 다 재밌었지만
일 부가 특히 재밌었고,일 부가 특히 재밌었고
그 노래가 뭐라고 해야 할까,그 노래가 뭐라고 해야 할까
뭔가 상황에,뭔가 상황에
뭔가 맞으면서도 되게 독특한 느낌이 들어서,뭔가 맞으면서도 되게 독특한 느낌이 들어서
오히려 더 영화 같은 느낌이 나서 되게 노래도 좋고,오히려 더 영화 같은 느낌이 나서 되게 노래도 좋고
참 좋았던 거 같다.,참 좋았던 거 같다.
그리고 또 나는,그리고 또 나는
최근에 홍콩 영화를 되게 좋아하게 돼서 자주 봤었는데,최근에 홍콩 영화를 되게 좋아하게 돼서 자주 봤었는데
그 중에 왕가이라는 감독 있거든?,그 중에 왕가이라는 감독 있거든?
그래서 그 왕가이 왕가이 감독이 만든 영화 중에,그래서 그 왕가이 왕가이 감독이 만든 영화 중에
아비장작이라고도 있고,아비장작이라고도 있고
춘강사설이라고 영화가 있는데 근데 그~,춘강사설이라고 영화가 있는데 근데 그~
그리고 또,그리고 또
중경삼림이라고 영화가 있는데 그 세 개 영화 중에,중경삼림이라고 영화가 있는데 그 세 개 영화 중에
전부 다 뭔가 노래가 되게 옛날 느낌 나면서,전부 다 뭔가 노래가 되게 옛날 느낌 나면서
막 분위기가 있으면서 그런 느낌이 나서,막 분위기가 있으면서 그런 느낌이 나서
난 되게 노래가 좋드라.,난 되게 노래가 좋드라.
그래서 그 영화를 보고 나서도,그래서 그 영화를 보고 나서도
그 노래만 따로 들었던 게 기억이 나네.,그 노래만 따로 들었던 게 기억이 나네.
그러면은,그러면은
그냥 니가 최근에 봤던 영화 중에,그냥 너가 최근에 봤던 영화 중에
특히 재밌었다 아니면은 어떤 영화를 보고 나서,특히 재밌었다 아니면은 어떤 영화를 보고 나서
인상적이었던 장면 같은 게 있나?,인상적이었던 장면 같은 게 있어?
최근에 영화를 보고 나서,최근에 영화를 보고 나서
인상적이었던 장면?,인상적이었던 장면?
글쎄 나는,글쎄 나는
영화에 대해 큰 관심이 없어서 그런지,영화에 대해 큰 관심이 없어서 그런지
보통 가족이 보면 따라 보거든?,보통 가족이 보면 따라 보거든?
그래서 그런지,그래서 그런지
딱히 기억에 남는 장면 같은 건,딱히 기억에 남는 장면 같은 건
없어 너는 그런 게 자주 있어?,없어 너는 그런 게 자주 있어?
나는,나는
막 엄청 재밌을 영화를 그니까 내가 느꼈을 때,막 엄청 재밌을 영화를 그러니까 내가 느꼈을 때
메모지로 적어 놨거든?,메모지로 적어 놨거든?
