사투리,표준어
여보세요.,여보세요.
여보세요 예 이제 얘기를 해볼까요?,여보세요 예 이제 얘기를 해볼까요?
주제가 일단 꿈부터 얘기할까요?,주제가 일단 꿈부터 얘기할까요?
저의 꿈부터요 제가 먼저 말을 할까요 그러면 꿈에 대해서,저의 꿈부터요 제가 먼저 말을 할까요 그러면 꿈에 대해서
저는 지금 나이가 스물여섯 살이거든요 스물여섯 살인데,저는 지금 나이가 스물여섯 살이거든요 스물여섯 살인데
아직 꿈이 딱히 정해진 게 없어요.,아직 꿈이 딱히 정해진 게 없어요.
그러니깐 계속 꿈이 바뀌었거든요 고등학생 때부터 계속,그러니깐 계속 꿈이 바뀌었거든요 고등학생 때부터 계속
패션 디자이너도 하고 싶었고 그렇게 하다가 이제 대학교를 어떻게 갔는데 계속 바꼈어요 그때는,패션 디자이너도 하고 싶었고 그렇게 하다가 이제 대학교를 어떻게 갔는데 계속 바뀌었어요 그때는
어떤 그냥 회사를 차리고 싶었고 근데 또 경제적으로 여건이 안 되니까,어떤 그냥 회사를 차리고 싶었고 근데 또 경제적으로 여건이 안 되니까
군대를 갔다 오고 갔다 오니깐 많이 방황을 했어요 이제 어떻게 해야 될지 모르니까는,군대를 갔다 오고 갔다 오니깐 많이 방황을 했어요 이제 어떻게 해야 될지 모르니까는
이것저것 막 알아보고 이제 꿈이라는 게 사실 십대 때는 되게 자유롭게 꿀 수 있잖아요.,이것저것 막 알아보고 이제 꿈이라는 게 사실 십대 때는 되게 자유롭게 꿀 수 있잖아요.
그렇잖아요 그때는 근데 이제 어느 정도 나이가 차면 이제 밥벌이랑 연결이 되니까,그렇잖아요 그때는 근데 이제 어느 정도 나이가 차면 이제 밥벌이랑 연결이 되니까
현실적으로 바라보게 되는 거죠 그래서 심리학을 처음에는 공부를 했었어요.,현실적으로 바라보게 되는 거죠 그래서 심리학을 처음에는 공부를 했었어요.
군대를 갔다 오고 난 다음에는 군대를 갔다 온 다음에 심리학 공부를 했는데,군대를 갔다 오고 난 다음에는 군대를 갔다 온 다음에 심리학 공부를 했는데
아까 방금 말씀드렸다시피 너무 밥벌이가 안 되는 거에요 취직이 안 되는 거,아까 방금 말씀드렸다시피 너무 밥벌이가 안 되는 거에요 취직이 안 되는 거
그래가지고 지금은 또 공대 쪽으로 편입을 할까 생각 중입니다.,그래가지고 지금은 또 공대 쪽으로 편입을 할까 생각 중입니다.
그래서 일단 최종적인 꿈은 두 가지인데,그래서 일단 최종적인 꿈은 두 가지인데
자유롭게 제가 하고 싶은 거 하면서 사는 거 첫번째 예를 들면은 저는 글을 쓰는 걸 좋아하거든요.,자유롭게 제가 하고 싶은 거 하면서 사는 거 첫번째 예를 들면은 저는 글을 쓰는 걸 좋아하거든요.
그래서 블로그도 하나를 하고 있어요 블로그를 하면서 이제 제가,그래서 블로그도 하나를 하고 있어요 블로그를 하면서 이제 제가
에세이 형식으로 에세이까진 아니고 그냥 뭐~ 일기쓰는 것처럼 그런 식으로 적고 이제 사람들 반응 보고,에세이 형식으로 에세이까진 아니고 그냥 뭐~ 일기쓰는 것처럼 그런 식으로 적고 이제 사람들 반응 보고
두 번째는 이제 제가 에이아이 쪽으로 이제 공대 쪽으로 가서 공부를 한 다음에,두 번째는 이제 제가 에이아이 쪽으로 이제 공대 쪽으로 가서 공부를 한 다음에
만들고 싶은 어플이 하나 있어요 제가 아까 말씀드렸잖아요 글을 쓰는 걸 되게 좋아한다고,만들고 싶은 어플이 하나 있어요 제가 아까 말씀드렸잖아요 글을 쓰는 걸 되게 좋아한다고
글 쓰는 게 솔직히  별 거 아니잖아요.,글 쓰는 게 솔직히  별 거 아니잖아요.
글 쓴다는 거 자체가 뭐~ 어떤 사람한테 라이센스가 있어야지 쓸 수 있는 것도 아니고,글 쓴다는 거 자체가 뭐~ 어떤 사람한테 라이센스가 있어야지 쓸 수 있는 것도 아니고
누구나 이제 다 쓰잖아요 맨날 뭐~ 카톡도 하고 문자도 보내고,누구나 이제 다 쓰잖아요 맨날 뭐~ 카톡도 하고 문자도 보내고
맨날 학교에서 읽는 책들도 다 이제 글들이고 하니까 누구나 할 수 있는 거니까,맨날 학교에서 읽는 책들도 다 이제 글들이고 하니까 누구나 할 수 있는 거니까
이거를 책 쓰는 거는 누구나 할 수 있다라는 약간 그런 취지로,이거를 책 쓰는 거는 누구나 할 수 있다라는 약간 그런 취지로
그런 식으로 한 번 만들고 싶어요.,그런 식으로 한 번 만들고 싶어요.
지금 저는 열여덟살이거든요 열여덟살이라 지금 이제 한참,지금 저는 열여덟살이거든요 열여덟살이라 지금 이제 한참
대입에 대해서 고민하고 수능도 준비하고 수시도 준비하고 이러고 있는데,대입에 대해서 고민하고 수능도 준비하고 수시도 준비하고 이러고 있는데
가고 싶은 학과가 문예창작학과거든 그래가지구 글 쓰는 거 좋아하신다고 해가지고 되게,가고 싶은 학과가 문예창작학과거든 그래가지구 글 쓰는 거 좋아하신다고 해가지고 되게
글을 쓴다는게 뭔가 뭔가 누구나 쓸 수 있지만,글을 쓴다는게 뭔가 뭔가 누구나 쓸 수 있지만
다들 글을 일상적으로 쓰는 사람이 잘 없잖아요.,다들 글을 일상적으로 쓰는 사람이 잘 없잖아요.
그걸 뭔가 글을 쓴다는 것 자체에 되게 부담을 갖고 계신 분들도 많고,그걸 뭔가 글을 쓴다는 것 자체에 되게 부담을 갖고 계신 분들도 많고
그래서 저는 꿈이 작가가 되는 거예요.,그래서 저는 꿈이 작가가 되는 거예요.
좋은데요 작가 어떤 작가가 되고 싶은데요?,좋은데요 작가 어떤 작가가 되고 싶은데요?
어떤 작가라기보단 그냥 되게 볼 수 있는 그런 책을 쓴 작가,어떤 작가라기보단 그냥 되게 볼 수 있는 그런 책을 쓴 작가
저는 소설로 쓰고 싶어요.,저는 소설로 쓰고 싶어요.
소설 뭐~ 좋아하는 장르 있어요?,소설 뭐~ 좋아하는 장르 있어요?
좋아하는 장르 지금까지 제가 학교에서 동아리라 하잖아요.,좋아하는 장르 지금까지 제가 학교에서 동아리라 하잖아요.
동아리를 하면서 문예창작 동아리를 삼 년 동안 했거든요.,동아리를 하면서 문예창작 동아리를 삼 년 동안 했거든요.
