사투리,표준어
어~  씨는 이상형이 어떻게 되시나요?,어~  씨는 이상형이 어떻게 되시나요?
저는 이상형이 다들 그렇듯이,저는 이상형이 다들 그렇듯이
예쁘고  예쁘고 몸매 좋고 마인드 좋고,예쁘고  예쁘고 몸매 좋고 마인드 좋고
한 걸 좋아하겠죠?,한 걸 좋아하겠죠?
근데 그중의 저도 제가 중요하게 생각하는 거는,근데 그중의 저도 제가 중요하게 생각하는 거는
자신의 꿈이 있고,자신의 꿈이 있고
그 꿈을 위해서 열심히 노력하는 사람 그걸,그 꿈을 위해서 열심히 노력하는 사람 그걸
가장 중요하게 보는 거 같아요.,가장 중요하게 보는 거 같아요.
네 연예인으로 따지자면 제가 가장 좋아하는 연예인은,네 연예인으로 따지자면 제가 가장 좋아하는 연예인은
그~ 레드벨벳의 슬기인데,그~ 레드벨벳의 슬기인데
그분을 제가 막 엄청 팬으로서 엄청,그분을 제가 막 엄청 팬으로서 엄청
자세히 알고 하는 건 아닌데,자세히 알고 하는 건 아닌데
어~ 그분은 에스엠,어~ 그분은 에스엠
엔터테인먼트라는 회사에서 연습생 생활을 칠 년인가 구 년인가,엔터테인먼트라는 회사에서 연습생 생활을 칠 년인가 구 년인가
구 년인가 엄청 길게 했다고 하더라고요.,구 년인가 엄청 길게 했다고 하더라고요.
근데 그중에서도 그렇게 오래 하면서도 물론 힘들고,근데 그중에서도 그렇게 오래 하면서도 물론 힘들고
포기하고 싶은 순간이 있었을 텐데,포기하고 싶은 순간이 있었을 텐데
그래도 꾸준하게,그래도 꾸준하게
뭐~ 노래나 춤이나 연습을 하면서,뭐~ 노래나 춤이나 연습을 하면서
자기의 꿈을 위해서 끝까지 참고 노력을 했으니까,자기의 꿈을 위해서 끝까지 참고 노력을 했으니까
지금 여까지 위치에 온 거잖아요?,지금 여까지 위치에 온 거잖아요?
그리고 걔가 제가 그분의 인스타그램도 팔로우하고 있어서,그리고 걔가 제가 그분의 인스타그램도 팔로우하고 있어서
뭐~ 게시물이나 스토리나 잘 보는데 그분은,뭐~ 게시물이나 스토리나 잘 보는데 그분은
라이브로 팬들이랑 소통을 할 때도 되게,라이브로 팬들이랑 소통을 할 때도 되게
마인드가 어른스럽고,마인드가 어른스럽고
음~ 다른 사람들한테 힘도 주고,음~ 다른 사람들한테 힘도 주고
되게 생각이 깊은 거 같더라고요 그래서,되게 생각이 깊은 거 같더라고요 그래서
제가 되게 좋아하는 연예인 중 한 명입니다.,제가 되게 좋아하는 연예인 중 한 명입니다.
혹시  님은 어~ 이상형이 어떻게 되세요?,혹시  님은 어~ 이상형이 어떻게 되세요?
어~ 저도 뭐~,어~ 저도 뭐~
다들 그렇지만 뭐~ 착하고  예쁘고,다들 그렇지만 뭐~ 착하고  예쁘고
거기다 저는 개인적으로 일단,거기다 저는 개인적으로 일단
대화가 많이,대화가 많이
잘 되는 사람을 엄청 좋아하는 거 같애요.,잘 되는 사람을 엄청 좋아하는 거 같애요.
저 같은 경우는,저 같은 경우는
뭐~ 사소한 거든 뭐든 한데 한쪽이 꾹 참고 있거나 이러면은,뭐~ 사소한 거든 뭐든 한데 한쪽이 꾹 참고 있거나 이러면은
말을 안 하면 모르잖아요?,말을 안 하면 모르잖아요?
그래 가지고 뭐~,그래 가지고 뭐~
저에 대해서 싫은 게 있던 싫은 게 있으면 싫다 이것 좀 고쳤음 좋겠다.,저에 대해서 싫은 게 있던 싫은 게 있으면 싫다 이것 좀 고쳤음 좋겠다.
뭐~ 좋은 게 있다면,뭐~ 좋은 게 있다면
어~ 그건 진짜 좋은 거 같다 이래 가지고 자기표현이 쫌 그~ 인제 많이,어~ 그건 진짜 좋은 거 같다 이래 가지고 자기표현이 조금 그~ 인제 많이
편한 사람이 전 엄청 좋은 거 같애요.,편한 사람이 전 엄청 좋은 거 같애요.
저는 왜냐면은,저는 왜냐면은
어~ 흔히,어~ 흔히
어~ 나중에 반려라고 하잖아요 나중에,어~ 나중에 반려라고 하잖아요 나중에
엄청 오랫동안 인생에 아마 반 이상을 같이 살 게 될 사람인데,엄청 오랫동안 인생에 아마 반 이상을 같이 살 게 될 사람인데
그 사람과 같이 있으면서 서로 플러스 플러스 되면은 엄청 좋은 거잖아요?,그 사람과 같이 있으면서 서로 플러스 플러스 되면은 엄청 좋은 거잖아요?
그래 가지고,그래 가지고
뭔가 서로 서로가 서로에게 플러스적인 요소가 될 수 있게 서로,뭔가 서로 서로가 서로에게 플러스적인 요소가 될 수 있게 서로
어~ 그건 쫌 별로인 거 같다 뭐~ 이런 말도 해 주고 어~ 그거는 너 진짜 장점인 거 같으니까,어~ 그건 조금 별로인 거 같다 뭐~ 이런 말도 해 주고 어~ 그거는 너 진짜 장점인 거 같으니까
요 하면 좋은 거 같다 막 이러면서,요 하면 좋은 거 같다 막 이러면서
그렇게 자기주장이 강하고 어~ 뭐~ 근데 너무 강해서,그렇게 자기주장이 강하고 어~ 뭐~ 근데 너무 강해서
저랑 아예 반대되고 이러면 뭐~,저랑 아예 반대되고 이러면 뭐~
안 되긴 그럼 뭐~ 헤어지긴 그러긴 하겠지만  그래도,안 되긴 그럼 뭐~ 헤어지긴 그러긴 하겠지만  그래도
자기주장 강한 게 저는,자기주장 강한 게 저는
이상형인 거 아~ 이상형 중의 하나의 부분인 거 같애요.,이상형인 거 아~ 이상형 중의 하나의 부분인 거 같애요.
그럼  씨는 어~,그럼  씨는 어~
만약에 짐 여자친구가 있으신진 모르겠는데,만약에 짐 여자친구가 있으신진 모르겠는데
그~ 무엇을 제일 보나요?,그~ 무엇을 제일 보나요?
뭐~ 얼굴이라던지 아님 뭐~ 성격이라던지 아니면 뭐~ 노력하는 모습이라던지,뭐~ 얼굴이라던지 아님 뭐~ 성격이라던지 아니면 뭐~ 노력하는 모습이라던지
딱 하나만 꼽자고 하면은,딱 하나만 꼽자고 하면은
딱 하나만 꽂아서 그거만 정하기에는,딱 하나만 꽂아서 그거만 정하기에는
연애는,연애는
한 사람이랑 아주 깊은 관계를 가지는 거기 때문에,한 사람이랑 아주 깊은 관계를 가지는 거기 때문에
하나만 보고 다른 거는 안 본다라고 하면 절대 안 될 거 같고요.,하나만 보고 다른 거는 안 본다라고 하면 절대 안 될 거 같고요.
어~ 따른 거는 모두 마지노선이 있는 거 같애요 이 정도,어~ 다른 거는 모두 마지노선이 있는 거 같애요 이 정도
이하로 내 기준에 안 맞으면,이하로 내 기준에 안 맞으면
그건 무조건 안 되는 거고 아마 다른 그런 최소 기준을,그건 무조건 안 되는 거고 아마 다른 그런 최소 기준을
충족하고 그 와중에 제일 중요하게 생각하는 거는,충족하고 그 와중에 제일 중요하게 생각하는 거는
자기 사람에 대한 마인드라고 해야 하나?,자기 사람에 대한 마인드라고 해야 하나?
어떤 사람은 막 걍 진짜,어떤 사람은 막 그냥 진짜
