사투리,표준어
니는 이때까지 몇명의 남자친구 사귀어봤어?,너는 이때까지 몇명의 남자친구 사귀어봤어?
세는 데 시간이 좀 걸린다.,세는 데 시간이 좀 걸린다.
제일 오래 만났던 사람이 누구야?,제일 오래 만났던 사람이 누구야?
누구냐고 실명을 언급하긴 좀 그렇고.,누구냐고 실명을 언급하긴 좀 그렇고.
나는 스무 살 때 일년 만났어.,나는 스무 살 때 일년 만났어.
아~ 어떤 사람이었는데?,아~ 어떤 사람이었는데?
어~ 아무 말로 대화를 시작했거든 첫만남부터,어~ 아무 말로 대화를 시작했거든 첫만남부터
근데 그래서 둘이 티키타카가 엄청 잘 맞았어.,근데 그래서 둘이 티키타카가 엄청 잘 맞았어.
그래가지고 재미도 있고 사람이 자존감도 높고 그런 사람이었지.,그래가지고 재미도 있고 사람이 자존감도 높고 그런 사람이었지.
난 자존감 높은 사람이 좋더라.,난 자존감 높은 사람이 좋더라.
그러면 이때까지 만난 사람 중에 되게 안좋게 헤어지거나,그러면 이때까지 만난 사람 중에 되게 안좋게 헤어지거나
되게 어이없던 사람 그런 사람 있었어?,되게 어이없던 사람 그런 사람 있었어?
싸워서 안좋게 헤어진 적은 없는데 그냥,싸워서 안좋게 헤어진 적은 없는데 그냥
그 사람 마음이 변해가지고,그 사람 마음이 변해가지고
내 입에서 헤어지자고 말하게끔 나오게 하는 사람이 제일 어이가 없었지.,내 입에서 헤어지자고 말하게끔 나오게 하는 사람이 제일 어이가 없었지.
니는?,너는?
아~ 딱 그니까 그게 진짜 권진아의 끝노래가 진짜 잘 어울리는 상황인데 그 이별이,아~ 딱 그러니까 그게 진짜 권진아의 끝노래가 진짜 잘 어울리는 상황인데 그 이별이
나도 끝은 그런 마무리은 아니었는데,나도 끝은 그런 마무리은 아니었는데
그 사람과 사귀면서 그랬던 적이 있었긴 했었지.,그 사람과 사귀면서 그랬던 적이 있었긴 했었지.
나는 음 그랬던 거 같아.,나는 음 그랬던 거 같아.
그럼 니 제일 첫 번째 연애가 언제야?,그럼 너 제일 첫 번째 연애가 언제야?
나는 진짜 조금 웃긴데 그냥 빼면 그 사람을 빼면,나는 진짜 조금 웃긴데 그냥 빼면 그 사람을 빼면
초등학교 때 진짜 웃기게 그냥 갑자기 막 좋아한다고 해서,초등학교 때 진짜 웃기게 그냥 갑자기 막 좋아한다고 해서
근데 내가 초등학교 시절에는 되게 막 애정표현 이런 걸 진짜 싫어했단 말이야 완전 소름이 돋을 정도로,근데 내가 초등학교 시절에는 되게 막 애정표현 이런 걸 진짜 싫어했단 말이야 완전 소름이 돋을 정도로
근데 그 애가 갑자기 막 사귀자는 식으로 해가지고 알았다 이렇게 했는데,근데 그 애가 갑자기 막 사귀자는 식으로 해가지고 알았다 이렇게 했는데
막 저녁에 막 무슨 애칭을 정하고 그~ 초등학교 어린 나이에,막 저녁에 막 무슨 애칭을 정하고 그~ 초등학교 어린 나이에
심지어 막 둘리 막 이런 걸로 정해가지고,심지어 막 둘리 막 이런 걸로 정해가지고
내가 진짜 너무 무서워서 사귄 지 하루 만에 미안하다 나는 이렇게 못하겠다 하고 휴대폰을 껐어.,내가 진짜 너무 무서워서 사귄 지 하루 만에 미안하다 나는 이렇게 못하겠다 하고 휴대폰을 껐어.
그랬던 게 처음 진짜 시기로 따지면 처음이지만 솔직히 처음은 아니고,그랬던 게 처음 진짜 시기로 따지면 처음이지만 솔직히 처음은 아니고
그건 그냥 어린 장난으로 치고,그건 그냥 어린 장난으로 치고
제대로 사귄 사람은 아~ 난 이때까지 만난 사람들이 다 거의 일년 정도 만났거든?,제대로 사귄 사람은 아~ 난 이때까지 만난 사람들이 다 거의 일년 정도 만났거든?
근데 초 어~ 처음 만난 사람은 중학교 때 중학교 삼 학년 때 만났는데,근데 초 어~ 처음 만난 사람은 중학교 때 중학교 삼 학년 때 만났는데
지금 생각해도 제일 막 욕했으면서도 제일 좋아했던 사람인 거 같기도 하고,지금 생각해도 제일 막 욕했으면서도 제일 좋아했던 사람인 거 같기도 하고
근데 걔랑은 이제 나는 항상 좀 추구하는 바가,근데 걔랑은 이제 나는 항상 좀 추구하는 바가
알고 친한 사람이랑 되게 연애해야 겠다 이런 마음이 항상 있었는데,알고 친한 사람이랑 되게 연애해야 겠다 이런 마음이 항상 있었는데
걔랑은 진짜 중학교 삼 학년 때 엄청 친했는데,걔랑은 진짜 중학교 삼 학년 때 엄청 친했는데
내가 아까 말했던 그~ 초등학교 때부터 친했던 친구가,내가 아까 말했던 그~ 초등학교 때부터 친했던 친구가
같이 그 남자애랑 친했는데,같이 그 남자애랑 친했는데
갑자기 잘 친하게 지내고 있는데 그~ 내 친한 여자친구가 나한테,갑자기 잘 친하게 지내고 있는데 그~ 내 친한 여자친구가 나한테
그거 아냐면서 막 그러는 거야 그래서 내가,그거 아냐면서 막 그러는 거야 그래서 내가
응 이러니까 뭔가 분위기가 딱 그~ 남자애가 뭔가 나를 좋아한다는 건데,응 이러니까 뭔가 분위기가 딱 그~ 남자애가 뭔가 나를 좋아한다는 건데
