사투리,표준어
아~ 금 우리 지금부터 축구 얘기해볼까?,아~ 금 우리 지금부터 축구 얘기해볼까?
어~ 요즘에 손흥민 너무 잘하드라 진짜,어~ 요즘에 손흥민 너무 잘하더라 진짜
흥민이 좋지 어~ 이~ 정도면 뭐~ 월드 클래스 이제 슬슬 폼이 올라왔지 않을까?,흥민이 좋지 어~ 이~ 정도면 뭐~ 월드 클래스 이제 슬슬 폼이 올라왔지 않을까?
내일 새벽에 또 첼시랑 경기 있던데 또 골 넣을지 모르겠네 아~ 너무 잘해가지고 참,내일 새벽에 또 첼시랑 경기 있던데 또 골 넣을지 모르겠네 아~ 너무 잘해가지고 참
첼시 정도면 뭐~ 수비 같은 등하니까,첼시 정도면 뭐~ 수비 같은 등하니까
공격 포인트는 힘들어도 뭐~ 점수는 뭐~ 나오지 않을까?,공격 포인트는 힘들어도 뭐~ 점수는 뭐~ 나오지 않을까?
저번에도 첼시랑 할 때 되게 골 넣어가지고 이번에도 좀 좀 기대가 되네.,저번에도 첼시랑 할 때 되게 골 넣어가지고 이번에도 좀 좀 기대가 되네.
아~ 이번에 내도 첼시가 분위기가 좋으니까 과연 뚫을 수 있을까?,아~ 이번에 나도 첼시가 분위기가 좋으니까 과연 뚫을 수 있을까?
그러게 이거 쉽게 적응 못 하겠는데,그러게 이거 쉽게 적응 못 하겠는데
첼시도 요즘에 상승세라가지고 참 토트넘도 참 잘하고,첼시도 요즘에 상승세라가지고 참 토트넘도 참 잘하고
뭐~ 토트넘도 잘하긴 하지 토트넘 잘하는데 단점이라면은 기복이 심하다는 거,뭐~ 토트넘도 잘하긴 하지 토트넘 잘하는데 단점이라면은 기복이 심하다는 거
그니까 그~ 요즘에는 그래도 최근에 경기력 보니까 되게 거의 안 질 정도로 되게 안정적으로 경기하더라고,그러니까 그~ 요즘에는 그래도 최근에 경기력 보니까 되게 거의 안 질 정도로 되게 안정적으로 경기하더라고
뭐~ 잘하긴 하지 확실히 일단 개인적으로 문제가 있다면은,뭐~ 잘하긴 하지 확실히 일단 개인적으로 문제가 있다면은
앞라인은 튼튼한데 허리랑 하체가 부실하다니까는,앞라인은 튼튼한데 허리랑 하체가 부실하다니까는
그래가지고 뭐~ 요번에 겨울 시장 겨울 이적 시장 보니까 또 수비수 또 영입할려고 하는 거 같은데,그래가지고 뭐~ 요번에 겨울 시장 겨울 이적 시장 보니까 또 수비수 또 영입하려고 하는 거 같은데
뭐~ 수비야 일단 센터백 그다음 양쪽 풀백 양쪽 풀백은 거의 뭐~,뭐~ 수비야 일단 센터백 그다음 양쪽 풀백 양쪽 풀백은 거의 뭐~
토트넘  급엔 안 맞다 해야 되나 이런 수준이어가지고,토트넘  급엔 안 맞다 해야 되나 이런 수준이어가지고
지금 그~ 토트넘 그리고,지금 그~ 토트넘 그리고
앞에 이번 주에 유럽파 경기할 때 보니까 또 손흥민이랑 케인이랑 또 풀타임으로 쉬어가지고,앞에 이번 주에 유럽파 경기할 때 보니까 또 손흥민이랑 케인이랑 또 풀타임으로 쉬어가지고
둘 다 이번에 첼시랑 할 때 되게 컨디션 좋아가지고 또 결과가 또 좋게 나올 거 같긴 한데,둘 다 이번에 첼시랑 할 때 되게 컨디션 좋아가지고 또 결과가 또 좋게 나올 거 같긴 한데
이번에 딱 우승하고 싶으면은 이겨야지 지면은 뭐~ 이제 첼시랑 순위가 역전이 되니까 일위도 뺏기고,이번에 딱 우승하고 싶으면은 이겨야지 지면은 뭐~ 이제 첼시랑 순위가 역전이 되니까 일위도 뺏기고
이제 승점도 이제 강팀이랑 한 거에서 뺏기니까 타격 크고 문제가 많지.,이제 승점도 이제 강팀이랑 한 거에서 뺏기니까 타격 크고 문제가 많지.
아~ 요번에 또 순위가 또 바뀌네 아~ 좀 참 여러모로 중요한 경기네 저번에,아~ 요번에 또 순위가 또 바뀌네 아~ 좀 참 여러모로 중요한 경기네 저번에
또 맨시티랑 할 때 또 중요한 경기를 했는데 그거 또 이겨가지고,또 맨시티랑 할 때 또 중요한 경기를 했는데 그거 또 이겨가지고
그래도 토트넘 원래 강팀 상대로는 쪼금 약했는데 요번에 보니까,그래도 토트넘 원래 강팀 상대로는 쪼금 약했는데 요번에 보니까
약팀 상대로도 잘하고 또 강팀이랑 할 때도 되게 잘해가지고,약팀 상대로도 잘하고 또 강팀이랑 할 때도 되게 잘해가지고
