사투리,표준어
초등학교 시절부터 그럼 얘기를 니가 먼저 해 볼래?,초등학교 시절부터 그럼 얘기를 너가 먼저 해 볼래?
그래 나는 태어난 거는 부산에서 태어났지만,그래 나는 태어난 거는 부산에서 태어났지만
태어나자말자 양산으로 바로 이사를 가서 초등학교 일학년 때 까지는 양산에 살다가 왔어.,태어나자말자 양산으로 바로 이사를 가서 초등학교 일학년 때 까지는 양산에 살다가 왔어.
그래서 이사를 왔는데,그래서 이사를 왔는데
처음 전학을 왔을 때는 친구가 없어서,처음 전학을 왔을 때는 친구가 없어서
맨날 수업시간 말고 쉬는 시간에 종 치면 혼자 앉아서 막,맨날 수업시간 말고 쉬는 시간에 종 치면 혼자 앉아서 막
그냥 가만히 앉아있는 그런 학생이었는데.,그냥 가만히 앉아있는 그런 학생이었는데.
그때 어떤 애가 처음으로 나한테 말을 걸어주고 쉬는 시간에 같이 놀자고 해서,그때 어떤 애가 처음으로 나한테 말을 걸어주고 쉬는 시간에 같이 놀자고 해서
어~ 그때부터 친구가 생겨서,어~ 그때부터 친구가 생겨서
원활한 학창시절을 보냈던 거 같아.,원활한 학창시절을 보냈던 거 같아.
그리고 이학년 때부터 졸업할 때까지는 되게 외향적인 학생으로 변모해서,그리고 이학년 때부터 졸업할 때까지는 되게 외향적인 학생으로 변모해서
반장도 계속 하고.,반장도 계속 하고.
학교 활동 같은 것도 엄청 많이 참여하고 친구들이랑 막 패거리 같은 것도 만들어서,학교 활동 같은 것도 엄청 많이 참여하고 친구들이랑 막 패거리 같은 것도 만들어서
막 놀고 막 뛰고 그런 거를 엄청 많이 했던 것 같애 그래서 초등학교 시절을 뭔가 돌아보면,막 놀고 막 뛰고 그런 거를 엄청 많이 했던 것 같애 그래서 초등학교 시절을 뭔가 돌아보면
되게 활달하고 활동적이었던 기억이 좀 전반적으로 있는 거 같애 너는 어땠어?,되게 활달하고 활동적이었던 기억이 좀 전반적으로 있는 거 같애 너는 어땠어?
나는 쫌 반대로 조용한,나는 조금 반대로 조용한
스타일이었던 거 같고 전반적으로.,스타일이었던 거 같고 전반적으로.
그리고,그리고
나는 왠지는 모르겠는데,나는 왠지는 모르겠는데
유치원 때 나는 기억은 안 나는데 엄마가 내가 왕따를 한 번 당해서,유치원 때 나는 기억은 안 나는데 엄마가 내가 왕따를 한 번 당해서
전학같은 걸 갔었다고 했거든 그래서 그때 기억인 때문인진 모르겠는데,전학같은 걸 갔었다고 했거든 그래서 그때 기억인 때문인진 모르겠는데
친구를 그렇게 막 두루두루 사귀는 게 힘들었어.,친구를 그렇게 막 두루두루 사귀는 게 힘들었어.
대신에 한 세 명에서 네 명 정도.,대신에 한 세 명에서 네 명 정도.
약간 끼리끼리 모여서 놀았는데 그때 우리 초등학교 때는,약간 끼리끼리 모여서 놀았는데 그때 우리 초등학교 때는
일진 같은 무서운 친구들이 많아서,일진 같은 무서운 친구들이 많아서
선생님이 담배 피우는 데 몰래 가서 선생님 담배 훔쳐서 피우고,선생님이 담배 피우는 데 몰래 가서 선생님 담배 훔쳐서 피우고
막 애들도 때리고 이런 애들이 많았어 그래서,막 애들도 때리고 이런 애들이 많았어 그래서
초등학교 때는 뭔가 그런 애들 눈에 안 띄고,초등학교 때는 뭔가 그런 애들 눈에 안 띄고
조용히 학교를 다니려고 노력했던 거 같고.,조용히 학교를 다니려고 노력했던 거 같고.
책 읽는 걸 좋아해서 맨날 학교에 책 가져가서 읽고.,책 읽는 걸 좋아해서 맨날 학교에 책 가져가서 읽고.
내가 그때 라디오 듣는 것도 좋아해서,내가 그때 라디오 듣는 것도 좋아해서
타블로의 꿈꾸는 라디오를,타블로의 꿈꾸는 라디오를
매일 밤 들었던 기억이 나.,매일 밤 들었던 기억이 나.
그리고,그리고
영어 학원을 다녔었는데,영어 학원을 다녔었는데
그~ 영어학원 숙제하는 게 힘들어서 매일 학교 쉬는 시간에 숙제를 했던 기억이.,그~ 영어학원 숙제하는 게 힘들어서 매일 학교 쉬는 시간에 숙제를 했던 기억이.
너는 그럼 중학교 때는 어땠어?,너는 그럼 중학교 때는 어땠어?
나는 중학교 때는,나는 중학교 때는
뭔가 일학년 이학년 때는 딱 한창 사춘기가 왔던 시기여서.,뭔가 일학년 이학년 때는 딱 한창 사춘기가 왔던 시기여서.
물론 공부도 열심히,물론 공부도 열심히
약간 초등학교 때 공부를 내가,약간 초등학교 때 공부를 내가
좀 잘하는 학생,좀 잘하는 학생
축에 속했던지라 중학교에 올라와서도 공부를 뭔가 열심히 하려곤 했지만,축에 속했던지라 중학교에 올라와서도 공부를 뭔가 열심히 하려곤 했지만
동시에 사춘기가 와서,동시에 사춘기가 와서
뭔가 이성이나 이런 것 이성이나 아니면 나를 꾸미는 것에 관심이 굉장히 많아져서,뭔가 이성이나 이런 것 이성이나 아니면 나를 꾸미는 것에 관심이 굉장히 많아져서
그때 당시에 유행했던 화장품이라던가,그때 당시에 유행했던 화장품이라던가
아니면 유행했던 옷 같은 것도 엄청 많이 사려고 했었고.,아니면 유행했던 옷 같은 것도 엄청 많이 사려고 했었고.
어~ 막 남자애들이랑 밤늦게까지 놀러 다니면서 독서실 막 계단에서 떠들고 놀고 그런 거를 되게 많이 했던 기억이,어~ 막 남자애들이랑 밤늦게까지 놀러 다니면서 독서실 막 계단에서 떠들고 놀고 그런 거를 되게 많이 했던 기억이
있어 근데 중학교 삼학년 때는,있어 근데 중학교 삼학년 때는
정신을 갑자기 번쩍 차려가지고,정신을 갑자기 번쩍 차려가지고
그때,그때
막 한참 특목고 붐이 일었던지라 나도,막 한참 특목고 붐이 일었던지라 나도
외고에 가고 싶다는 생각을 든 들어서,외고에 가고 싶다는 생각을 든 들어서
그러려면 성적 관리를 쫌 해야 되니깐 정신을 바짝 차리고,그러려면 성적 관리를 조금 해야 되니깐 정신을 바짝 차리고
영어 공부를 열심히 했던 거 같아 그리고,영어 공부를 열심히 했던 거 같아 그리고
동시에 중학교 삼학년 때,동시에 중학교 삼학년 때
남자친구를 사겼었는데 걔가,남자친구를 사귀었었는데 걔가
되게 공부를 열심히 하는 애었던지라,되게 공부를 열심히 하는 애었던지라
그리고 걔네 담임 선생님이 내가 굉장히 좋아해서 그~ 선생님한테 잘 보이려고 그~ 남자친구랑 더,그리고 걔네 담임 선생님이 내가 굉장히 좋아해서 그~ 선생님한테 잘 보이려고 그~ 남자친구랑 더
애정 행각을 열심히 했었던 기억이 있어.,애정 행각을 열심히 했었던 기억이 있어.
그래서 중학교 때는 뭔가 이성 친구로,그래서 중학교 때는 뭔가 이성 친구로
