사투리,표준어
요즘 동생이 집에서 아무것도 안 하고 백수마냥 집에 박혀서 사는 거,요즘 동생이 집에서 아무것도 안 하고 백수마냥 집에 박혀서 사는 거
그거 엄마가 볼 때마다 내한테 잔소리를 하는데 이거 어뜨게 생각하는데.,그거 엄마가 볼 때마다 나한테 잔소리를 하는데 이거 어뜨게 생각하는데.
그거는 나도 동생이 있어서 아는데,그거는 나도 동생이 있어서 아는데
거의 니 잘못이 맞지 그건,거의 너 잘못이 맞지 그건
나도 지금 요즘 동생이,나도 지금 요즘 동생이
이제 이번에 크리스마스였잖아 내 동생한테,이제 이번에 크리스마스였잖아 내 동생한테
그냥 뭐~ 깜짝 선물해 주고 싶어서 이제,그냥 뭐~ 깜짝 선물해 주고 싶어서 이제
아이패드를 샀단 말이야 이제 근데,아이패드를 샀단 말이야 이제 근데
크리스마스 때 뭔가 막 산타 놀이 한번 해볼까 해가지고 새벽 여섯 시에 일어나서 동생 책상에 갖다 놨거든,크리스마스 때 뭔가 막 산타 놀이 한번 해볼까 해가지고 새벽 여섯 시에 일어나서 동생 책상에 갖다 놨거든
근데 이제 딱 동생이,근데 이제 딱 동생이
일어나서 그걸 봐가지고 뭔가,일어나서 그걸 봐가지고 뭔가
또 기뻐하는 모습 보니까 또 뭔가 좋으면서도 뭔가,또 기뻐하는 모습 보니까 또 뭔가 좋으면서도 뭔가
괜히 사줬나 싶기도 하더라.,괜히 사줬나 싶기도 하더라.
아이패드는 너무 통 크게 선물해준 거 같은데   이번이 니 동생이 스물이였나,아이패드는 너무 통 크게 선물해준 거 같은데   이번이 너 동생이 스물이였나
아니면 아직 고삼이었나 나이가 기억이 안 나는데,아니면 아직 고삼이었나 나이가 기억이 안 나는데
지금 내 동생은 지금 숨 이제 곧 스물하나거든,지금 내 동생은 지금 숨 이제 곧 스물하나거든
근데 얘가 뭐~,근데 얘가 뭐~
일을 하나 돈을 벌어오나 그런 것도 아니라서 지 방구석에 처박혀서 아무것도 안 하니까는,일을 하나 돈을 벌어오나 그런 것도 아니라서 자기 방구석에 처박혀서 아무것도 안 하니까는
그~ 엄마가 맨날 내한테 그래 그~,그~ 엄마가 맨날 나한테 그래 그~
이 가시나 이거,이 계집아이 이거
나중에 뭐할라고 지금 저러고 있는 거니 어~ 맨날 하는데,나중에 뭐할라고 지금 저러고 있는 거니 어~ 맨날 하는데
으 나는 이걸를 일주일에 두 번씩 듣고 있거든 이 말을 나도 내 앞가림 할려고 바빠 죽겠는데,으 나는 이걸를 일주일에 두 번씩 듣고 있거든 이 말을 나도 내 앞가림 할려고 바빠 죽겠는데
엄마가 내한테 이렇게 갈구니까는 난 정신병 걸릴 거 같애.,엄마가 나한테 이렇게 갈구니까는 난 정신병 걸릴 거 같애.
니는 뭐~,너는 뭐~
부모님 뭐~ 동생 뭐~ 이야기 뭐~ 니한테 또 따로 하는 거는 없나.,부모님 뭐~ 동생 뭐~ 이야기 뭐~ 너한테 또 따로 하는 거는 없어.
나는 동생이 이제 고등학교 이번에 입학하는데,나는 동생이 이제 고등학교 이번에 입학하는데
그~ 중삼 때 이제 아니 중학교 때,그~ 중삼 때 이제 아니 중학교 때
고등학교 인문계 들어갈려면 그~ 성적을 맞춰야 되는데,고등학교 인문계 들어갈려면 그~ 성적을 맞춰야 되는데
내가 들으니까 고등학교 들어가는 성적이,내가 들으니까 고등학교 들어가는 성적이
한 칠십오 퍼센트까지라고 하더라고 그래서 나는,한 칠십오 퍼센트까지라고 하더라고 그래서 나는
난 당연히 그 정도면 충분히 들어갈만하네 했는데 이제,난 당연히 그 정도면 충분히 들어갈만하네 했는데 이제
엄마가 선생님한테 불려갔는데,엄마가 선생님한테 불려갔는데
우리 동생 성적이 칠십오 퍼센트가 넘어가지고,우리 동생 성적이 칠십오 퍼센트가 넘어가지고
