사투리,표준어
최근에 구매내역?,최근에 구매내역?
어.,어.
잠깐 있어 봐 카드 내역 봐야겠는데?,잠깐 있어 봐 카드 내역 봐야겠는데?
좀 문제였지 그땐 진짜 습관이 안 좋았어.,좀 문제였지 그땐 진짜 습관이 안 좋았어.
돈이 부족한 걸 알면서도,돈이 부족한 걸 알면서도
뭔가 눈앞에 있는 지금 이걸 사야겠,뭔가 눈앞에 있는 지금 이걸 사야겠
이런 마음이 있었어.,이런 마음이 있었어.
뒷 일은 생각 안 하다가 그리고 니가 언제 한번 빌려줬잖아.,뒷 일은 생각 안 하다가 그리고 네가 언제 한번 빌려줬잖아.
근데 그게 든든해진 거야.,근데 그게 든든해진 거야.
이~ 완전 순환이었지.,이~ 완전 순환이었지.
맞어.,맞어.
그때 그래서 심지어 알바도 해서 돈도 많이 벌었거든?,그때 그래서 심지어 알바도 해서 돈도 많이 벌었거든?
맞아.,맞아.
근데 뭔가 고등학교 때보다,근데 뭔가 고등학교 때보다
고등학교 때 억눌렸던 소비가,고등학교 때 억눌렸던 소비가
스무 살 돼서 폭발한 느낌?,스무 살 돼서 폭발한 느낌?
옷도 진짜 교복 말고도 없다시피 하니까.,옷도 진짜 교복 말고도 없다시피 하니까.
옷도 진짜 많이 사고 보통 주 소비는 옷이랑,옷도 진짜 많이 사고 보통 주 소비는 옷이랑
옷이랑 음식이었어 따로 뭔가를,옷이랑 음식이었어 따로 뭔가를
사거나 취미가 있었던 것도 아니고,사거나 취미가 있었던 것도 아니고
그때 가끔씩 그랬을걸?,그때 가끔씩 그랬을걸?
진짜?,진짜?
그래서 나는 결정한 게,그래서 나는 결정한 게
아~ 돈을 많이 벌자.,아~ 돈을 많이 벌자.
아~ 내 소비는 글렀어.,아~ 내 소비는 글렀어.
충격적이로다.,충격적이로다.
대학교 때 돈 모으는 거 포기했지 그냥.,대학교 때 돈 모으는 거 포기했지 그냥.
그래도 젊음을 즐겨야지.,그래도 젊음을 즐겨야지.
근데 너 완전 반대잖아.,근데 너 완전 반대잖아.
아~ 사소한 거 하나도?,아~ 사소한 거 하나도?
그것도 이번에 스파오 세일해가지고 사만 원짜린데,그것도 이번에 스파오 세일해가지고 사만 원짜린데
아~ 맞아 아~ 맞아 맞아 그~ 옷 사는 거 비슷한  나도 그냥,아~ 맞아 아~ 맞아 맞아 그~ 옷 사는 거 비슷한  나도 그냥
이제 많이 당한다 아이가?,이제 많이 당하지 않니?
아니 한번 빨았는데 망가지고,아니 한번 빨았는데 망가지고
곧 버려야 되니까,곧 버려야 되니까
좀 많이 아까운 거야.,좀 많이 아까운 거야.
아~ 요즘에는 나도 브랜드 특가,아~ 요즘에는 나도 브랜드 특가
인터넷으로 보통 사는 것 같애.,인터넷으로 보통 사는 것 같애.
탑텐 질이 좋아.,탑텐 질이 좋아.
아~ 나 근데 이게 길은 괜찮은데,아~ 나 근데 이게 길은 괜찮은데
이 정도의 가격인가 싶을 때,이 정도의 가격인가 싶을 때
딱 처음에 뭐~,딱 처음에 뭐~
이공떠블 에프떠블유 신상 이랬는데,이공떠블 에프떠블유 신상 이랬는데
막 하다 보면은 아~ 이거 일 년 되면은 가격 반값으로 내려가 이런 느낌.,막 하다 보면은 아~ 이거 일 년 되면은 가격 반값으로 내려가 이런 느낌.
정확히 한 딱 반 내려갈 걸 그래서 나 맨날,정확히 한 딱 반 내려갈 걸 그래서 나 맨날
시즌 세일 때마다 옷 사야 되니까 그~,시즌 세일 때마다 옷 사야 되니까 그~
그런 애들 있잖아 그~ 보세 옷 사는 애들 있고,그런 애들 있잖아 그~ 보세 옷 사는 애들 있고
보세 옷 사는 애들은,보세 옷 사는 애들은
나랑 쇼핑 가면,나랑 쇼핑 가면
스타일도 쫌 변하는 것 같다?,스타일도 조금 변하는 것 같다?
아니 나도 요즘에 뭐 잘 안 사는 것 같애.,아니 나도 요즘에 뭐 잘 안 사는 것 같애.
에~ 그때는 진짜 심했어 그때는 내가 막 친구들한테,에~ 그때는 진짜 심했어 그때는 내가 막 친구들한테
밥도 그냥 사버리고,밥도 그냥 사버리고
그러니까 진짜 당연히 막 술 마시면은 한번 마시면 새벽까지 첫차 타고 오고 이랬거든?,그러니까 진짜 당연히 막 술 마시면은 한번 마시면 새벽까지 첫차 타고 오고 이랬거든?
그렇게 되면은 일단 하루에 삼 만 원 기본이야.,그렇게 되면은 일단 하루에 삼 만 원 기본이야.
그 돈이면 내가 그냥 하루 진짜 신나게 펑펑 놀고 옷도 사고 그러는데,그 돈이면 내가 그냥 하루 진짜 신나게 펑펑 놀고 옷도 사고 그러는데
아~ 그리고 그런 단체 술자리 가면 안 돼 나는 마시는 거 쪼끔인데,아~ 그리고 그런 단체 술자리 가면 안 돼 나는 마시는 거 쪼끔인데
