사투리,표준어
요즘 날씨도 추워지고 해가지고 감기 걸린 사람들도 많고 하잖아,요즘 날씨도 추워지고 해가지고 감기 걸린 사람들도 많고 하잖아
근데 나는 나만의 감기를,근데 나는 나만의 감기를
원래 어렸을 때 부터 감기를 달고 살았는데 감기를,원래 어렸을 때 부터 감기를 달고 살았는데 감기를
극복할 수 있는 방법을 알아냈단 말이야? 그게 뭐냐면 내 생각엔 손 씻는 거 같애,극복할 수 있는 방법을 알아냈단 말이야? 그게 뭐냐면 내 생각엔 손 씻는 거 같애
왜나면 내가 손을 진짜,왜냐하면 내가 손을 진짜
자주 씻고 또 비타민 이런거를 자주 섭취 했을 때,자주 씻고 또 비타민 이런거를 자주 섭취 했을 때
작년 같은 경우나 재작년 같은 경우,작년 같은 경우나 재작년 같은 경우
진짜 감기가 안걸리더라고,진짜 감기가 안걸리더라고
근데 언제 한 번 그냥 손 좀 잘 안씻고 할 때 바로 감기 탁 걸리고 하더라고,근데 언제 한 번 그냥 손 좀 잘 안씻고 할 때 바로 감기 탁 걸리고 하더라고
그래서 나는 손 씻는게 진짜 감기 안걸리게 하는거에 중요한 거 같고,그래서 나는 손 씻는게 진짜 감기 안걸리게 하는거에 중요한 거 같고
그리고 지금은 코로나 때문에 다들 마스크를 많이 끼긴 하지만,그리고 지금은 코로나 때문에 다들 마스크를 많이 끼긴 하지만
나는 원래 부터 코로나 전에도 마스크를 좀,나는 원래 부터 코로나 전에도 마스크를 좀
자주 끼는 사람 이였거든 한 환절기때나 이러면 낮이랑 밤이랑,자주 끼는 사람 이였거든 한 환절기때나 이러면 낮이랑 밤이랑
그 기온차가 되게 심하잖아 그럴 때 마스크 집에 저녁에 만약에 학원 갔다가 집에 올 때,그 기온차가 되게 심하잖아 그럴 때 마스크 집에 저녁에 만약에 학원 갔다가 집에 올 때
이럴 때 만약에 마스크 탁 끼고 이렇게 하면 확실히 목아프고 이런게 덜 하고,이럴 때 만약에 마스크 탁 끼고 이렇게 하면 확실히 목아프고 이런게 덜 하고
그리고 가끔씩 잘 때 내가 입을 벌리고 자는데,그리고 가끔씩 잘 때 내가 입을 벌리고 자는데
잘 때 기온이 탁 내려 갔을 때 만약에 입을 벌리고 자고 이러면,잘 때 기온이 탁 내려 갔을 때 만약에 입을 벌리고 자고 이러면
다음날 아침에 일어났을 때 목이 너무 아프드라고,다음날 아침에 일어났을 때 목이 너무 아프더라고
그래가지고 내 친구가 옛날에 실용음악과 다녔던 친구가 있었는데,그래가지고 내 친구가 옛날에 실용음악과 다녔던 친구가 있었는데
걔네들은 원래 목관리 같은게 되게 중요 하다 아이가,걔네들은 원래 목관리 같은게 되게 중요 하지 않니
그래서 걔가 하는 말이 잘 때 만약에 마스크를 끼고 이렇게 자면,그래서 걔가 하는 말이 잘 때 만약에 마스크를 끼고 이렇게 자면
목이 약간 촉촉해지고 해가지고 다음날 목이 안아프다고 그래서,목이 약간 촉촉해지고 해가지고 다음날 목이 안아프다고 그래서
작년 겨울에 내가 그렇게 했거든 그러니까 진짜 다음날 아침에 목도 안아프고 그래가지고,작년 겨울에 내가 그렇게 했거든 그러니까 진짜 다음날 아침에 목도 안아프고 그래가지고
내가 감기때문에 병원을 간 적이 없거든 작년에는?,내가 감기때문에 병원을 간 적이 없거든 작년에는?
그래서 감기도 진짜 나는 그냥 계절마다 약간 알레르기 같은 경우에는,그래서 감기도 진짜 나는 그냥 계절마다 약간 알레르기 같은 경우에는
시즌이 오면 이게 바로 증상이 오잖아 그런 경우 말고,시즌이 오면 이게 바로 증상이 오잖아 그런 경우 말고
그런 경우는 좀 더 알레르기가 좀 심해지거나 이런걸 좀 막을 수 있는 방법은,그런 경우는 좀 더 알레르기가 좀 심해지거나 이런걸 좀 막을 수 있는 방법은
마스크 잘 쓰고 또 손 잘 씻고,마스크 잘 쓰고 또 손 잘 씻고
또 비타민 잘 섭취하는거 내 생각에는 요렇게만 하면,또 비타민 잘 섭취하는거 내 생각에는 요렇게만 하면
감기 안걸리고 잘 지낼 수 있지 않을까 생각이 들거든,감기 안걸리고 잘 지낼 수 있지 않을까 생각이 들거든
환절기 때 그렇게 극복을 해나간다.,환절기 때 그렇게 극복을 해나간다.
감기 같은 경우는 결국 감기의 원인이 바이러스긴 한데 방법은,감기 같은 경우는 결국 감기의 원인이 바이러스긴 한데 방법은
감기 바이러스가 우리 몸에 안 들어오게 하면 될 것이고 오더라도 우리 몸이 대응 할 수 있으면 된건데,감기 바이러스가 우리 몸에 안 들어오게 하면 될 것이고 오더라도 우리 몸이 대응 할 수 있으면 된건데
막는 쪽에서  마스크 같은 거 쓰면은 좋겠지 면역이란 측면에서 보면,막는 쪽에서  마스크 같은 거 쓰면은 좋겠지 면역이란 측면에서 보면
공기가 건조하면 상태가 안좋아지니까 마스크 쓰는 것도 그런 측면이지 습도하고 관련 돼 있는데,공기가 건조하면 상태가 안좋아지니까 마스크 쓰는 것도 그런 측면이지 습도하고 관련 돼 있는데
특히 건조한 이런 날씨에는 습도 때문에,특히 건조한 이런 날씨에는 습도 때문에
