사투리,표준어
예 그다음 알바로 넘어갈게요.,예 그다음 알바로 넘어갈게요.
혹시 뭐~ 해봤던 알바 중에 쪼금 많이 특이하다 뭐~ 이런 알바 있으세요?,혹시 뭐~ 해봤던 알바 중에 쪼금 많이 특이하다 뭐~ 이런 알바 있으세요?
어~ 저 그거 해봤어요.,어~ 저 그거 해봤어요.
뭐요?,뭐요?
그~ 왜 약간,그~ 왜 약간
뭐~ 화장품 가게 앞이나 뭐~,뭐~ 화장품 가게 앞이나 뭐~
빵집이나 약간 요런 데 앞에서 마이크 들고,빵집이나 약간 요런 데 앞에서 마이크 들고
홍보하는 거 있잖아요 고등학생 때,홍보하는 거 있잖아요 고등학생 때
고등학생 때요?,고등학생 때요?
아무것도 모르고 그냥 그때 했는데,아무것도 모르고 그냥 그때 했는데
되게 부끄러우셨을 거 같은데,되게 부끄러우셨을 거 같은데
근데 이제 약간 이게 그때 했을 때는,근데 이제 약간 이게 그때 했을 때는
고등학생도 받아준다고 해가지고 갔거든요.,고등학생도 받아준다고 해가지고 갔거든요.
그래서 실제로 받아주긴 했어요 일도 주고,그래서 실제로 받아주긴 했어요 일도 주고
근데 이제 약간 고등학생인 게 티가 나면은,근데 이제 약간 고등학생인 게 티가 나면은
어~ 그~ 일을 맡기신 사장님?,어~ 그~ 일을 맡기신 사장님?
막 고런 쪽에서 별로 안 좋아하신다고,막 고런 쪽에서 별로 안 좋아하신다고
그까 어른처럼 꾸며라 이렇게 된 거예요.,그러니까 어른처럼 꾸며라 이렇게 된 거예요.
그래서 막 이제 처음 신어보는 뭐~ 구두 막 팔 센치짜리 막 신고,그래서 막 이제 처음 신어보는 뭐~ 구두 막 팔 센치짜리 막 신고
어~ 옷도 막 최대한 막 애처럼 안 보일려고 입고 가고,어~ 옷도 막 최대한 막 애처럼 안 보일려고 입고 가고
에~ 뭐~ 그랬는데도 근데 막상 가면 근데 아시는 것 같더라고요 티가 나니까,에~ 뭐~ 그랬는데도 근데 막상 가면 근데 아시는 것 같더라고요 티가 나니까
예 그렇죠 얼굴부터가 아~ 일단,예 그렇죠 얼굴부터가 아~ 일단
스 저 저 저 이거 심지어 고등학교 일 학년 때인가 그때 했어요.,스 저 저 저 이거 심지어 고등학교 일 학년 때인가 그때 했어요.
그러면 확 애인 게 보이잖아요 그래서 막,그러면 확 애인 게 보이잖아요 그래서 막
뭔 파리바게트에 하러 갔는데,뭔 파리바게트에 하러 갔는데
거기서 한 사람이 이미 중간에,거기서 한 사람이 이미 중간에
들어와서 빵 좀 먹고 하라고  빵 주시고 뭐~ 캐가지고 그런,들어와서 빵 좀 먹고 하라고  빵 주시고 뭐~ 해가지고 그런
추억이 있습니다.,추억이 있습니다.
제가 알바 되게 많이 했거든요.,제가 알바 되게 많이 했거든요.
거의 안 쉬었어요 최근 빼고,거의 안 쉬었어요 최근 빼고
아~ 그래요?,아~ 그래요?
음~ 뭐~ 알바하신 적 있으세요?,음~ 뭐~ 알바하신 적 있으세요?
저는 알바 진짜 별의별 알바 엄청 다 해봤어요.,저는 알바 진짜 별의별 알바 엄청 다 해봤어요.
아~ 진짜요 뭐 해봤어,아~ 진짜요 뭐 해봤어
안 해본 게 없어요 아~ 근 근데 약간 편의점 알바 이런 건 안 했구요.,안 해본 게 없어요 아~ 근 근데 약간 편의점 알바 이런 건 안 했구요.
약간 힘들면서 돈 많이 주는 알바 찾아다녔거든요.,약간 힘들면서 돈 많이 주는 알바 찾아다녔거든요.
약간 택배 상하차?,약간 택배 상하차?
에 그런 것도 뭐~ 기본으로 해봤고,예 그런 것도 뭐~ 기본으로 해봤고
저는 근데 저는 이~ 지금 하고 있는 이게  정말 특이하다고 생각하거든요.,저는 근데 저는 이~ 지금 하고 있는 이게  정말 특이하다고 생각하거든요.
뭐 하시는데요?,뭐 하시는데요?
근데 사실 꿀알바 아닌가요?,근데 사실 꿀알바 아닌가요?
그런 에~ 네 저도 뭐~ 통화하는 거 좋아하고,그런 에~ 네 저도 뭐~ 통화하는 거 좋아하고
또 약간 낯선 사람이랑 통화한다는 게 약간 의미있잖아 궁금증도 있고,또 약간 낯선 사람이랑 통화한다는 게 약간 의미있잖아 궁금증도 있고
그래서 저는 좀 이거 좀 특이하고요.,그래서 저는 좀 이거 좀 특이하고요.
저는  해봤던 거는 해봤던 거 중에서는,저는  해봤던 거는 해봤던 거 중에서는
특이했던 게 어떤 공장 청소하는 거였거,특이했던 게 어떤 공장 청소하는 거였거
진짜 특이하다 공장에서 그냥 일하는 것도 아니고,진짜 특이하다 공장에서 그냥 일하는 것도 아니고
공장을 청소를 해주는 거예요.,공장을 청소를 해주는 거예요.
따로 있는 거예요?,따로 있는 거예요?
네 업체에서 이제 하청이죠 하청,네 업체에서 이제 하청이죠 하청
