사투리,표준어
니는 대학생활 잘 즐기는 거 같던데 잘 좋아 대학생활 어때?,너는 대학생활 잘 즐기는 거 같던데 잘 좋아 대학생활 어때?
나는 일단 대학생활 자체가 나한테는 내 인생에 큰 도전이었다고 생각을 해.,나는 일단 대학생활 자체가 나한테는 내 인생에 큰 도전이었다고 생각을 해.
왜냐면 아까도 말했듯이 나는 시골 어떻게 보면 시골에서 십구년동안을 살았는데,왜냐면 아까도 말했듯이 나는 시골 어떻게 보면 시골에서 십구년동안을 살았는데
서울이라는 정말 사람 많고 우리나라의 수도이잖아.,서울이라는 정말 사람 많고 우리나라의 수도이잖아.
거기서 내가 혼자서 산다라는 게 학교를 다니면서 산다라는 게,거기서 내가 혼자서 산다라는 게 학교를 다니면서 산다라는 게
나한테는 내 인생에 어떻게 보면 커다란 그런 변화이고 도전이었거든.,나한테는 내 인생에 어떻게 보면 커다란 그런 변화이고 도전이었거든.
그래서 처음에는 되게 많이 힘들었어 그래서 친구를 사귀는 거,그래서 처음에는 되게 많이 힘들었어 그래서 친구를 사귀는 거
도 힘들었고 그리고 매일 같이 만나던 친구들을 못보는 것도 힘들었고,도 힘들었고 그리고 매일 같이 만나던 친구들을 못보는 것도 힘들었고
그리고 내가 모르는 지역에서 길을 찾아다니는 거나 공부를 한다는 게 나는 정말 큰 스트레스고 많이 많이 힘들었거든.,그리고 내가 모르는 지역에서 길을 찾아다니는 거나 공부를 한다는 게 나는 정말 큰 스트레스고 많이 많이 힘들었거든.
근데 지금은 적응을 했고 그리고 요즘 느끼는 생각은,근데 지금은 적응을 했고 그리고 요즘 느끼는 생각은
같은 학교생활이잖아 어떻게 보면  일학년부터 사학년 때까지 들어야 하는 수업들이 어느 정도 정해져 있고,같은 학교생활이잖아 어떻게 보면  일학년부터 사학년 때까지 들어야 하는 수업들이 어느 정도 정해져 있고
그리고 다니는 강의실도 어느 정도 정해져 있고 동선도 정해져 있단말이야.,그리고 다니는 강의실도 어느 정도 정해져 있고 동선도 정해져 있단말이야.
근데 거기서 내가 누구를 만나는지랑 내가 어떤 활동을 하는지랑 어떤 공동체에 속하는지에 따라서,근데 거기서 내가 누구를 만나는지랑 내가 어떤 활동을 하는지랑 어떤 공동체에 속하는지에 따라서
대학생활이 같은 그~ 대학생활이 다르게 기억될 수 있고 다르게 나 방향이 완전 달라질 수 있다 라는 거를 나는,대학생활이 같은 그~ 대학생활이 다르게 기억될 수 있고 다르게 나 방향이 완전 달라질 수 있다 라는 거를 나는
최근에 느끼고 있어 그래서 나는 대학 들어와서 가장 해보고 싶었던 게,최근에 느끼고 있어 그래서 나는 대학 들어와서 가장 해보고 싶었던 게
교환학생을 가는 거였어 그래서 나는 저번 학기에 교환학생을 갔다왔거든 미국으로,교환학생을 가는 거였어 그래서 나는 저번 학기에 교환학생을 갔다왔거든 미국으로
근데 그게 아마 내 대학 사년 생활 중에서 가장 기억에 많이 남을 거 같고,근데 그게 아마 내 대학 사년 생활 중에서 가장 기억에 많이 남을 거 같고
또 크게 보면 내 인생에서 정말 나를 크게 바꾼 사건이기도 해.,또 크게 보면 내 인생에서 정말 나를 크게 바꾼 사건이기도 해.
그래서 우리학교가 장점이 교환학생을 많이 보내주고 그리고,그래서 우리학교가 장점이 교환학생을 많이 보내주고 그리고
그~ 파트너로 맺어져 있는 교환 학교들의 종류가 정말 다양하고,그~ 파트너로 맺어져 있는 교환 학교들의 종류가 정말 다양하고
그리고 국가들도 정말 다양하고 다른 학교에 비해서 그~ 교환학생을 신청하는 기준도 생각보다,그리고 국가들도 정말 다양하고 다른 학교에 비해서 그~ 교환학생을 신청하는 기준도 생각보다
유하거든 그래서 나는 준비를 일년전에 했어 그래서 일년전에,유하거든 그래서 나는 준비를 일년전에 했어 그래서 일년전에
토플시험 준비를 하고 그리고 어느 학교를 갈지 알아보고,토플시험 준비를 하고 그리고 어느 학교를 갈지 알아보고
정보에 대해서 쫌 찾아보고 그리고 갔다왔던 선배들 한테 얘기도 듣고 그런 식으로 했 그리고 나서,정보에 대해서 조금 찾아보고 그리고 갔다왔던 선배들 한테 얘기도 듣고 그런 식으로 했 그리고 나서
이제 막상 미국으로 떠나기 전에는 정말 많이 걱정을 했어 왜냐면 여행이 아니라 가서 학교를 다니는 거고 수업을 하는 거고,이제 막상 미국으로 떠나기 전에는 정말 많이 걱정을 했어 왜냐면 여행이 아니라 가서 학교를 다니는 거고 수업을 하는 거고
친구를 만들어야 되니까 그리고 육개월은 나한테 정말 크게 느껴졌거든 그래서 가서 학교생활을 하는데,친구를 만들어야 되니까 그리고 육개월은 나한테 정말 크게 느껴졌거든 그래서 가서 학교생활을 하는데
아무래도 미국학교랑 우리나라 대학교 고등학교랑은 정말 다르더라고,아무래도 미국학교랑 우리나라 대학교 고등학교랑은 정말 다르더라고
언니야가 방금 전에 미국 국제학교를 다니면서,언니가 방금 전에 미국 국제학교를 다니면서
뭐~ 이런 점이랑 한국이랑 다르다 그리고 지금도 이런 것이 차이점이 느껴진다 이렇게 얘기를 했잖아.,뭐~ 이런 점이랑 한국이랑 다르다 그리고 지금도 이런 것이 차이점이 느껴진다 이렇게 얘기를 했잖아.
근데 나도 그거를 나는 뒤늦게 이제 느낀거지 분위기가 일단은 다르고,근데 나도 그거를 나는 뒤늦게 이제 느낀거지 분위기가 일단은 다르고
교수님의 분위기가 다르니까 학생들 분위기도 다른거야.,교수님의 분위기가 다르니까 학생들 분위기도 다른거야.
그리고 막 같이 시간표를 스스로 자율적으로 짜고 시간관리를 하는 거는 다 대학생들한테 맡겨진다라는 점은 똑같은데,그리고 막 같이 시간표를 스스로 자율적으로 짜고 시간관리를 하는 거는 다 대학생들한테 맡겨진다라는 점은 똑같은데
그~ 분위기가 다르니까 더 자유롭게 느껴진다 라는 느낌이 정말 다르더라고,그~ 분위기가 다르니까 더 자유롭게 느껴진다 라는 느낌이 정말 다르더라고
그래서 나는 그때의 경험이 되게 좋았고 그리고 거기서 나와 비슷한 또래의 외국인 친구들과 만나면서,그래서 나는 그때의 경험이 되게 좋았고 그리고 거기서 나와 비슷한 또래의 외국인 친구들과 만나면서
이제 똑같은 고민을 하더라고 외국인 친구들이라고 더 자유롭고 막 이렇긴 하지만 분위기가,이제 똑같은 고민을 하더라고 외국인 친구들이라고 더 자유롭고 막 이렇긴 하지만 분위기가
똑같은 고민을 하고 있더라고 같은 나이대의 그래서 그런 고민들 공유하고,똑같은 고민을 하고 있더라고 같은 나이대의 그래서 그런 고민들 공유하고
꿈이나 목표에 대해서 이야기를 하다보니까 내가 정말 좁은 세상에서 살고 있었구나 라는 걸 느꼈고,꿈이나 목표에 대해서 이야기를 하다보니까 내가 정말 좁은 세상에서 살고 있었구나 라는 걸 느꼈고
내가 아는 세상이 다가 아니라는 거랑 그리고 내가 가진 기준이,내가 아는 세상이 다가 아니라는 거랑 그리고 내가 가진 기준이
이 세상의 모든 기준이 아니라 점을 크게 깨달았던 거 같애.,이 세상의 모든 기준이 아니라 점을 크게 깨달았던 거 같애.
그래서 나는 그게 우리학교 대학교를 다니면서 가장 기억에 남는 사건이고,그래서 나는 그게 우리학교 대학교를 다니면서 가장 기억에 남는 사건이고
어떻게 보면 우리학교에 가장 좋은 장점이라고 나는 생각을 해서 그걸 경험했다 라는 점에서,어떻게 보면 우리학교에 가장 좋은 장점이라고 나는 생각을 해서 그걸 경험했다 라는 점에서
정말 뿌듯하고 좋아 그래서 나도 언니야 처럼 전공에 대한 회의감도 들었고,정말 뿌듯하고 좋아 그래서 나도 언니 처럼 전공에 대한 회의감도 들었고
그리고 학교 반복 되는 학교생활에서 지루함을 느끼기도 했고 그리고,그리고 학교 반복 되는 학교생활에서 지루함을 느끼기도 했고 그리고
뭔가 막막하고 한국에서 정해진 그런 트랙을 달리는 것만 같아서,뭔가 막막하고 한국에서 정해진 그런 트랙을 달리는 것만 같아서
답답하기도 하고 그랬는데 그~ 교환학생을 삼학년 이학기 때 갔다온 거는 내 인생에 큰,답답하기도 하고 그랬는데 그~ 교환학생을 삼학년 이학기 때 갔다온 거는 내 인생에 큰
어떤 전환점이 되어준 거 같고 그리고 더 뭔가 시각이 넓어졌고 더 세상에 대해서 넓게 보는,어떤 전환점이 되어준 거 같고 그리고 더 뭔가 시각이 넓어졌고 더 세상에 대해서 넓게 보는
그런 안목이 생긴 거 같다고 요즘 생각이들어 그래서 나는 아마 학교생활 중에서 가장 기억에 남는 거 이 교환학생 생활인 거 같,그런 안목이 생긴 거 같다고 요즘 생각이들어 그래서 나는 아마 학교생활 중에서 가장 기억에 남는 거 이 교환학생 생활인 거 같
다고 생각을 해 그리고 갔다오고 나니까 시각이 많이 바뀌게 되면서,다고 생각을 해 그리고 갔다오고 나니까 시각이 많이 바뀌게 되면서
여러사람에 대한 편견도 없어지고 그리고 특히 외국인에 대한 편견도 없어지고,여러사람에 대한 편견도 없어지고 그리고 특히 외국인에 대한 편견도 없어지고
그리고 내가 가지고 있는 능력이 내가 생각하는 거보다 부족하진 않구나 라는 걸,그리고 내가 가지고 있는 능력이 내가 생각하는 거보다 부족하진 않구나 라는 걸
깨달았어 그래서 더 자신감이 생겼던 거 같고 더 독립적이게 된 것 같다는 생각이들어.,깨달았어 그래서 더 자신감이 생겼던 거 같고 더 독립적이게 된 것 같다는 생각이들어.
그래서 그전에 학교생활에 대해서 되게 회의감을 느끼기도 했고 지루했다면,그래서 그전에 학교생활에 대해서 되게 회의감을 느끼기도 했고 지루했다면
지금은 내가 쫌 더 주체적으로 더 많은 사람들 만나보려고 하고 더 많이 배울려고 하고,지금은 내가 조금 더 주체적으로 더 많은 사람들 만나보려고 하고 더 많이 배울려고 하고
그리고 특히 학교 안에서 다른 사람이랑 비교를 한다던지,그리고 특히 학교 안에서 다른 사람이랑 비교를 한다던지
다른 사람 기준에 나를 맞춘다던지 이런 안 좋은 습관들이 없어졌어 그래서 나는,다른 사람 기준에 나를 맞춘다던지 이런 안 좋은 습관들이 없어졌어 그래서 나는
되게 좋은 경험을 했다고 생각하고 나는 그래서 내 학교생활에 대한 평가를 내리자면,되게 좋은 경험을 했다고 생각하고 나는 그래서 내 학교생활에 대한 평가를 내리자면
정말 긍정적으로 내리고 싶다 라는 생각이들어.,정말 긍정적으로 내리고 싶다 라는 생각이들어.
내가 알기로는 언니야가 학교 수업말고도 동아리랑 학회?,내가 알기로는 언니가 학교 수업말고도 동아리랑 학회?
둘 중에 뭐 하는 거 알고 있는데 그거는 어때 잘 돼 가고 있어?,둘 중에 뭐 하는 거 알고 있는데 그거는 어때 잘 돼 가고 있어?
나는 지금 학교생활도 학교생활이지만 학교 안에서,나는 지금 학교생활도 학교생활이지만 학교 안에서
