사투리,표준어
저는 질문하고 싶은게 있어요.,저는 질문하고 싶은게 있어요.
남자친구 볼 때 어떤 성격을 제일 보시나요?,남자친구 볼 때 어떤 성격을 제일 보시나요?
저는요 일단은,저는요 일단은
그~ 지 할 일을 지가 해야 돼요.,그~ 자기 할 일을 자기가 해야 돼요.
깐 좀 약간 이렇게 챙겨주 내가 챙겨주면은,깐 좀 약간 이렇게 챙겨주 내가 챙겨주면은
성격이 진짜,성격이 진짜
완전 식 실제로도 완전 막둥이었거든요?,완전 식 실제로도 완전 막둥이었거든요?
진짜 딱 보고 아~ 얘는 이게 점잖이 진짜 오래 만났단 말이에요.,진짜 딱 보고 아~ 얘는 이게 점잖이 진짜 오래 만났단 말이에요.
한 사 년 만났는데,한 사 년 만났는데
아~ 진짜 걍 애를 키웠어요.,아~ 진짜 그냥 애를 키웠어요.
그래가지고 그 때 이후로 완전 각성했죠.,그래가지고 그 때 이후로 완전 각성했죠.
아~ 진짜 이게 나이가 연상이었는데,아~ 진짜 이게 나이가 연상이었는데
아무리 나이가 많다고 무조건 연상이 아니구나.,아무리 나이가 많다고 무조건 연상이 아니구나.
아니 제 친구 중에서도,아니 제 친구 중에서도
열 살 이상이 차이가 나요.,열 살 이상이 차이가 나요.
어떤 어떤 성격 좋아하세요?,어떤 어떤 성격 좋아하세요?
좋아하는 성격이요?,좋아하는 성격이요?
저는 일단 좀 재밌었으면 좋겠어요.,저는 일단 좀 재밌었으면 좋겠어요.
응 재밌는 게 최고죠.,응 재밌는 게 최고죠.
계속 같이 있을라고 하면은 진짜 재밌는 게 진짜 중요한 것 같,계속 같이 있을라고 하면은 진짜 재밌는 게 진짜 중요한 것 같
아~ 근데 또,아~ 근데 또
그러고 저는 남자친구 볼 때,그리고 저는 남자친구 볼 때
커뮤니티는 하면 안 되구요.,커뮤니티는 하면 안 되구요.
아~ 약간 좀 인터넷에 막,아~ 약간 좀 인터넷에 막
맞아 너무  싸보인다고 해야 되나 입이?,맞아 너무  싸보인다고 해야 되나 입이?
맞아 그런것도 있고 경험상 다 그런 건 아니겠지만 제 경험상,맞아 그런것도 있고 경험상 다 그런 건 아니겠지만 제 경험상
그걸 자주하는 사람들 중에서 제대로 된 사람 못 봤어요.,그걸 자주하는 사람들 중에서 제대로 된 사람 못 봤어요.
좀 그기서 막 자기들끼리 놀다 보니까,좀 거기서 막 자기들끼리 놀다 보니까
저~ 현실 나와서도 그~ 생각이 물든 느낌?,저~ 현실 나와서도 그~ 생각이 물든 느낌?
현실 못 보는 느낌,현실 못 보는 느낌
