사투리,표준어
저 같은 경우에는,저 같은 경우에는
지금 날이 많이 추워졌는데 요즘 날씨가 많이 추워지니까,지금 날이 많이 추워졌는데 요즘 날씨가 많이 추워지니까
음~ 계절에 대해서 많이 생각하게 되는데 혹시 좋아하시는 계절이 있으실까요?,음~ 계절에 대해서 많이 생각하게 되는데 혹시 좋아하시는 계절이 있으실까요?
네 저는 가을이 너무 좋아요.,네 저는 가을이 너무 좋아요.
가을은 어~ 초가을이죠.,가을은 어~ 초가을이죠.
여름과 가을 사이 초가을이 어~ 물놀이하기에도 쪼끔 춥기도 하겠지만 물놀이하기에도 좋고,여름과 가을 사이 초가을이 어~ 물놀이하기에도 쪼끔 춥기도 하겠지만 물놀이하기에도 좋고
뭔가 풍경도 좋고 여행 가기 정말 좋은 날씨기 때문에,뭔가 풍경도 좋고 여행 가기 정말 좋은 날씨기 때문에
초가을이 너무너무 좋아요 어~ 여름은 장마가 너무 심해 가지고,초가을이 너무너무 좋아요 어~ 여름은 장마가 너무 심해 가지고
비가 너무 많이 오니까 어~ 쫌 싫기도 한 데 그래도 저는 비 오는 날도 좋거든요.,비가 너무 많이 오니까 어~ 조금 싫기도 한 데 그래도 저는 비 오는 날도 좋거든요.
혹시  님은 비오는 날 좋아하세요?,혹시  님은 비오는 날 좋아하세요?
님   님 죄송해요  님은,님   님 죄송해요  님은
저는 비 오는 날은 차 안에 있을 때 빼고는 좋아하지 않습니다 차 안도,저는 비 오는 날은 차 안에 있을 때 빼고는 좋아하지 않습니다 차 안도
비가 너무 많이 오면 좀 어~ 운전하는데 방해가 되니까,비가 너무 많이 오면 좀 어~ 운전하는데 방해가 되니까
걍 비가 오는 소리 듣는 거는 좋아하는데,그냥 비가 오는 소리 듣는 거는 좋아하는데
직접 맞고 있으면 신발도 젖고 하니까 기분이 안 좋더라고요.,직접 맞고 있으면 신발도 젖고 하니까 기분이 안 좋더라고요.
또 이번 에비가 한 달 동안 엄청 쏟아졌잖아요.,또 이번 에비가 한 달 동안 엄청 쏟아졌잖아요.
한 비가 엄청 쏟아지니까 우선 채솟값도 폭등하고 그랬다고 들었는데,한 비가 엄청 쏟아지니까 우선 채솟값도 폭등하고 그랬다고 들었는데
혹시 그 부분에 대해서 들으신 거 있으신가요?,혹시 그 부분에 대해서 들으신 거 있으신가요?
저는 지금 애기도 키우고 주부 생활을 하고 있어서,저는 지금 애기도 키우고 주부 생활을 하고 있어서
음식도 제가 다 만들고 하는데 채솟값이 너무 올라 가지고,음식도 제가 다 만들고 하는데 채솟값이 너무 올라 가지고
정말 정말 애호박 하나가 오백 원 칠백 원 하는 게 사천 원 이거 이런 걸 보고 너무 놀랬거든요.,정말 정말 애호박 하나가 오백 원 칠백 원 하는 게 사천 원 이거 이런 걸 보고 너무 놀랐거든요.
