사투리,표준어
얼마 전에 이제 길 가다가 고양이가,얼마 전에 이제 길 가다가 고양이가
진짜 막 차에서 딱 내렸는데 옆에서 막 야옹야옹하면서,진짜 막 차에서 딱 내렸는데 옆에서 막 야옹야옹하면서
막 나를 쫌 봐라 집사야 나를 봐라 이런 느낌으로 저를 보는 거예요 그러다가 막 바닥에 막 몸을 이렇게,막 나를 조금 봐라 집사야 나를 봐라 이런 느낌으로 저를 보는 거예요 그러다가 막 바닥에 막 몸을 이렇게
막 구르면서 막 되게 자기를 만져 달라는 그런 눈으로 저를 보더라고요 길고양이가,막 구르면서 막 되게 자기를 만져 달라는 그런 눈으로 저를 보더라고요 길고양이가
사실 길고양이는 막 사람을 많이 피하는 것만 봐서 제가 그런 그런 사람 손 타는 고양이는 처음 봤는데,사실 길고양이는 막 사람을 많이 피하는 것만 봐서 제가 그런 그런 사람 손 타는 고양이는 처음 봤는데
혹시 뭐~ 이렇게 집에서 고양이라던지 강아지라던지 함께하는 반려묘나 견이 있으신가요?,혹시 뭐~ 이렇게 집에서 고양이라던지 강아지라던지 함께하는 반려묘나 견이 있으신가요?
아니요 저는 아직 안타깝게도,아니요 저는 아직 안타깝게도
어~ 반려견은 반려동문은 동물은 못 키우고 있지만,어~ 반려견은 반려동문은 동물은 못 키우고 있지만
어~ 항상 이제 생각은 하고 있었어요 어렸을 때부터,어~ 항상 이제 생각은 하고 있었어요 어렸을 때부터
근데 이제 가족들이 같이 살기 때문에 모두  동의를 얻어야지 끝까지 제가 함께 갈 수 있는 거잖아요.,근데 이제 가족들이 같이 살기 때문에 모두  동의를 얻어야지 끝까지 제가 함께 갈 수 있는 거잖아요.
근데 아직까지 쫌 반응들이 쫌 뜨뜻 미지그리해서,근데 아직까지 조금 반응들이 조금 뜨뜻 미지근해서
키우진 못하지만 저는 꼭 키운다면 반려 반 그~ 고양이를 꼼 쫌 키우고 싶어 가지고,키우진 못하지만 저는 꼭 키운다면 반려 반 그~ 고양이를 꼼 조금 키우고 싶어 가지고
그~ 주변 지인들 고양이 키우는 지인이 많거든요.,그~ 주변 지인들 고양이 키우는 지인이 많거든요.
항상 놀러 가 가지고 고양이 보고 싶어서 놀러 가고,항상 놀러 가 가지고 고양이 보고 싶어서 놀러 가고
그래서 한 번씩 보면 이제 유기묘들,그래서 한 번씩 보면 이제 유기묘들
이왕이면 제가 분양을 받는 거보다 유기묘를 쫌 키우는 게 더 좋지 않을까 싶어 가지고,이왕이면 제가 분양을 받는 거보다 유기묘를 조금 키우는 게 더 좋지 않을까 싶어 가지고
그런 사이트 같은 거나 어플 이런 게 많아서,그런 사이트 같은 거나 어플 이런 게 많아서
그런 거 한번 많이 보고 있거든요.,그런 거 한번 많이 보고 있거든요.
근데 또 아~ 막상 이제 생각만으로는 아 내가 끝까지 책임을 질 수 있을까,근데 또 아~ 막상 이제 생각만으로는 아 내가 끝까지 책임을 질 수 있을까
일 년도 아니고 이 년도 아니고 이제 무지개다리 건널 때까지 끝까지 한 생명을,일 년도 아니고 이 년도 아니고 이제 무지개다리 건널 때까지 끝까지 한 생명을
내가 책임질 그게 준비가 돼 있을까 이런 생각 때문에,내가 책임질 그게 준비가 돼 있을까 이런 생각 때문에
막상 이제 쫌 계속 고민만 하고 이제 실천은 쫌  실행을 못하고 있는데,막상 이제 조금 계속 고민만 하고 이제 실천은 조금  실행을 못하고 있는데
혹시 반려견이나 반려묘 키우시나요?,혹시 반려견이나 반려묘 키우시나요?
전 지금 강아지 키우고 있는데 이 강아지를 어떻게 키우게 됐냐면 제가 초등학생 때부터,전 지금 강아지 키우고 있는데 이 강아지를 어떻게 키우게 됐냐면 제가 초등학생 때부터
자매거든요 저희 집이 딸이 셋인데,자매거든요 저희 집이 딸이 셋인데
셋 다 애완동물 그니까 그때는 애완동물  전 키우고 싶어서,셋 다 애완동물 그러니까 그때는 애완동물  전 키우고 싶어서
막 아빠 엄마 퇴근하면 막 종이에다가 강아지 사 줘,막 아빠 엄마 퇴근하면 막 종이에다가 강아지 사 줘
뭐~ 강아지 막 이런 거 적어 놓고 막 이렇게 시위했던 적도 있거든요 근데,뭐~ 강아지 막 이런 거 적어 놓고 막 이렇게 시위했던 적도 있거든요 근데
절대 안 된다고 이제 엄마가 싫어하셔 갖고,절대 안 된다고 이제 엄마가 싫어하셔 갖고
안 된다 키울 수 없다 우리는 너희 키우는 것만 벅차다 너네가,안 된다 키울 수 없다 우리는 너희 키우는 것만 벅차다 너네가
너네가 다 크면 나가 살던지 하면 키워라 이렇게 말씀을 하셨는데,너네가 다 크면 나가 살던지 하면 키워라 이렇게 말씀을 하셨는데
제가 그~ 스무 살 때 첫 알바를 해 가지고,제가 그~ 스무 살 때 첫 알바를 해 가지고
월급을 한 팔십만 원인가 이렇게 받았어요 그래서 그거를 가지고 이제,월급을 한 팔십만 원인가 이렇게 받았어요 그래서 그거를 가지고 이제
겨울에 또 엄마 생신이 있으시거든요.,겨울에 또 엄마 생신이 있으시거든요.
그래서 그냥 엄마 차 타고 저기 반월당 가면 애완동물 이렇게 막,그래서 그냥 엄마 차 타고 저기 반월당 가면 애완동물 이렇게 막
거리 있잖아요 거기서 이제 한번 구경이나 하자 카면서 차를 세워서,거리 있잖아요 거기서 이제 한번 구경이나 하자 하면서 차를 세워서
봤어요 강아지를 근데 그 안에,봤어요 강아지를 근데 그 안에
진짜 진짜 제 손바닥 요만한 말티즈 한 마리랑 푸들 한 마리 그니까 갈색 푸를 한 마리가 이렇게 막 놀고 있는데,진짜 진짜 제 손바닥 요만한 말티즈 한 마리랑 푸들 한 마리 그러니까 갈색 푸를 한 마리가 이렇게 막 놀고 있는데
막 갈색 푸들이 말티즈를 엄청 괴롭히는 거예요.,막 갈색 푸들이 말티즈를 엄청 괴롭히는 거예요.
그래서 어 쟤 진짜 안됐다 이러면서 방에 안에 들어가서 봤는데 진짜 얼굴이 완전 얘는 내 새끼다 이건 거 이렇게 딱 돼 가지고,그래서 어 쟤 진짜 안됐다 이러면서 방에 안에 들어가서 봤는데 진짜 얼굴이 완전 얘는 내 새끼다 이건 거 이렇게 딱 돼 가지고
그~ 동물 거기 사장님한테 혹시 한 마리 분양받는 데,그~ 동물 거기 사장님한테 혹시 한 마리 분양받는 데
가격이 어떻게 될까요 하니까,가격이 어떻게 될까요 하니까
하필 저희  그때 봤던 그 강아지가 엄청 비싼 강아지였던 거예요  하필 거기서 제일 작고,하필 저희  그때 봤던 그 강아지가 엄청 비싼 강아지였던 거예요  하필 거기서 제일 작고
말티즈 그때 당시에는 막 컵,말티즈 그때 당시에는 막 컵
컵 사이즈에 들어간다고 해서 뭐~ 그런 엄청 미니 사이즈 이런 거 많이 했던 그 당시거든요.,컵 사이즈에 들어간다고 해서 뭐~ 그런 엄청 미니 사이즈 이런 거 많이 했던 그 당시거든요.
그래서 사장님한테 물어보니까 뭐~ 이 강아지가 딱 팔십만 원이다 뭐~ 이렇게 얘기를 하는 거예요 그래서 아 이거는 정말 운명이다,그래서 사장님한테 물어보니까 뭐~ 이 강아지가 딱 팔십만 원이다 뭐~ 이렇게 얘기를 하는 거예요 그래서 아 이거는 정말 운명이다
얘 눈을 보니까 내가 갈 수 없다 해서 엄마는 차에 계셨거든요.,얘 눈을 보니까 내가 갈 수 없다 해서 엄마는 차에 계셨거든요.
