사투리,표준어
혹시 좋아하는 음식 있으면 말씀해 주실 수 있으세요?,혹시 좋아하는 음식 있으면 말씀해 주실 수 있으세요?
저는 떡볶이?,저는 떡볶이?
치킨 이런 거 좋아하고 음~ 또 면 요리 좋아해요.,치킨 이런 거 좋아하고 음~ 또 면 요리 좋아해요.
혹시 요리 같은 거 많이 하시나요?,혹시 요리 같은 거 많이 하시나요?
어~ 저는 요리는 가끔 해 먹는 편인데 최근에는,어~ 저는 요리는 가끔 해 먹는 편인데 최근에는
사 먹는 빈도가 더 많은 거 같애요 아무래도 집에 많이 없다 보니까,사 먹는 빈도가 더 많은 거 같애요 아무래도 집에 많이 없다 보니까
해 먹는 게 약간 귀찮기도 하고,해 먹는 게 약간 귀찮기도 하고
재료 사다 놓으면 오래오래 보관이 힘든 경우가 많아서,재료 사다 놓으면 오래오래 보관이 힘든 경우가 많아서
아무래도 사 먹는 빈도가 좀 더 잦은 거 같애요.,아무래도 사 먹는 빈도가 좀 더 잦은 거 같애요.
혹시 뭐 잘하는 요리 있으신가요?,혹시 뭐 잘하는 요리 있으신가요?
저는 요리는 별로 안 해서 잘하는 거 없는 거 같애요.,저는 요리는 별로 안 해서 잘하는 거 없는 거 같애요.
아예 해본 적이 별로 없어가지고,아예 해본 적이 별로 없어가지고
혹시 시내에 맛집 같은 거 자주 가시나요?,혹시 시내에 맛집 같은 거 자주 가시나요?
아니요 저는 동성로에는 잘 안 나오는 편이고,아니요 저는 동성로에는 잘 안 나오는 편이고
타지에 친구들이 많아서 제가 타지에 친구들 만나러,타지에 친구들이 많아서 제가 타지에 친구들 만나러
많이 가서 거기서 음식을 많이 먹는 편이에요.,많이 가서 거기서 음식을 많이 먹는 편이에요.
혹시 뭐~ 떡볶이 좋아한다고 하셨는데 매운 거 잘 드시는 편인 거예요?,혹시 뭐~ 떡볶이 좋아한다고 하셨는데 매운 거 잘 드시는 편인 거예요?
매운 거 좋아하는데 완전 진짜 제일 그~,매운 거 좋아하는데 완전 진짜 제일 그~
떡볶이집에서 제일 매운 거 그 정도는 못 먹고 중간 정도 먹는 거 같애요.,떡볶이집에서 제일 매운 거 그 정도는 못 먹고 중간 정도 먹는 거 같애요.
그러면은 혹시 그~ 타지에 자주 가신다고 했는데,그러면은 혹시 그~ 타지에 자주 가신다고 했는데
어느 지역에 자주 가세요?,어느 지역에 자주 가세요?
전 부산이랑 서울에 친한 친구들이 있어서 자주 가는 편인데,전 부산이랑 서울에 친한 친구들이 있어서 자주 가는 편인데
아무래도 뭐~ 대구에도 맛있는 게 많지만 새로운 데 가서 맛있는 거 먹어 보는 경험이 되게 좋은 거 같애요.,아무래도 뭐~ 대구에도 맛있는 게 많지만 새로운 데 가서 맛있는 거 먹어 보는 경험이 되게 좋은 거 같애요.
또 특히 타지에 친구들이 있으니까 알아서 데려가 주는 데가 많아서 그게 편하고 좋은 거 같애요.,또 특히 타지에 친구들이 있으니까 알아서 데려가 주는 데가 많아서 그게 편하고 좋은 거 같애요.
혹시 면 요리는 어떤 음식 좋아하세요?,혹시 면 요리는 어떤 음식 좋아하세요?
면이면은 별로 안 가리는 거 같은데 특히 파스타나 라면 이런 거 좋아해요.,면이면은 별로 안 가리는 거 같은데 특히 파스타나 라면 이런 거 좋아해요.
그리고 냉면 같은 거는 잘 안 먹고,그리고 냉면 같은 거는 잘 안 먹고
네 좀 기름진 거 위주로 잘 많이 먹는 거 같애요.,네 좀 기름진 거 위주로 잘 많이 먹는 거 같애요.
혹시 어떤 밥이나 면 중에 어떤 거 좋아하세요?,혹시 어떤 밥이나 면 중에 어떤 거 좋아하세요?
저는 밥 종류를 좋아하는 편인데 특히 점심은 꼭 밥을 먹는 걸 고집하는 거 같애요.,저는 밥 종류를 좋아하는 편인데 특히 점심은 꼭 밥을 먹는 걸 고집하는 거 같애요.
다른 사람들이랑 점심 같이 먹는 그런 타이밍이 오면,다른 사람들이랑 점심 같이 먹는 그런 타이밍이 오면
음~ 무조건 밥 위주로 뭐~ 예를 들어 중국집에 가도 짜장밥이나,음~ 무조건 밥 위주로 뭐~ 예를 들어 중국집에 가도 짜장밥이나
짜장면 절대 안 먹고 밥 위주로 먹게 되는 거 같애요.,짜장면 절대 안 먹고 밥 위주로 먹게 되는 거 같애요.
그래서 좀 더 든든한 그런 걸 느끼고 싶어서 밥을 고집하는 거 같아요.,그래서 좀 더 든든한 그런 걸 느끼고 싶어서 밥을 고집하는 거 같아요.
혹시 치킨 좋아한다고 하셨는데,혹시 치킨 좋아한다고 하셨는데
뭐~ 어느 브랜드 치킨을 딱 좋아하고 이런 게 있으시면은 알려주실 수 있으신가요?,뭐~ 어느 브랜드 치킨을 딱 좋아하고 이런 게 있으시면은 알려주실 수 있으신가요?
저는 그~ &company-name1&에 고추 바사삭이라고 있는데 그거 제일 좋아하고,저는 그~ &company-name1&에 고추 바사삭이라고 있는데 그거 제일 좋아하고
&company-name1& 꺼는 좀 다 좋아하는 거 같애요.,&company-name1& 꺼는 좀 다 좋아하는 거 같애요.
그리고 &company-name2& 것도 좋아하고,그리고 &company-name2& 것도 좋아하고
근데 그~ &company-name3& 뿌링클 그~ 사람들 많이 좋아하는데 저는,근데 그~ &company-name3& 뿌링클 그~ 사람들 많이 좋아하는데 저는
뿌링클처럼 이렇게 시즈닝 올라간 건 별로 안 좋아해서,뿌링클처럼 이렇게 시즈닝 올라간 건 별로 안 좋아해서
그거는 별로 안 좋아하는 거 같애요.,그거는 별로 안 좋아하는 거 같애요.
어~ 그러면은 혹시 부산에서 드셨던 거 중에 가장,어~ 그러면은 혹시 부산에서 드셨던 거 중에 가장
좀 기억에 남거나 맛있었던 거 뭐가 있으신가요?,좀 기억에 남거나 맛있었던 거 뭐가 있으신가요?
근데 타지라고 특별히 뭐~ 맛이 있고 이런다기보다는,근데 타지라고 특별히 뭐~ 맛이 있고 이런다기보다는
그~ 장소에 맞는 유명한 맛집에 가는 게 좀 더 기억에 남는 거 같은데,그~ 장소에 맞는 유명한 맛집에 가는 게 좀 더 기억에 남는 거 같은데
