사투리,표준어
저 게임을요 진짜 못해요 아,저 게임을요 진짜 못해요 아
싫은 게 아니라 못해서 못해요.,싫은 게 아니라 못해서 못해요.
근데 못해서 재미없어서 안 하니까 못하고,근데 못해서 재미없어서 안 하니까 못하고
게임 좋아하세요?,게임 좋아하세요?
저 게임 했었는데 군대 가고 나서는,저 게임 했었는데 군대 가고 나서는
안 하다가 그냥 쭉 안하고 있어요.,안 하다가 그냥 쭉 안하고 있어요.
게임 뭐 했었어요?,게임 뭐 했었어요?
배그 했었는데,배그 했었는데
맞아 배그 참 많이 하더라 배그랑 롤 진짜 많이 하던데,맞아 배그 참 많이 하더라 배그랑 롤 진짜 많이 하던데
거의 그거밖에 안 하는 거 같애요 맞죠?,거의 그거밖에 안 하는 거 같애요 맞죠?
진짜 저는 막 친구 따라 피씨방 가면 할 게 없으니까 맨날 고스돕 치고 있고,진짜 저는 막 친구 따라 피씨방 가면 할 게 없으니까 맨날 고스돕 치고 있고
게임 게임은 진짜 잘하는 사람  부럽긴 한데,게임 게임은 진짜 잘하는 사람  부럽긴 한데
왜냐면 약간 그런 쫌 취미가 있는 거잖아요 약간 까,왜냐하면 약간 그런 조금 취미가 있는 거잖아요 약간 까
지가 하고 싶어도 할 수 있는거잖아요.,자기가 하고 싶어도 할 수 있는거잖아요.
근데 또 하면 다시 늘지 않을까요 했었으면,근데 또 하면 다시 늘지 않을까요 했었으면
살짝 게임에 재능이 있다고 봐요.,살짝 게임에 재능이 있다고 봐요.
자신감.,자신감.
여행은 어디 간 데 있어요?,여행은 어디 간 데 있어요?
뭐지 코로나 땜에 거의 다 취소되고 이래가지고 올해는 거의 못 간 거 같애.,뭐지 코로나 때문에 거의 다 취소되고 이래가지고 올해는 거의 못 간 거 같애.
일학년 때는 어디,일학년 때는 어디
제주도 제주도 가고,제주도 제주도 가고
제주도 친구들이랑요?,제주도 친구들이랑요?
아니 가족들이랑 한번 가고 긍까 그거,아니 가족들이랑 한번 가고 그러니까 그거
수능 끝나고 가족들이랑 갔다가 이제 친구들이랑 갔다가,수능 끝나고 가족들이랑 갔다가 이제 친구들이랑 갔다가
그거랑 그거 그때 어학연수 땜에 싱가포르 간 거랑 경주 경주는 되게 자주 가요.,그거랑 그거 그때 어학연수 때문에 싱가포르 간 거랑 경주 경주는 되게 자주 가요.
경주는 진짜 어릴 때도 그렇고,경주는 진짜 어릴 때도 그렇고
근데 경주는 뭔가 그 분위기가 너무 예쁜 거 같애.,근데 경주는 뭔가 그 분위기가 너무 예쁜 거 같애.
은근히 시골 같은 느낌 아~ 뭔지 알겠죠 약간 도시는 도신데,은근히 시골 같은 느낌 아~ 뭔지 알겠죠 약간 도시는 도신데
