사투리,표준어
지금부터 여행에 대해서 이야기하겠습니다.,지금부터 여행에 대해서 이야기하겠습니다.
혹시 여행 좋아하시나요?,혹시 여행 좋아하시나요?
네 저 여행 좋아해요.,네 저 여행 좋아해요.
혹시 그러면은 여행을 친구들이랑 가시는 거예요 아니면 혼자 가시는 거예요?,혹시 그러면은 여행을 친구들이랑 가시는 거예요 아니면 혼자 가시는 거예요?
저는 혼자는 한 번도 안 가봤어요 뭔가 혼자 가는 거에 대한 로망은 있는데,저는 혼자는 한 번도 안 가봤어요 뭔가 혼자 가는 거에 대한 로망은 있는데
실천이 그게 참 어려운 거 같애요.,실천이 그게 참 어려운 거 같애요.
실천이 진짜 어렵긴 하죠 혼자 가는 게,실천이 진짜 어렵긴 하죠 혼자 가는 게
뭐~ 같이 가셨던 여행 중에서 또 생각나는 여행이 있으신가요?,뭐~ 같이 가셨던 여행 중에서 또 생각나는 여행이 있으신가요?
저는 상해 기억나요 제가 처음 갔던 외국이었거든요?,저는 상해 기억나요 제가 처음 갔던 외국이었거든요?
처음이자 마지막 저 외국 한 번밖에 안 가봤거든요.,처음이자 마지막 저 외국 한 번밖에 안 가봤거든요.
외국 여행을 처음이자 마지막으로 혹시 그면 동행은 누구랑 가셨어요?,외국 여행을 처음이자 마지막으로 혹시 그러면 동행은 누구랑 가셨어요?
전 남자친,전 남자친
그면 며칠 정도 갔다 오셨어요?,그러면 며칠 정도 갔다 오셨어요?
기억이 잘 안 나는데 너무 오래돼서 육 년 전이라서,기억이 잘 안 나는데 너무 오래돼서 육 년 전이라서
그면 그래도 여행 가셨으니까 뭔가 기억에 남는 그런 장면이나 뭐~ 장소 이런 건 있어요?,그면 그래도 여행 가셨으니까 뭔가 기억에 남는 그런 장면이나 뭐~ 장소 이런 건 있어요?
거기 상해에서 예원이라는 데 갔거든요 거기가 너무 예뻤어요 그래서 그거밖에 기억이 안 나요.,거기 상해에서 예원이라는 데 갔거든요 거기가 너무 예뻤어요 그래서 그거밖에 기억이 안 나요.
솔직히 상해 혹시 가보셨어요?,솔직히 상해 혹시 가보셨어요?
아니요 아직까지는 가보고 싶긴 한데 아직 못 갔어요.,아니요 아직까지는 가보고 싶긴 한데 아직 못 갔어요.
거기 막 유명한 막 동방명주도 있고 막 시내 이런 데도 있고,거기 막 유명한 막 동방명주도 있고 막 시내 이런 데도 있고
거기가 상해가 약간 도시적인 그런 데라서 그런 게 유명하긴 한데,거기가 상해가 약간 도시적인 그런 데라서 그런 게 유명하긴 한데
예원 쪼끔 떨어져 있어요 상해랑 그래서 뭐~ 고속뻐스인가 그거 타고 쫌 꽤 많이 갔었단 말이에요 도착했었는데,예원 쪼끔 떨어져 있어요 상해랑 그래서 뭐~ 고속뻐스인가 그거 타고 조금 꽤 많이 갔었단 말이에요 도착했었는데
진짜 갈 때 솔직히 힘들었어요.,진짜 갈 때 솔직히 힘들었어요.
막 거기 막 중국 사람들 너무 많이 타 가지고 막 냄새도 나고,막 거기 막 중국 사람들 너무 많이 타 가지고 막 냄새도 나고
북적북적대고 힘들었는데 가니까 싹 잊혀지더라고요.,북적북적대고 힘들었는데 가니까 싹 잊혀지더라고요.
혹시 그거 쫌 구체적으로 뭐~ 어떤 곳 어떤 게 좋으셨는지 설명할 수 있울까요?,혹시 그거 조금 구체적으로 뭐~ 어떤 곳 어떤 게 좋으셨는지 설명할 수 있울까요?
거기가 쫌 가옥 아무튼 쪼끔 중국 전통,거기가 조금 가옥 아무튼 쪼끔 중국 전통
밤 되면 막 등불 막 조명 이런 게 싹 켜지거든요 그리고 거기가,밤 되면 막 등불 막 조명 이런 게 싹 켜지거든요 그리고 거기가
다리도 많고 막 물도 흘러 내리고 해서 나중에 찾아보시면,다리도 많고 막 물도 흘러 내리고 해서 나중에 찾아보시면
밤이 진짜 너무 예뻐요.,밤이 진짜 너무 예뻐요.
말씀하시는 거만 들어도 약간 그려지네요 그게 그 장면이,말씀하시는 거만 들어도 약간 그려지네요 그게 그 장면이
진짜 너무 이뻐요?,진짜 너무 이뻐요?
혹시 그면 가서 뭐~ 음식 같은 거 기억나는 건 있어요?,혹시 그러면 가서 뭐~ 음식 같은 거 기억나는 건 있어요?
만두요 만두가 진짜 맛있어요.,만두요 만두가 진짜 맛있어요.
어떤 만두였어요?,어떤 만두였어요?
위에는 촉촉하게 찐만두였는데 군만두처럼 빠삭하거든요 그리고 안에 육즙이 정말 많았어요.,위에는 촉촉하게 찐만두였는데 군만두처럼 빠삭하거든요 그리고 안에 육즙이 정말 많았어요.
그래서 한 입 딱 베어 먹 물었는데 한국에서 한 번도 맛보지 못한 그런 진짜 맛있는 만두였어요.,그래서 한 입 딱 베어 먹 물었는데 한국에서 한 번도 맛보지 못한 그런 진짜 맛있는 만두였어요.
