사투리,표준어
너는 몇 번 몇 몇 월 군번이냐?,너는 몇 번 몇 몇 월 군번이냐?
나는 십 칠월 십이 월 군번이지.,나는 십 칠월 십이 월 군번이지.
군대는 어디 갔다 왔나?,군대는 어디 갔다 왔어?
의무경찰 갔다 왔다.,의무경찰 갔다 왔다.
한 번에 붙었었나?,한 번에 붙었었어?
아니 너무 많이 떨어져서 포기하려고도 했었,아니 너무 많이 떨어져서 포기하려고도 했었
의무경찰 시험 쳤던 얘기 한번 해 봐.,의무경찰 시험 쳤던 얘기 한번 해 봐.
이건 참 스토리가 많은 그건데 일단 처음에,이건 참 스토리가 많은 그건데 일단 처음에
십육 년 육 월에 인제 내가 신검을 받고 신체검사를 받고 그때 인제,십육 년 육 월에 인제 내가 신검을 받고 신체검사를 받고 그때 인제
징집 관련 하시는 분이 육해공군도 있고 저거,징집 관련 하시는 분이 육해공군도 있고 저거
의무경찰 전환복무 하실 분들은 의무경찰도 있고 의무 소방도 있고,의무경찰 전환복무 하실 분들은 의무경찰도 있고 의무 소방도 있고
또 있으니깐 또 해보세요 이러더라고 또 카투사,또 있으니깐 또 해보세요 이러더라고 또 카투사
아~ 해양경찰이 해양경찰도 있고 이제 육군에 인제 카투사도 지원해볼 사람 지원해 보세요 했는데,아~ 해양경찰이 해양경찰도 있고 이제 육군에 인제 카투사도 지원해볼 사람 지원해 보세요 했는데
일단 카투사는 내가 영어를 못 하니까 제껴두고 그다음에,일단 카투사는 내가 영어를 못 하니까 제쳐두고 그다음에
해양은 해양은 내가 저거 뭐지 수영을 너무 못해서,해양은 해양은 내가 저거 뭐지 수영을 너무 못해서
해군 해병 해양경찰 제껴두고 그래서 인제 의무소방 육군,해군 해병 해양경찰 제쳐두고 그래서 인제 의무소방 육군
의무경찰 이렇게  남았어 공군은 너무 예전에는 공군을 가고 싶었는데,의무경찰 이렇게  남았어 공군은 너무 예전에는 공군을 가고 싶었는데
공군이 복무  이거 옛날에 우리 때는 이십사 개월 했었다 아이가 그래서,공군이 복무  이거 옛날에 우리 때는 이십사 개월 했었지 않니 그래서
