사투리,표준어
어~ 저는 이제 진주로 이사 와 가지고 한 이제 몇 년 쫌 지나서,어~ 저는 이제 진주로 이사 와 가지고 한 이제 몇 년 조금 지나서
그~ 함안이 황매산에 한 번 갔다 온 적이 있거든요.,그~ 함안이 황매산에 한 번 갔다 온 적이 있거든요.
그~ 제가 이렇게 어릴 때 뭐~ 이렇게 산에 올라갔을 때 막 힘든 것만 지금 산에 대한 기억들이 있는데,그~ 제가 이렇게 어릴 때 뭐~ 이렇게 산에 올라갔을 때 막 힘든 것만 지금 산에 대한 기억들이 있는데
그 황매산은 정말 내가 생각해 보지 못핸 그런 산이드라구요.,그 황매산은 정말 내가 생각해 보지 못한 그런 산이더라고요.
그 여름 아~ 그니까 봄에 갔었는데,그 여름 아~ 그러니까 봄에 갔었는데
다 분홍빛으로 물들어져 있고 그~ 철쭉이죠 철쭉이 온 산을 다 덮고 있더라구요.,다 분홍빛으로 물들어져 있고 그~ 철쭉이죠 철쭉이 온 산을 다 덮고 있더라구요.
그래서 진짜 와 이렇게 좋은 곳이 있구나 우리나라에서도 이런 좋은 곳이 있구나를 제가 그때 처음,그래서 진짜 와 이렇게 좋은 곳이 있구나 우리나라에서도 이런 좋은 곳이 있구나를 제가 그때 처음
이제 느끼게 됐고 그리고 또 우리 가족들하고 같이 가니까 인제 사진을 찍어도 또 온통 꽃이고 이러니까,이제 느끼게 됐고 그리고 또 우리 가족들하고 같이 가니까 인제 사진을 찍어도 또 온통 꽃이고 이러니까
사진을 찍어도 사진도 엄청 잘 나오고 그리구 사람들도 엄청 많이 오고,사진을 찍어도 사진도 엄청 잘 나오고 그리고 사람들도 엄청 많이 오고
그리구 그게 인제 산인데 산 정상까지 다 철쭉으로 물들어져 있는데,그리고 그게 인제 산인데 산 정상까지 다 철쭉으로 물들어져 있는데
거 웬만하면 이제 뭐~ 밑에서부터 이래 올라오면 진짜 등산 코스로 이래 오면 너무 힘들 건데,거 웬만하면 이제 뭐~ 밑에서부터 이래 올라오면 진짜 등산 코스로 이래 오면 너무 힘들 건데
이제 차로도 어느 정도까지 올라간 후에 인제 차 인제 주차시키고 그리고 나서 인제,이제 차로도 어느 정도까지 올라간 후에 인제 차 인제 주차시키고 그리고 나서 인제
고 어느 정도 한 중턱까진가 그 어디인지는 몰라도 오늘은 쫌 많이 간 거야 산에 한 삼 분의 이까지는 차로 간 거 같애요.,고 어느 정도 한 중턱까진가 그 어디인지는 몰라도 오늘은 조금 많이 간 거야 산에 한 삼 분의 이까지는 차로 간 거 같애요.
그러면 거기서부터 인제 정상까지 걸어 올라가니까 너무너무 좋드라고요.,그러면 거기서부터 인제 정상까지 걸어 올라가니까 너무너무 좋더라고요.
혹시 집사님도 집이 고향이 함안이라 했던 거 같은데 혹시 황매산 어떻게 기억나는 게 있으십니까?,혹시 집사님도 집이 고향이 함안이라 했던 거 같은데 혹시 황매산 어떻게 기억나는 게 있으십니까?
네  저는 음~,네  저는 음~
황매산을 두 번 갔거든요.,황매산을 두 번 갔거든요.
두 번 갔는데,두 번 갔는데
어~ 하루는 인제 시댁 쪽으로 형님들 다 하고 어머님하고 갔었는데,어~ 하루는 인제 시댁 쪽으로 형님들 다 하고 어머님하고 갔었는데
애가 어 너무 어려 가지고 제일 끝까지 갔었어요 차를 타고 가 가지고,애가 어 너무 어려 가지고 제일 끝까지 갔었어요 차를 타고 가 가지고
그때 찌짐도 먹고 그 위에 가니까 너무 그때 우리도 활짝 피었을 때 갔거든요.,그때 지짐이도 먹고 그 위에 가니까 너무 그때 우리도 활짝 피었을 때 갔거든요.
그래서 그기 가니까 사람이 너무 많아 가지고,그래서 거기 가니까 사람이 너무 많아 가지고
사람 구경도 많이 하고 그리고 경치도 너무너무 좋더라구요.,사람 구경도 많이 하고 그리고 경치도 너무너무 좋더라구요.
그래서 거기서 인제,그래서 거기서 인제
맛있는 거 애기들 맛있는 것도 먹고 했는데,맛있는 거 애기들 맛있는 것도 먹고 했는데
옥수수가 타 가지고 그때 너무너무 속상했는데,옥수수가 타 가지고 그때 너무너무 속상했는데
옥수수가 탄 거를 인제 먹고 아이들,옥수수가 탄 거를 인제 먹고 아이들
했었는데 너무나도 추억이 많거든요.,했었는데 너무나도 추억이 많거든요.
그리고 한 번은,그리고 한 번은
그때 어~ 또 시댁들과 같이 갔었는데,그때 어~ 또 시댁들과 같이 갔었는데
