사투리,표준어
연애에 대해서 이야기를,연애에 대해서 이야기를
해볼 때가 되었어요.,해볼 때가 되었어요.
가장 중요하게 생각하는,가장 중요하게 생각하는
연애 가치관이 있다면?,연애 가치관이 있다면?
짐승과 살 순 없잖아요.,짐승과 살 순 없잖아요.
그럼 내가 너무 중요하게 생각하는 인성은.,그럼 내가 너무 중요하게 생각하는 인성은.
어~ 먼저 이제 사람다움에 있어서,어~ 먼저 이제 사람다움에 있어서
약간은 물음 모름지기 사람이란,약간은 물음 모름지기 사람이란
지성도 있어야 되구요.,지성도 있어야 되구요.
어떤 뭐~ 가치관이  있어야 되는데 일단,어떤 뭐~ 가치관이  있어야 되는데 일단
이성으로서의 인성은,이성으로서의 인성은
뭐가 가장 중요한 것인가 생각을 해 보자면,뭐가 가장 중요한 것인가 생각을 해 보자면
존중이겠죠 일단,존중이겠죠 일단
왜냐면 이~ 두 사람이 화합하여,왜냐면 이~ 두 사람이 화합하여
이제 한 몸이 되는 것이 결혼이잖아요?,이제 한 몸이 되는 것이 결혼이잖아요?
그러고 또 한 지붕 아래서 사는 게 결혼이다 보니까,그러고 또 한 지붕 아래서 사는 게 결혼이다 보니까
굉장히 많은 것들이 부딪힐 수밖에 없죠.,굉장히 많은 것들이 부딪힐 수밖에 없죠.
그때에,그때에
이것에 일단 먼저 있어야 될 생각은,이것에 일단 먼저 있어야 될 생각은
자기가 틀렸을 수도 있다.,자기가 틀렸을 수도 있다.
저 사람만의 방식과 또 왜 저 사람이 저런 생각과 저런 행동을 하게 되었을까에 대한,저 사람만의 방식과 또 왜 저 사람이 저런 생각과 저런 행동을 하게 되었을까에 대한
이제 이해심으로부터 존중이 나오겠죠.,이제 이해심으로부터 존중이 나오겠죠.
그리고 이제 존중은 하겠지만 또,그리고 이제 존중은 하겠지만 또
아닌 건 아닌 거고 또 존중하면서 참고만 있을 순 없으니까,아닌 건 아닌 거고 또 존중하면서 참고만 있을 순 없으니까
대화를 해야겠죠.,대화를 해야겠죠.
존중과 대화가 이제 이성에 인성으로써 첫 번째로 중요하지 않을까?,존중과 대화가 이제 이성에 인성으로써 첫 번째로 중요하지 않을까?
대화 대화가 나랑 잘 통해야겠네요.,대화 대화가 나랑 잘 통해야겠네요.
아~ 여기서 말하는 존중과 대화는,아~ 여기서 말하는 존중과 대화는
그니까 서로,그러니까 서로
다름을 이해하기 위해서,다름을 이해하기 위해서
