사투리,표준어
저는 먹거리 중에 쫌 어렸을 때 먹,저는 먹거리 중에 조금 어렸을 때 먹
입맛은 좀 매운 걸 엄청 좋아하고 자극적인 걸 엄청 좋아했었거든요.,입맛은 좀 매운 걸 엄청 좋아하고 자극적인 걸 엄청 좋아했었거든요.
근데 그다 보니깐 입맛을 좀 바꾸게 된 그런 시기가 있었는데,근데 그다 보니깐 입맛을 좀 바꾸게 된 그런 시기가 있었는데
그 입맛을 바꾸는 게 되게 쪼끔 힘들었었어요 저는 그~,그 입맛을 바꾸는 게 되게 쪼끔 힘들었었어요 저는 그~
이케 가족들이 전부 다 싱겁게 먹고,이렇게 가족들이 전부 다 싱겁게 먹고
이렇게 입맛을 바꿀려다 보니까 하루 아챔에 안 바껴지더라구요.,이렇게 입맛을 바꿀려다 보니까 하루 아챔에 안 바뀌어지더라구요.
그래서 집에서는 싱겁게 먹고 짜 그렇게 먹다가 나가서는 쫌,그래서 집에서는 싱겁게 먹고 짜 그렇게 먹다가 나가서는 조금
사먹는 거를 좋아하고 짜게 먹고 그런 거를 쫌 좋아했었어요 그러구,사먹는 거를 좋아하고 짜게 먹고 그런 거를 조금 좋아했었어요 그러구
고등학생 되면은 되게 떡볶이나 매운 거나 이제 불량식품 같은 거를 좋아하니깐,고등학생 되면은 되게 떡볶이나 매운 거나 이제 불량식품 같은 거를 좋아하니깐
아무래도 그런 거를 제일 많이 먹었었던 거 같구,아무래도 그런 거를 제일 많이 먹었었던 거 같구
솔직히 그 때 당시에는 집에서,솔직히 그 때 당시에는 집에서
생활하는 것보다는 학교에서 밖에 나가서 생활하는 게 더 많으니까,생활하는 것보다는 학교에서 밖에 나가서 생활하는 게 더 많으니까
저는 매운 거를 정말 많이 사먹었던 거 같애요 그래서 장도 약한데,저는 매운 거를 정말 많이 사먹었던 거 같애요 그래서 장도 약한데
어~ 매운 것을 많이 먹었었구,어~ 매운 것을 많이 먹었었구
으 어~ 막 맛집 찾아다니는 걸 좋아해가지고 맛집도,으 어~ 막 맛집 찾아다니는 걸 좋아해가지고 맛집도
거기 거기에 돈을 다 많이 쓰는 편이었던 거 같애요.,거기 거기에 돈을 다 많이 쓰는 편이었던 거 같애요.
혹시 입맛은 어떤 편이세요?,혹시 입맛은 어떤 편이세요?
저는 어~ 편식을 쫌 많이 하는 스타일인데,저는 어~ 편식을 조금 많이 하는 스타일인데
저는 뭐~ 맵고 이런 거는 어릴 때는 그렇게 크게 따지지 않았던 거 같아요.,저는 뭐~ 맵고 이런 거는 어릴 때는 그렇게 크게 따지지 않았던 거 같아요.
그래서 그냥 주는 대로 먹고 그랬던 거 같은데,그래서 그냥 주는 대로 먹고 그랬던 거 같은데
매운 거를 잘 먹거나 그러진 않는데,매운 거를 잘 먹거나 그러진 않는데
어~ 이십 대 넘어와가지고 청양 꼬추의 맛을 제가 알게 됐거든요 그래서,어~ 이십 대 넘어와가지고 청양 고추의 맛을 제가 알게 됐거든요 그래서
청양 꼬추를 한 번 먹고는 너무 맛있어가지고 그 때부터는 청양 꼬추의 그 매운 맛을 엄청,청양 고추를 한 번 먹고는 너무 맛있어가지고 그 때부터는 청양 고추의 그 매운 맛을 엄청
좋아하게 됐어요.,좋아하게 됐어요.
그래서 모든 요리에 제가 요리를 뭐~ 많이 하거나 하진 않는데,그래서 모든 요리에 제가 요리를 뭐~ 많이 하거나 하진 않는데
뭐~ 라면이라던지 볶음밥이라던지 할 때는,뭐~ 라면이라던지 볶음밥이라던지 할 때는
웬만하면 청양 꼬추를 꼭 썰어가지고 넣어서,웬만하면 청양 고추를 꼭 썰어가지고 넣어서
먹을려고 하는 거 같아요.,먹을려고 하는 거 같아요.
그래서 그렇고 저도 입맛은,그래서 그렇고 저도 입맛은
크게 변하지 않는 거 같애요 왜냐하면,크게 변하지 않는 거 같애요 왜냐하면
어릴 때도 해산물을 잘 못 먹었는데,어릴 때도 해산물을 잘 못 먹었는데
커서도 많이 접해볼 요량이긴 한데 그래도,커서도 많이 접해볼 요량이긴 한데 그래도
해산물은 아직도 잘 못 먹거든요 그런 것도 그렇고,해산물은 아직도 잘 못 먹거든요 그런 것도 그렇고
또 어떤 사람들은 뭐~ 임신을 하면,또 어떤 사람들은 뭐~ 임신을 하면
입맛이 쫌 변하기도 한다 이렇게 이야기를 하는데 입덧도 그렇게 크게 하지 않고 지금 뭐~ 잘 먹고 있는데,입맛이 조금 변하기도 한다 이렇게 이야기를 하는데 입덧도 그렇게 크게 하지 않고 지금 뭐~ 잘 먹고 있는데
그렇다고 해서 막 평소에 못 먹던 음식을 먹거나 하긴 않거든요.,그렇다고 해서 막 평소에 못 먹던 음식을 먹거나 하긴 않거든요.
그래서 그런 거 보면 그냥,그래서 그런 거 보면 그냥
입맛은 크게 변하는 게 없지 않을까 갑자기 막,입맛은 크게 변하는 게 없지 않을까 갑자기 막
정말 큰 벽에 걸리거나 막 조절해야 되거나 이런 상황이 아니면 그렇다고 생각이 들고,정말 큰 벽에 걸리거나 막 조절해야 되거나 이런 상황이 아니면 그렇다고 생각이 들고
