사투리,표준어
에~ 요즘 이제 시국이 시국인지라 여행을 쫌,에~ 요즘 이제 시국이 시국인지라 여행을 조금
많이 못 가고 있죠 특히 해외여행을 지금 갈 수가 없는 상황입니다.,많이 못 가고 있죠 특히 해외여행을 지금 갈 수가 없는 상황입니다.
저는 이전까지만 해도 쫌 돈 모아서 돈 생기면은,저는 이전까지만 해도 조금 돈 모아서 돈 생기면은
해외여행을 가는 걸 좋아했어요.,해외여행을 가는 걸 좋아했어요.
저 같은 경우에는 일본 여행을 쫌 많이 갔었습니다.,저 같은 경우에는 일본 여행을 조금 많이 갔었습니다.
일본 여행만 지금까지 다섯 번 갔는데 혹시 저~ 질문자 님께서는,일본 여행만 지금까지 다섯 번 갔는데 혹시 저~ 질문자 님께서는
어떤 나라를 가보셨고 또 어떤 나라가 특히 인상에,어떤 나라를 가보셨고 또 어떤 나라가 특히 인상에
깊게 남았었는지 네 궁금합니다.,깊게 남았었는지 네 궁금합니다.
저 같은 경우는 태국을 갔다 왔었거든요.,저 같은 경우는 태국을 갔다 왔었거든요.
작년에 혼자서 갔다 왔었는데,작년에 혼자서 갔다 왔었는데
어~ 굉장히 좋았던 기억이 나요.,어~ 굉장히 좋았던 기억이 나요.
어~ 처음으로 혼자 간 여행이었고 그리고 제가 그 때,어~ 처음으로 혼자 간 여행이었고 그리고 제가 그 때
한 일을 한 팔 년 정도 쉬지 않고 계속 하다 보니까 쫌 많이 지친 상태였거든요.,한 일을 한 팔 년 정도 쉬지 않고 계속 하다 보니까 조금 많이 지친 상태였거든요.
그래서 휴양지로서 태국이 정말 좋은 나라더라구요.,그래서 휴양지로서 태국이 정말 좋은 나라더라구요.
어~ 다만 쫌 아쉬운 거는 영어가 잘 통하지 않아서,어~ 다만 조금 아쉬운 거는 영어가 잘 통하지 않아서
현지 사람들하고 의사소통을 못하는 부분이 쫌 힘들었는데,현지 사람들하고 의사소통을 못하는 부분이 조금 힘들었는데
그거 빼고는 워낙 한국 사람도 많고 그리고 뭐~ 음~ 중국 사람도 진짜 많고요.,그거 빼고는 워낙 한국 사람도 많고 그리고 뭐~ 음~ 중국 사람도 진짜 많고요.
어~ 여러 국적의 사람들이 많아서 되게 그 사람들하고 까 현지 사람 말고 왜 다른 외국인들하고 같이 재밌게 놀았던,어~ 여러 국적의 사람들이 많아서 되게 그 사람들하고 까 현지 사람 말고 왜 다른 외국인들하고 같이 재밌게 놀았던
그런 기억이 있구요.,그런 기억이 있구요.
만약에 제가 기회가 된다면 저는 어~ 미국이나 아니면 캐나다 쪽으로 한번 가보고 싶어요.,만약에 제가 기회가 된다면 저는 어~ 미국이나 아니면 캐나다 쪽으로 한번 가보고 싶어요.
제가 어학연수를 항상 이렇게 계획은 했었는데 일을 하느라 못 갔었거든요.,제가 어학연수를 항상 이렇게 계획은 했었는데 일을 하느라 못 갔었거든요.
그래서 어학연수 겸 그리고 또 일을 할 수 있으면 일을 같이 하면서,그래서 어학연수 겸 그리고 또 일을 할 수 있으면 일을 같이 하면서
어~ 공부를 하면서 같이 음~ 사람들도 만나는,어~ 공부를 하면서 같이 음~ 사람들도 만나는
그런 다른 나라를 한번 가보고 싶어요.,그런 다른 나라를 한번 가보고 싶어요.
혹시 갔던 여행지 중에서 뭐~ 추천할 만한 여행지 있나요?,혹시 갔던 여행지 중에서 뭐~ 추천할 만한 여행지 있나요?
일단 저는 외국에 간 나라가 일본밖에 없기 때문에,일단 저는 외국에 간 나라가 일본밖에 없기 때문에
예 뭐~ 어쩔 수 없이 일본밖에 지금 추천해 드릴 수 없습니다 뭐~,예 뭐~ 어쩔 수 없이 일본밖에 지금 추천해 드릴 수 없습니다 뭐~
일본을 어디를 갔냐면 도쿄를 두 번 가고,일본을 어디를 갔냐면 도쿄를 두 번 가고
오사카를 두 번 가고 오키나와를 한 번 갔습니다.,오사카를 두 번 가고 오키나와를 한 번 갔습니다.
