사투리,표준어
네 요즘에 그~ 예전에 한 십 년도 쪼끔 더 된,네 요즘에 그~ 예전에 한 십 년도 쪼끔 더 된
때에는 우체국 해서 금리가 되게 십 프로 했던 그런 시대가 있었는데,때에는 우체국 해서 금리가 되게 십 프로 했던 그런 시대가 있었는데
구십 년대이었죠 근데 지금은 뭐~ 제 재태크한다고 해서 뭐~ 적금을 넣더라고 은행에,구십 년대이었죠 근데 지금은 뭐~ 제 재태크한다고 해서 뭐~ 적금을 넣더라고 은행에
그~ 금리가 되게 작잖아요.,그~ 금리가 되게 작잖아요.
어떻게 재테크를 지금 하고 있는지 함 궁금합니다 재테크하고 계세요?,어떻게 재테크를 지금 하고 있는지 한번 궁금합니다 재테크하고 계세요?
어~ 제가 예전에는 일할 때는 그래두,어~ 제가 예전에는 일할 때는 그래두
뭐~ 적금도 넣구 관리를 나름대로 했던 것 같은데,뭐~ 적금도 넣구 관리를 나름대로 했던 것 같은데
근데 막상 이게 결혼하면서 아무래두 어~ 집도 사구,근데 막상 이게 결혼하면서 아무래두 어~ 집도 사구
돈 쓸데가 많아지니까 그렇게 모아놨던 게 다 흐지부지 좀 되더라구요.,돈 쓸데가 많아지니까 그렇게 모아놨던 게 다 흐지부지 좀 되더라구요.
그러면서 요즘에는 그냥 작게 용돈 식으로 소소하게 주식을 쪼끔 해보고 있는데,그러면서 요즘에는 그냥 작게 용돈 식으로 소소하게 주식을 쪼끔 해보고 있는데
그것도 나름 어~ 뭐~ 시간도 쫌 잘 가구 제가 그걸로 이제 뭐~ 용돈도 쪼끔 벌구,그것도 나름 어~ 뭐~ 시간도 조금 잘 가구 제가 그걸로 이제 뭐~ 용돈도 쪼끔 벌구
그렇게 하니까 또 나름의 재미가 있더라구요  서 혹시 뭐~ 집에서,그렇게 하니까 또 나름의 재미가 있더라구요  서 혹시 뭐~ 집에서
뭐~ 가계부라던지 따로 그런 거 관리하시는 거 있으세요?,뭐~ 가계부라던지 따로 그런 거 관리하시는 거 있으세요?
가계부는 따로 관리를 하지 않고 그~ 한 달에 고정적으로 나가는 지출이 있으니까,가계부는 따로 관리를 하지 않고 그~ 한 달에 고정적으로 나가는 지출이 있으니까
지출 통장 따로 그담에 그~,지출 통장 따로 그다음에 그~
그~ 뭐~ 들어오는 수입 들어오는 통장 따로 이렇게 관리를 하고 있고,그~ 뭐~ 들어오는 수입 들어오는 통장 따로 이렇게 관리를 하고 있고
따로 어~ 월 얼마씩 그~ 들어오는 통장에서,따로 어~ 월 얼마씩 그~ 들어오는 통장에서
하나 쪼끔 뭐~ 적금 비슷하게 뭐~ 청약 통장이 하나,하나 쪼끔 뭐~ 적금 비슷하게 뭐~ 청약 통장이 하나
있긴 한데 어~ 저는 그~ 부동 그~ 주식이나 펀드 쪽은 전혀 모르는 사람이거든요.,있긴 한데 어~ 저는 그~ 부동 그~ 주식이나 펀드 쪽은 전혀 모르는 사람이거든요.
그래서 이제 예전에 부동산을 또 집을 쫌 몇 번 사고팔고 해서 거기서 남는 이윤으로,그래서 이제 예전에 부동산을 또 집을 조금 몇 번 사고팔고 해서 거기서 남는 이윤으로
이렇게 뭐~ 하고 이렇게 했는데,이렇게 뭐~ 하고 이렇게 했는데
지금 또 뭐~ 지금 집값도 코로나 때문에 많이 떨어지고 해서 집을 팔 수도 없는 상황이고,지금 또 뭐~ 지금 집값도 코로나 때문에 많이 떨어지고 해서 집을 팔 수도 없는 상황이고
그리고 부동산은 기본적으로,그리고 부동산은 기본적으로
가지고 있는 돈이 쫌 있어야지만 또 이렇게 할 수 있는 부분이라서,가지고 있는 돈이 조금 있어야지만 또 이렇게 할 수 있는 부분이라서
지금 쫌 경제적으로 쫌 그래서 이제 부 주  주식을 쫌 해볼까,지금 조금 경제적으로 조금 그래서 이제 부 주  주식을 조금 해볼까
생각했는데 전혀 주린이라가지고 주식 어린이라가지고 아무것도 몰라요.,생각했는데 전혀 주린이라가지고 주식 어린이라가지고 아무것도 몰라요.
그래서 뭐~ 그냥 인터넷에서 이렇게 뭐~ 올라오는 글들 보면 그래도 지금은 은행에 금리는,그래서 뭐~ 그냥 인터넷에서 이렇게 뭐~ 올라오는 글들 보면 그래도 지금은 은행에 금리는
뭐~ 기대할 수가 없는 부분이고,뭐~ 기대할 수가 없는 부분이고
뭐~ 주식이나 펀드나 소소하게,뭐~ 주식이나 펀드나 소소하게
나눠서 분산 투자 하는 게 맞다는 거 정도만 저는 들어가지고,나눠서 분산 투자 하는 게 맞다는 거 정도만 저는 들어가지고
최근에 뭐~ 어떤 금융 그~ 은행에,최근에 뭐~ 어떤 금융 그~ 은행에
그~ 펀드하고 그런 부분들을,그~ 펀드하고 그런 부분들을
뭐~ 자동으로 쪼 초반 쫌 어떻게 얼마를  입금을 하면  자동으로 자기들이 분산 투자해주는,뭐~ 자동으로 쪼 초반 조금 어떻게 얼마를  입금을 하면  자동으로 자기들이 분산 투자해주는
그거를 시작한 지가 이제 이 주 삼 주밖에 안 됐어요 근데 아직 뭐가 뭔지 하나도 모르겠거든요  어떻게 쪼끔,그거를 시작한 지가 이제 이 주 삼 주밖에 안 됐어요 근데 아직 뭐가 뭔지 하나도 모르겠거든요  어떻게 쪼끔
아까 주식을 해서 쪼끔 용돈을 버셨다 했는데 수입이 났다 했는데,아까 주식을 해서 쪼끔 용돈을 버셨다 했는데 수입이 났다 했는데
어떻게 하면 좋은지 그냥 쫌 알려주실 수 있나요?,어떻게 하면 좋은지 그냥 조금 알려주실 수 있나요?
근데 저도 처음에 시작할 때,근데 저도 처음에 시작할 때
뭐를 공부를 하고 시작한 게 아니었구,뭐를 공부를 하고 시작한 게 아니었구
저희 아빠가 예전부터 주식을 쪼끔 오래 하셨어요 그랬는데,저희 아빠가 예전부터 주식을 쪼끔 오래 하셨어요 그랬는데
아무래도 제가 시집을 가고 나니까 지금 당장 뭐~ 일을 할 수도 없구,아무래도 제가 시집을 가고 나니까 지금 당장 뭐~ 일을 할 수도 없구
돈을 벌 수 있는 기회가 너무 적어져서,돈을 벌 수 있는 기회가 너무 적어져서
그리구 제가 애기가 아직 너무 어려서 당장 그런 이케 지출이 날 수 있는 게 없기 때문에,그리구 제가 애기가 아직 너무 어려서 당장 그런 이렇게 지출이 날 수 있는 게 없기 때문에
이제 아빠가 약간 추천 식으로 해주신 거예요 그래서,이제 아빠가 약간 추천 식으로 해주신 거예요 그래서
저도 지금 당장은 아무것도 모르기 때문에,저도 지금 당장은 아무것도 모르기 때문에
아빠가 이제 뭐~ 어떻게 여기가 뭐~ 쪼끔 발전할 수 있다.,아빠가 이제 뭐~ 어떻게 여기가 뭐~ 쪼끔 발전할 수 있다.
이런 식으로 정보를 주시는  편이에요 그래서,이런 식으로 정보를 주시는  편이에요 그래서
그렇게 정보 받으면은 제가 이제 그쪽을 한번 뭐~ 인터넷이든 한번 검색을 해서 알아보구,그렇게 정보 받으면은 제가 이제 그쪽을 한번 뭐~ 인터넷이든 한번 검색을 해서 알아보구
아~ 괜찮겠다 싶으면을 투자를 하구요.,아~ 괜찮겠다 싶으면을 투자를 하구요.
이게 사실 또 주식이란 게 누구 말만 믿고 전적으로 할 수 없기 때문에,이게 사실 또 주식이란 게 누구 말만 믿고 전적으로 할 수 없기 때문에
그런 식으로 어~ 크게는 아니구 작게 하니까 확실히,그런 식으로 어~ 크게는 아니구 작게 하니까 확실히
부담 없이 그렇게 할 수 있는 것 같애요.,부담 없이 그렇게 할 수 있는 것 같애요.
어~ 저는 또 쫌 궁금한 게 제가 결혼을 하고 나서,어~ 저는 또 조금 궁금한 게 제가 결혼을 하고 나서
그때서야 이제 보험을 쪼끔 제대로 들었던 것 같애요 제대로 확실히 드는지 모르겠는데,그때서야 이제 보험을 쪼끔 제대로 들었던 것 같애요 제대로 확실히 드는지 모르겠는데
근데 가족분들 보험은 어떻게 잘 준비하셨는지 궁금해요.,근데 가족분들 보험은 어떻게 잘 준비하셨는지 궁금해요.
예 기본적으로 그~ 실비 보험은 기본적으로 들어져 있는데 저는 이제 들은 지 이천 이천,예 기본적으로 그~ 실비 보험은 기본적으로 들어져 있는데 저는 이제 들은 지 이천 이천
그~ 팔 년도  이전에 이천십 년 이전에 든 보험 실비 보험이 굉장히,그~ 팔 년도  이전에 이천십 년 이전에 든 보험 실비 보험이 굉장히
그~ 혜택이 많거든요.,그~ 혜택이 많거든요.
근데 지금 이천팔 년도 이후로 이천십 년 이후로 보 뭐~ 실비는 쪼끔 그런 것들이 줄어들긴 했는데,근데 지금 이천팔 년도 이후로 이천십 년 이후로 보 뭐~ 실비는 쪼끔 그런 것들이 줄어들긴 했는데
실비는 들어져 있고 또 아이 같은 경우는,실비는 들어져 있고 또 아이 같은 경우는
어린이 보험을 들어놓으면 삼십 세까지 보장을 받기 때문에,어린이 보험을 들어놓으면 삼십 세까지 보장을 받기 때문에
지금 우리 아이들이 어린이 보험을 들어서 지금 한 명은 스물한 살 한 명은 열여덟 살인데,지금 우리 아이들이 어린이 보험을 들어서 지금 한 명은 스물한 살 한 명은 열여덟 살인데
지금 그게 삼십 세까지 보장을 받으니까 가격도 저렴하구요.,지금 그게 삼십 세까지 보장을 받으니까 가격도 저렴하구요.
그래서 실비는 무조건 들어져 있고,그래서 실비는 무조건 들어져 있고
뭐~ 암 보험이나 이런 거는 아직 들지는 않았어요 아직,뭐~ 암 보험이나 이런 거는 아직 들지는 않았어요 아직
그런데 이제 주변에 또 지인들이 사십 대쯤 되다 보니까,그런데 이제 주변에 또 지인들이 사십 대쯤 되다 보니까
그~ 암 환자들이 생기는 걸 보고 아~,그~ 암 환자들이 생기는 걸 보고 아~
들어야 되나 생각은 하고 있는데 아직 들지는 않았어요 그~ 주기적으로 인제,들어야 되나 생각은 하고 있는데 아직 들지는 않았어요 그~ 주기적으로 인제
병원에 가서 혈액 검사를 하기  때문에,병원에 가서 혈액 검사를 하기  때문에
그~ 쫌 자주 아파가지고 그렇게 하기 때문에 뭐~ 그런 이상이 없어서 안 하고 있는 상황이고,그~ 조금 자주 아파가지고 그렇게 하기 때문에 뭐~ 그런 이상이 없어서 안 하고 있는 상황이고
어~ 치아 보험은 그~ 제가 이제 보험 하는 분을 통해서 들었는데,어~ 치아 보험은 그~ 제가 이제 보험 하는 분을 통해서 들었는데
처음부터 들 필요는 없고 내가 이제 치료할 그~ 치아 보험은 치료를 목적으로,처음부터 들 필요는 없고 내가 이제 치료할 그~ 치아 보험은 치료를 목적으로
치료 기간 때만 쪼끔 먼저 들어놨다가 치료 다 하고 바로 끊는 게 좋다 하드라고요 쭉 들면은,치료 기간 때만 쪼끔 먼저 들어놨다가 치료 다 하고 바로 끊는 게 좋다 하드라고요 쭉 들면은
그거는 뭐~  적립이 되는 것도 아니고 계속 그렇기 때문에,그거는 뭐~  적립이 되는 것도 아니고 계속 그렇기 때문에
그래서 저는 치아 이제 그~ 그~ 쫌 떼운 거나 뭐~ 이렇게 씌운 거가 이제 왜 치아 같은 것도 십 년 되면은,그래서 저는 치아 이제 그~ 그~ 조금 떼운 거나 뭐~ 이렇게 씌운 거가 이제 왜 치아 같은 것도 십 년 되면은
오래되면 다 교체를 해야 되잖아요.,오래되면 다 교체를 해야 되잖아요.
쫌 그~ 시기가 왔기 때문에 얼마 전에,조금 그~ 시기가 왔기 때문에 얼마 전에
치아 보험을 들었어요.,치아 보험을 들었어요.
