사투리,표준어
우리 음식에 대해서 얘기 해 볼까요,우리 음식에 대해서 얘기 해 볼까요
어떤 음식,어떤 음식
어 먼저 김장에 대해서 한 번 얘기해 볼려고 하는데 엄마가 처음에 김장을 했던게 언제에요?,어 먼저 김장에 대해서 한 번 얘기해 볼려고 하는데 엄마가 처음에 김장을 했던게 언제에요?
잘 기억은 안 나지만 한 십년정도 전인거 같네,잘 기억은 안 나지만 한 십년정도 전인거 같네
왜 그떄 김장을 해야되겠다고 생각을 했어요,왜 그떄 김장을 해야되겠다고 생각을 했어요
항상 외할머니께서,항상 외할머니께서
우리 김장까지 다 해주셨는데 외할머니께서 그때,우리 김장까지 다 해주셨는데 외할머니께서 그때
넘어지셔가지고 병원에 입원하시고 하셔서 김장을 못 하셨지,넘어지셔가지고 병원에 입원하시고 하셔서 김장을 못 하셨지
아 그때 이후였나 할머니가 병원 가시고 나서 김장해야되겠다고 생각했던 거에요?,아 그때 이후였나 할머니가 병원 가시고 나서 김장해야되겠다고 생각했던 거에요?
그렇지,그렇지
아 나는 그 전부턴줄 알았는데 그러면은 김장하기 전에 외할머니한테 어떻게 하는지 물어 봤었어요,아 나는 그 전부턴줄 알았는데 그러면은 김장하기 전에 외할머니한테 어떻게 하는지 물어 봤었어요
아니 전혀,아니 전혀
하나도 안 물어 봤다고,하나도 안 물어 봤다고
안 물어봤으니까 착오가 좀 많았지,안 물어봤으니까 착오가 좀 많았지
할머니 병원에 계시는데 왜 안 물어 봤어요,할머니 병원에 계시는데 왜 안 물어 봤어요
그때 할머니가 조금 어 많이 안좋아셔가 중환자실도 왔다갔다 하시고 또 잘 뭐 기억도 잘 못하시고 이래가지고 못 물어봤지,그때 할머니가 조금 어 많이 안좋아셔가 중환자실도 왔다갔다 하시고 또 잘 뭐 기억도 잘 못하시고 이래가지고 못 물어봤지
처음에 김장김치가 어땠었는지 기억 나요,처음에 김장김치가 어땠었는지 기억 나요
약간 씁쓰무리 하니 양념을 너무 많이 넣어가지고 맛을 다 버렸지,약간 씁쓰무리 하니 양념을 너무 많이 넣어가지고 맛을 다 버렸지
나는 지금 그때 김장 중에서 기억나는거라고는 엄마가,나는 지금 그때 김장 중에서 기억나는거라고는 엄마가
