사투리,표준어
요즘 티비 보면은,요즘 티비 보면은
트로트도 그렇고 여러 가지 장르의 음악들이 많이 나오잖아요.,트로트도 그렇고 여러 가지 장르의 음악들이 많이 나오잖아요.
발라드도 있고 뭐~ 기존의 그런 것도 있는데,발라드도 있고 뭐~ 기존의 그런 것도 있는데
혹시 어떤 거 어떤 장르의 음악 가장 좋아하시나요?,혹시 어떤 거 어떤 장르의 음악 가장 좋아하시나요?
네 저는 발라드도 좋아하고 댄스도 좋아하고,네 저는 발라드도 좋아하고 댄스도 좋아하고
팝도 좋아하고 트로트도 좋아하고 다 좋아하지만,팝도 좋아하고 트로트도 좋아하고 다 좋아하지만
방탄소년단을 제일 좋아합니다 그쪽은 어느 쪽을 좋아하시나요?,방탄소년단을 제일 좋아합니다 그쪽은 어느 쪽을 좋아하시나요?
저는 어~ 외모적으로 쫌 보이는 거보다 실력적으로,저는 어~ 외모적으로 조금 보이는 거보다 실력적으로
이케 가창력을 겸비한 가수들을 쪼금 좋아하는데 지금 갑자기 생각나는 가수로는,이렇게 가창력을 겸비한 가수들을 쪼금 좋아하는데 지금 갑자기 생각나는 가수로는
먼데이 키즈라는 가수가 생각이 납니다.,먼데이 키즈라는 가수가 생각이 납니다.
그 친구들이 이 인조로 이르케 하고 있는데  초창기에는,그 친구들이 이 인조로 이렇게 하고 있는데  초창기에는
멤버 이름이 김민수랑 이진성이라는 이케 멤버였는데,멤버 이름이 김민수랑 이진성이라는 이렇게 멤버였는데
아시는지 모르겠지만 김민수라는 가수는,아시는지 모르겠지만 김민수라는 가수는
이천십일 년도쯤에 오토바이 사고로 세상을 달리하셨거든요.,이천십일 년도쯤에 오토바이 사고로 세상을 달리하셨거든요.
그래서 지금 이진성이라는 가수랑 중간에 이제 한 명씩,그래서 지금 이진성이라는 가수랑 중간에 이제 한 명씩
피처링으로 한 번씩 조인해서 가수 활동을 하시는데,피처링으로 한 번씩 조인해서 가수 활동을 하시는데
저는 예전부터 그 가수들을 봤지만 이진성이라는 가수가,저는 예전부터 그 가수들을 봤지만 이진성이라는 가수가
확실히 먼데이 키즈의 구 할을 차지하고 있고 그 친구가 다 먹여 살리고 있다고 생각을 합니다.,확실히 먼데이 키즈의 구 할을 차지하고 있고 그 친구가 다 먹여 살리고 있다고 생각을 합니다.
혹시 어떤 가수 제일 좋아하시고,혹시 어떤 가수 제일 좋아하시고
그 이유에 대해서도 쪼끔 한번 말씀해 주시겠습니까?,그 이유에 대해서도 쪼끔 한번 말씀해 주시겠습니까?
아~ 제가 제일 좋아하는 가수는 방탄소년단이고,아~ 제가 제일 좋아하는 가수는 방탄소년단이고
방탄소년단을 좋아하게 된 계기는,방탄소년단을 좋아하게 된 계기는
오 년 전 뮤직비디오를 접하게 되면서,오 년 전 뮤직비디오를 접하게 되면서
알게 되었습니다 음~ 그리고,알게 되었습니다 음~ 그리고
오 년째 아미로 활동하고 있구요.,오 년째 아미로 활동하고 있구요.
올해도 빌보드 차트 연속 삼 주 일 위,올해도 빌보드 차트 연속 삼 주 일 위
한국말 노래로도 빌보드 일 위를 올라서 되게,한국말 노래로도 빌보드 일 위를 올라서 되게
뭐라고 해야 되지 감동적이기도 하고,뭐라고 해야 되지 감동적이기도 하고
벅차기도 하구 너무 자랑스럽고,벅차기도 하구 너무 자랑스럽고
그리고 올해에 있을 이월에 있을 그래미에도,그리고 올해에 있을 이월에 있을 그래미에도
후보에 올라서 너무 축하하고 싶구,후보에 올라서 너무 축하하고 싶구
감동적이고 한데 요즘 시국이 시국인 따라,감동적이고 한데 요즘 시국이 시국인 따라
콘서트도 못 가고 뭐~ 솔직히 대면도 못 하고,콘서트도 못 가고 뭐~ 솔직히 대면도 못 하고
그러다 보니까,그러다 보니까
심적으로도 많이 힘들고 서로 쫌 의지가 됐으면 좋겠고,심적으로도 많이 힘들고 서로 조금 의지가 됐으면 좋겠고
하면서 인제 그런 노래를 만들어 줘서,하면서 인제 그런 노래를 만들어 줘서
더 감사하고 그리고 방탄소년단의 멤버가 총 일곱 명이에요.,더 감사하고 그리고 방탄소년단의 멤버가 총 일곱 명이에요.
음~ 아실지 모르겠지만 방탄소년단에는,음~ 아실지 모르겠지만 방탄소년단에는
김남준 김석진 민윤기 정호석,김남준 김석진 민윤기 정호석
박지민 김태형 전정국이라는 멤버가 있습니다.,박지민 김태형 전정국이라는 멤버가 있습니다.
그런데 한 명도 없으면 안 될 정도로,그런데 한 명도 없으면 안 될 정도로
서로 일곱 명이 자리가 너무,서로 일곱 명이 자리가 너무
한 명만 없어도 그 자리가 너무,한 명만 없어도 그 자리가 너무
비어 보인다고 해야 되나 연말 무대에 요번에 멤버 하나가 없었거든요 없었는데,비어 보인다고 해야 되나 연말 무대에 요번에 멤버 하나가 없었거든요 없었는데
한 명이 부상으로 인해서 재활로 인해서,한 명이 부상으로 인해서 재활로 인해서
그~ 수술을 한다고 한 명이 연말 무대에 없었는데,그~ 수술을 한다고 한 명이 연말 무대에 없었는데
그~ 한 명이 없는 자리를 이케 여섯 명이서 메꾸는 모습을 보면서 많이 슬프기도 하고,그~ 한 명이 없는 자리를 이렇게 여섯 명이서 메꾸는 모습을 보면서 많이 슬프기도 하고
감동스럽기도 하고 쪼끔,감동스럽기도 하고 쪼끔
팬이 된 지 오 년차 팬으로서,팬이 된 지 오 년차 팬으로서
그냥 우리 애들 참 많이 컸구나,그냥 우리 애들 참 많이 컸구나
나이는 이제 이십 대지만 삼십 대인 저보다도,나이는 이제 이십 대지만 삼십 대인 저보다도
생각하는 게 훨씬 깊고,생각하는 게 훨씬 깊고
배울 점이 정말 많은 아이들이구나라는 생각을 하게 됐어요.,배울 점이 정말 많은 아이들이구나라는 생각을 하게 됐어요.
아까 얘기하신 먼데이 키즈 세 저도 그 세대거든요 그 세대지만,아까 얘기하신 먼데이 키즈 세 저도 그 세대거든요 그 세대지만
그 이후로는 솔직히 저도 크게 막,그 이후로는 솔직히 저도 크게 막
제 가슴에 닿아서 좋아하는 가수라던지,제 가슴에 닿아서 좋아하는 가수라던지
그런 게 없다가,그런 게 없다가
이천십육 년도에 갑자기 저한테 다 찾아온 아이들이고,이천십육 년도에 갑자기 저한테 다 찾아온 아이들이고
그때부터 지금까지 이천이십,그때부터 지금까지 이천이십
이천이십일 년 현재 일월 달까지도,이천이십일 년 현재 일월 달까지도
게 보기만 해도 행복한 아이들이라서 너무 좋은 거 같애요.,게 보기만 해도 행복한 아이들이라서 너무 좋은 거 같애요.
그쪽은 그러면 뭐~ 좋아하는 특별히 좋아하는 가수는 없으신가요?,그쪽은 그러면 뭐~ 좋아하는 특별히 좋아하는 가수는 없으신가요?
저는 아까 말씀드렸다시피 가창력이 뛰어난 가수들을 좋아라 하는데,저는 아까 말씀드렸다시피 가창력이 뛰어난 가수들을 좋아라 하는데
아까 말씀드린 먼데이 키즈 말고 에스지워너비랑 그다음에,아까 말씀드린 먼데이 키즈 말고 에스지워너비랑 그다음에
걸그룹 중에 씨야라고,걸그룹 중에 씨야라고
얼마 전에 얼마 전은 아니구나 작년에,얼마 전에 얼마 전은 아니구나 작년에
슈가걸에도 슈가맨 슈가맨에 나온 걸로 알고 있습니다.,슈가걸에도 슈가맨 슈가맨에 나온 걸로 알고 있습니다.
그리고 또 고인이 된 거북이도 있고 뭐~ 딱,그리고 또 고인이 된 거북이도 있고 뭐~ 딱
딱히 어느 한 그룹을 특정적으로 좋아하진 않고,딱히 어느 한 그룹을 특정적으로 좋아하진 않고
그때그때 나오는 노래가 좋을 때,그때그때 나오는 노래가 좋을 때
잠깐 팬이 됐다가 또 다른 가수로 갈아탔다가,잠깐 팬이 됐다가 또 다른 가수로 갈아탔다가
요거를 반복을 하고 있습니다 뭐~ 그게 잘못됐다는 건 아니지만,요거를 반복을 하고 있습니다 뭐~ 그게 잘못됐다는 건 아니지만
어~ 저는 가수보다는 아무래도 노래 노래가,어~ 저는 가수보다는 아무래도 노래 노래가
얼마나 제가 부르기에도 좀 편하고 또 대중적으로도 어필이 되는 거에 따라서 저는,얼마나 제가 부르기에도 좀 편하고 또 대중적으로도 어필이 되는 거에 따라서 저는
거기에 많이 따라가는 거 같아요.,거기에 많이 따라가는 거 같아요.
혹시 가장 좋아하시는 노래 노래방에서 부르시는 뭐~ 그런 노래가 있으시면,혹시 가장 좋아하시는 노래 노래방에서 부르시는 뭐~ 그런 노래가 있으시면
하나 어떤 노래인지 말씀해 주시고,하나 어떤 노래인지 말씀해 주시고
또 그 노래의 어떤 뭐~ 가사가  좋다든지 어떤 부분이 좋은지,또 그 노래의 어떤 뭐~ 가사가  좋다든지 어떤 부분이 좋은지
자세히 말씀해 주시면 감사하겠습니다.,자세히 말씀해 주시면 감사하겠습니다.
어~ 저는 노래도 마찬가지로,어~ 저는 노래도 마찬가지로
노래방에 가게 되면 방탄소년단 노래를 부릅니다.,노래방에 가게 되면 방탄소년단 노래를 부릅니다.
가수의 열렬한 팬이다 보니,가수의 열렬한 팬이다 보니
네 코인 노래방을 가더래도 방탄 노래 부르게 되고 버터플라이 어~ 아이돌,네 코인 노래방을 가더래도 방탄 노래 부르게 되고 버터플라이 어~ 아이돌
피땀 눈물 등등등등 아주 여러 장르의 노래가 있죠 근데,피땀 눈물 등등등등 아주 여러 장르의 노래가 있죠 근데
일단 걔네 노래를 좋아하게 된 계기는 누군가의 작사 누군가의 작곡이 아니고,일단 걔네 노래를 좋아하게 된 계기는 누군가의 작사 누군가의 작곡이 아니고
그~ 일곱 명이 함께 같이 가사를 쓰고 작곡을 하고 작사를 한다는 그 자체에서,그~ 일곱 명이 함께 같이 가사를 쓰고 작곡을 하고 작사를 한다는 그 자체에서
그니까 거기서 더 노래 가사를 한 번 더 보게 되고,그러니까 거기서 더 노래 가사를 한 번 더 보게 되고
노래 음을 한 번 더 듣게 되고,노래 음을 한 번 더 듣게 되고
그리고 일단 앨범을 발매하게 되면은 가사를 한 번 다 읽어 보게 돼요.,그리고 일단 앨범을 발매하게 되면은 가사를 한 번 다 읽어 보게 돼요.
얘네는 어떤 마음으로 이런 가사를 썼을까,얘네는 어떤 마음으로 이런 가사를 썼을까
어떤 생각으로 이렇게 가사를 썼을까 하는,어떤 생각으로 이렇게 가사를 썼을까 하는
그런 뭐라고 해야 되나 쪼끔 더 이해하게 되는 그런 부분이 없지 않아 있는 거 같애요.,그런 뭐라고 해야 되나 쪼끔 더 이해하게 되는 그런 부분이 없지 않아 있는 거 같애요.
그~ 왜 사람이 힘든 시련을  가졌을 때 사랑 노래 들었을 때,그~ 왜 사람이 힘든 시련을  가졌을 때 사랑 노래 들었을 때
그게 힘이 되듯이 인까 내가,그게 힘이 되듯이 인까 내가
이 노래 가사를 들었을 때 되게 많이 힘이 되는 고런 부분들이 없지 않아 있는 거 같애 요번에도,이 노래 가사를 들었을 때 되게 많이 힘이 되는 고런 부분들이 없지 않아 있는 거 같애 요번에도
올해도 라이즈 오 곤이라는 노래를 발매했는데 그 노래 가사들을 읽어 보면은,올해도 라이즈 오 곤이라는 노래를 발매했는데 그 노래 가사들을 읽어 보면은
음~ 코로나 시구로 인해서,음~ 코로나 시구로 인해서
지금 온 세상이 멈춘 거 같다는 얘기 그리고,지금 온 세상이 멈춘 거 같다는 얘기 그리고
그~ 멈춘 세상이 내년에는 언젠가는,그~ 멈춘 세상이 내년에는 언젠가는
다시 원래 우리 일상으로 다시 돌아갈 수 있을 거라는 고런 노래 가사거든요?,다시 원래 우리 일상으로 다시 돌아갈 수 있을 거라는 고런 노래 가사거든요?
고런 부분을 보면은 인까,고런 부분을 보면은 인까
꼭 이게 방탄소년단의 팬이 아니더라도,꼭 이게 방탄소년단의 팬이 아니더라도
일반 뭐~ 그냥 흘러 들어가는 뭐~ 멜론 차트 백을 듣다가도,일반 뭐~ 그냥 흘러 들어가는 뭐~ 멜론 차트 백을 듣다가도
가사를 읽어 보면은 아~ 노래 가사 참 좋네라고 따라 부를 수 있게 되고 이케 흥얼흥얼거릴 수 있게 되는,가사를 읽어 보면은 아~ 노래 가사 참 좋네라고 따라 부를 수 있게 되고 이렇게 흥얼흥얼거릴 수 있게 되는
고런 부분에서 노래가 참 좋은 거 같아요 그먼 상대 쪽은 지금 뭐~ 노래방 가시면은,고런 부분에서 노래가 참 좋은 거 같아요 그러면 상대 쪽은 지금 뭐~ 노래방 가시면은
즐겨 부르시는 노래 있으신가요 혹시?,즐겨 부르시는 노래 있으신가요 혹시?
저는 아까 말씀드렸던 먼데이 키즈 노래를 좋아하는데,저는 아까 말씀드렸던 먼데이 키즈 노래를 좋아하는데
주로 자주 부르는 노래가 먼데이 키즈의 이 집에 이런 남자 그다음에 남자야,주로 자주 부르는 노래가 먼데이 키즈의 이 집에 이런 남자 그다음에 남자야
부르고 불러도 세 살 흉터,부르고 불러도 세 살 흉터
이런 노래를 한 번씩 부릅니다 근데 워낙에,이런 노래를 한 번씩 부릅니다 근데 워낙에
가창력이 뛰어난 가수들이 불렀기 때문에 제가 부르기에는 쪼끔 무리가 있고 어~ 하지만 가사나,가창력이 뛰어난 가수들이 불렀기 때문에 제가 부르기에는 쪼끔 무리가 있고 어~ 하지만 가사나
그런 감정 호소력 이런 것들이 저에게 많이 와닿아서,그런 감정 호소력 이런 것들이 저에게 많이 와닿아서
그렇게 부르곤 하는데 쪼끔 단점이 있다면은,그렇게 부르곤 하는데 쪼끔 단점이 있다면은
부르게 되면 쪼끔 우울해진다는 점 예전 생각 짝사랑하던 여자가 생각나는 등,부르게 되면 쪼끔 우울해진다는 점 예전 생각 짝사랑하던 여자가 생각나는 등
그런 건 있지만 그래도 가끔씩은 그런 기분을 즐기는 것도 저는 좋다고 생각을 해서,그런 건 있지만 그래도 가끔씩은 그런 기분을 즐기는 것도 저는 좋다고 생각을 해서
한 번씩 부르곤 합니다 그 외 이적의 걱정 말아요 그대,한 번씩 부르곤 합니다 그 외 이적의 걱정 말아요 그대
요것도 지금 요새 같은 상황에서는 상당히 어울리는 노래라 생각을 하고,요것도 지금 요새 같은 상황에서는 상당히 어울리는 노래라 생각을 하고
그다음 포맨 노래도 좋아하고 에스지워너비 노래도 좋아하고 뭐~ 그렇습니다 혹시,그다음 포맨 노래도 좋아하고 에스지워너비 노래도 좋아하고 뭐~ 그렇습니다 혹시
방탄소년단 아까 얘기를 하셨는데,방탄소년단 아까 얘기를 하셨는데
방탄소년단 대중들이 잘 모르고 있는 뭐~ 그러한 사실 같은 거,방탄소년단 대중들이 잘 모르고 있는 뭐~ 그러한 사실 같은 거
혹시 알고 계시면은 저한테 알려 주시면 좀 좋을 거 같아요.,혹시 알고 계시면은 저한테 알려 주시면 좀 좋을 거 같아요.
방탄소년단이 대중들은 참 그냥 처음부터 대상 가수고,방탄소년단이 대중들은 참 그냥 처음부터 대상 가수고
처음부터 노래 잘했던 가수라고 그렇게 알고 계시겠지만,처음부터 노래 잘했던 가수라고 그렇게 알고 계시겠지만
이천십삼 년 때부터 데뷔 때부터,이천십삼 년 때부터 데뷔 때부터
아주 힘들게 커 온 가수라고 말씀드릴 수 있는 게,아주 힘들게 커 온 가수라고 말씀드릴 수 있는 게
저희 나이 때에는 아실 만한 분인데 방시혁 피디님이라고 옛날 제이와이피에 계셨습니다.,저희 나이 때에는 아실 만한 분인데 방시혁 피디님이라고 옛날 제이와이피에 계셨습니다.
제이와이피 작사 작곡을 하셨구요 거기서,제이와이피 작사 작곡을 하셨구요 거기서
