사투리,표준어
여보세요.,여보세요.
옙,옙
예 사차 산업 혁명 해주고,예 사차 산업 혁명 해주고
예 제가 쫌 심오한 주제를 다룬 데 거기에 대해서 일단,예 제가 조금 심오한 주제를 다룬 데 거기에 대해서 일단
미안하고 죄송합니다.,미안하고 죄송합니다.
그 드론,그 드론
드론 조종사라든가 드론을 뭐~ 띄워서,드론 조종사라든가 드론을 뭐~ 띄워서
농업 쪽에 뭐~ 농약 같은 걸 뿌리고 뭐~ 여러 가지 드론이,농업 쪽에 뭐~ 농약 같은 걸 뿌리고 뭐~ 여러 가지 드론이
드론을 조종해서,드론을 조종해서
그 하는 일들이 쫌 생긴 거 같애요.,그 하는 일들이 조금 생긴 거 같애요.
그래서  어떻게 생각해요 드론에 대해서,그래서  어떻게 생각해요 드론에 대해서
드론은 진짜,드론은 진짜
최근에 이제 발명품 중에서는 제일 주목받고 있지 않나 생각은 해요 그 말씀 하시다시피,최근에 이제 발명품 중에서는 제일 주목받고 있지 않나 생각은 해요 그 말씀 하시다시피
뭐~ 드론으로 농사 쪽으로 이제 도움을 준다던가 농약 같은 거를 이제 치면서,뭐~ 드론으로 농사 쪽으로 이제 도움을 준다던가 농약 같은 거를 이제 치면서
그리고 최근에 본 거는 드론으로 이제,그리고 최근에 본 거는 드론으로 이제
군사 전쟁에서도 쓰이더라고요 드론으로,군사 전쟁에서도 쓰이더라고요 드론으로
아~ 맞아요.,아~ 맞아요.
사령관을 뭐~ 저격을 한다든지,사령관을 뭐~ 저격을 한다든지
아니면 뭐 요즘에 또 얘기 많이 나오는 게 드론으로 택배를 한다 뭐~ 이런 얘기도 이제 조만간 할 거다 이런 얘기가 나오는데,아니면 뭐 요즘에 또 얘기 많이 나오는 게 드론으로 택배를 한다 뭐~ 이런 얘기도 이제 조만간 할 거다 이런 얘기가 나오는데
드론으로 할 수 있는 게 엄청 많아가지구,드론으로 할 수 있는 게 엄청 많아가지구
이제 사차 산업 혁명에서는,이제 사차 산업 혁명에서는
아마 제일 많은 일을 하지 않을까,아마 제일 많은 일을 하지 않을까
초반에는 제일 많은 일을 하지 않을까 생각은 하고 있어요 유용하니까,초반에는 제일 많은 일을 하지 않을까 생각은 하고 있어요 유용하니까
그런  님은 어떻게 생각하세요?,그런  님은 어떻게 생각하세요?
아~ 저는,아~ 저는
드론을 진짜 갖고 싶어 주고,드론을 진짜 갖고 싶어 주고
어~ 이제 일자리를 계속 찾아봤어요.,어~ 이제 일자리를 계속 찾아봤어요.
그 알바몬이나 알바천국,그 알바몬이나 알바천국
근데 일자리가 구하기가 힘들드라구요.,근데 일자리가 구하기가 힘들드라구요.
그 코로나 때문인지 그래서,그 코로나 때문인지 그래서
저는 보기만 했거든요 드론을,저는 보기만 했거든요 드론을
뭐~ 교수님이 막 드론 날리시는 거 뭐~ 보고,뭐~ 교수님이 막 드론 날리시는 거 뭐~ 보고
막 아~ 저거 멋지다.,막 아~ 저거 멋지다.
이 드론을 잘 활용하면은,이 드론을 잘 활용하면은
우리가 살아가는 데에,우리가 살아가는 데에
분명한 도움을 엄청 마이 줄 것이다.,분명한 도움을 엄청 많이 줄 것이다.
이런 생각이 드는 거예요.,이런 생각이 드는 거예요.
아직은,아직은
