사투리,표준어
어떤 취미가 있어요?,어떤 취미가 있어요?
저는 원래 취미가 진짜 없었거든요 그냥 고등학교 때는 그냥,저는 원래 취미가 진짜 없었거든요 그냥 고등학교 때는 그냥
대학교 갈려고 공부했었고,대학교 갈려고 공부했었고
할 게 없으니까 그~ 약간 취미를 가져본 적이 없으니까,할 게 없으니까 그~ 약간 취미를 가져본 적이 없으니까
봤을 때 사람들이 다 막 취미가 뭐예요 아니면은 친구들이,봤을 때 사람들이 다 막 취미가 뭐예요 아니면은 친구들이
너는 집에서 보통 뭐 해 하면은 할 말이 없는 거예요 그냥 나는 아까 말했듯이 에스앤에스나 하고 있고 뭐~ 그냥,너는 집에서 보통 뭐 해 하면은 할 말이 없는 거예요 그냥 나는 아까 말했듯이 에스앤에스나 하고 있고 뭐~ 그냥
친구랑 좀 밥을 먹는다든지 아니면 캐봐야 친구랑 산 밤에 산책하는 거,친구랑 좀 밥을 먹는다든지 아니면 캐봐야 친구랑 산 밤에 산책하는 거
그래서 취미를 가지려고 노력을 많이 해봤거든요 뭐~ 동아리도 들고 뭐~,그래서 취미를 가지려고 노력을 많이 해봤거든요 뭐~ 동아리도 들고 뭐~
테니스 동아리 이런 거 사람을 만나는 관련된 취미들,테니스 동아리 이런 거 사람을 만나는 관련된 취미들
약간 외향적인 취미 한 가지 그리고 내향적인 취미 한 가지 이렇게,약간 외향적인 취미 한 가지 그리고 내향적인 취미 한 가지 이렇게
가져봐서 뭐~ 내향적인 거 그냥 혼자 다니면서 길거리 사진 사진 찍고 뭐~ 그 사진 보정하고,가져봐서 뭐~ 내향적인 거 그냥 혼자 다니면서 길거리 사진 사진 찍고 뭐~ 그 사진 보정하고
그냥 혼자 산책하기도 하고 그래 해봤는데 드는 생각이 취미를 가지면 확실히 사람의 삶이,그냥 혼자 산책하기도 하고 그래 해봤는데 드는 생각이 취미를 가지면 확실히 사람의 삶이
윤택해진다 라고 해야 되나 그래서 처음에는,윤택해진다 라고 해야 되나 그래서 처음에는
아~ 꼭 취미를 가져야지 라고 생각을 했죠 이제,아~ 꼭 취미를 가져야지 라고 생각을 했죠 이제
이제 뭐~ 고등학교 입시를 하는 것도 아니고 사람이,이제 뭐~ 고등학교 입시를 하는 것도 아니고 사람이
원래 목적은  행복할려고 사는 건데 너무 따른 목적성만 띠고 사는 게 아닌가 싶어서,원래 목적은  행복할려고 사는 건데 너무 다른 목적성만 띠고 사는 게 아닌가 싶어서
나는 행복해야 돼 나는 뭐~ 이런 삶을 살아야 돼 라는 생각이 더 틀린 것 같더라고요 그래서 뭐~ 테니스도 그만두고,나는 행복해야 돼 나는 뭐~ 이런 삶을 살아야 돼 라는 생각이 더 틀린 것 같더라고요 그래서 뭐~ 테니스도 그만두고
그냥 저냥 살고 있어요.,그냥 저냥 살고 있어요.
테니스도 괜찮은데 운동,테니스도 괜찮은데 운동
학교에서 들은 거예요?,학교에서 들은 거예요?
네 그냥 동아리로,네 그냥 동아리로
저는 취미로 어~ 헬스 좋아해요.,저는 취미로 어~ 헬스 좋아해요.
삼 대 몇 치시는지?,삼 대 몇 치시는지?
사백 못 쳐요 사백 안 되는데 잘 못하는데 그래도,사백 못 쳐요 사백 안 되는데 잘 못하는데 그래도
날도 추워졌고 저 집 앞에 센터 있어서,날도 추워졌고 저 집 앞에 센터 있어서
이번 달부터 아~ 쫌 따른 알바도 해야 돼 알바하고 있거든요 그래서 굳이 뭐~ 더 많은,이번 달부터 아~ 조금 다른 알바도 해야 돼 알바하고 있거든요 그래서 굳이 뭐~ 더 많은
크로스핏 이런 운동 아시죠.,크로스핏 이런 운동 아시죠.
그런 거를 평일에 하고 주말에 알바하기에는 빡세서 약간,그런 거를 평일에 하고 주말에 알바하기에는 빡세서 약간
재활하는 느낌으로 평일에는 수영을 하고 주말에는 알바를 해야겠다 생각했는데,재활하는 느낌으로 평일에는 수영을 하고 주말에는 알바를 해야겠다 생각했는데
수강 신청이 마감이 된 거예요.,수강 신청이 마감이 된 거예요.
이렇게 마감될 줄은 또 몰랐죠.,이렇게 마감될 줄은 또 몰랐죠.
센터 가서 그냥 돈 주고 다닐게요 하면 될 줄 알았더니,센터 가서 그냥 돈 주고 다닐게요 하면 될 줄 알았더니
코로나 때문에 삼십퍼센트 수강 인원이 열 명이었으면 세 명으로 준 거예요.,코로나 때문에 삼십퍼센트 수강 인원이 열 명이었으면 세 명으로 준 거예요.
그래서 그냥 창 눌렀는데 그 창도 그냥 뭐~ 운동 신청 이런 게 아니라 수강 신청이라고 말을 해놓더라고요 그래서,그래서 그냥 창 눌렀는데 그 창도 그냥 뭐~ 운동 신청 이런 게 아니라 수강 신청이라고 말을 해놓더라고요 그래서
굳이 뭐~ 이렇게 표현해 했나 싶었는데 누르니까 그냥 마감 마감 마감 돼있길래,굳이 뭐~ 이렇게 표현해 했나 싶었는데 누르니까 그냥 마감 마감 마감 돼있길래
요즘은 참 운동하기도 쉽지가 않구나.,요즘은 참 운동하기도 쉽지가 않구나.
아~ 학교에서 하는 수업이 있구나.,아~ 학교에서 하는 수업이 있구나.
운동센터인데 수강신청이란 표현을 말하길래,운동센터인데 수강신청이란 표현을 말하길래
수영이라는 취미를 가져볼까 하다가 실패했,수영이라는 취미를 가져볼까 하다가 실패했
재활하는 느낌으로 수영 다닐려 했더니 아뇨 그냥 알바가 힘이 들어서요.,재활하는 느낌으로 수영 다닐려 했더니 아뇨 그냥 알바가 힘이 들어서요.
