사투리,표준어
이제 역사에도 종류가 굉장히 많잖아요.,이제 역사에도 종류가 굉장히 많잖아요.
한국사 뭐~ 세계사,한국사 뭐~ 세계사
세계사라면 뭐~ 유럽사 아니면 뭐~ 저기 뭐~ 미국의 역사 이런 식 종류가 되게 많은데,세계사라면 뭐~ 유럽사 아니면 뭐~ 저기 뭐~ 미국의 역사 이런 식 종류가 되게 많은데
어느 쪽의 역사에 가장 관심이 많고 조예가 깊으세요?,어느 쪽의 역사에 가장 관심이 많고 조예가 깊으세요?
어~ 근현대의 세계사 쪽으로 많이 알고 있는데,어~ 근현대의 세계사 쪽으로 많이 알고 있는데
일단 사실 좀 깊게 아는 건 아니고,일단 사실 좀 깊게 아는 건 아니고
전 세계적으로 아프리카나 아니면은,전 세계적으로 아프리카나 아니면은
아시아 서아시아나 이런 것도 알고 있고 남아시아도 알고,아시아 서아시아나 이런 것도 알고 있고 남아시아도 알고
유럽이나 미국 남미 뭐~ 이런 것도 알거든요.,유럽이나 미국 남미 뭐~ 이런 것도 알거든요.
어~ 근현대라서 사실 깊게까지 그 사람들을 이해하진 못하고,어~ 근현대라서 사실 깊게까지 그 사람들을 이해하진 못하고
대강 그 사람들의 가치관을 이해할려고 공부를 시작한 거기도 하기 때문에,대강 그 사람들의 가치관을 이해할려고 공부를 시작한 거기도 하기 때문에
그~ 제가 이제 스무 살 때 서울에서 자취했는데,그~ 제가 이제 스무 살 때 서울에서 자취했는데
그때 외국인들이랑 같이 살았었거든요.,그때 외국인들이랑 같이 살았었거든요.
그래가지고 어~ 물론 옛날부터 세계사에 관심이 쫌 많아서,그래가지고 어~ 물론 옛날부터 세계사에 관심이 조금 많아서
그거를 쫌 알고 있어서 그 사람들 대충 어떤 가치관을 가지고 있겠다라는,그거를 조금 알고 있어서 그 사람들 대충 어떤 가치관을 가지고 있겠다라는
약간 선입관 같은 건데 그거를 쫌 가지고 있었긴 한데 그게 쫌 도움이 많이 됐어요.,약간 선입관 같은 건데 그거를 조금 가지고 있었긴 한데 그게 조금 도움이 많이 됐어요.
그래서 그거를 계기로 대만 사람도 만나고 스웨덴 사람도 룸메이트였었고,그래서 그거를 계기로 대만 사람도 만나고 스웨덴 사람도 룸메이트였었고
그다음에 스위스나 미국 사람들도 같이 살았었기 때문에,그다음에 스위스나 미국 사람들도 같이 살았었기 때문에
