사투리,표준어
집사님 저는 아이들,집사님 저는 아이들
아직 어려서 그런지 아무것도 안 시키고 있거든요.,아직 어려서 그런지 아무것도 안 시키고 있거든요.
집사님은 아이들 뭐~ 학원 같은 거 뭐~ 다니는 데 있어요?,집사님은 아이들 뭐~ 학원 같은 거 뭐~ 다니는 데 있어요?
네 저는 그~ 저희 애들이 그~ 집사님 애들은 보니까,네 저는 그~ 저희 애들이 그~ 집사님 애들은 보니까
그 큰 딸내미도 보니까 스스로 잘하데요 공부도,그 큰 딸내미도 보니까 스스로 잘하데요 공부도
우리 아들은 스스로라곤 없어요.,우리 아들은 스스로라곤 없어요.
그래서,그래서
그래서 저희 같은 경우는 애들 학원을 좀 많이 보내지요.,그래서 저희 같은 경우는 애들 학원을 좀 많이 보내지요.
그~ 지금 저도 이제 일을 하고 있는데 제 일하는 월급은 다 애들 학원비에 들어가는 거 같애요.,그~ 지금 저도 이제 일을 하고 있는데 제 일하는 월급은 다 애들 학원비에 들어가는 거 같애요.
그래서 뭐~ 영어 가고 수학도 가고,그래서 뭐~ 영어 가고 수학도 가고
그리고 또 뭐~ 피아노도 가고 바이올린도 배우고,그리고 또 뭐~ 피아노도 가고 바이올린도 배우고
아휴 또 우리 큰 딸내미는 또 미술도 배우고,아휴 또 우리 큰 딸내미는 또 미술도 배우고
또 뭐 배우노 또 아유 진짜 그~ 뭡니까 그~ 또 뭐~ 역사도 또 배우고,또 뭐 배우니 또 아유 진짜 그~ 뭡니까 그~ 또 뭐~ 역사도 또 배우고
뭐~ 혼자서 저래 안 되니까 그래 돈을 많이 쓰고 있는데,뭐~ 혼자서 저래 안 되니까 그래 돈을 많이 쓰고 있는데
이 진짜 가 잘하나 싶은 생각은 요즘에 들어요.,이 진짜 가 잘하나 싶은 생각은 요즘에 들어요.
저 돈만 아껴도 내가 더 잘살 수 있을 건데 라는 생각이 드니까,저 돈만 아껴도 내가 더 잘살 수 있을 건데 라는 생각이 드니까
이래 뼈 빠지게 해 가지고 이게 과연 맞나.,이래 뼈 빠지게 해 가지고 이게 과연 맞나.
쫌 스스로 쫌 알아서 하면 내가 안 보내도 될 건데,조금 스스로 조금 알아서 하면 내가 안 보내도 될 건데
스스로 도통 안 되니까 그렇다 해가 내가 또 가리키면 애들이 또 싫어하고 또 아빠가 가르키먼 아빠도 싫어하니까,스스로 도통 안 되니까 그렇다 해서 내가 또 가르치면 애들이 또 싫어하고 또 아빠가 가르치면 아빠도 싫어하니까
