사투리,표준어
니는,너는
큰누나하고 짝은누나 중에서 어느 쪽이 편하노?,큰누나하고 작은누나 중에서 어느 쪽이 편하니?
큰누나랑 짝은누나?,큰누나랑 작은누나?
한 번도 생각해 본 적 없는데 나는 큰누나가 쫌 편한 거 같다.,한 번도 생각해 본 적 없는데 나는 큰누나가 조금 편한 거 같다.
어떤 게 편하지?,어떤 게 편하지?
엄마가 생각하기는 큰누나는 쫌 직설적이고,엄마가 생각하기는 큰누나는 조금 직설적이고
짝은누나는 쫌 신경질적이고 근데,작은누나는 조금 신경질적이고 근데
오히려 그~ 직설적인 게 편한가?,오히려 그~ 직설적인 게 편한가?
나는 큰누나랑 얘기할 때마다 약간 마음이 편하다,나는 큰누나랑 얘기할 때마다 약간 마음이 편하다
왜냐면 누나랑 어릴 때부터 이케 나이 차이도 많이 나고,왜냐면 누나랑 어릴 때부터 이렇게 나이 차이도 많이 나고
그냥 놀기도  편하게 놀고 그래가주고 그냥,그냥 놀기도  편하게 놀고 그래가지고 그냥
약간 엄마 같다 그래갖고 지금 내가 생각할 때도,약간 엄마 같다 그래갖고 지금 내가 생각할 때도
그냥 편하다 근데 작은누나는 또 편하긴 편한데,그냥 편하다 근데 작은누나는 또 편하긴 편한데
그냥 가끔씩 쫌 뭔가 쫌 살짝 불편한 것도 있다,그냥 가끔씩 조금 뭔가 조금 살짝 불편한 것도 있다
몰라 왜 그런진 모르겠는데 그냥,몰라 왜 그런진 모르겠는데 그냥
누나가 약간 내를 쫌 약간 평가하는 느낌?,누나가 약간 나를 조금 약간 평가하는 느낌?
약간 그런 느낌이 들 때마다 약간 약간 무섭다,약간 그런 느낌이 들 때마다 약간 약간 무섭다
약간 쪼린다 아니면은 쫌 불편하다 그런 느낌이 쫌 들 때가 있어갖고,약간 쫄린다 아니면은 조금 불편하다 그런 느낌이 조금 들 때가 있어갖고
둘을 만약에 생각하면은 나는 큰누나가 쪼끔 더 편한 거 같다.,둘을 만약에 생각하면은 나는 큰누나가 쪼끔 더 편한 거 같다.
그라면은 만약에 큰누나가,그러면은 만약에 큰누나가
니 진로 방향이나 뭐~ 인생에 있어가지고,네 진로 방향이나 뭐~ 인생에 있어가지고
지적을 한다든지 뭔가를 이렇게 하마 어떻게 될 거 같노?,지적을 한다든지 뭔가를 이렇게 하면 어떻게 될 거 같아?
받아들여질 거 같나 아이먼 반감이 생기겠나?,받아들여질 거 같니 아니면 반감이 생기겠니?
어떨까 엄마는 그게 쫌 궁금하네.,어떨까 엄마는 그게 조금 궁금하네.
반감은 없지 그냥 큰누나도 다 좋은 얘기하는 거고,반감은 없지 그냥 큰누나도 다 좋은 얘기하는 거고
나도 뭐~ 전혀 불편한 거 없기 때문에 반감은 없지 근데 몰라 쫌,나도 뭐~ 전혀 불편한 거 없기 때문에 반감은 없지 근데 몰라 조금
산 게 쫌 떨어져서 살다 보니까 그냥 대화하는 시간이 많이 없었잖아,산 게 조금 떨어져서 살다 보니까 그냥 대화하는 시간이 많이 없었잖아
그러니까 갑자기 막 내한테 뭐~ 진로 얘기를 막 하고,그러니까 갑자기 막 나한테 뭐~ 진로 얘기를 막 하고
니는 이제 어떻게 살 거고 막 니는 뭐 먹고 살래 막 니는 뭐~ 돈은 우째 모으고 있노 막,너는 이제 어떻게 살 거고 막 너는 뭐 먹고 살래 막 너는 뭐~ 돈은 어찌 모으고 있어 막
이런 얘기 하면 쫌 불편하지 그냥 근데,이런 얘기 하면 조금 불편하지 그냥 근데
반감이 들고 뭐~ 그런 건 전혀 없지 그냥 오히려,반감이 들고 뭐~ 그런 건 전혀 없지 그냥 오히려
큰누나한테 듣고 싶은 그런 마음도 쫌 있어 근데,큰누나한테 듣고 싶은 그런 마음도 조금 있어 근데
쫌 무섭다 그런 얘기 하면 약간 혼날까 봐 쫌 무섭다,조금 무섭다 그런 얘기 하면 약간 혼날까 봐 조금 무섭다
엄마 생각에는 큰누나는 쫌 무서운 게,엄마 생각에는 큰누나는 조금 무서운 게
다른 게 무서운 게 아이고,다른 게 무서운 게 아니고
