사투리,표준어
하튼 그래 가지고 음~ 군대 가면은,하여튼 그래 가지고 음~ 군대 가면은
음~ 좋은 점도 있고 안 좋은 점도 있긴 한데  이제 친구들 이야기 많이 들어 보면은,음~ 좋은 점도 있고 안 좋은 점도 있긴 한데  이제 친구들 이야기 많이 들어 보면은
군대 가서 좋은 거는 딱 하나 있다 있다고 하더라구요.,군대 가서 좋은 거는 딱 하나 있다 있다고 하더라구요.
인내심을 배운대요 고참들이 뭐라 해도 참아야 되니 속세에서 벗어나 이제 인내심을 배운다.,인내심을 배운대요 고참들이 뭐라 해도 참아야 되니 속세에서 벗어나 이제 인내심을 배운다.
그런 거 말고는 딱히 뭐~ 별로 도움 되는 게 없다고 하더라고요.,그런 거 말고는 딱히 뭐~ 별로 도움 되는 게 없다고 하더라고요.
제가 생각해 봐도 딱히 뭐~ 군대 있을 때 배운 거는 기억이 하나도 안 나고,제가 생각해 봐도 딱히 뭐~ 군대 있을 때 배운 거는 기억이 하나도 안 나고
그냥 뭐~ 그냥 제가 딱 군대 갔을 때는 그래도 그때도 그냥,그냥 뭐~ 그냥 제가 딱 군대 갔을 때는 그래도 그때도 그냥
약간 쪼끔 부조리 이런 게,약간 쪼끔 부조리 이런 게
쫌 많은 많을 때 제가 한참 한참 많을 때 간 거라서,조금 많은 많을 때 제가 한참 한참 많을 때 간 거라서
그니까 지금은 많이 괜찮아졌다 하더라구요.,그러니까 지금은 많이 괜찮아졌다 하더라구요.
옛날 군대는 진짜 부조리 심했죠.,옛날 군대는 진짜 부조리 심했죠.
그쵸 옛날 뭐~ 제 제 때도 되게 심했는데,그렇죠 옛날 뭐~ 제 제 때도 되게 심했는데
제 위에는 더 심했겠죠 엄청,제 위에는 더 심했겠죠 엄청
그때는 뭐~ 누가 고참들이 욕하거나 뭐라 하면은,그때는 뭐~ 누가 고참들이 욕하거나 뭐라 하면은
그냥 아~ 얘 왜 나한테 이러지 이런 생각도 안 하고 그냥 아~ 뭐~ 죄송합니다.,그냥 아~ 얘 왜 나한테 이러지 이런 생각도 안 하고 그냥 아~ 뭐~ 죄송합니다.
어~ 제대로 하겠습 똑바로 하겠습니다 이렇게만 했는데,어~ 제대로 하겠습 똑바로 하겠습니다 이렇게만 했는데
요즘에 뭐라 하면은 그냥 요즘엔 폰 휴대폰 또 잘돼 있잖아요 또,요즘에 뭐라 하면은 그냥 요즘엔 폰 휴대폰 또 잘돼 있잖아요 또
