사투리,표준어
종교에 관해 얘기해 볼까요?,종교에 관해 얘기해 볼까요?
내가 종교는 솔직히 우리 집이 무교이긴 한데,내가 종교는 솔직히 우리 집이 무교이긴 한데
종교를 가지고 있는 사람에 대해서 내가 편견을 가지고 있거나 한 건 또 아니거든,종교를 가지고 있는 사람에 대해서 내가 편견을 가지고 있거나 한 건 또 아니거든
기독교나 천주교나,기독교나 천주교나
불교냐 아니면 뭐~ 이슬람교까지도,불교냐 아니면 뭐~ 이슬람교까지도
각자 종교적 뭐~ 자유가 있다고 생각을 하긴 하는데,각자 종교적 뭐~ 자유가 있다고 생각을 하긴 하는데
종교가 너무 극단으로 치달았을 때 문제라고 나는 생각을 한단 말이야.,종교가 너무 극단으로 치달았을 때 문제라고 나는 생각을 한단 말이야.
그~ 예를 들어가지고,그~ 예를 들어가지고
신천지 같은 거?,신천지 같은 거?
내가 맨 처음에,내가 맨 처음에
대학교 일 학년 때,대학교 일 학년 때
동래 쪽에 멘토링을 하러 가는 중이었거든?,동래 쪽에 멘토링을 하러 가는 중이었거든?
근데 갑자기 어떤 여자 두 명이 와가지고,근데 갑자기 어떤 여자 두 명이 와가지고
길을 처음에 물어보드라?,길을 처음에 물어보더라?
그래서 어~ 저도 여기,그래서 어~ 저도 여기
사는 게 아니라서 길 잘 몰라요 하고 갈랬는데,사는 게 아니라서 길 잘 몰라요 하고 갈랬는데
갑자기 인상이 너무 좋다느니 이렇게 하면서,갑자기 인상이 너무 좋다느니 이렇게 하면서
얘기를 해 그래서 내가,얘기를 해 그래서 내가
저 지금 어디 멘토링 하고 봉사 하러 가야 돼서 바쁘다고 했는데,저 지금 어디 멘토링 하고 봉사 하러 가야 돼서 바쁘다고 했는데
계속 붙잡고 어디,계속 붙잡고 어디
저희 더 뭐~ 얘기를,저희 더 뭐~ 얘기를
하고 싶다면서 어디 근처에 한 번 가자면서 얘길 하는데,하고 싶다면서 어디 근처에 한 번 가자면서 얘길 하는데
나는 그냥 신천지가 있다는 사실도 그 때 고등학교 끝나고 잘 몰랐고,나는 그냥 신천지가 있다는 사실도 그 때 고등학교 끝나고 잘 몰랐고
그런 경험은 처음이라가지고,그런 경험은 처음이라가지고
나중에 그냥 생각해 보니까,나중에 그냥 생각해 보니까
이거 그~ 신천지 아닌가 생각이 들드라고 왜냐하면,이거 그~ 신천지 아닌가 생각이 들더라고 왜냐하면
내가 그 일 당하고 나서 며칠 있다가 내 친구가,내가 그 일 당하고 나서 며칠 있다가 내 친구가
온천장 쪽에 이렇게 사는데,온천장 쪽에 이렇게 사는데
거기 주변에 신천지 무슨,거기 주변에 신천지 무슨
기도하고 하는 그게 하는 곳이 있대.,기도하고 하는 그게 하는 곳이 있대.
근데,근데
거기서 내 친구가 이제 또 그 여자 두 분 내가 내 생각에는,거기서 내 친구가 이제 또 그 여자 두 분 내가 내 생각에는
내가 동래 쪽에서 만났으니까,내가 동래 쪽에서 만났으니까
그 사람 두 명이지 않을까라는 생각이 드는데,그 사람 두 명이지 않을까라는 생각이 드는데
그 사람 두 명이 내 친구 잡고 계속,그 사람 두 명이 내 친구 잡고 계속
자기네들 뭐~ 어디 그~ 하는데,자기네들 뭐~ 어디 그~ 하는데
