사투리,표준어
콤플렉스에 대해서 얘기를 해볼 건데,콤플렉스에 대해서 얘기를 해볼 건데
어~ 일단은 콤플렉스라고 하면 외모적인 부분이 아무래도 제일 많이 크더라고 저는 생각이 들거든요.,어~ 일단은 콤플렉스라고 하면 외모적인 부분이 아무래도 제일 많이 크더라고 저는 생각이 들거든요.
어~ 뭐~,어~ 뭐~
저는 요새 쪼끔 제일 많이 고민인 콤플렉스 중에는 쫌,저는 요새 쪼끔 제일 많이 고민인 콤플렉스 중에는 조금
탈모까지는 아닌데 머리카락이 너무 많이 빠져가지고 그게 진짜 쫌 많이 큰 고민이에요.,탈모까지는 아닌데 머리카락이 너무 많이 빠져가지고 그게 진짜 조금 많이 큰 고민이에요.
혹시 뭐~ 생각하시는 콤플렉스라던지 아니면 뭐~ 나 말고 뭐~ 다른 사람의 콤플렉스를,혹시 뭐~ 생각하시는 콤플렉스라던지 아니면 뭐~ 나 말고 뭐~ 다른 사람의 콤플렉스를
고민 같은 그런 거를 들어본 적은 있는지 궁금해서 한번 여쭤보고 싶거든요.,고민 같은 그런 거를 들어본 적은 있는지 궁금해서 한번 여쭤보고 싶거든요.
어~ 저 같은 경우는 약간의 콤플렉스가 있는데 저는 쫌 눈이 작은 편이어가지고,어~ 저 같은 경우는 약간의 콤플렉스가 있는데 저는 조금 눈이 작은 편이어가지고
이게 약간 콤플렉스가 되기는 하거든요.,이게 약간 콤플렉스가 되기는 하거든요.
뭐~ 친구들한테도,뭐~ 친구들한테도
아~ 약간 너 눈이 쫌 작은 게 단점인 거 같다라는 식을 이야기를 많이 들어가지고,아~ 약간 너 눈이 조금 작은 게 단점인 거 같다라는 식을 이야기를 많이 들어가지고
아~ 이게 단점인가 싶기도 하지만 뭐~ 다른 사람한테 그런 얘기를 들으면은,아~ 이게 단점인가 싶기도 하지만 뭐~ 다른 사람한테 그런 얘기를 들으면은
이게 콤플렉스구나라고 느낄 수가 있으니까 그게 아마 콤플렉스이지 않을까 싶기는 하는데,이게 콤플렉스구나라고 느낄 수가 있으니까 그게 아마 콤플렉스이지 않을까 싶기는 하는데
그~ 상대방분은 약간 어떤 콤플렉스가 있는지.,그~ 상대방분은 약간 어떤 콤플렉스가 있는지.
어~ 저는 일단 제일 그거는 아까 말씀드렸다시피,어~ 저는 일단 제일 그거는 아까 말씀드렸다시피
정말 머리카락이 많이 빠져서 정말 탈모가 올 거 같아서,정말 머리카락이 많이 빠져서 정말 탈모가 올 거 같아서
그~ 머리카락에 대한 콤플렉스가 또 있고,그~ 머리카락에 대한 콤플렉스가 또 있고
또 한 가지는 어~ 그~ 무 눈을 말씀하셔서 그런 건데 저도 쌍커풀이 없는 눈이라서,또 한 가지는 어~ 그~ 무 눈을 말씀하셔서 그런 건데 저도 쌍커풀이 없는 눈이라서
쌍커풀이 그까 있고 싶었던 그~ 욕심이 되게 많았었거든요 많았었는데,쌍커풀이 그러니까 있고 싶었던 그~ 욕심이 되게 많았었거든요 많았었는데
그냥 어~ 어떻게 뭐~ 상황이 안 돼가지고 뭐~ 쌍커풀을 만들지는 못 했는데,그냥 어~ 어떻게 뭐~ 상황이 안 돼가지고 뭐~ 쌍커풀을 만들지는 못 했는데
어~ 저도 뭐~ 그런 부분으로 쫌 콤플렉스를 가지고 있고,어~ 저도 뭐~ 그런 부분으로 조금 콤플렉스를 가지고 있고
또 하나의 콤플렉스라고 하면 저는 또 키가 되게 작아요.,또 하나의 콤플렉스라고 하면 저는 또 키가 되게 작아요.
그래서 그~ 키 부분이 쫌 많이,그래서 그~ 키 부분이 조금 많이
콤플렉스가 어렸을 때부터 되게 많이 심했었어요 뭐~ 놀림을 받는다던지,콤플렉스가 어렸을 때부터 되게 많이 심했었어요 뭐~ 놀림을 받는다던지
어~ 뭐~ 놀이동산 같은 경우에도 뭐~ 키가 몇 센치 이상이 되어야지,어~ 뭐~ 놀이동산 같은 경우에도 뭐~ 키가 몇 센치 이상이 되어야지
그~ 기구를 탈 수 있고 하는 경우들이 많잖아요.,그~ 기구를 탈 수 있고 하는 경우들이 많잖아요.
물론 다 타긴 탔거든요 그래서,물론 다 타긴 탔거든요 그래서
뭐~ 그런 부분에 콤플렉스가 쫌 있었어가지고,뭐~ 그런 부분에 콤플렉스가 조금 있었어가지고
그면 뭐~ 저희가 지금까지 이렇게 얘기한 콤플렉스들을,그러면 뭐~ 저희가 지금까지 이렇게 얘기한 콤플렉스들을
이게 콤플렉스가 아니라 어~,이게 콤플렉스가 아니라 어~
이~ 콤플렉스 쪼끔 해결을 할 수 있는 방안 같은 거 그런 거 한번 생각해 보신 적 있으세요?,이~ 콤플렉스 쪼끔 해결을 할 수 있는 방안 같은 거 그런 거 한번 생각해 보신 적 있으세요?
어~ 그런 방안에 대해서는 솔직히 뭐~,어~ 그런 방안에 대해서는 솔직히 뭐~
막상 생각나는 게 없어가지고 생각해 본 적 없는데,막상 생각나는 게 없어가지고 생각해 본 적 없는데
뭐~ 저도 똑같이 키가 쫌 작은 편이여가지구,뭐~ 저도 똑같이 키가 조금 작은 편이여가지구
이제 뭐~ 요새 남자애들 키보면은 한 백칠십,이제 뭐~ 요새 남자애들 키보면은 한 백칠십
중후반은 그냥 넘어가고 막 백팔십 이러니까 저는 이제 백육십 후반대가 돼가지고,중후반은 그냥 넘어가고 막 백팔십 이러니까 저는 이제 백육십 후반대가 돼가지고
많이 쫌 작은 편이어서,많이 조금 작은 편이어서
그게 이게 친구들이랑 같이 있으면 약간의 콤플렉스라고 느껴질 수 있는데 그거는,그게 이게 친구들이랑 같이 있으면 약간의 콤플렉스라고 느껴질 수 있는데 그거는
이제 상대 아~ 내가 느끼기에 따라 달라지는 거 같아요.,이제 상대 아~ 내가 느끼기에 따라 달라지는 거 같아요.
