사투리,표준어
저는 여행 하는 걸 되게 좋아하거든요?,저는 여행 하는 걸 되게 좋아하거든요?
꼭 우리나라뿐 아니라 다른 나라를 여행을 해도,꼭 우리나라뿐 아니라 다른 나라를 여행을 해도
그 나라에 문화를 배우고,그 나라에 문화를 배우고
항상 나라마다 다 다른 디자인이나 인테리어 이런 거를 보면은,항상 나라마다 다 다른 디자인이나 인테리어 이런 거를 보면은
그런 게 좀 재밌고 시야나 폭이 좀 넓어지는 거 같아서 되게 좋아해요.,그런 게 좀 재밌고 시야나 폭이 좀 넓어지는 거 같아서 되게 좋아해요.
저도 여행을,저도 여행을
좋아하죠 그니까 안 좋은 하는 사람이 거의 없을 정도로 여행을 다 힐링하고 여행으로 휴식하고 이렇게 하니까,좋아하죠 그러니까 안 좋은 하는 사람이 거의 없을 정도로 여행을 다 힐링하고 여행으로 휴식하고 이렇게 하니까
그런데 제가,그런데 제가
올해에 진짜 유럽을 한 번 가 봐야겠다 내가,올해에 진짜 유럽을 한 번 가 봐야겠다 내가
그래도 좀 젊을 때 한 번은 유럽 같은데 가 가지고 어~,그래도 좀 젊을 때 한 번은 유럽 같은데 가 가지고 어~
사진도 좀 찍고,사진도 좀 찍고
이거 봤다 이렇게 해야지 싶었는데,이거 봤다 이렇게 해야지 싶었는데
이게 또 터지니까 인제,이게 또 터지니까 인제
언제 갈 수 있을 지 그니까,언제 갈 수 있을 지 그러니까
이럴 거 같으면 좀 빨리 갔다 와 볼걸 그래도 다른데 동남아나 뭐~ 그냥 근처나 일본이나,이럴 거 같으면 좀 빨리 갔다 와 볼걸 그래도 다른데 동남아나 뭐~ 그냥 근처나 일본이나
이런 데는 그래도 가 보긴 했지만은 그래도 약간 사람 로망이,이런 데는 그래도 가 보긴 했지만은 그래도 약간 사람 로망이
아~ 유럽 한 번 갔다 와 봐야 아~ 좀 여행 좀 갔다 와 봤다 약간,아~ 유럽 한 번 갔다 와 봐야 아~ 좀 여행 좀 갔다 와 봤다 약간
이게 있으니까,이게 있으니까
왜 진작 안 갔을까,왜 진작 안 갔을까
그니깐 돈을 벌어 가지고 내가 이거를,그러니깐 돈을 벌어 가지고 내가 이거를
돈 주고도 살 수 없는 이거를,돈 주고도 살 수 없는 이거를
인제는 거의 못 할지도 모르는 상황이 됐는데,인제는 거의 못 할지도 모르는 상황이 됐는데
내가 왜 진작에 안 가 봤을까 이런 생각이 들더라고요.,내가 왜 진작에 안 가 봤을까 이런 생각이 들더라고요.
저도,저도
인제 저는 프랑스랑,인제 저는 프랑스랑
런던은 갔다 왔는데 그 때 원래 스위스를 갈려다가 안 갔는데,런던은 갔다 왔는데 그 때 원래 스위스를 갈려다가 안 갔는데
제 버킷리스트 중에 하나가 스위스 여행가기거든요.,제 버킷리스트 중에 하나가 스위스 여행가기거든요.
자연과,자연과
그 쪽에 꼭 눈 오고 나면 되게 눈이 딱 그렇게 돼 있는 그게 너무 좋아 보여 가지구,그 쪽에 꼭 눈 오고 나면 되게 눈이 딱 그렇게 돼 있는 그게 너무 좋아 보여 가지구
그 기차 타고 올라가는,그 기차 타고 올라가는
그기를 꼭 가 보고 싶었는데,거기를 꼭 가 보고 싶었는데
언제쯤 갈 수 있을지 잘 모르겠지만,언제쯤 갈 수 있을지 잘 모르겠지만
꼭 죽기 전에는 한 번 꼭 가 보고 싶은 그리고 저는,꼭 죽기 전에는 한 번 꼭 가 보고 싶은 그리고 저는
국내여행은 별로 안 갔었거든요 근데 인제,국내여행은 별로 안 갔었거든요 근데 인제
어디로 못 가니까 부산도 가고,어디로 못 가니까 부산도 가고
제 제가 울산에 있으니까 부산에도 가고 대구에도 가고,제 제가 울산에 있으니까 부산에도 가고 대구에도 가고
남해도 가 보고 강릉이랑 삼척 이런 데도 가 보고하면서,남해도 가 보고 강릉이랑 삼척 이런 데도 가 보고하면서
가는데 우리나라도 예쁜 데가 진짜 많더라고요 그거,가는데 우리나라도 예쁜 데가 진짜 많더라고요 그거
제가 인제 기억을 인제 할 수 있을 나이가 된 되고 제주도로 간 게 처음이여 가지고,제가 인제 기억을 인제 할 수 있을 나이가 된 되고 제주도로 간 게 처음이여 가지고
처음은 아니구나 이 년 전에 부모님이랑 갔다가 저번주 저저번주에 갔었는데,처음은 아니구나 이 년 전에 부모님이랑 갔다가 지난주 지지난주에 갔었는데
제주도도 진짜 많이 바뀌고 뭔가 되게,제주도도 진짜 많이 바뀌고 뭔가 되게
좋더라구요 그~ 해안로 이런 것도 너무 잘 돼 있고,좋더라구요 그~ 해안로 이런 것도 너무 잘 돼 있고
저는 또 바다를 좋아해 가지고,저는 또 바다를 좋아해 가지고
바다 가면 마음이 편해 지니까 바다를 가 가지고,바다 가면 마음이 편해 지니까 바다를 가 가지고
있는데 되게 좋더라구요.,있는데 되게 좋더라구요.
저도 국내 여행을 여행을 많이 간 건 아닌데,저도 국내 여행을 여행을 많이 간 건 아닌데
