사투리,표준어
내가 중학생 때,내가 중학생 때
콘서트 되게 좋아해가지고 뮤지컬도 많이 보고 공연을 많이 보러 다녔거든 연극도 그렇고,콘서트 되게 좋아해가지고 뮤지컬도 많이 보고 공연을 많이 보러 다녔거든 연극도 그렇고
니는 어떤 공연에 대해서 많이 보고 다녔어?,너는 어떤 공연에 대해서 많이 보고 다녔어?
나는 막 콘서트나 뮤지컬처럼 이렇게 시간 때,나는 막 콘서트나 뮤지컬처럼 이렇게 시간 때
딱 맞게 돈을 내고 이렇게 보는 것보다 버스킹을 많이 봤거든.,딱 맞게 돈을 내고 이렇게 보는 것보다 버스킹을 많이 봤거든.
그 해운대 가면 사람들 노래도 부르고 춤도 그~ 버스킹 있다 아이가.,그 해운대 가면 사람들 노래도 부르고 춤도 그~ 버스킹 있지 않아.
그거를 제일 많이 봤지 나는,그거를 제일 많이 봤지 나는
항상 막 시간도 없고 해서,항상 막 시간도 없고 해서
그렇게 티켓을 끊어놓으면 항상 그날에 뭐가 있거나,그렇게 티켓을 끊어놓으면 항상 그날에 뭐가 있거나
약속이 생기거나 막 이래 그래서,약속이 생기거나 막 이래 그래서
이런 거는 잘 안 봤던 것 같고 버스킹 정도 그런 거를 봤던 것 같애.,이런 거는 잘 안 봤던 것 같고 버스킹 정도 그런 거를 봤던 것 같애.
니는 연예인 보러 콘서트를 갔었나 무슨 공연을 보러 갔었어?,너는 연예인 보러 콘서트를 갔었나 무슨 공연을 보러 갔었어?
일단 확실히 콘서트는 연예인을 되게 많이 보러 다녔지.,일단 확실히 콘서트는 연예인을 되게 많이 보러 다녔지.
내가 되게 여러 연예인을 좋아하다 보니까,내가 되게 여러 연예인을 좋아하다 보니까
어~ 여기 해운대 케이비에스 있다 아이가 케이비에스 홀에서도 보고,어~ 여기 해운대 케이비에스 있지 않아 케이비에스 홀에서도 보고
아 해운대네 부산에는 거기서도 보고 뭐~,아 해운대네 부산에는 거기서도 보고 뭐~
에버랜드나 뭐~ 그런 짝은 콘서트로도 많이 보러 다녔었거든.,에버랜드나 뭐~ 그런 작은 콘서트로도 많이 보러 다녔었거든.
근데 나는 콘서트보다는,근데 나는 콘서트보다는
뮤지컬이나 연극을 제일 많이 봤던 것 같다.,뮤지컬이나 연극을 제일 많이 봤던 것 같다.
왜냐면 뮤지컬은 쫌,왜냐면 뮤지컬은 조금
일단 연기랑 노래랑 춤 그런 게 다 들어간다 아이가 그래서,일단 연기랑 노래랑 춤 그런 게 다 들어가지 않아 그래서
연극보다 훨씬 더 좋아했었던 것 같고 연극은 또,연극보다 훨씬 더 좋아했었던 것 같고 연극은 또
내가 좋아하는 배우가 있어가지고 찾아서 많이 보러 다녔었거든.,내가 좋아하는 배우가 있어가지고 찾아서 많이 보러 다녔었거든.
니는 근데,너는 근데
콘서트를 니가 했었잖아.,콘서트를 너가 했었잖아.
니가 춤도 추고 그랬었다 아이가 그때 어땠어?,너가 춤도 추고 그랬었지 않아 그때 어땠어?
일단 공연 하나를 하기 위해서 작품이나 춤 같은 거를 진짜 몇 달 동안 계속 연습을 해.,일단 공연 하나를 하기 위해서 작품이나 춤 같은 거를 진짜 몇 달 동안 계속 연습을 해.
우리가 영상 찍는 거다 그러면,우리가 영상 찍는 거다 그러면
찍고 다시 할 수 있어서 그나마 공연 같은 연습보다는 쪼금 더 덜 연 열심히 하고 할 수 있었는데,찍고 다시 할 수 있어서 그나마 공연 같은 연습보다는 쪼금 더 덜 연 열심히 하고 할 수 있었는데
버스킹은 사람들이 직접 보는 거고 다시 할 수가 없다 아이가 그래서,버스킹은 사람들이 직접 보는 거고 다시 할 수가 없지 않아 그래서
한 두세 달 동안,한 두세 달 동안
그~ 춤을 또 일 분만 추는 게 아니라 십 분 넘게 추는 것도 있었고 엄청 준비를 해 그러고,그~ 춤을 또 일 분만 추는 게 아니라 십 분 넘게 추는 것도 있었고 엄청 준비를 해 그리고
의상도 애들끼리 하고 싶은 거 고르고 이것도,의상도 애들끼리 하고 싶은 거 고르고 이것도
하고 싶은 춤 노래 의상 이게 다 달라 애들끼리,하고 싶은 춤 노래 의상 이게 다 달라 애들끼리
그래서 그 의견 모으는 게 난 너무 힘들었거든 나는 개성이 엄청 뚜렷해가지고,그래서 그 의견 모으는 게 난 너무 힘들었거든 나는 개성이 엄청 뚜렷해가지고
옷도 그냥 뭐~ 다른 댄서분들 하는 것처럼,옷도 그냥 뭐~ 다른 댄서분들 하는 것처럼
바지에 니삭스에 흰색 티에 가터벨트 약간 이런 너무 식상한 게 너무 싫었거든 그래서,바지에 니삭스에 흰색 티에 가터벨트 약간 이런 너무 식상한 게 너무 싫었거든 그래서
팔 한쪽이 없다든지 쪼금 튀는 걸 하고 싶었는데,팔 한쪽이 없다든지 쪼금 튀는 걸 하고 싶었는데
또 애들은 그걸 또 안 좋아하더라고 그래서,또 애들은 그걸 또 안 좋아하더라고 그래서
그런 의상이나 음악 고를 때도 나는 케이팝보다 완전 빡센,그런 의상이나 음악 고를 때도 나는 케이팝보다 완전 빡센
그런 쫌 힘든 팝송을 하고 싶었단 말이야.,그런 조금 힘든 팝송을 하고 싶었단 말이야.
애들은 또 그것도 싫대 그래서 엄청,애들은 또 그것도 싫대 그래서 엄청
갈등이 많은 힘든 연습을 했었지  연습을 하고,갈등이 많은 힘든 연습을 했었지  연습을 하고
그 우리가 하고 싶은 공연을 찾아가지고,그 우리가 하고 싶은 공연을 찾아가지고
뭐 다른 남고나 다른 고등학교에 그거,뭐 다른 남고나 다른 고등학교에 그거
참조 공연을 가고싶은데 학교 축제가 언제냐고도 다 물어보고,참조 공연을 가고싶은데 학교 축제가 언제냐고도 다 물어보고
선생님들께 결제받아서 또 학교에서도 공문이 떨어져야 우리가 출석이 인증이 된단 말이야 그래서,선생님들께 결제받아서 또 학교에서도 공문이 떨어져야 우리가 출석이 인증이 된단 말이야 그래서
공문이 우리 학교에 발송이 되고,공문이 우리 학교에 발송이 되고
우리가 만약에 버스를 타고 가다 사고를 당했어 그래도 학교에서 책임을 주어줄 수 있거든.,우리가 만약에 버스를 타고 가다 사고를 당했어 그래도 학교에서 책임을 주어줄 수 있거든.
그래서 그 공문을 또 주네 마네 해가지고 학교끼리도 쫌 일이 있었고,그래서 그 공문을 또 주네 마네 해가지고 학교끼리도 조금 일이 있었고
또 공연 한 번 하기 진짜 힘든 것 같애 우리는,또 공연 한 번 하기 진짜 힘든 것 같애 우리는
뭐~ 사설 단체 뭐~ 개인적인 게 아니라 학교 댄스팀이다 보니까,뭐~ 사설 단체 뭐~ 개인적인 게 아니라 학교 댄스팀이다 보니까
그래서 그렇게 공연도 다니고 했는데,그래서 그렇게 공연도 다니고 했는데
처음에 버스킹이 제일 먼저였거든 우리 케이오디가 버스킹이 먼저였는데,처음에 버스킹이 제일 먼저였거든 우리 케이오디가 버스킹이 먼저였는데
해운대에서 공연했을 때,해운대에서 공연했을 때
그렇게 사람들 많이 올 줄 몰랐거든 근데 사람 진짜 많이 온 거야 그~,그렇게 사람들 많이 올 줄 몰랐거든 근데 사람 진짜 많이 온 거야 그~
해운대 중앙 광장 있다 아이가 거기에도 사람 진짜 많이 오고,해운대 중앙 광장 있지 않아 거기에도 사람 진짜 많이 오고
또 우리 댄스팀도 그렇고 친구들 댄스팀 뭐~ 다른 학교 댄스팀도 다 와서 공연을 했는데,또 우리 댄스팀도 그렇고 친구들 댄스팀 뭐~ 다른 학교 댄스팀도 다 와서 공연을 했는데
우리끼리 추억이 너무 많이 쌓여.,우리끼리 추억이 너무 많이 쌓여.
같이 연습했던 것도 그렇고 뭐~ 옷도 사러 다 같이 다니고 밥도 같이 먹고 막 그러다 보니까,같이 연습했던 것도 그렇고 뭐~ 옷도 사러 다 같이 다니고 밥도 같이 먹고 막 그러다 보니까
그렇게 공연했던 그 날이 너무 행복했던 거야 왜냐면 다 춤을 좋아하고 좋아하는 거를,그렇게 공연했던 그 날이 너무 행복했던 거야 왜냐면 다 춤을 좋아하고 좋아하는 거를
할려고 딱 만난 거다 아이가 그래서 그렇게,할려고 딱 만난 거지 않아 그래서 그렇게
처음에 공연을 했었고,처음에 공연을 했었고
또 일 년 동안  활동도 하고 영상도 찍고 하다가 이제 우리가 이 학년 됐을 때,또 일 년 동안  활동도 하고 영상도 찍고 하다가 이제 우리가 이 학년 됐을 때
일 학년들 후배가 있었다 아이가.,일 학년들 후배가 있었지 않아.
후배들도 다 뽑아서 쪼금 더 커졌지 댄스팀이 그래서,후배들도 다 뽑아서 쪼금 더 커졌지 댄스팀이 그래서
지금 한 열세 명 정도 해서 공연,지금 한 열세 명 정도 해서 공연
콘서트 같은 걸 하고 하러 다니고,콘서트 같은 걸 하고 하러 다니고
학교에서도 공연 많이 하고,학교에서도 공연 많이 하고
근데 공연하다 보면 사람들 응원해 주는 게 난 진짜 힘이 제일 큰 것 같아 왜냐면,근데 공연하다 보면 사람들 응원해 주는 게 난 진짜 힘이 제일 큰 것 같아 왜냐면
내가 자신 있는 거니까 이렇게 했을 때,내가 자신 있는 거니까 이렇게 했을 때
아 잘한다 하는 소리만 들어도,아 잘한다 하는 소리만 들어도
내가 이 소리 들을라고 이제 열심히 노력하고 애들이랑 연습했던 게 다 풀려.,내가 이 소리 들을라고 이제 열심히 노력하고 애들이랑 연습했던 게 다 풀려.
힘들었던 게 다 풀려 그리고,힘들었던 게 다 풀려 그리고
우리끼리 또 했던 영상 보면 너무 뿌듯하거든.,우리끼리 또 했던 영상 보면 너무 뿌듯하거든.
애들끼리 잘 맞는 것도 있고,애들끼리 잘 맞는 것도 있고
또 사람들도 좋아해 주고 재밌어해 주니까,또 사람들도 좋아해 주고 재밌어해 주니까
그게 제일 뿌듯했던 것 같아 그리고,그게 제일 뿌듯했던 것 같아 그리고
학교에서 행사할 때는 또,학교에서 행사할 때는 또
선생님들도 보면서,선생님들도 보면서
수고했다 이런 얘기 한마디 해주시면 진짜 기분 좋거든.,수고했다 이런 얘기 한마디 해주시면 진짜 기분 좋거든.
그래서 그런 맛 땜에 공연하러 다니지 않나 싶다.,그래서 그런 맛 땜에 공연하러 다니지 않나 싶다.
근데 니 중학교 때 뮤지컬 잠깐 했었다 했지 않나?,근데 너 중학교 때 뮤지컬 잠깐 했었다 했지 않나?
그런 것도  춤이랑 쫌 다르다 아이가 연기랑 노래랑,그런 것도  춤이랑 조금 다르지 않아 연기랑 노래랑
또 많이 그니까 뭐라 해야 되지 세 개를 다 해야 되잖아 한꺼번에 우리는 그래도,또 많이 그러니까 뭐라 해야 되지 세 개를 다 해야 되잖아 한꺼번에 우리는 그래도
노래 쫌 나오면 립싱크 입만 뻥긋뻥긋하고,노래 조금 나오면 립싱크 입만 뻥긋뻥긋하고
몸만 하면 되는데,몸만 하면 되는데
니는 또 뮤지컬 하면 숨도 찬다 아이가 나는,너는 또 뮤지컬 하면 숨도 차지 않아 나는
뮤지컬 보고 싶은 마음은 있거든 근데,뮤지컬 보고 싶은 마음은 있거든 근데
있다이가  어머니랑,있다이가  어머니랑
뮤지컬 보러 자주 다니데 그래서 물어보니까,뮤지컬 보러 자주 다니데 그래서 물어보니까
진짜 이게 다르다는 거야 영화랑 진짜 다르대 그래서,진짜 이게 다르다는 거야 영화랑 진짜 다르대 그래서
당연히 물론 다르긴 하겠지 이게 현장감도 있고,당연히 물론 다르긴 하겠지 이게 현장감도 있고
연기하는 것도 있고 하니까 뭐~ 가 보고 싶은데,연기하는 것도 있고 하니까 뭐~ 가 보고 싶은데
니가 연극할 때 어땠는지 궁금하다.,너가 연극할 때 어땠는지 궁금하다.
내가 일단 꿈이 뮤지컬 배우였어.,내가 일단 꿈이 뮤지컬 배우였어.
약간 연극배우 이런 쪽으로 내가,약간 연극배우 이런 쪽으로 내가
옛날에는 되게 그런 쪽에 관심이 진짜 많아가지고,옛날에는 되게 그런 쪽에 관심이 진짜 많아가지고
중학교 일 학년 때 어떤 그 동아리 쌤이,중학교 일 학년 때 어떤 그 동아리 쌤이
나한테 추천해 줬단 말이야 니가 한번 오디션에 나가보는 게 어떻냐고 해가지고,나한테 추천해 줬단 말이야 너가 한번 오디션에 나가보는 게 어떻냐고 해가지고
내가 그때 같이 그 꿈을 생각하던 친구랑 같이 오디션을 봤어 둘이,내가 그때 같이 그 꿈을 생각하던 친구랑 같이 오디션을 봤어 둘이
