사투리,표준어
니 요즘에 취미 뭐 하는데?,너 요즘에 취미 뭐 하는데?
나 요새 취미가 새로 생겼어.,나 요새 취미가 새로 생겼어.
그게 뭐냐면 노래 부르기,그게 뭐냐면 노래 부르기
무슨 노래 부르는데?,무슨 노래 부르는데?
나 케이팝 좋아해 가지고,나 케이팝 좋아해 가지고
비티에스 노래도 부르고,비티에스 노래도 부르고
나 여자아이들 노래도 부른다.,나 여자아이들 노래도 부른다.
그리고 아이유 노래도 부르고,그리고 아이유 노래도 부르고
그리고 춤도 추고 싶은데,그리고 춤도 추고 싶은데
니 요새 방송 댄스 이제 등록했다고 하지 않았나?,너 요새 방송 댄스 이제 등록했다고 하지 않았나?
아니 그거 하고 싶어서 알아보고 있는데,아니 그거 하고 싶어서 알아보고 있는데
아직 하진 않고,아직 하진 않고
추워 가지고,추워 가지고
그까지 나가기가 너무 귀찮아 가지고,그까지 나가기가 너무 귀찮아 가지고
내 원래 내가 취미가,나 원래 내가 취미가
야구 보는 거였거든?,야구 보는 거였거든?
근데 요즘에 야구를 너무 못해 가지고,근데 요즘에 야구를 너무 못해 가지고
안 보고 있어 가지고 취미가 없어졌어.,안 보고 있어 가지고 취미가 없어졌어.
지금 취미라고 하면은 뭐~,지금 취미라고 하면은 뭐~
드라마 보는 거?,드라마 보는 거?
뭔가 취미를 찾고 싶어 가지고,뭔가 취미를 찾고 싶어 가지고
막 검색하니까 요새는 그런 거 취미 키트 이런 거 많이 나오잖아.,막 검색하니까 요새는 그런 거 취미 키트 이런 거 많이 나오잖아.
막 재료 다 보내주고,막 재료 다 보내주고
강의도 하고,강의도 하고
그래 가지고 그런 것도 한 번 해볼까 싶은데 내가 옛날에 어렸을 때,그래 가지고 그런 것도 한 번 해볼까 싶은데 내가 옛날에 어렸을 때
뜨개질했었잖아.,뜨개질했었잖아.
근데 뜨개질 한 번 하면은 목도리 하나 뜨는 게 너무 힘든 거야.,근데 뜨개질 한 번 하면은 목도리 하나 뜨는 게 너무 힘든 거야.
시간이 오래 걸리고,시간이 오래 걸리고
두세 시간 정도면 딱 집중 잘 되고,두세 시간 정도면 딱 집중 잘 되고
그다음부터 안 가,그다음부터 안 가
그다음부터 하기 싫고 막 놓게 되고 이래 가지고,그다음부터 하기 싫고 막 놓게 되고 이래 가지고
그런 키트 같은 거 파는 거 다 손으로 뭐~ 만드는 거고 뭐~,그런 키트 같은 거 파는 거 다 손으로 뭐~ 만드는 거고 뭐~
그리는 거고 약간 이런 거여 가지고,그리는 거고 약간 이런 거여 가지고
혹하는 것도 있는데,혹하는 것도 있는데
사실 혹만 혹하기만 하고 별로,사실 혹만 혹하기만 하고 별로
해야 될지 안 해야 될지 잘 모르겠다.,해야 될지 안 해야 될지 잘 모르겠다.
근데 니 뜨개질 좋아하잖아.,근데 너 뜨개질 좋아하잖아.
좋아하는 건 아닌데,좋아하는 건 아닌데
그냥 어렸을 때 했으니까 그냥 하는 거지.,그냥 어렸을 때 했으니까 그냥 하는 거지.
이제 거의 까먹어 가지고 별로 하지도 못한다.,이제 거의 까먹어 가지고 별로 하지도 못한다.
아니 내가 며칠 전에,아니 내가 며칠 전에
타오바오에 들어갔는데,타오바오에 들어갔는데
뜨개질 실이 엄청 괜찮은 실인데 엄청 싼 거야.,뜨개질 실이 엄청 괜찮은 실인데 엄청 싼 거야.
근데 니 뜨개질 맨날 한다고 다 사 가지고,근데 너 뜨개질 맨날 한다고 다 사 가지고
뜨개질 다 완성시키긴 했나?,뜨개질 다 완성시키긴 했나?
아니 우리 집에 한가득 쌓여있어.,아니 우리 집에 한가득 쌓여있어.
사기만 하고  안 보노?,사기만 하고  안 보니?
블루투스 마이크로 부르냐고,블루투스 마이크로 부르냐고
블루투스 마이크 그래서 너무 갖고 싶다.,블루투스 마이크 그래서 너무 갖고 싶다.
나 노래 부르면서 춤추고 싶어서,나 노래 부르면서 춤추고 싶어서
아직 안 샀나?,아직 안 샀나?
있는 줄 알았다 그거,있는 줄 알았다 그거
나 하나만 사줘.,나 하나만 사줘.
나 생일 선물로 하나만 사주면 안 될까?,나 생일 선물로 하나만 사주면 안 될까?
알겠다 그럼 니 생일날 삼만 원 안 보내고 그거 사줄 게,알겠다 그럼 너 생일날 삼만 원 안 보내고 그거 사줄 게
삼만 원도 보내 놓고 사주면 안 될까?,삼만 원도 보내 놓고 사주면 안 될까?
아~ 근데 어저께 약간 혹하는 거 하나 있었다.,아~ 근데 어저께 약간 혹하는 거 하나 있었다.
나 어저께 인터넷 보는데,나 어저께 인터넷 보는데
그런 거 있는 거야.,그런 거 있는 거야.
그~ 왜 책꽂이 사이에 이상한 고리 같은 거,그~ 왜 책꽂이 사이에 이상한 고리 같은 거
손으로 만들어 가지고 끼워 넣는 거 뭔지 알제?,손으로 만들어 가지고 끼워 넣는 거 뭔지 알지?
그거를 디아이와이로 파는데,그거를 디아이와이로 파는데
그 안에 막 조명 같은 거 넣어 가지고,그 안에 막 조명 같은 거 넣어 가지고
그런 무슨 고리 같은 것도 있고,그런 무슨 고리 같은 것도 있고
아니면은 그냥 책꽂이에 넣는 건 아니고,아니면은 그냥 책꽂이에 넣는 건 아니고
전시용으로 해 가지고,전시용으로 해 가지고
집이나 카페 이런 거를 막 그냥,집이나 카페 이런 거를 막 그냥
미니어쳐로 꾸며 놔 모형으로,미니어쳐로 꾸며 놔 모형으로
실물 모형처럼 우리 만드는 거처럼,실물 모형처럼 우리 만드는 거처럼
그래서 그 재료를 다 줘 가지고,그래서 그 재료를 다 줘 가지고
그 안에 조명을 이렇게 넣어 가지고 하는 걸 해 가지고,그 안에 조명을 이렇게 넣어 가지고 하는 걸 해 가지고
무드등처럼 이렇게 탁 켜놓는 거 있는 거야.,무드등처럼 이렇게 탁 켜놓는 거 있는 거야.
그니까 그래서 내가 그거를 한 번 만들어 보고 싶어 가지고,그러니까 그래서 내가 그거를 한 번 만들어 보고 싶어 가지고
살까 하다가,살까 하다가
그걸 만들어서 우리 집에 놓으면 우리 집이랑 너무 안 어울리는 거 같은 거야 우리 누울 때도 없고,그걸 만들어서 우리 집에 놓으면 우리 집이랑 너무 안 어울리는 거 같은 거야 우리 누울 때도 없고
그래 가지고 고민하다가 안 샀는데,그래 가지고 고민하다가 안 샀는데
사보고 싶긴 하다 근데 사면은,사보고 싶긴 하다 근데 사면은
그걸 다 만들고 나면 약간 짐 될 거 같다.,그걸 다 만들고 나면 약간 짐 될 거 같다.
퍼즐 같은 것도 좀 만들어 놓으면은,퍼즐 같은 것도 좀 만들어 놓으면은
엄청 할 땐 재밌잖아.,엄청 할 땐 재밌잖아.
처리하기가 쫌 그렇다고 다 그거 다 맞췄는데 다시 뿌수기도 그렇고,처리하기가 조금 그렇다고 다 그거 다 맞췄는데 다시 부수기도 그렇고
그것도 레고도,그것도 레고도
레고도 사고 싶은데 놔둘 데가 없어.,레고도 사고 싶은데 놔둘 데가 없어.
집 큰 데 있어야지 그런 거 하지.,집 큰 데 있어야지 그런 거 하지.
만들어도 쓸 데가 없다.,만들어도 쓸 데가 없다.
뜨개질 같은 거는 만들면 쓸 데 많은데,뜨개질 같은 거는 만들면 쓸 데 많은데
뜨개질,뜨개질
벙어리 장갑 뜨고  싶고,벙어리 장갑 뜨고  싶고
양말도 뜨고 싶고,양말도 뜨고 싶고
니트는 뜰 수 있을까?,니트는 뜰 수 있을까?
근데 장갑은 그렇다 쳐도,근데 장갑은 그렇다 쳐도
실 갖고 양말 뜨면은 그 양말 느낌 되게 싫을 거 같은데,실 갖고 양말 뜨면은 그 양말 느낌 되게 싫을 거 같은데
땀 찰 거 같은데,땀 찰 거 같은데
그런 실도 있더라 앙고라 실,그런 실도 있더라 앙고라 실
예쁠 거 같지 않나?,예쁠 거 같지 않니?
파란색 앙고라 예쁠 거 같지 않나?,파란색 앙고라 예쁠 거 같지 않니?
어~ 파란색 앙고라 니트는 매년 겨울 갖고 싶은 편인데,어~ 파란색 앙고라 니트는 매년 겨울 갖고 싶은 편인데
니 근데 파란 니 앙고라 간지러워서 못 입을 거 같다.,너 근데 파란 너 앙고라 간지러워서 못 입을 거 같다.
나 니트 같은 거 살 때도 항상,나 니트 같은 거 살 때도 항상
그~ 재질 만져보고 사야 되는데,그~ 재질 만져보고 사야 되는데
실패한다 인터넷에서 사면은,실패한다 인터넷에서 사면은
그~ 니트는 아무리 아무리 내가 보관을 잘하고 열심히 관리해도,그~ 니트는 아무리 아무리 내가 보관을 잘하고 열심히 관리해도
한 이 년밖에 못 입는 거 같다.,한 이 년밖에 못 입는 거 같다.
완전 잘하는데?,완전 잘하는데?
계절 지나면 바꿔 입는 거 아이가?,계절 지나면 바꿔 입는 거 아니야?
버리는 거 아이가?,버리는 거 아니야?
이 년 입을려면 한,이 년 입을려면 한
아~ 일 년 겨울에 한 다섯 번 입어야 돼.,아~ 일 년 겨울에 한 다섯 번 입어야 돼.
그리고 나는 원래 취미 생활이,그리고 나는 원래 취미 생활이
콘서트 가는 거였거든.,콘서트 가는 거였거든.
콘서트를 못 가 가지고,콘서트를 못 가 가지고
콘서트는  언제쯤 한 번 다시 갈 수 있겠노?,콘서트는  언제쯤 한 번 다시 갈 수 있겠니?
이제 코로나 때문에 콘서트 안 하지 잘,이제 코로나 때문에 콘서트 안 하지 잘
해도 그거는 한 번 했던데 미스터 트롯 콘서트,해도 그거는 한 번 했던데 미스터 트롯 콘서트
그래 그런 거는 막 하더라.,그래 그런 거는 막 하더라.
그런 거는 하면서 따른 가수들은 안 하면서,그런 거는 하면서 다른 가수들은 안 하면서
근데 걔네들은 뭔가 미스터 트롯은 지금 딱 나왔을 때 빨리 땡겨야 되는 애들이고,근데 걔네들은 뭔가 미스터 트롯은 지금 딱 나왔을 때 빨리 당겨야 되는 애들이고
따른 가수들은 괜히 했다가 코로나 환자 나오면은,다른 가수들은 괜히 했다가 코로나 환자 나오면은
나 콘서트 진짜 가고 싶은데,나 콘서트 진짜 가고 싶은데
나도 콘서트 가고 싶다 근데,나도 콘서트 가고 싶다 근데
콘서트 갔을 때 진짜 재밌었는데,콘서트 갔을 때 진짜 재밌었는데
니 싸이 콘서트 가봤나?,너 싸이 콘서트 가봤니?
니 니 안 가봤나 니 갔,너 너 안 가봤니 너 갔
니 간다고 하지 않았나?,너 간다고 하지 않았니?
물 막 뿌리고 파 그때 드레스 코드가 파란색이었어.,물 막 뿌리고 파 그때 드레스 코드가 파란색이었어.
그거 아이가 흠뻑쇼 이런 거 아이가,그거 아니야 흠뻑쇼 이런 거 아니야
그래 갖고 파란색 옷 입고 갔어.,그래 갖고 파란색 옷 입고 갔어.
가서 막 공연하는 동안 막 그 쫌 옛날이어 가지고,가서 막 공연하는 동안 막 그 조금 옛날이어 가지고
박봄 나오고 막 공연하는 동안 물 계속 뿌리고,박봄 나오고 막 공연하는 동안 물 계속 뿌리고
싸이는 무대에서 춤추고 노래 부르고 있는데 아무도 싸이 안 보고 우리끼리 놀아.,싸이는 무대에서 춤추고 노래 부르고 있는데 아무도 싸이 안 보고 우리끼리 놀아.
그리고 서울에서 콘서트 해 가지고,그리고 서울에서 콘서트 해 가지고
우리는 다시 부산 내려와야 되는데,우리는 다시 부산 내려와야 되는데
싸이가 집에 안 가 가지고,싸이가 집에 안 가 가지고
결국 싸이보다 먼저 집에 가.,결국 싸이보다 먼저 집에 가.
그래 가서 가면 뽕 뽑고 온다매.,그래 가서 가면 뽕 뽑고 온다며.
근데 난 옛날에 그~ 연말에 지오디 콘서트 갔을 때도 진짜 재밌었는데,근데 난 옛날에 그~ 연말에 지오디 콘서트 갔을 때도 진짜 재밌었는데
그니까 뭐~ 요새 쉬는 동안 쫌 밖에 나댕기고 싶은데 나댕길 게 없어 가지고,그러니까 뭐~ 요새 쉬는 동안 조금 밖에 나다니고 싶은데 나다닐 게 없어 가지고
언니처럼 자전거라도 타야지.,언니처럼 자전거라도 타야지.
언니처럼 자전거 못 탈 듯,언니처럼 자전거 못 탈 듯
언니가 하루에 타는 거 일주일에 나눠 타도 죽을 듯,언니가 하루에 타는 거 일주일에 나눠 타도 죽을 듯
나는 그거 못 못 따라잡을 거 같다.,나는 그거 못 못 따라잡을 거 같다.
근데 우리 경주 갔을 때 뭐 할 거야?,근데 우리 경주 갔을 때 뭐 할 거야?
등산 갈 거가?,등산 갈 거야?
등산 갈 시간이 없잖아 근데,등산 갈 시간이 없잖아 근데
