사투리,표준어
주제 여행지인데,주제 여행지인데
너는 여행을 지금 좋아하나 아니면은 안 좋아해?,너는 여행을 지금 좋아하니 아니면은 안 좋아해?
내가 잘 모르겠어.,내가 잘 모르겠어.
여행을 좋아하는 것 같애.,여행을 좋아하는 것 같애.
여행을 요즘 같은 때에,여행을 요즘 같은 때에
가기 힘들어서 그렇지.,가기 힘들어서 그렇지.
여행은 약간 중독되는 것 같애.,여행은 약간 중독되는 것 같애.
여행을 좋아해.,여행을 좋아해.
근데 예전에는 쪼끔만 막 움직이고 하면은 되게 니가 제일 피곤해했잖아.,근데 예전에는 쪼끔만 막 움직이고 하면은 되게 네가 제일 피곤해했잖아.
그때는 그랬었던 것 같애.,그때는 그랬었던 것 같애.
내가 지금 생각해 보면은,내가 지금 생각해 보면은
운동을 시작하기 전이었고,운동을 시작하기 전이었고
그때 체력이 많이 안 좋으니까 쪼끔만 걸어도 몸이 힘이 들고,그때 체력이 많이 안 좋으니까 쪼끔만 걸어도 몸이 힘이 들고
또 여행도 체력이 있어야 할 수 있는데,또 여행도 체력이 있어야 할 수 있는데
나는 아직도 그게 기억이 나.,나는 아직도 그게 기억이 나.
내가 첫 번째 해외여행을 언니랑 갔었거든.,내가 첫 번째 해외여행을 언니랑 갔었거든.
기억이 날지 모르겠는데,기억이 날지 모르겠는데
태국에 갔었는데,태국에 갔었는데
그때는 패키지여행으로 갔기 때문에,그때는 패키지여행으로 갔기 때문에
그렇게 내가 몸을 쓸 일이 없고,그렇게 내가 몸을 쓸 일이 없고
버스 이런 걸 타고 다니니까 편하게 여행을 했는데,버스 이런 걸 타고 다니니까 편하게 여행을 했는데
두 번째 여행이 내가 대만 여행이었어.,두 번째 여행이 내가 대만 여행이었어.
언니는 그때 대학원에서 공부를 하고 있었고,언니는 그때 대학원에서 공부를 하고 있었고
