사투리,표준어
니는 혈액형 같은 거 믿나 왜 우리 나라만 뭐~ 에이형이니 비형이니 이렇게 나눈다고 한다 아이가.,너는 혈액형 같은 거 믿니 왜 우리 나라만 뭐~ 에이형이니 비형이니 이렇게 나눈다고 하지 않니.
근데 나는 비형인데 솔직히 또 어떨 때 보면은,근데 나는 비형인데 솔직히 또 어떨 때 보면은
뭐~ 에이형 에이비형 오형 이런데 그런 성격 특징들 대표적인 성경 성격 특징들의,뭐~ 에이형 에이비형 오형 이런데 그런 성격 특징들 대표적인 성경 성격 특징들의
내 성격이 포함된다고도 생각을 해 근데 나는 이런 보편적인 그런 나눠지는 게 진짜 있나라고 싶을 때가,내 성격이 포함된다고도 생각을 해 근데 나는 이런 보편적인 그런 나눠지는 게 진짜 있나라고 싶을 때가
보통 모르는 사람들한테 아니 근까 내를 아는데 내 혈액형을 모르는 사람들한테,보통 모르는 사람들한테 아니 그러니까 나를 아는데 내 혈액형을 모르는 사람들한테
내 무슨 혈액형 뭐 일 거 같애 이렇게 물어보면은 거의 십중팔구 비형이라고 얘기하거든,나 무슨 혈액형 뭐 일 거 같애 이렇게 물어보면은 거의 십중팔구 비형이라고 얘기하거든
그리고 뭔가 또 주변에 있는 사람들을 보면은 아 얘는 무슨 형일 거 같다 얘는 무슨 혈액형일 거 같다 그런 게 있잖아.,그리고 뭔가 또 주변에 있는 사람들을 보면은 아 얘는 무슨 형일 거 같다 얘는 무슨 혈액형일 거 같다 그런 게 있잖아.
그래서 어느 정도 이게 당연히 신빙성은 없겠지만 과학적은 근거는 없겠지만,그래서 어느 정도 이게 당연히 신빙성은 없겠지만 과학적은 근거는 없겠지만
진짜 혈액형 따라 약간 성격이 다른 게 있나 싶기도 하다 니 생각은 어때?,진짜 혈액형 따라 약간 성격이 다른 게 있나 싶기도 하다 너 생각은 어때?
나도 난 일단은 혈액형이 난 혈액형을 믿거든 근까 왜나면,나도 난 일단은 혈액형이 난 혈액형을 믿거든 그러니까 왜나면
그냥 애들 혈액형을 들었을 때 친구들 뭐~ 무슨 혈액형 어떻게 돼 물어봤을 때,그냥 애들 혈액형을 들었을 때 친구들 뭐~ 무슨 혈액형 어떻게 돼 물어봤을 때
내가 예상했던 어느 정도의 혈액형이 있잖아 그게 나는 거의 다 비슷하더라구,내가 예상했던 어느 정도의 혈액형이 있잖아 그게 나는 거의 다 비슷하더라구
그리고 나도 비형인데 내가 주변에서 사람들한테 내 혈액형 뭔 거 같애 이렇게 하면,그리고 나도 비형인데 내가 주변에서 사람들한테 내 혈액형 뭔 거 같애 이렇게 하면
나를 쫌 아는 사라들은 에이형이라고 말을 해 그리고 나를 모르는 사람들은 비형이라고 말을 해.,나를 조금 아는 사라들은 에이형이라고 말을 해 그리고 나를 모르는 사람들은 비형이라고 말을 해.
그래서 나는 그래도 비형이 나오는 거 보면 쪼끔은 있지 않나.,그래서 나는 그래도 비형이 나오는 거 보면 쪼끔은 있지 않니.
근데 나는 에이형이라고 말하는 거에 대해서는 그냥 내가 내를 너무 잘아서 그런 거 같거든,근데 나는 에이형이라고 말하는 거에 대해서는 그냥 내가 나를 너무 잘아서 그런 거 같거든
그거에 대해서 완벽하게 막 비형의 성질을 가지고 있다고는 생각 못하지만 그래도,그거에 대해서 완벽하게 막 비형의 성질을 가지고 있다고는 생각 못하지만 그래도
쪼끔 다를 수는 있다고 생각하는데 근까 기 난 그렇게 생각한다 비형의,쪼끔 다를 수는 있다고 생각하는데 그러니까 기 난 그렇게 생각한다 비형의
그~ 기본적인 베이스를 갖고 있지만 그~ 자라면서 쫌 비형과 다른화 쪼끔 되는 거,그~ 기본적인 베이스를 갖고 있지만 그~ 자라면서 조금 비형과 다른화 쪼끔 되는 거
그래서 살짝 바뀐 거지 나는 그~ 그~ 혈액형 별의 그 특성은 거의 비슷하다고 생각한다.,그래서 살짝 바뀐 거지 나는 그~ 그~ 혈액형 별의 그 특성은 거의 비슷하다고 생각한다.
우리나라가 더 똑똑한 거라고 생각하고 그리고,우리나라가 더 똑똑한 거라고 생각하고 그리고
나는 그거 그거 진짜 맹신론자거든 엠비티아이 근데,나는 그거 그거 진짜 맹신론자거든 엠비티아이 근데
나는 아이엔에프피란 말이야 인프피 근데 나는 신기한 게 내 주변 인프피들이랑 안 맞아.,나는 아이엔에프피란 말이야 인프피 근데 나는 신기한 게 내 주변 인프피들이랑 안 맞아.
그래서 나는 내 주변 인프피들이랑 많이 싸우기도 했었구 손절 친 친구도 있단 말이야.,그래서 나는 내 주변 인프피들이랑 많이 싸우기도 했었구 손절 친 친구도 있단 말이야.
근데 뭐~ 그냥 다 애들 엠비티아이를 들어보면,근데 뭐~ 그냥 다 애들 엠비티아이를 들어보면
