사투리,표준어
음~ 오늘 소 어~ 소소 그~ 아침에,음~ 오늘 소 어~ 소소 그~ 아침에
그거 어떻게  했지 그거,그거 어떻게  했지 그거
뭐~ 그거 밥도 잘 묵고 뭐~ 잘했는지,뭐~ 그거 밥도 잘 먹고 뭐~ 잘했는지
어~ 다 잘했나?,어~ 다 잘했어?
어 소소야 너무 잘 있지.,어 소소야 너무 잘 있지.
들어오면은 얼마나 반겨주고 밥도 잘 먹고 오새 컨디션이 최고인 것 같던데,들어오면은 얼마나 반겨주고 밥도 잘 먹고 요새 컨디션이 최고인 것 같던데
그라고 너무 애교를 떨어가지고 사람 손을 너무 많이 요하는,그리고 너무 애교를 떨어가지고 사람 손을 너무 많이 요하는
좋아해가지고 만져주고 뭐~ 안아주고 뭐~ 이카면 엄청 좋아하고,좋아해가지고 만져주고 뭐~ 안아주고 뭐~ 이러면 엄청 좋아하고
그러고 뭐~ 크게 요즘은 저지레를 크게 안 해서 너무 이쁘고,그러고 뭐~ 크게 요즘은 저지레를 크게 안 해서 너무 이쁘고
그~ 낙 그~ 집에 가면 썰렁한데 그래도,그~ 낙 그~ 집에 가면 썰렁한데 그래도
그~ 소소가 반겨주는 그 낙으로,그~ 소소가 반겨주는 그 낙으로
어~ 퇴근 후에는 뭐~ 또 뭐~ 기대되고 어~,어~ 퇴근 후에는 뭐~ 또 뭐~ 기대되고 어~
소소가 뭐~ 완전 가족처럼 오새 잘 지내고 있어 있다.,소소가 뭐~ 완전 가족처럼 요새 잘 지내고 있어 있다.
옛날에는 그만큼 어~ 어~ 강아지 싫어한다고 애완동물 싫어한다고 하더니만은,옛날에는 그만큼 어~ 어~ 강아지 싫어한다고 애완동물 싫어한다고 하더니만은
어~ 다른 사람들 보다가 인제는 더더욱 어~,어~ 다른 사람들 보다가 인제는 더더욱 어~
사랑하고 좋아하고 완전 가족으로 인정하는 게 쫌,사랑하고 좋아하고 완전 가족으로 인정하는 게 조금
어~ 어~ 획기적이고 확실히 키아 봐야지 된다  옛날에는,어~ 어~ 획기적이고 확실히 키워 봐야지 된다  옛날에는
또 키우는 사람들 이해를 몬 했잖아 그지 응 확실히,또 키우는 사람들 이해를 못 했잖아 그지 응 확실히
그건 진짜  맞더라 근데 강아지를 키우면은 그~,그건 진짜  맞더라 근데 강아지를 키우면은 그~
자체가 털 빠지고 뭐~ 이게 저지레하고 오줌 오줌똥 이런 그 자체가,자체가 털 빠지고 뭐~ 이게 저지레하고 오줌 오줌똥 이런 그 자체가
어~ 키우기 전에는 아휴 강아지를 어떻게 집에서 키우나 집안에서 키우나 이해를 못 하고,어~ 키우기 전에는 아휴 강아지를 어떻게 집에서 키우나 집안에서 키우나 이해를 못 하고
막 어~ 절대로 안 키운다고 생각을 했는데,막 어~ 절대로 안 키운다고 생각을 했는데
또 어쩌다가 어~ 내 도 내 의사도 동의지 하지 않고,또 어쩌다가 어~ 내 도 내 의사도 동의지 하지 않고
아들내미 때문 아들내미 따문에 강아지가 집에 들어와가지고 지금은,아들내미 때문 아들내미 때문에 강아지가 집에 들어와가지고 지금은
내가 거의 그 강아지의 보호자가 돼가지고 돌보고 있는 상황이라가지고,내가 거의 그 강아지의 보호자가 돼가지고 돌보고 있는 상황이라가지고
어~ 그~ 또 계속 인자 강아지가 애교 부리고 뭐~ 사람 좋아하고 뭐~ 이카니까,어~ 그~ 또 계속 인제 강아지가 애교 부리고 뭐~ 사람 좋아하고 뭐~ 이러니까
정이 가가지고 만약에 저 강아지가 없으면 정말 적적할 것 같은 그런 생각이 들고,정이 가가지고 만약에 저 강아지가 없으면 정말 적적할 것 같은 그런 생각이 들고
지금은 많이 정이 들어가지고 내가 더 좋아하고 있는 형편  돼가지고,지금은 많이 정이 들어가지고 내가 더 좋아하고 있는 형편  돼가지고
완전 지금은 강아지 돌보는 게 내가 전적으로,완전 지금은 강아지 돌보는 게 내가 전적으로
뭐~ 패드 가려주고 밥 주고 뭐~ 이런 부분을,뭐~ 패드 가려주고 밥 주고 뭐~ 이런 부분을
어~ 델따 놨는 아들보다는 내가 전적으로 야를 위해 완전 보호자가 됐는 그런,어~ 데려다 놨는 아들보다는 내가 전적으로 얘를 위해 완전 보호자가 됐는 그런
