사투리,표준어
우리,우리
이번 년도에 퍼스널 컬러 보러갔잖아.,이번 년도에 퍼스널 컬러 보러갔잖아.
니 뭐 나왔어?,너 뭐 나왔어?
나 봅 라이트 나왔는데,나 봅 라이트 나왔는데
근데 나는 웜쿨을 안 타서 그냥 젓,근데 나는 웜쿨을 안 타서 그냥 젓
저채도 고명도 그냥 쓰면 된다고 그랬어.,저채도 고명도 그냥 쓰면 된다고 그랬어.
좀 자세하게 설명해 줄 수 있어?,좀 자세하게 설명해 줄 수 있어?
그니까 채도는 빠지고,그러니까 채도는 빠지고
명도는 쪼끔 높은 그런 옷들은 대부분 잘 소화한다고 하더라구,명도는 조금 높은 그런 옷들은 대부분 잘 소화한다고 하더라구
너는?,너는?
나는 정말 예상치 못한,나는 정말 예상치 못한
겨울 쿨톤 딥이 나왔고,겨울 쿨톤 딥이 나왔고
세부톤은 예상했지만,세부톤은 예상했지만
전혀 예상치 못한 겨울 계절이 나와서 쪼끔 놀랐어.,전혀 예상치 못한 겨울 계절이 나와서 조금 놀랐어.
내가 그랬지,내가 그랬지
가기 전에 너가 쿨 나오면 어떨 거 같냐고 물어봤지.,가기 전에 너가 쿨 나오면 어떨 거 같냐고 물어봤지.
근데 이렇게 실제로 쿨 나오니까,근데 이렇게 실제로 쿨 나오니까
너의 마음이 어땠어?,너의 마음이 어땠어?
그냥,그냥
나도 은연중에 알았던 건 아닐까라는 생각이 들어.,나도 은연중에 알았던 건 아닐까라는 생각이 들어.
내가 파란색을 좋아했거든.,내가 파란색을 좋아했거든.
근데 내 베스트 컬러가 청색이더라고.,근데 내 베스트 컬러가 청색이더라고.
그래서,그래서
그래도 참 다행이라고 생각해.,그래도 참 다행이라고 생각해.
원래 내가 흰색이랑,원래 내가 흰색이랑
아이보리색이랑 밝은 회색은 정말 안 어울렸거든.,아이보리색이랑 밝은 회색은 정말 안 어울렸거든.
생 살 생각도 없었지만,생 살 생각도 없었지만
이번 기회로 더 안 살기에 더 안 사게 되었어.,이번 기회로 더 안 살기에 더 안 사게 되었어.
나는 채도를 올리고 명도를 더 내리라 그랬거든 완전 밑으로,나는 채도를 올리고 명도를 더 내리라 그랬거든 완전 밑으로
너와 나는 완전 피부톤은 비슷한데 진짜,너와 나는 완전 피부톤은 비슷한데 진짜
그렇게 테스트를 해보니까,그렇게 테스트를 해보니까
