사투리,표준어
너는 요즘 무슨 아이템을 사고 싶니?,너는 요즘 무슨 아이템을 사고 싶니?
나는 백화점 가면 음~,나는 백화점 가면 음~
가방을 사고 싶어 브랜드는,가방을 사고 싶어 브랜드는
샤넬 돈만 많다면 샤넬을 사고 싶네.,샤넬 돈만 많다면 샤넬을 사고 싶네.
쇼핑하면 생각나는 게 너 니랑,쇼핑하면 생각나는 게 너 너랑
그때 대만 갔을 때 그릇 쇼핑한 게 생각이 나고,그때 대만 갔을 때 그릇 쇼핑한 게 생각이 나고
니랑 아직 홍콩은 안 가 봤지만 우리가 쫌 돈을 모은다면 홍콩 가서 쇼핑하는 게 좋겠다 생각을 했어 그때,너랑 아직 홍콩은 안 가 봤지만 우리가 조금 돈을 모은다면 홍콩 가서 쇼핑하는 게 좋겠다 생각을 했어 그때
친구랑 쇼핑을 내가 따른 친구랑 갔을 때 쇼핑은 안 했는데 그~ 거리를 걸으면서,친구랑 쇼핑을 내가 다른 친구랑 갔을 때 쇼핑은 안 했는데 그~ 거리를 걸으면서
너무 쇼핑의 도시다   싶었던 게 거기 보니까 완전,너무 쇼핑의 도시다   싶었던 게 거기 보니까 완전
명품 브랜드들이 쫙 깔려 있더라고 근데 내가 돈은 없어서 그 명품 브랜드를 구경하진 않았지만,명품 브랜드들이 쫙 깔려 있더라고 근데 내가 돈은 없어서 그 명품 브랜드를 구경하진 않았지만
왜 사람들이 홍콩을 쇼핑의 도시라는지 알겠고,왜 사람들이 홍콩을 쇼핑의 도시라는지 알겠고
보통 근데 쇼핑을 많이 하는 사람들 얘기 들어 보면 딱,보통 근데 쇼핑을 많이 하는 사람들 얘기 들어 보면 딱
그런 신혼여행지에 가가지구 막 가방이나 여러 가지를 다 구매해 오더라구 우리가 결혼은 안 했지만 우리가 나중에,그런 신혼여행지에 가가지구 막 가방이나 여러 가지를 다 구매해 오더라구 우리가 결혼은 안 했지만 우리가 나중에
신혼여행을 가게 되 아~ 신혼 결혼하고 신혼여행을 간다면 그런 쇼핑을 많이 하겠지라고 생각을 했어.,신혼여행을 가게 되 아~ 신혼 결혼하고 신혼여행을 간다면 그런 쇼핑을 많이 하겠지라고 생각을 했어.
근데 또 내 니가 아까 질문했듯이,근데 또 내 네가 아까 질문했듯이
니가 요새 가지고 있 가지고 싶거나 그런 거 쇼핑이 뭐니 하니까,네가 요새 가지고 있 가지고 싶거나 그런 거 쇼핑이 뭐니 하니까
요즘에 내가 옷을 너무 안 산 거 같아서 옷에 대한 관심이 있는데,요즘에 내가 옷을 너무 안 산 거 같아서 옷에 대한 관심이 있는데
막 이것저것 봐도 맘에 드는 게 없다.,막 이것저것 봐도 맘에 드는 게 없다.
그래서 니가 봤을 때는 내가 어떤 옷을 입으면 좋을까?,그래서 네가 봤을 때는 내가 어떤 옷을 입으면 좋을까?
아니면 어떤 브랜드를 입으면 좋을까 추천해 줄 만한 브랜드나 뭐~ 추천해 줄 만한 쇼핑몰이나 그런 게 있니?,아니면 어떤 브랜드를 입으면 좋을까 추천해 줄 만한 브랜드나 뭐~ 추천해 줄 만한 쇼핑몰이나 그런 게 있니?
나는 일단 하나를 사두,나는 일단 하나를 사두
좋은 거를 사서 오래오래 입는 게 좋은 거 같애.,좋은 거를 사서 오래오래 입는 게 좋은 거 같애.
예를 들면 트렌치코트 같은 것두,예를 들면 트렌치코트 같은 것두
그냥 보세나 저렴한 브랜드의 질 안 좋은 옷을 사는 것보단,그냥 보세나 저렴한 브랜드의 질 안 좋은 옷을 사는 것보단
걍 질 좋은,그냥 질 좋은
어~ 막 질 좋은 트렌치코트를 사는 게 좋은 거 같애.,어~ 막 질 좋은 트렌치코트를 사는 게 좋은 거 같애.
요즘 날씨가 날씨니까 아무래두 코트?,요즘 날씨가 날씨니까 아무래두 코트?
아니면 뭐~ 패딩 점퍼 같은 걸 사는 게 낫지 않을까?,아니면 뭐~ 패딩 점퍼 같은 걸 사는 게 낫지 않을까?
너는 다 잘 어울리는 거 같애.,너는 다 잘 어울리는 거 같애.
주로 코트 코트를 사면 참 좋을 거 같다.,주로 코트 코트를 사면 참 좋을 거 같다.
아까 홍콩 얘기가 나와서 그런데 나두,아까 홍콩 얘기가 나와서 그런데 나두
홍콩 가서 되게 쇼핑을 하고 싶었거든.,홍콩 가서 되게 쇼핑을 하고 싶었거든.
어~ 그래서 하기도 했지만,어~ 그래서 하기도 했지만
어~ 거기 가서 봤을 때 대형 쇼핑몰이라던지 음~,어~ 거기 가서 봤을 때 대형 쇼핑몰이라던지 음~
명품 대형 샵이나 편집 샵이 많아서 너무 좋았던 거 같애.,명품 대형 샵이나 편집 샵이 많아서 너무 좋았던 거 같애.
그리고 상해두 가니까,그리고 상해두 가니까
뭐~ 루이 비통 매장이라던지 이런 데가 너무 커서,뭐~ 루이 비통 매장이라던지 이런 데가 너무 커서
우리나라랑 비교도 안 되게 규모가 커서 놀랬던 거 같애.,우리나라랑 비교도 안 되게 규모가 커서 놀랐던 거 같애.
그런 데서 한번 쇼핑 제대로 해 보고 싶다.,그런 데서 한번 쇼핑 제대로 해 보고 싶다.
너는 요즘에 그러면,너는 요즘에 그러면
주로 쇼핑할 때 어디 가니?,주로 쇼핑할 때 어디 가니?
코로나 때문에 어디 가서 쇼핑하지는 않고 집에서,코로나 때문에 어디 가서 쇼핑하지는 않고 집에서
인터넷이나 인스타를 보면서 내 키와 맞는 사람을 보면,인터넷이나 인스타를 보면서 내 키와 맞는 사람을 보면
아~ 이거 잘 어울릴려나 혼자서 막 상상하다가,아~ 이거 잘 어울릴려나 혼자서 막 상상하다가
근데 그래서 장바구니 한 번 넣어 봐.,근데 그래서 장바구니 한 번 넣어 봐.
근데 넣어 보는데,근데 넣어 보는데
어~ 이게 가격이 너무 올라가 그러면 다시 그걸 꺼.,어~ 이게 가격이 너무 올라가 그러면 다시 그걸 꺼.
아니야 난 지금 돈이 없어 하면서 끄는데,아니야 난 지금 돈이 없어 하면서 끄는데
아무래도 근데 코로나 이후에는 쫌,아무래도 근데 코로나 이후에는 조금
뭐~ 백화점이나 뭐~ 보세 집이나 뭐~ 이렇게 직접 돌아다니면서 많이 했던 거 같은데,뭐~ 백화점이나 뭐~ 보세 집이나 뭐~ 이렇게 직접 돌아다니면서 많이 했던 거 같은데
확실히 코로나 이후부터는 쇼핑몰을 제일 많이 보는 거 같고,확실히 코로나 이후부터는 쇼핑몰을 제일 많이 보는 거 같고
근데 또 또 근데 막상,근데 또 또 근데 막상
코로나 때문에 이런 모임이나 이런 게 많이 취소가 돼서 생각보다 또 옷을 그렇게 살 일은 없다가도,코로나 때문에 이런 모임이나 이런 게 많이 취소가 돼서 생각보다 또 옷을 그렇게 살 일은 없다가도
요즘에 근데 쫌 많이 관심을 두고 있는 게 원피스 약간 하객 룩?,요즘에 근데 조금 많이 관심을 두고 있는 게 원피스 약간 하객 룩?
왜냐면 결혼식이 너무  많아져가지구 내 나이에는,왜냐면 결혼식이 너무  많아져가지구 내 나이에는
결혼하는 친구가 참 많구나 생각을 하면서,결혼하는 친구가 참 많구나 생각을 하면서
하객 룩 그쪽에 지금 관심을 많이 두고 있구 근데 또 내가,하객 룩 그쪽에 지금 관심을 많이 두고 있구 근데 또 내가
서른이 되면서 뭔가 해 보지 않았던 걸 쫌 시도해 보고 싶어 가지구 내가 아직 롱부츠를 안 신어 봤는데,서른이 되면서 뭔가 해 보지 않았던 걸 조금 시도해 보고 싶어 가지구 내가 아직 롱부츠를 안 신어 봤는데
뭐~ 롱부츠를 신으면 어떨까 하고 알아보고 있는데 쫌 겁이 나는 약간 스타일인 거 같애 왜냐면,뭐~ 롱부츠를 신으면 어떨까 하고 알아보고 있는데 조금 겁이 나는 약간 스타일인 거 같애 왜냐면
롱부츠를 샀다가 그냥 바로,롱부츠를 샀다가 그냥 바로
창고행으로 가지 않을까 한두 번 신다가 그러기에는 쫌 그렇게 해서 사기에는 쫌 부담스러운 거 같은데,창고행으로 가지 않을까 한두 번 신다가 그러기에는 조금 그렇게 해서 사기에는 조금 부담스러운 거 같은데
