사투리,표준어
요즘에 우리가 이제 이십 대 중반에 들어서고 있다 아이가?,요즘에 우리가 이제 이십 대 중반에 들어서고 있지 않아?
그렇다 보니까 우리 주위에 너무 자동차를 사는 사람들이 많아졌어.,그렇다 보니까 우리 주위에 너무 자동차를 사는 사람들이 많아졌어.
요새는 전에 비해 진짜 차를 일찍부터 다들 사더라,요새는 전에 비해 진짜 차를 일찍부터 다들 사더라
요즘에 금수저 은수저 그카니까 솔직히,요즘에 금수저 은수저 그러니까 솔직히
지금 차 있는 게 뭔가 쫌 당연하다는 느낌?,지금 차 있는 게 뭔가 조금 당연하다는 느낌?
맞아 예전에는 지금 내 나이쯤이면,맞아 예전에는 지금 내 나이쯤이면
당연히 차가 없을 거라 생각했고 있으면 좋겠다고 생각했는데,당연히 차가 없을 거라 생각했고 있으면 좋겠다고 생각했는데
지금 이렇게 주변에 다들 차를 너무 빨리 사버리니까 내가,지금 이렇게 주변에 다들 차를 너무 빨리 사버리니까 내가
너무 늦게까지 차를 안 사고 있는 느낌이라 해야 되나?,너무 늦게까지 차를 안 사고 있는 느낌이라 해야 되나?
근데 이 차가 없는 게 솔직히 맞는 거거든,근데 이 차가 없는 게 솔직히 맞는 거거든
솔직히 아니 맞는 건 아닌데 이 나이에 차가 있으면은,솔직히 아니 맞는 건 아닌데 이 나이에 차가 있으면은
축하할 일이고 그렇게 부러워할 아니다 부러워는 할 수 있는데,축하할 일이고 그렇게 부러워할 아니다 부러워는 할 수 있는데
당연한 건 아닌 거 같거든 내가 보기에는,당연한 건 아닌 거 같거든 내가 보기에는
근데 요즘 애들 보면은 다 부모님한테 손 벌려서 차 받는 애들이 많고,근데 요즘 애들 보면은 다 부모님한테 손 벌려서 차 받는 애들이 많고
솔직히 진짜 회사 들어가가주구,솔직히 진짜 회사 들어가가지고
차 안 사는 이상은 다 부모님 재력이 아닐까?,차 안 사는 이상은 다 부모님 재력이 아닐까?
그러겠지 회사 들어간 지 얼마 안 돼서 차도 아마 부모님한테,그러겠지 회사 들어간 지 얼마 안 돼서 차도 아마 부모님한테
손 쫌 벌리지 않았을까?,손 조금 벌리지 않았을까?
그치 우리 주위만 해도 솔직히 우리 동생들 있다 아이가?,그치 우리 주위만 해도 솔직히 우리 동생들 있지 않아?
게네들만 봐도 다들 부모님한테 손 빌 벌렸다이까 안 벌린 사람 없다,게네들만 봐도 다들 부모님한테 손 빌 벌렸다니까 안 벌린 사람 없다
벌렸대?,벌렸대?
벌렸지 솔직히 안 벌린 사람  엄따 내가,벌렸지 솔직히 안 벌린 사람  없다 내가
그양 눈치껏 내가 이제 옆에서 본 바로는 몰라 온전히 자기 돈은 아닌 거 같던데,그냥 눈치껏 내가 이제 옆에서 본 바로는 몰라 온전히 자기 돈은 아닌 거 같던데
나 는 그냥 자기 돈으로 산 줄 알았어.,나 는 그냥 자기 돈으로 산 줄 알았어.
아~ 진짜?,아~ 진짜?
그~ 나 요즘에 제네시스도 너무 갖고 싶고,그~ 나 요즘에 제네시스도 너무 갖고 싶고
아니 솔직히 옛날에 어렸을 때만 해도 에스유브이 아니면은,아니 솔직히 옛날에 어렸을 때만 해도 에스유브이 아니면은
아니다 나는 이 생각만 했는데 요즘에 보니까 진짜 소형차도,아니다 나는 이 생각만 했는데 요즘에 보니까 진짜 소형차도
있으면은 감지덕지 너무 부럽고 그것만 있어도,있으면은 감지덕지 너무 부럽고 그것만 있어도
진짜 아~ 너무 성공했다 싶고,진짜 아~ 너무 성공했다 싶고
근데 제네시스는 방금 한 말에 비하면 너무,근데 제네시스는 방금 한 말에 비하면 너무
큰 꿈 아니야?,큰 꿈 아니야?
아니 갖고 싶은 것도 말 못 하나?,아니 갖고 싶은 것도 말 못 하냐?
아니 근데 말은 소형차만 있어도 감지덕지라면서,아니 근데 말은 소형차만 있어도 감지덕지라면서
요새 제네시스가 너무 갖고 싶다 이러구 앉았노?,요새 제네시스가 너무 갖고 싶다 이러고 않았어?
아니 소형차 있으면은 감지덕지인데,아니 소형차 있으면은 감지덕지인데
아니 제네시스는 갖고 싶은데 뭐 우야라고,아니 제네시스는 갖고 싶은데 뭐 어쩌라고
아니 제네시스 너무 갖고 싶다 하고,아니 제네시스 너무 갖고 싶다 하고
그러면 제네시스를 갖고 싶은 이유를 얘기하든가 갑자기,그러면 제네시스를 갖고 싶은 이유를 얘기하든가 갑자기
소형차만 있어도 감지덕지다 이 얘기가 왜 나와?,소형차만 있어도 감지덕지다 이 얘기가 왜 나와?
아이 뭐~ 여하튼 간에 내가 그~ 회사에,아니 뭐~ 여하튼 간에 내가 그~ 회사에
회사 차량이 레이 레이였는데 그 레이를 타본 결과,회사 차량이 레이 레이였는데 그 레이를 타본 결과
나는 레이에 대해서 되게 안 좋게 생각했었거든 왜냐면은 옛날에,나는 레이에 대해서 되게 안 좋게 생각했었거든 왜냐면은 옛날에
그~ 초창기에 레이 나온 지 얼마 안 됐을 때 안 안 됐을 때인가?,그~ 초창기에 레이 나온 지 얼마 안 됐을 때 안 안 됐을 때인가?
모르겠는데 하이튼 내가 차를 이게 몰 수 있을 몬 지 얼마 안 됐을 때,모르겠는데 하여튼 내가 차를 이게 몰 수 있을 몬 지 얼마 안 됐을 때
그때 첫 레이  몰았을 때 살짝만 이렇게 달리면서 꺾어버리니까,그때 첫 레이  몰았을 때 살짝만 이렇게 달리면서 꺾어버리니까
얘가 넘어질라 하더라고 내 진짜 무서웠거든 이게 웅 달리다가,얘가 넘어지려고 하더라고 나 진짜 무서웠거든 이게 웅 달리다가
끽했는데 진짜 그~ 기사에만 봤다 레이,끽했는데 진짜 그~ 기사에만 봤다 레이
이렇게  넘어져가주구 누워서 자는 그 사진들 아나?,이렇게  넘어져가지고 누워서 자는 그 사진들 아니?
그거처럼 넘어질 뻔했는데 그래서 그 뒤로 아~ 레이는 절대 안 타야 되겠다,그거처럼 넘어질 뻔했는데 그래서 그 뒤로 아~ 레이는 절대 안 타야 되겠다
했는데 회사 차량이 레이다 보니까 어쩔 수 없이 요 근래에 많이 탔는데,했는데 회사 차량이 레이다 보니까 어쩔 수 없이 요 근래에 많이 탔는데
아~ 차 너무 좋던데 넘어질라고도 안 하고,아~ 차 너무 좋던데 넘어지려고도 안 하고
그래 나도 처음에 이제 레이랑 소울도 레이랑 비슷하게 생겼잖아,그래 나도 처음에 이제 레이랑 소울도 레이랑 비슷하게 생겼잖아
그래서 그 두 개는 네모나고 해가주고 쟤는 바람 불면 굴러가는 얘,그래서 그 두 개는 네모나고 해가지고 쟤는 바람 불면 굴러가는 얘
약간 이런 생각 많이 했는데 최근에는 그런 불안한 게 많이 보완돼서,약간 이런 생각 많이 했는데 최근에는 그런 불안한 게 많이 보완돼서
