사투리,표준어
본인은 성격이,본인은 성격이
어떤 편인 거 같나요?,어떤 편인 거 같나요?
성격이라고 말하기 전에 제가 제 혈액형에 대해서 쪼끔 말씀드리고 싶은데,성격이라고 말하기 전에 제가 제 혈액형에 대해서 쪼끔 말씀드리고 싶은데
저는,저는
결혼하기 전까지는 제 혈액형이 오형인지 알고 살았어요.,결혼하기 전까지는 제 혈액형이 오형인지 알고 살았어요.
그런데 결혼을 하고 임신을 하고 인제 병원에 가니까 제 성격 제 혈액형이 비형이라 그러는 거예요.,그런데 결혼을 하고 임신을 하고 인제 병원에 가니까 제 성격 제 혈액형이 비형이라 그러는 거예요.
그래 저는 깜짝 놀랬거든요.,그래 저는 깜짝 놀랬거든요.
친구나 주변 사람들이 전부 저보고 니는 진짜 오형이라면서 그런 말을 많이 했는데,친구나 주변 사람들이 전부 저보고 너는 진짜 오형이라면서 그런 말을 많이 했는데
제가 제 성격이 비형긴 비형인 걸 알고,제가 제 성격이 비형긴 비형인 걸 알고
그 당시 굉장히 놀랐던 그런 기억이 나는데 어~ 제 성격은,그 당시 굉장히 놀랐던 그런 기억이 나는데 어~ 제 성격은
이제 밖에서 보는 제 성격하고,이제 밖에서 보는 제 성격하고
또 내 안에서 내 성격이 쫌 많이 다르다 이런 느낌을 많이 받거든요.,또 내 안에서 내 성격이 조금 많이 다르다 이런 느낌을 많이 받거든요.
제가,제가
중학교 때는 성격이 굉장히 내성적이였어요.,중학교 때는 성격이 굉장히 내성적이였어요.
근데 고등학교 올라가면서 성격이 점점점 이렇게 외향적으로 변하더라구요.,근데 고등학교 올라가면서 성격이 점점점 이렇게 외향적으로 변하더라구요.
그런데 제가 이 외향적으로 된  계기가,그런데 제가 이 외향적으로 된  계기가
요즘도 방송에서 예능프로 많이 보면은 쪼끔,요즘도 방송에서 예능프로 많이 보면은 쪼끔
편한 사람,편한 사람
그리고 쪼끔 망가지는 이런 사람들 푼수기 있는 이런 사람들을 우리는 굉장히 좋아하거든요.,그리고 쪼끔 망가지는 이런 사람들 푼수기 있는 이런 사람들을 우리는 굉장히 좋아하거든요.
보면은 어~,보면은 어~
쪼끔 공감도 잘되고,쪼끔 공감도 잘되고
참 빨리 친근감 느껴지는데,참 빨리 친근감 느껴지는데
저도 제가 쫌 푼수처럼 말을 쪼끔 이렇게 재밌게 하고,저도 제가 조금 푼수처럼 말을 쪼끔 이렇게 재밌게 하고
쪼끔 수다 수다스럽게 대하고,쪼끔 수다 수다스럽게 대하고
남에게 많이 맞춰주고 이러니까,남에게 많이 맞춰주고 이러니까
저도 모르게 제 성격이 점점 이렇게 외향적으로 되는 느낌을 많이 받았고,저도 모르게 제 성격이 점점 이렇게 외향적으로 되는 느낌을 많이 받았고
요새는,요새는
이제 쪼끔 이제 갱년기가 오니까  또 성격이,이제 쪼끔 이제 갱년기가 오니까  또 성격이
제 시절처럼 자꾸 또 내향적으로 되어가는 그런 부분들이 있데요.,제 시절처럼 자꾸 또 내향적으로 되어가는 그런 부분들이 있데요.
그래서 어~ 저는 제 성격 장점으로는,그래서 어~ 저는 제 성격 장점으로는
남에게 잘 맞춰준다.,남에게 잘 맞춰준다.
이런 걸 내세울 수가 있겠고 단점으로는,이런 걸 내세울 수가 있겠고 단점으로는
제가 이렇게 뭐를 시도를 하지 잘 못 해요 소심해가지고 인제 이거는 제가,제가 이렇게 뭐를 시도를 하지 잘 못 해요 소심해가지고 인제 이거는 제가
고치고 싶은 점이기도 하지만은 또 그런 소심함 때문에,고치고 싶은 점이기도 하지만은 또 그런 소심함 때문에
제가 뭐 실수를 한다거나,제가 뭐 실수를 한다거나
실패를 한다거나 그런 경험들이 별로 없거든요.,실패를 한다거나 그런 경험들이 별로 없거든요.
예 그래서,예 그래서
음~,음~
내 기질은,내 기질은
내성적 외향적 이런 기질이 그냥 균형적으로 오십 대 오십 이렇게 갖추고 있다.,내성적 외향적 이런 기질이 그냥 균형적으로 오십 대 오십 이렇게 갖추고 있다.
이런 생각들을 많이 가지게 됩니다.,이런 생각들을 많이 가지게 됩니다.
님은,님은
자신의 성격 중에 고치고 싶은 점 안 그러면 자신의 성격 때문에,자신의 성격 중에 고치고 싶은 점 안 그러면 자신의 성격 때문에
굉장히 쪼끔 어려웠던 점 힘들었던 점 이런 것들이 있나요?,굉장히 쪼끔 어려웠던 점 힘들었던 점 이런 것들이 있나요?
