사투리,표준어
아~ 네  씨는 어떤 스타일을 좋아하세요?,아~ 네  씨는 어떤 스타일을 좋아하세요?
평소에 어떻게 입고 다니시는 거를 좋아하세요?,평소에 어떻게 입고 다니시는 거를 좋아하세요?
어~ 저는 그냥 일할 때는 편한게 제일이라서 편한 것으로 입고,어~ 저는 그냥 일할 때는 편한게 제일이라서 편한 것으로 입고
어~ 친구들 만날 때 나 약속있을 때는 어~ 쪼끔 그래도,어~ 친구들 만날 때 나 약속있을 때는 어~ 쪼끔 그래도
어~ 격식 있게 입을려고는 하는데 저는 짧은 옷보다는,어~ 격식 있게 입으려고는 하는데 저는 짧은 옷보다는
좀 치마도 긴 거를 선호하고 바지도 좀 긴 거를 선호하는 편이에요.,좀 치마도 긴 거를 선호하고 바지도 좀 긴 거를 선호하는 편이에요.
음~  님은 평소에 옷 스타일 어떤 걸 좋아하세요?,음~  님은 평소에 옷 스타일 어떤 걸 좋아하세요?
아 저도 약간은 캐쥬얼하게 입고 다니는 걸 좋아해서,아 저도 약간은 캐쥬얼하게 입고 다니는 걸 좋아해서
보통 여자들은 꾸미고 이런 거 좋아하잖아요 근데 저는 쫌 꾸미는 거에 별로 관심이 없어서,보통 여자들은 꾸미고 이런 거 좋아하잖아요 근데 저는 조금 꾸미는 거에 별로 관심이 없어서
쫌 편한 위주로 자주 입고 다녀요.,조금 편한 위주로 자주 입고 다녀요.
혹시 머 머리 스타일은 머 단발이세요 아니면 머 길게 머,혹시 뭐 머리 스타일은 뭐 단발이세요 아니면 뭐 길게 뭐
하시는 거 좋아하세요?,하시는 거 좋아하세요?
저는 지금은 머리가 되게 긴 편이고,저는 지금은 머리가 되게 긴 편이고
어~ 앞으로 한 몇 년간은 계속 이렇게 긴 머리일 거 같은데,어~ 앞으로 한 몇 년간은 계속 이렇게 긴 머리일 거 같은데
한 번씩 이렇게,한 번씩 이렇게
티비나 머 친구들이 단발해서 예뻐 보이면 저도 단발로 한 번씩,티비나 뭐 친구들이 단발해서 예뻐 보이면 저도 단발로 한 번씩
확 자르기도 하고 그렇게 약간,확 자르기도 하고 그렇게 약간
바꿔 보는 편인데  님은 머리가,바꾸어 보는 편인데  님은 머리가
어떤 스타일인지 그리고 어떤 긴 머리가 좋은지,어떤 스타일인지 그리고 어떤 긴 머리가 좋은지
단발이 좋은지 궁금합니다.,단발이 좋은지 궁금합니다.
아 저도 지금 현재는 긴 머리인데,아 저도 지금 현재는 긴 머리인데
한번 이제 단발로 짤랐더니  머 딱히 반응이 친구들이,한번 이제 단발로 짤랐더니  뭐 딱히 반응이 친구들이
별로 좋은 게 아니라서 계속 긴 머리를 유지하고 있고,별로 좋은 게 아니라서 계속 긴 머리를 유지하고 있고
그리고 염색도 이제 좀 밝은색으로 하는데,그리고 염색도 이제 좀 밝은색으로 하는데
그~ 염색을 하니까는 계속 뿌리 염색해야 되고 쪼끔 또 귀찮더라구요 성격상 또 그런 거를 또 잘못해가지고,그~ 염색을 하니까는 계속 뿌리 염색해야 되고 쪼끔 또 귀찮더라구요 성격상 또 그런 거를 또 잘못해가지고
그래서 저는 그냥 약간 자연 머리색을,그래서 저는 그냥 약간 자연 머리색을
쫌 계속 유지하고 있습니다.,조금 계속 유지하고 있습니다.
아 혹시 그~ 머 화장 같은 거는 머,아 혹시 그~ 뭐 화장 같은 거는 뭐
머 어떻게 하시는 편이세요?,뭐 어떻게 하시는 편이세요?
어~ 화장은 원래는,어~ 화장은 원래는
어~ 풀 메이크업으로 하고 다녔었는데,어~ 풀 메이크업으로 하고 다녔었는데
코로나가 터진 이후에는 마스크를 계속 써야 하고 저는 회사 생활이 아니라 혼자 작업하는 일이 많아서,코로나가 터진 이후에는 마스크를 계속 써야 하고 저는 회사 생활이 아니라 혼자 작업하는 일이 많아서
굳이 화장할 필요가 없는,굳이 화장할 필요가 없는
경우여서,경우여서
그냥 요즘은 선크림만 다니 바르고 눈썹만 그리는 정도 해요 아무래도 코로나 때문에,그냥 요즘은 선크림만 다니 바르고 눈썹만 그리는 정도 해요 아무래도 코로나 때문에
