사투리,표준어
좌우명에 대해서 얘기 해 보까?,좌우명에 대해서 얘기 해 볼까?
일단 니 좌우명은 뭔데?,일단 네 좌우명은 뭔데?
내 좌우명?,내 좌우명?
포기하고 싶은 마음을 포기하자.,포기하고 싶은 마음을 포기하자.
왜 그런 좌우명을 얻게 된 거야?,왜 그런 좌우명을 얻게 된 거야?
군대에 있을 때,군대에 있을 때
어떤 사람이 이런 좌우명을 같고 있다고 하더라고,어떤 사람이 이런 좌우명을 같고 있다고 하더라고
그래서 좋게 느껴지대?,그래서 좋게 느껴지대?
그래서 나도 이런 좌우명으로 내 걸로 만들어야겠다 그냥 했지.,그래서 나도 이런 좌우명으로 내 걸로 만들어야겠다 그냥 했지.
그리고 또 뭐~ 어떤,그리고 또 뭐~ 어떤
일을 할 때마다,일을 할 때마다
이게 힘들 때마다 생각을 하면,이게 힘들 때마다 생각을 하면
또 힘이 날 것 같은 좌우명인거라.,또 힘이 날 것 같은 좌우명인거라.
그래서 이걸로 정했다.,그래서 이걸로 정했다.
그리고 실제로 이런 걸 면접에서 써 먹은 적도 있었,그리고 실제로 이런 걸 면접에서 써 먹은 적도 있었
포기하고 싶은 마음을 포기하자.,포기하고 싶은 마음을 포기하자.
이걸 실천한 경험이 있나?,이걸 실천한 경험이 있어?
실천했던 경험?,실천했던 경험?
일상 생활에서 다 써 먹지.,일상 생활에서 다 써 먹지.
아르바이트 옛날에 하러 갔을 때,아르바이트 옛날에 하러 갔을 때
힘들어서,힘들어서
집에 가고 싶다 이런 생각 많이 한 적이 있었거든,집에 가고 싶다 이런 생각 많이 한 적이 있었거든
그만할 거야라는 마음은,그만할 거야라는 마음은
접자 이런 생각으로,접자 이런 생각으로
버티고 막 그렇게 보냈지.,버티고 막 그렇게 보냈지.
근데 이런 좌우명 갖고 있으면,근데 이런 좌우명 갖고 있으면
힘들 때도,힘들 때도
극복 해 나갈려고 노력은 하지 뭐~,극복 해 나갈려고 노력은 하지 뭐~
꼭 그렇게,꼭 그렇게
안 될 때도 있지만,안 될 때도 있지만
그런 거를 마음에 새기고,그런 거를 마음에 새기고
머릿속으로 생각하고,머릿속으로 생각하고
각인을 시켜야 될 거 같다.,각인을 시켜야 될 거 같다.
왜냐하면 모든 일을 할 때 뭔가,왜냐하면 모든 일을 할 때 뭔가
처음 마음이랑 좀 다르잖아.,처음 마음이랑 좀 다르잖아.
항상 한결 같기가 어렵잖아.,항상 한결 같기가 어렵잖아.
근데 그럴 때마다 이제 좌우명 같은 거를 생각하면서,근데 그럴 때마다 이제 좌우명 같은 거를 생각하면서
마음도 다지고,마음도 다지고
그러면 좋을 거 같다.,그러면 좋을 거 같다.
나는 약간 내가 내뱉은 말은 지키자.,나는 약간 내가 내뱉은 말은 지키자.
요런 게 있거든?,요런 게 있거든?
그래서,그래서
뭔가 약속 같은 것도 꼭 지킬려고 하고,뭔가 약속 같은 것도 꼭 지킬려고 하고
일상 생활에 뭐~ 사소한 것도,일상 생활에 뭐~ 사소한 것도
