사투리,표준어
일단 저는 게임을 굉장히 좋아하는 사람인데 는 어떤가요?,일단 저는 게임을 굉장히 좋아하는 사람인데 는 어떤가요?
어 나는 게임 진짜 별로 안 좋아하는 사람입니다.,어 나는 게임 진짜 별로 안 좋아하는 사람입니다.
근데 왜 그런지 생각을 해봤는데 일단 가장 큰 이유는 승부욕이 없어.,근데 왜 그런지 생각을 해봤는데 일단 가장 큰 이유는 승부욕이 없어.
뭔가 이기고 싶다는 욕망이 없어 왜냐면 나는,뭔가 이기고 싶다는 욕망이 없어 왜냐면 나는
뭔가 게임을 굳이 해서 게임을 해야 겠을 때,뭔가 게임을 굳이 해서 게임을 해야 겠을 때
그거 이기고 말고의 승패보다는,그거 이기고 말고의 승패보다는
그냥 그거 자 그 과정이 좀 재밌있었나 아니면 안 재미있었나,그냥 그거 자 그 과정이 좀 재밌있었나 아니면 안 재미있었나
그리고 같이하면서,그리고 같이하면서
좀 즐거웠나 안 즐거웠나가 훨씬 중요하지 지고 이기고에 대해서 뭔가,좀 즐거웠나 안 즐거웠나가 훨씬 중요하지 지고 이기고에 대해서 뭔가
분하고 억울하고 이런 거를 느껴본 감정이 별로 없었던 거 같애.,분하고 억울하고 이런 거를 느껴본 감정이 별로 없었던 거 같애.
이거는 약간 내 성향의 문제인 것 같기는 한데,이거는 약간 내 성향의 문제인 것 같기는 한데
그래서 내가,그래서 내가
게임 내가 했던 게임의 역사를 살펴봤을 때,게임 내가 했던 게임의 역사를 살펴봤을 때
뭔가 승패를 여기는 게임을 한 적이 별로 없었고,뭔가 승패를 여기는 게임을 한 적이 별로 없었고
굳이 꼽자면 제일 오래 한 게임은 메이플스토리?,굳이 꼽자면 제일 오래 한 게임은 메이플스토리?
근데 메이플스토리는 승패가 있는 게임이라기보다는 그냥 어떤 한 캐릭터를 육성시키는 게임이니까,근데 메이플스토리는 승패가 있는 게임이라기보다는 그냥 어떤 한 캐릭터를 육성시키는 게임이니까
근데 그마저도 오래 하진 못했지 어쨌든 나는 쫌 승부욕이 없어서 그런지 게임 자체에 흥미를 가진 적은 없는 거 같애.,근데 그마저도 오래 하진 못했지 어쨌든 나는 조금 승부욕이 없어서 그런지 게임 자체에 흥미를 가진 적은 없는 거 같애.
근데 니는 게임 되게 좋아하잖아.,근데 너는 게임 되게 좋아하잖아.
가장 큰 이유가 뭔 거 같애?,가장 큰 이유가 뭔 거 같애?
가장 큰 이유는 나는 반대로 이기는 게 좋아선 거 일단,가장 큰 이유는 나는 반대로 이기는 게 좋아선 거 일단
게임 자체가 좀 넓은 범위다 보니까 꼭,게임 자체가 좀 넓은 범위다 보니까 꼭
이기고 지는 게 정해져 있는 게임이 아닌 것도 많거든 예를 들면 올해 되게 인기를,이기고 지는 게 정해져 있는 게임이 아닌 것도 많거든 예를 들면 올해 되게 인기를
올해 되게 인기를 많이 끌었던 동물의 숲은,올해 되게 인기를 많이 끌었던 동물의 숲은
승패가 없잖아 그냥 마을에서 살면서,승패가 없잖아 그냥 마을에서 살면서
돈 모으고 뭐~,돈 모으고 뭐~
마을 친구들이랑 즐겁게 지내면 다잖아.,마을 친구들이랑 즐겁게 지내면 다잖아.
그거나 니가 했던 메이플스토리도 정말 국민 게임인데,그거나 네가 했던 메이플스토리도 정말 국민 게임인데
약간 이기고 지고가 없는 그런 스타일인데,약간 이기고 지고가 없는 그런 스타일인데
나는 그렇기 때문에 오히려 그 두 개를 나 메이플스토리 정말 한 번도 해본 적이 없거든?,나는 그렇기 때문에 오히려 그 두 개를 나 메이플스토리 정말 한 번도 해본 적이 없거든?
일단 뭐를 나는,일단 뭐를 나는
알피지 게임이라고 하지 알피지 게임이 뭐냐면,알피지 게임이라고 하지 알피지 게임이 뭐냐면
그 메이플스토리랑 비슷한 건데,그 메이플스토리랑 비슷한 건데
한 캐릭터를 레벨이 성장시켜서 그 캐릭터를 점점 강하게 만들어서,한 캐릭터를 레벨이 성장시켜서 그 캐릭터를 점점 강하게 만들어서
