사투리,표준어
오빠 가족 가족 구성원이 어떻게 돼?,오빠 가족 가족 구성원이 어떻게 돼?
나는 어머니 계시고 아버지 계시고 또 여동생 있고 반려견 있지.,나는 어머니 계시고 아버지 계시고 또 여동생 있고 반려견 있지.
뭔가 나는 형제가 그까 외동인 거보단 두 명 있는 게 되게 좋다고 생각을 하는 게 너도,뭔가 나는 형제가 그까 외동인 거보단 두 명 있는 게 되게 좋다고 생각을 하는 게 너도
알다시피 혼자서 하면 되게 쫌 외롭잖아.,알다시피 혼자서 하면 되게 조금 외롭잖아.
외롭고,외롭고
뭔가 이야기를 할 수 있는 뭐~ 털어놓는 거 고민 있으면 털어놓는 거 그거를,뭔가 이야기를 할 수 있는 뭐~ 털어놓는 거 고민 있으면 털어놓는 거 그거를
본인이 원래 어릴 때 고민 있거나 그런 거 있으면은 엄마 아빠한테 잘 못 털어놓고 안 물어본다 아이가 맞제?,본인이 원래 어릴 때 고민 있거나 그런 거 있으면은 엄마 아빠한테 잘 못 털어놓고 안 물어보지 않아 맞지?
친구들끼리 이야기하거나 그런 거에선 되게 좋다고 생각을 하고,친구들끼리 이야기하거나 그런 거에선 되게 좋다고 생각을 하고
그래서 뭐~ 또 반려견도 있다고 하 있다 보니까,그래서 뭐~ 또 반려견도 있다고 하 있다 보니까
반려견도 있는 게 좋은 게 또,반려견도 있는 게 좋은 게 또
집에 들어가면 안 나오거든 아무도 근데 가 반려견은 무조건 몬 뭘해도 나오 걸어 이게 뛰어들어 나오니까,집에 들어가면 안 나오거든 아무도 근데 가 반려견은 무조건 몬 뭘해도 나오 걸어 이게 뛰어들어 나오니까
반가가게 막,반가가게 막
반갑게 맞아주니까 그게 좋은 거 같고,반갑게 맞아주니까 그게 좋은 거 같고
너는 가족 구성원이 어떻게 되는데?,너는 가족 구성원이 어떻게 되는데?
나는 엄마 아빠 언니 나 언니 두 살 터울인 이고,나는 엄마 아빠 언니 나 언니 두 살 터울인 이고
나는 반려견을 살면서 한 번도 키워본 적이 없어.,나는 반려견을 살면서 한 번도 키워본 적이 없어.
그래서 네 명 구성원이야.,그래서 네 명 구성원이야.
근데 아까 오빠가 여동생 있으면 고민도 잘 털어논다고 했잖아.,근데 아까 오빠가 여동생 있으면 고민도 잘 털어논다고 했잖아.
그런 안 외롭고,그런 안 외롭고
그런 거에서 어떤 고민을 주로 서로 얘기하고 잘 털어놓아?,그런 거에서 어떤 고민을 주로 서로 얘기하고 잘 털어놓아?
일단 여동생이 있어서 그게 좋다는 게 아니라 뭐~ 형이나 누나든가 뭐~ 남동생 여동생이든 간에,일단 여동생이 있어서 그게 좋다는 게 아니라 뭐~ 형이나 누나든가 뭐~ 남동생 여동생이든 간에
형제가 이케 두 명이면 좋다고 이야기를 한 거고,형제가 이렇게 두 명이면 좋다고 이야기를 한 거고
그런 고민 있잖아 뭐~ 각자 개인적인 고민이 있을 수도 있는 거고 아니면 가족 일에 있어서 뭐~,그런 고민 있잖아 뭐~ 각자 개인적인 고민이 있을 수도 있는 거고 아니면 가족 일에 있어서 뭐~
엄마 아빠가 뭐~ 다퉜다 싸웠다 그런 거에 대해서 어떻게 해야 될까 그런 거 서로 이야기하기도 하고,엄마 아빠가 뭐~ 다퉜다 싸웠다 그런 거에 대해서 어떻게 해야 될까 그런 거 서로 이야기하기도 하고
그~ 우린 그~ 되게 눈치 보이고 그러니까 그런 것도 이야기하기도 하고,그~ 우린 그~ 되게 눈치 보이고 그러니까 그런 것도 이야기하기도 하고
그런 거에 있어서 되게 쫌 좋다 그래 생각을 하는 거지.,그런 거에 있어서 되게 조금 좋다 그래 생각을 하는 거지.
너는 근데 집에 반려견 안 키우잖아 애완동물 그런 거 없잖아.,너는 근데 집에 반려견 안 키우잖아 애완동물 그런 거 없잖아.
키워본 적도 없고 근데,키워본 적도 없고 근데
이게 키워보지 않은 사람한테 물어보는 게 되게 뭔가 맞는 건가 싶긴 한데,이게 키워보지 않은 사람한테 물어보는 게 되게 뭔가 맞는 건가 싶긴 한데
요즘 들어서 반려견이나 애완동물을 많이 키우잖아 집에서,요즘 들어서 반려견이나 애완동물을 많이 키우잖아 집에서
근데 그 반려견을,근데 그 반려견을
반려견과 애완동물을 가족 구성원으로는 만약에 키우게 될 일이 생기거나,반려견과 애완동물을 가족 구성원으로는 만약에 키우게 될 일이 생기거나
만약에,만약에
그거에 대해서 생각을 해본다면 가족 구성원으로 포함을  한다고 생각을 해야 되나,그거에 대해서 생각을 해본다면 가족 구성원으로 포함을  한다고 생각을 해야 되나
그게 궁금하네 너한테 되게,그게 궁금하네 너한테 되게
아니 그리고 우리 부모님도 이해를 잘  안 해.,아니 그리고 우리 부모님도 이해를 잘  안 해.
예를 들어서 강아지 생일이라고 강아지 케이크 만들어주고,예를 들어서 강아지 생일이라고 강아지 케이크 만들어주고
이런 것들에 대해서 쫌 반대하는 입장이셔.,이런 것들에 대해서 조금 반대하는 입장이셔.
그리고 어릴 때부터 딱히 반,그리고 어릴 때부터 딱히 반
애들은 막 강아지  키우고 싶다고 고양이 싶다 하잖아 근데,애들은 막 강아지  키우고 싶다고 고양이 싶다 하잖아 근데
그런 생각이 든 적이 한 번도 없었어 걍 뭘 키우고 싶다란 생각이 든 적은 없었고,그런 생각이 든 적이 한 번도 없었어 그냥 뭘 키우고 싶다란 생각이 든 적은 없었고
유일하게 키워왔 키워봤던 애가 금붕어거든.,유일하게 키워왔 키워봤던 애가 금붕어거든.
근데 그게 어떻게 됐냐면,근데 그게 어떻게 됐냐면
사람들이 아는 금붕어보다 진짜 뚱뚱해졌어 금붕어가  이만해졌어  한 마리였는데,사람들이 아는 금붕어보다 진짜 뚱뚱해졌어 금붕어가  이만해졌어  한 마리였는데
근데 그~ 초등학교 때,근데 그~ 초등학교 때
금붕어 실험을  했단 말이야,금붕어 실험을  했단 말이야
금붕어를 데꼬 오라고 했어.,금붕어를 데리고 오라고 했어.
근데 그~ 실험 다 하고 금붕어를 다 버리는 거야.,근데 그~ 실험 다 하고 금붕어를 다 버리는 거야.
근데 그거를,근데 그거를
다 버리니까 너무 충 초등학교 삼 학년이였나 이랬는데 그래서,다 버리니까 너무 충 초등학교 삼 학년이였나 이랬는데 그래서
그걸 언니가 울면서 집에 데꼬 왔어 사람들이 금붕어 버린다고 해가지고 그 금붕어 한 마리를,그걸 언니가 울면서 집에 데리고 왔어 사람들이 금붕어 버린다고 해가지고 그 금붕어 한 마리를
울면서 집에 데꼬 와가지고 그 금붕어를 집에서 키우기 시작했거든.,울면서 집에 데리고 와가지고 그 금붕어를 집에서 키우기 시작했거든.
근데 우리가 걔를 진짜 진짜 잘해줬어.,근데 우리가 걔를 진짜 진짜 잘해줬어.
밥도 진짜 잘주구 물도 진짜 잘 갈아주고 씻겨주기도 하고,밥도 진짜 잘주구 물도 진짜 잘 갈아주고 씻겨주기도 하고
금붕어 더러운 물에 안 빠져있잖아 그래서 한 번 이케 씻겨주고,금붕어 더러운 물에 안 빠져있잖아 그래서 한 번 이렇게 씻겨주고
이름도 지어주고 이랬는데 집에서 사는 것 치곤 오래 살았거든.,이름도 지어주고 이랬는데 집에서 사는 것 치곤 오래 살았거든.
근데 그래도 수명이 별로 안 길잖아 금붕어가,근데 그래도 수명이 별로 안 길잖아 금붕어가
그래서 빨리 죽었어.,그래서 빨리 죽었어.
죽었는데 너무 충격이었던 게 뭔지 알아 그래서 죽어가지고 언니랑 내가,죽었는데 너무 충격이었던 게 뭔지 알아 그래서 죽어가지고 언니랑 내가
아~ 저 뒷동산에 묻어주러 가자 금붕어 죽었다고 막 울고 있는데 아빠가 완전 태연하게,아~ 저 뒷동산에 묻어주러 가자 금붕어 죽었다고 막 울고 있는데 아빠가 완전 태연하게
금붕어를 하수구에 버렸어.,금붕어를 하수구에 버렸어.
죽은 금붕어 집에,죽은 금붕어 집에
그래가지고 아빠한테 완전 언니야 나 뭐라 했고 쫌 그거,그래가지고 아빠한테 완전 언니 나 뭐라 했고 조금 그거
묻어주로 가야 되는데 왜 하수구에 버리냐고 했는데 아빠가,묻어주로 가야 되는데 왜 하수구에 버리냐고 했는데 아빠가
금붕어를 누가 땅에 묻어주냐고 하수구로 가면,금붕어를 누가 땅에 묻어주냐고 하수구로 가면
다 흘러서 다 자기 살길 찾아간다고 완전 태연하게 말해가지고 진짜 띠용스러웠어.,다 흘러서 다 자기 살길 찾아간다고 완전 태연하게 말해가지고 진짜 띠용스러웠어.
금붕어 하수구에 버린 거에 대해서 어떻게 생각해?,금붕어 하수구에 버린 거에 대해서 어떻게 생각해?
음~ 일단은 처음 딱 들었을 땐 쪼끔,음~ 일단은 처음 딱 들었을 땐 쪼끔
놀랍긴 하네 뭔가,놀랍긴 하네 뭔가
그래도 이게,그래도 이게
물건 그까 무슨 물도 아니고 물건도 아니고 아닌데 살아있는 생명체고,물건 그러니까 무슨 물도 아니고 물건도 아니고 아닌데 살아있는 생명체고
죽었긴 하지만은,죽었긴 하지만은
그거를 하수구 그까 어떤 하수구인진 모르 싱크대 하수구를 말하는 건지 뭐~ 변기를 말하는 건진 모르겠는데,그거를 하수구 그러니까 어떤 하수구인진 모르 싱크대 하수구를 말하는 건지 뭐~ 변기를 말하는 건진 모르겠는데
그거를 거기에다가 버리는 거 쪼끔 그렇네 그까 그거를 뭐~,그거를 거기에다가 버리는 거 쪼끔 그렇네 그러니까 그거를 뭐~
존중 안 해 존 그~ 생명을 존중 안 해준 거에 대해서 뭐~ 충격 그런 거는 아니지만,존중 안 해 존 그~ 생명을 존중 안 해준 거에 대해서 뭐~ 충격 그런 거는 아니지만
그래도 죽은 거를 그렇게 하수구에 버리는 거는 뭐~,그래도 죽은 거를 그렇게 하수구에 버리는 거는 뭐~
환경이나 뭐나 그런 거에 있어서 되게 바뀔 수도 있고,환경이나 뭐나 그런 거에 있어서 되게 바뀔 수도 있고
그건 쪼끔 지혜 잘 모르겠네 그거에 대해서는 고민을 하게 되는 거 같고,그건 쪼끔 지혜 잘 모르겠네 그거에 대해서는 고민을 하게 되는 거 같고
너는,너는
그러면 뭐~ 반려견을 키우고 싶다거나 반려묘를 키우고 싶었던 적이 있어 뭐~ 어느 걸 보거나 뭐~ 방송 프로그램 보거나,그러면 뭐~ 반려견을 키우고 싶다거나 반려묘를 키우고 싶었던 적이 있어 뭐~ 어느 걸 보거나 뭐~ 방송 프로그램 보거나
방송 프로그램을 보거나 친구들 키운 거 보잖아 그래도,방송 프로그램을 보거나 친구들 키운 거 보잖아 그래도
내가 보기에는 너는 무 동물을 좀 되게 무서워하면서도,내가 보기에는 너는 무 동물을 좀 되게 무서워하면서도
