사투리,표준어
님은 가족 구성원이 어떻게 되시나요?,님은 가족 구성원이 어떻게 되시나요?
저는 엄마 아빠 남동생,저는 엄마 아빠 남동생
있구 다 일을 하고 계세요.,있구 다 일을 하고 계세요.
님은요?,님은요?
저도,저도
엄마 아빠 있고 남동생이 있는데,엄마 아빠 있고 남동생이 있는데
남동생이 쫌 저랑 나이 차이가 많이 나서 한,남동생이 조금 저랑 나이 차이가 많이 나서 한
여덟 살 정도 차이 나거든요 그래서,여덟 살 정도 차이 나거든요 그래서
그렇게 남동생 있고 저 있고 이렇게 있는 있어요  님은,그렇게 남동생 있고 저 있고 이렇게 있는 있어요  님은
뭐~ 이케,뭐~ 이렇게
동생과의 추억이라던지 뭐~ 특별히 기억나는,동생과의 추억이라던지 뭐~ 특별히 기억나는
그런 경험이라던지 이런 게,그런 경험이라던지 이런 게
있으실까요?,있으실까요?
어~ 저는 동생이랑 한 살밖에 차이가 안 나서,어~ 저는 동생이랑 한 살밖에 차이가 안 나서
어릴 때는 진짜 거의 친구처럼,어릴 때는 진짜 거의 친구처럼
엄청 싸우기도 많이 싸우면서 지냈고 크면서는 동생이 이제 기숙사 고등학교 가고 뭐~,엄청 싸우기도 많이 싸우면서 지냈고 크면서는 동생이 이제 기숙사 고등학교 가고 뭐~
바로 군대 가고,바로 군대 가고
지금도 그 직업 군인으로 일하고 있어서,지금도 그 직업 군인으로 일하고 있어서
고등학교 이후로는 같이 산 적이 없어서 쫌,고등학교 이후로는 같이 산 적이 없어서 조금
크면서,크면서
쫌 어색해지긴 하더라구요.,조금 어색해지긴 하더라구요.
님은 동생 여덟 살 차이 나시면,님은 동생 여덟 살 차이 나시면
그래도 많이,그래도 많이
어리게 느껴지시겠어요?,어리게 느껴지시겠어요?
마냥 이젠 어린 나이가 아니라서요 제가 이제 지금 원래 서른이고 동생이 스물 둘이거든요 그래서 지금,마냥 이젠 어린 나이가 아니라서요 제가 이제 지금 원래 서른이고 동생이 스물 둘이거든요 그래서 지금
이께 대학교 다니다가,이렇게 대학교 다니다가
작년에 군대를 들어가서,작년에 군대를 들어가서
지금 이제 내년 일월쯤에 나오는데,지금 이제 내년 일월쯤에 나오는데
뭐~ 예 마냥 막 어리다고 생각하진 않죠 이제,뭐~ 예 마냥 막 어리다고 생각하진 않죠 이제
본인도 성인인 거를 알고,본인도 성인인 거를 알고
한데,한데
에~ 또 보면은 애인 것 같을 때가 있기도 하고,에~ 또 보면은 애인 것 같을 때가 있기도 하고
나 쫌 챙겨줘야 되나 이런 생각이 쫌 들 때도 있는 것 같애요.,나 조금 챙겨줘야 되나 이런 생각이 조금 들 때도 있는 것 같애요.
님은 명절에는 어떻게 보내세요 가족들이랑?,님은 명절에는 어떻게 보내세요 가족들이랑?
저희는 다 부산에 계셔서 멀리는 안 가고 추석,저희는 다 부산에 계셔서 멀리는 안 가고 추석
이나 설날 당일에만 아침에 큰집 갔다가 오후에는,이나 설날 당일에만 아침에 큰집 갔다가 오후에는
외갓집 가는,외갓집 가는
걸로 하고 있어요 그래서 뭐~,걸로 하고 있어요 그래서 뭐~
저희는 사람들도 많지 않아서 음식도 크게 안 하고 제사도 안 지내서,저희는 사람들도 많지 않아서 음식도 크게 안 하고 제사도 안 지내서
그냥 그~ 모여서,그냥 그~ 모여서
밥만 맛있게 먹는 정도,밥만 맛있게 먹는 정도
뭐~ 그 정도로,뭐~ 그 정도로
마무리해요.,마무리해요.
님은,님은
온 가족이 다 대구에 사시는 건가요?,온 가족이 다 대구에 사시는 건가요?
저희는 네 거의 다 대구에 살구요 어~,저희는 네 거의 다 대구에 살구요 어~
친척분들도 다 대구에 사시고,친척분들도 다 대구에 사시고
네 또 먼  친척들은 이제 뭐~ 서울에 사시기도 하고,네 또 먼  친척들은 이제 뭐~ 서울에 사시기도 하고
