사투리,표준어
자기는 자기 성격의 장점과 단점이 뭐라고 생각해?,자기는 자기 성격의 장점과 단점이 뭐라고 생각해?
장점은 쫌 깊게 생각 안 하고,장점은 조금 깊게 생각 안 하고
긍정적으로 생각하는 거?,긍정적으로 생각하는 거?
그까 뭐든 시야를 나쁜 쪽으로 안 돌리고,그러니까 뭐든 시야를 나쁜 쪽으로 안 돌리고
쫌 그나 그래도 긍정적인 방향으로 쫌 그래도 쪼끔 더 좋은 쪽으로,조금 그나 그래도 긍정적인 방향으로 조금 그래도 쪼끔 더 좋은 쪽으로
이렇게 생각하는 게 내 장점인 거 같고,이렇게 생각하는 게 내 장점인 거 같고
단점은 성격이 너무 급해.,단점은 성격이 너무 급해.
너무 급하고 다혈질에 욱 하는 것도 쫌 심하고 그까 성격이 급하니까,너무 급하고 다혈질에 욱 하는 것도 조금 심하고 그러니까 성격이 급하니까
못 참고 화내고 짜증내고 예민해지고,못 참고 화내고 짜증내고 예민해지고
그런 거 같애 이 성격 급한 거를 고쳐야 되는데 정말 안 고쳐지네.,그런 거 같애 이 성격 급한 거를 고쳐야 되는데 정말 안 고쳐지네.
자기는?,자기는?
나는 내 성격에 대한 장점은,나는 내 성격에 대한 장점은
일단 화를 잘 안 내 화가 잘 안 나는 성격이야.,일단 화를 잘 안 내 화가 잘 안 나는 성격이야.
이거는 난 엄청 큰 장점 중의 한 개라고 생각하거든.,이거는 난 엄청 큰 장점 중의 한 개라고 생각하거든.
그리고 의외로 사교성이 있어 활발하고,그리고 의외로 사교성이 있어 활발하고
그리고 이거는 장점이자 단점으로 작용할 수 있는 부분인데 엄청 이성적인 성격이야.,그리고 이거는 장점이자 단점으로 작용할 수 있는 부분인데 엄청 이성적인 성격이야.
이게 좋은 면도 무조 물론 많지만,이게 좋은 면도 무조 물론 많지만
화도 잘 안 나는 이유가 이성적이기 때문에 화도 잘 안 나는 거지만,화도 잘 안 나는 이유가 이성적이기 때문에 화도 잘 안 나는 거지만
사람이 감성적인 게 많이 필요할 때도 있지만 그럴 때 나 이성적일 때가 많기 때문에,사람이 감성적인 게 많이 필요할 때도 있지만 그럴 때 나 이성적일 때가 많기 때문에
그래서 장점이자 단점으로 얘기한 거고,그래서 장점이자 단점으로 얘기한 거고
다른 단점은 고집이 많이 세.,다른 단점은 고집이 많이 세.
그리고 쫌 단적으로 생각할려고 하는 경향도 많고,그리고 조금 단적으로 생각하려고 하는 경향도 많고
그면 자기는 이 단점을 고치고 싶은 거나 아니면 고치기 위해서 행 어떻게 해야 될 거 같거나,그면 자기는 이 단점을 고치고 싶은 거나 아니면 고치기 위해서 행 어떻게 해야 될 거 같거나
가지고 싶은 성격 같은 건 있어?,가지고 싶은 성격 같은 건 있어?
나는 이 급한 성격을 고쳐볼려고 요가를 했었어.,나는 이 급한 성격을 고쳐보려고 요가를 했었어.
요가를 실 요가를 실제로 배우러 갔었어.,요가를 실 요가를 실제로 배우러 갔었어.
왜냐면은 이게 요가라는 게 명상에 명상도 하면서,왜냐면은 이게 요가라는 게 명상에 명상도 하면서
운동을 하는 약간 심신 훈련 같은 그런 개념이라서,운동을 하는 약간 심신 훈련 같은 그런 개념이라서
나의 이 급한 성격을 좀 억누를 수 있고,나의 이 급한 성격을 좀 억누를 수 있고
그담에 그때 당시에는 스트레스를 굉장히 많이 받았었기 때문에,그담에 그때 당시에는 스트레스를 굉장히 많이 받았었기 때문에
스트레스 완화도 하면서 내 몸 건강까지 챙기는,스트레스 완화도 하면서 내 몸 건강까지 챙기는
일석삼조라고 생각해서 내가 갔는데 아~ 생각보다 어렵더라고,일석삼조라고 생각해서 내가 갔는데 아~ 생각보다 어렵더라고
내가 몸이 유연하지도 않고 운동이라는 걸 또 생전 처음 해보다 보니까,내가 몸이 유연하지도 않고 운동이라는 걸 또 생전 처음 해보다 보니까
부 더 화가 나는 거야 배우면서,부 더 화가 나는 거야 배우면서
그리고 일 대 일이 아니그라,그리고 일 대 일이 아니그라
선생님은 딱 한 분 계시고 이삼십 명씩 같이 들으니까,선생님은 딱 한 분 계시고 이삼십 명씩 같이 들으니까
다른 사람들 너무 잘하고 막 앞에서 막 물구나무 서고 있는데,다른 사람들 너무 잘하고 막 앞에서 막 물구나무 서고 있는데
나는 낑낑대고 아무것도 못하고 있으니까 더 짜증이 나더라고,나는 낑낑대고 아무것도 못하고 있으니까 더 짜증이 나더라고
그래서 차라리 그냥 명상을 하자.,그래서 차라리 그냥 명상을 하자.
